Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
John Wall,6,,PG,8500,HOU,DAL,1,117,,,102,110,-2%,21,21,21,37,37,37,47.8,47.8,42.0,53.5,35.0,38.2,4.5,33,22.8,2.7
Brandon Ingram,6,,SF,8400,NOR,IND,1,109,28,19,101,105,-10%,17,17,17,31,32,33,37.6,41.4,28.9,53.8,35.0,40.1,4.8,40,55.8,6.6
Nikola Vucevic,11,,C,8300,ORL,CLE,1,110,26,22,101,114,1%,18,17,16,29,31,31,43.8,42.6,35.6,49.7,33.5,43.3,5.2,31.1,50.6,6.1
Julius Randle,12,,PF,8100,NYK,@ATL,1,109,28,18,106,112,9%,14,15,15,37,38,38,44.4,43.0,33.5,52.6,37.0,45.7,5.6,43.2,57.9,7.1
Shai Gilgeous-Alexander,2,,SG,8000,OKC,@MIA,1,103,23,18,101,107,-6%,14,16,16,32,34,34,35.4,35.4,27.6,43.3,34.5,38.6,4.8,27.9,24.4,3.0
Kristaps Porzingis,,O,PF,8000,DAL,@HOU,0,113,26,20,106,107,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tobias Harris,11,,SF,8000,PHI,CHA,1,115,24,17,98,111,6%,15,15,14,32,32,32,44.6,40.6,26.3,54.9,35.0,38.4,4.8,29.6,30.0,3.8
De'Aaron Fox,15,,PG,8000,SAC,@GSW,1,118,31,21,103,111,6%,21,17,17,36,34,34,38.4,38.7,25.3,52.1,35.5,43.9,5.5,30.8,42.3,5.3
Fred Van Vleet,9,,SG,7900,TOR,BOS,1,112,23,16,102,105,-6%,21,17,17,38,35,35,39.6,39.6,28.4,50.8,36.5,37.8,4.8,33.4,53.1,6.7
Gordon Hayward,9,,SF,7900,CHA,@PHI,1,107,22,18,101,106,-4%,14,15,16,33,33,34,35.2,36.6,23.6,49.6,34.5,35.7,4.5,32.6,34.6,4.4
Malcolm Brogdon,4,,PG,7800,IND,@NOR,1,107,26,18,106,109,1%,16,16,16,39,38,38,36.6,38.3,29.4,47.1,36.5,38.0,4.9,45.8,57.9,7.4
Jimmy Butler,6,,SG,7700,MIA,OKC,2,112,26,24,101,106,-7%,7,9,9,22,26,26,26.8,26.8,7.8,45.8,31.5,38.1,4.9,25.7,33.6,4.4
Khris Middleton,5,,SG,7700,MIL,DET,2,120,26,21,100,110,-5%,13,14,15,31,29,31,37.2,40.0,31.2,48.8,29.5,36.5,4.7,35.8,29.8,3.9
Kyle Lowry,7,,PG,7500,TOR,BOS,1,112,24,18,102,105,-6%,13,14,14,38,38,38,36.4,36.4,30.6,42.2,36.5,37.7,5.0,32.9,36.5,4.9
Zion Williamson,7,,PF,7500,NOR,IND,1,109,30,24,101,105,-5%,9,15,14,25,31,31,34.1,33.6,20.4,46.9,33.5,38.5,5.1,35.1,42.0,5.6
Myles Turner,4,,C,7400,IND,@NOR,1,107,17,15,106,109,1%,12,10,10,33,30,30,32.6,34.3,27.0,41.7,31.0,32.5,4.4,22.6,30.4,4.1
Jerami Grant,8,,SF,7300,DET,@MIL,0,104,18,14,107,101,-1%,20,19,18,36,38,37,40.3,36.6,24.4,48.7,32.5,33.2,4.5,34.2,43.3,5.9
Pascal Siakam,9,,PF,7200,TOR,BOS,1,112,27,18,102,105,-3%,17,17,17,30,35,35,32.4,32.4,19.8,45.0,35.0,35.3,4.9,33,35.7,5.0
Larry Nance Jr.,5,,SF,7200,CLE,@ORL,1,104,16,17,101,107,-2%,10,8,8,36,35,35,30.8,34.6,22.1,47.1,36.0,34.0,4.7,34.2,18.1,2.5
Victor Oladipo,6,,SG,7200,IND,@NOR,1,107,26,11,106,109,1%,15,15,15,36,32,32,36.3,36.3,33.5,39.2,34.5,34.5,4.8,36,44.0,6.1
Terry Rozier,4,,PG,7100,CHA,@PHI,1,107,24,15,101,106,-4%,15,15,16,31,31,32,29.1,33.4,18.5,48.3,31.5,28.4,4.0,29.4,23.6,3.3
Collin Sexton,9,,SG,7100,CLE,@ORL,1,104,27,16,101,107,0%,19,18,18,36,38,38,37.5,37.1,31.2,43.0,37.5,36.2,5.1,38.9,26.4,3.7
John Collins,10,,PF,6800,ATL,NYK,1,116,22,24,101,111,8%,12,12,12,30,29,27,32.3,31.5,23.3,39.7,31.0,36.2,5.3,33.1,34.1,5.0
Darius Garland,2,O,PG,6600,CLE,@ORL,1,104,21,9,101,107,0%,14,15,15,36,37,36,31.4,32.7,19.7,45.7,0.0,0.0,0.0,0,0.0,0.0
Clint Capela,14,,C,6500,ATL,NYK,1,116,16,21,101,111,-6%,11,9,9,30,25,25,32.3,32.3,21.5,43.1,30.5,37.3,5.7,30.6,29.4,4.5
Lonzo Ball,3,,PG,6500,NOR,IND,1,109,20,13,101,105,-4%,15,13,12,34,32,32,28.8,28.8,14.8,42.8,33.0,30.9,4.8,38.1,30.2,4.6
Aaron Gordon,4,,PF,6400,ORL,CLE,1,110,21,15,101,114,5%,12,10,10,24,24,24,22.5,25.2,14.7,35.6,28.0,28.3,4.4,27.9,39.7,6.2
Blake Griffin,,O,PF,6400,DET,@MIL,0,104,28,12,107,101,-1%,9,13,13,23,31,31,29.9,29.9,19.4,40.4,0.0,0.0,0.0,,0.0,0.0
Jrue Holiday,11,,PG,6400,MIL,DET,2,120,26,17,100,110,-5%,12,12,12,30,28,30,32.1,33.9,23.3,44.5,29.5,32.1,5.0,34.2,40.7,6.4
LaMelo Ball,5,,PG,6400,CHA,@PHI,1,107,,,101,106,-4%,13,10,10,29,24,23,31.6,27.8,14.5,41.2,28.5,31.1,4.9,30.4,37.9,5.9
O.G. Anunoby,3,,SF,6300,TOR,BOS,1,112,14,13,102,105,-5%,11,10,10,36,36,36,30.6,30.6,20.1,41.1,35.5,28.7,4.6,29.6,13.5,2.1
Richaun Holmes,9,,C,6300,SAC,@GSW,1,118,15,20,103,111,2%,11,9,8,35,30,29,33.1,30.9,20.2,41.7,32.0,34.8,5.5,18.8,9.6,1.5
Andrew Wiggins,12,,SG,6300,GSW,SAC,0,116,25,16,101,110,5%,14,16,16,34,34,33,34.1,31.1,18.3,43.9,34.0,33.6,5.3,28.1,30.1,4.8
Alec Burks,,O,SG,6200,NYK,@ATL,1,109,24,17,106,112,6%,10,11,11,26,28,28,33.2,33.2,27.7,38.7,0.0,0.0,0.0,,0.0,0.0
Chris Boucher,5,,C,6200,TOR,BOS,1,112,19,21,102,105,-3%,11,9,9,27,20,20,28.8,28.8,8.0,49.6,23.0,28.7,4.6,21,28.7,4.6
Mason Plumlee,6,,C,6200,DET,@MIL,0,104,19,19,107,101,0%,5,5,5,27,29,30,31.4,31.6,23.5,39.8,26.5,30.4,4.9,20,23.6,3.8
Goran Dragic,2,,PG,6100,MIA,OKC,2,112,26,16,101,106,-2%,14,11,11,28,24,24,26.8,26.8,10.3,43.4,27.0,28.3,4.6,22,15.5,2.5
R.J. Barrett,12,,SF,6100,NYK,@ATL,1,109,24,11,106,112,6%,17,16,16,40,39,38,28.2,30.5,22.5,38.4,38.0,33.5,5.5,43.8,52.7,8.6
Harrison Barnes,10,,SF,6100,SAC,@GSW,1,118,17,13,103,111,3%,14,13,13,38,34,36,29.3,31.8,22.3,41.3,36.0,30.0,4.9,29.9,33.3,5.5
Steven Adams,4,,C,6000,NOR,IND,1,109,17,20,101,105,2%,10,7,7,31,30,30,27.4,29.5,22.6,36.5,30.5,29.3,4.9,31,24.6,4.1
Kemba Walker,,O,PG,5900,BOS,@TOR,0,106,28,20,103,102,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Tim Hardaway Jr.,4,,SF,5800,DAL,@HOU,0,113,21,15,106,107,3%,17,14,13,36,30,30,25.5,24.5,18.1,31.0,29.0,24.5,4.2,31.3,39.4,6.8
Markelle Fultz,9,,PG,5800,ORL,CLE,1,110,23,14,101,114,9%,14,15,15,30,30,30,30.5,30.3,24.7,35.8,33.0,33.2,5.7,31,19.0,3.3
Derrick Rose,1,D,SG,5800,DET,@MIL,0,104,33,21,107,101,1%,12,14,14,24,27,27,27.8,27.8,21.4,34.2,24.0,25.3,4.4,24.6,41.4,7.1
Marcus Smart,3,O,SG,5700,BOS,@TOR,0,106,20,14,103,102,-1%,12,11,10,36,32,33,32.7,30.8,24.8,36.9,0.0,0.0,0.0,,0.0,0.0
Terrence Ross,5,,SG,5700,ORL,CLE,1,110,22,14,101,114,9%,17,15,15,28,29,29,28.8,28.8,21.2,36.4,30.5,28.9,5.1,31.5,28.9,5.1
Buddy Hield,8,,SG,5700,SAC,@GSW,1,118,27,16,103,111,8%,18,15,15,38,36,37,25.5,26.4,22.3,30.6,36.5,32.0,5.6,30,19.7,3.5
Kevin Love,,O,PF,5700,CLE,@ORL,1,104,23,18,101,107,-2%,9,9,9,23,23,23,20.4,20.4,10.8,30.1,0.0,0.0,0.0,,0.0,0.0
George Hill,2,,PG,5600,OKC,@MIA,1,103,16,17,101,107,-6%,10,10,10,26,25,25,26.8,26.8,16.9,36.6,25.5,23.6,4.2,21.2,9.0,1.6
Mitchell Robinson,5,,C,5500,NYK,@ATL,1,109,13,24,106,112,9%,7,7,7,27,29,28,27.4,26.1,19.4,32.7,29.0,30.9,5.6,28.3,33.4,6.1
Darius Bazley,3,,PF,5500,OKC,@MIA,1,103,15,10,101,107,-2%,8,10,10,30,31,31,26.6,26.6,15.7,37.5,32.0,26.8,4.9,25.9,35.6,6.5
Seth Curry,8,,SG,5500,PHI,CHA,1,115,19,16,98,111,-4%,12,10,10,30,29,30,27.7,27.1,19.4,34.7,32.0,26.0,4.7,25.6,16.2,2.9
De'Andre Hunter,8,,SF,5400,ATL,NYK,1,116,17,9,101,111,-1%,11,11,10,31,33,32,30.0,27.4,18.8,36.0,31.5,23.6,4.4,37,37.1,6.9
Tyler Herro,7,,SF,5400,MIA,OKC,2,112,22,13,101,106,-7%,12,13,13,34,33,33,27.6,27.6,16.0,39.1,31.5,26.8,5.0,29.1,30.8,5.7
Devonte' Graham,2,,SG,5400,CHA,@PHI,1,107,27,16,101,106,-4%,10,12,12,27,31,32,26.4,26.5,20.5,32.4,30.5,26.8,5.0,24.5,18.9,3.5
Elfrid Payton,10,,PG,5300,NYK,@ATL,1,109,22,16,106,112,2%,15,13,12,29,28,27,26.6,24.2,10.7,37.6,31.0,32.4,6.1,28.5,29.1,5.5
Al Horford,3,,C,5300,OKC,@MIA,1,103,18,16,101,107,-7%,11,9,9,26,27,27,26.5,26.5,24.7,28.3,28.5,27.3,5.2,21.2,9.5,1.8
Eric Gordon,3,,SF,5300,HOU,DAL,1,117,22,10,102,110,-3%,15,15,15,29,29,29,30.0,30.0,20.7,39.3,28.5,20.7,3.9,25.9,34.0,6.4
Evan Fournier,1,O,SF,5300,ORL,CLE,1,110,24,16,101,114,9%,7,9,9,20,25,25,22.1,22.1,11.2,33.1,0.0,0.0,0.0,,0.0,0.0
Kelly Oubre,7,,SF,5200,GSW,SAC,0,116,21,15,101,110,0%,13,12,13,31,28,28,23.7,23.7,15.3,32.0,30.5,28.8,5.5,25.5,33.6,6.5
Josh Jackson,,O,SF,5200,DET,@MIL,0,104,,,107,101,-6%,11,12,13,20,23,24,26.4,27.1,18.3,35.9,0.0,0.0,0.0,,0.0,0.0
PJ Washington,1,,PF,5200,CHA,@PHI,1,107,19,12,101,106,-6%,7,10,9,22,25,25,25.7,23.5,10.9,36.2,26.5,24.4,4.7,26.8,28.1,5.4
Bismack Biyombo,4,,C,5100,CHA,@PHI,1,107,17,16,101,106,-9%,9,7,7,30,30,29,27.5,25.7,19.1,32.3,30.0,26.0,5.1,22.7,14.8,2.9
T.J. Warren,,O,SF,5100,IND,@NOR,1,107,22,18,106,109,4%,14,13,13,28,27,27,20.6,20.6,9.5,31.6,0.0,0.0,0.0,,0.0,0.0
Eric Bledsoe,5,,SG,5100,NOR,IND,1,109,25,18,101,105,-4%,12,10,10,28,28,29,22.6,24.1,11.0,37.1,30.0,25.6,5.0,34.4,28.7,5.6
Draymond Green,1,,PF,5000,GSW,SAC,0,116,18,13,101,110,-10%,3,3,3,23,23,23,17.2,17.2,11.0,23.4,24.5,23.2,4.6,21.2,23.5,4.7
Miles Bridges,2,,SF,5000,CHA,@PHI,1,107,20,12,101,106,-4%,8,8,9,25,26,25,28.2,26.4,17.4,35.5,26.0,23.0,4.6,23.9,10.0,2.0
Tyrese Haliburton,,O,SG,4900,SAC,@GSW,1,118,,,103,111,6%,8,7,7,26,27,27,23.0,23.0,16.1,29.9,0.0,0.0,0.0,,0.0,0.0
Danilo Gallinari,,O,SF,4800,ATL,NYK,1,116,24,20,101,111,-1%,4,4,4,14,14,14,12.8,12.8,3.5,22.0,0.0,0.0,0.0,,0.0,0.0
Marvin Bagley,3,,PF,4800,SAC,@GSW,1,118,,,103,111,2%,11,11,12,26,25,25,22.1,22.6,18.8,26.4,26.0,28.0,5.8,24.1,12.8,2.7
Josh Richardson,7,,SG,4800,DAL,@HOU,0,113,21,12,106,107,3%,12,12,12,35,30,31,22.3,22.4,15.2,29.5,33.5,25.9,5.4,30.8,18.2,3.8
Donte DiVincenzo,3,,SF,4800,MIL,DET,2,120,17,14,100,110,-5%,10,8,9,25,22,23,21.6,23.1,15.4,30.8,26.5,23.3,4.9,29.7,31.5,6.6
Luguentz Dort,1,,SG,4700,OKC,@MIA,1,103,14,8,101,107,-1%,8,10,10,24,29,29,23.3,23.3,15.0,31.6,30.5,21.8,4.6,23.6,16.2,3.4
Bogdan Bogdanovic,5,,SF,4700,ATL,NYK,1,116,23,15,101,111,-2%,9,10,11,24,28,28,22.6,23.4,14.7,32.1,27.0,24.2,5.1,18.8,8.9,1.9
Bobby Portis,4,,C,4700,MIL,DET,2,120,22,15,100,110,6%,7,9,8,22,24,23,28.5,25.1,15.1,35.1,24.5,25.0,5.3,22.6,21.1,4.5
JaVale McGee,2,,C,4700,CLE,@ORL,1,104,14,19,101,107,-6%,11,8,8,19,17,18,24.2,24.8,16.2,33.4,17.0,18.9,4.0,13.6,8.9,1.9
Brook Lopez,1,,C,4700,MIL,DET,2,120,18,15,100,110,3%,9,7,7,21,20,22,17.9,17.7,13.5,21.8,20.5,20.1,4.3,30.1,23.9,5.1
Cam Reddish,3,,SF,4600,ATL,NYK,1,116,18,9,101,111,-1%,8,9,9,28,29,28,20.9,21.9,12.6,31.3,29.5,23.3,5.1,30.3,14.3,3.1
Kelly Olynyk,2,,PF,4600,MIA,OKC,2,112,17,15,101,106,-10%,10,8,8,29,26,26,24.3,24.3,18.2,30.4,25.0,23.7,5.2,27.5,28.1,6.1
Jeff Teague,,O,PG,4600,BOS,@TOR,0,106,20,15,103,102,-2%,5,6,7,18,20,21,19.1,19.7,8.7,30.7,0.0,0.0,0.0,,0.0,0.0
James Wiseman,7,,C,4600,GSW,SAC,0,116,,,101,110,-3%,9,9,10,20,22,22,23.5,24.8,16.8,32.8,22.0,24.1,5.2,17.4,21.3,4.6
Kevin Huerter,,,SG,4500,ATL,NYK,1,116,18,12,101,111,-2%,10,9,9,25,25,25,23.8,23.6,18.4,28.7,25.0,20.7,4.6,31.3,18.9,4.2
Jalen Brunson,3,,PG,4500,DAL,@HOU,0,113,22,15,106,107,-2%,11,9,9,25,19,19,22.3,21.5,7.1,36.0,15.0,14.1,3.1,18.6,12.0,2.7
Shake Milton,1,,PG,4500,PHI,CHA,1,115,20,14,98,111,-4%,14,10,11,25,24,25,19.3,21.7,9.7,33.8,26.0,21.1,4.7,26.7,24.4,5.4
Trevor Ariza,,O,SF,4400,OKC,@MIA,1,103,13,11,101,107,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Delon Wright,6,,SG,4400,DET,@MIL,0,104,16,15,107,101,-4%,3,6,6,20,27,25,20.5,19.6,7.3,32.0,23.0,19.3,4.4,10,9.4,2.1
Cody Zeller,,O,C,4400,CHA,@PHI,1,107,21,19,101,106,-9%,6,6,6,19,19,19,20.6,20.6,20.6,20.6,0.0,0.0,0.0,,0.0,0.0
Josh Hart,1,,SG,4400,NOR,IND,1,109,15,12,101,105,-3%,9,7,7,30,29,28,22.6,21.7,14.7,28.7,27.5,21.4,4.9,28.5,19.5,4.4
Dorian Finney-Smith,5,,SF,4400,DAL,@HOU,0,113,13,12,106,107,0%,7,7,8,29,26,28,17.0,19.3,12.7,26.0,30.5,22.1,5.0,32.6,20.3,4.6
Tristan Thompson,5,,C,4300,BOS,@TOR,0,106,18,17,103,102,-9%,7,7,8,26,24,24,22.6,22.7,18.8,26.6,26.0,24.5,5.7,20.1,17.4,4.0
Daniel Theis,1,,C,4300,BOS,@TOR,0,106,15,18,103,102,5%,5,6,6,25,20,21,19.3,18.0,12.3,23.8,24.0,21.0,4.9,13.7,5.6,1.3
Marquese Chriss,,O,PF,4300,GSW,SAC,0,116,19,20,101,110,-10%,7,7,7,13,13,13,17.8,17.8,14.5,21.1,0.0,0.0,0.0,,0.0,0.0
Robert Williams,3,,C,4200,BOS,@TOR,0,106,,,103,102,-9%,3,4,4,14,17,17,22.5,20.5,8.8,32.2,16.5,20.2,4.8,19.7,35.0,8.3
Justin Jackson,,,SF,4200,OKC,@MIA,1,103,15,10,101,107,-2%,6,6,6,29,29,29,10.9,10.9,10.9,10.9,0.0,0.0,0.0,19,16.4,3.9
Saddiq Bey,6,,SF,4200,DET,@MIL,0,104,,,107,101,-6%,9,8,8,25,20,20,16.5,16.5,6.1,26.8,29.0,22.9,5.5,30.9,12.6,3.0
Trey Burke,,,PG,4200,DAL,@HOU,0,113,22,16,106,107,-2%,7,7,7,17,19,19,15.4,13.8,7.6,20.0,17.5,14.2,3.4,8.7,3.2,0.8
P.J. Tucker,2,,C,4200,HOU,DAL,1,117,9,8,102,110,3%,2,4,4,33,34,34,19.7,19.7,12.0,27.4,33.5,18.6,4.4,35.3,2.8,0.7
Hamidou Diallo,,,SG,4100,OKC,@MIA,1,103,18,9,101,107,-1%,8,8,8,18,20,20,20.2,20.2,14.5,25.9,19.5,16.6,4.0,17.1,12.1,3.0
Duncan Robinson,5,,SG,4100,MIA,OKC,2,112,16,13,101,106,-7%,6,8,8,29,29,29,18.7,18.7,12.5,25.0,31.0,20.3,5.0,33.1,22.3,5.4
Isaiah Roby,,,PF,4100,OKC,@MIA,1,103,,,101,107,-2%,9,9,9,23,23,23,23.8,23.8,7.4,40.2,14.5,12.7,3.1,24.1,10.4,2.5
Eric Paschall,1,,PF,4100,GSW,SAC,0,116,21,15,101,110,-10%,7,7,7,17,18,19,17.7,16.5,10.7,22.2,17.0,14.5,3.5,21.8,27.4,6.7
DeMarcus Cousins,,,C,4100,HOU,DAL,1,117,,,102,110,-3%,6,6,6,13,13,13,12.9,12.9,11.2,14.7,15.0,17.2,4.2,2.9,12.6,3.1
Aron Baynes,3,,C,4000,TOR,BOS,1,112,21,15,102,105,-4%,5,8,8,19,22,22,15.6,15.6,9.0,22.3,22.5,18.5,4.6,13.6,4.8,1.2
Obi Toppin,,O,SF,4000,NYK,@ATL,1,109,,,106,112,6%,12,12,12,24,24,24,20.1,20.1,20.1,20.1,0.0,0.0,0.0,,0.0,0.0
Danuel House,2,O,SF,4000,HOU,DAL,1,117,13,11,102,110,0%,5,7,7,32,33,33,17.5,17.5,16.6,18.4,0.0,0.0,0.0,,0.0,0.0
Hassan Whiteside,,,C,4000,SAC,@GSW,1,118,19,25,103,111,2%,4,4,4,8,12,12,14.0,14.0,3.8,24.1,0.0,0.0,0.0,11.8,18.4,4.6
Justin Holiday,1,,SF,4000,IND,@NOR,1,107,13,12,106,109,1%,6,7,7,26,32,30,18.7,17.7,13.6,21.8,26.5,19.5,4.9,44.9,27.9,7.0
Dwight Powell,3,,C,4000,DAL,@HOU,0,113,13,16,106,107,8%,3,3,3,24,23,22,18.9,16.9,10.3,23.5,18.0,15.0,3.8,14.6,10.4,2.6
Cedi Osman,3,,SF,4000,CLE,@ORL,1,104,17,11,101,107,-1%,10,10,10,24,25,24,18.8,18.6,10.9,26.3,29.0,22.1,5.5,38.5,42.9,10.7
Maxi Kleber,4,,PF,4000,DAL,@HOU,0,113,14,14,106,107,8%,6,4,5,28,23,24,19.4,18.5,14.1,23.0,27.5,21.7,5.4,18.4,14.3,3.6
Jeremy Lamb,,O,SG,4000,IND,@NOR,1,107,19,14,106,109,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Avery Bradley,,,SG,3900,MIA,OKC,2,112,16,9,101,106,-7%,10,9,9,24,25,25,20.6,20.6,17.8,23.4,20.0,13.2,3.4,17.3,13.7,3.5
Rajon Rondo,,P,PG,3900,ATL,NYK,1,116,21,12,101,111,1%,5,5,5,16,16,16,19.7,19.7,9.4,30.0,15.0,14.3,3.7,0,0.0,0.0
Kevin Porter,,O,SF,3900,CLE,@ORL,1,104,21,11,101,107,-2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Kevon Looney,,,C,3900,GSW,SAC,0,116,,,101,110,-3%,1,2,3,15,16,15,11.9,10.6,4.7,16.6,16.5,13.6,3.5,12.4,17.6,4.5
J.J. Redick,,,SG,3900,NOR,IND,1,109,20,15,101,105,-3%,4,6,7,19,20,22,8.4,11.5,3.3,19.8,21.0,13.5,3.5,33,4.7,1.2
Danny Green,1,,SF,3900,PHI,CHA,1,115,14,11,98,111,-1%,6,5,5,22,24,23,16.7,15.6,7.3,23.8,26.0,17.4,4.5,22.9,26.7,6.8
Killian Hayes,,,PG,3900,DET,@MIL,0,104,,,107,101,1%,5,7,7,24,23,22,10.8,10.4,0.9,20.0,24.0,17.5,4.5,13.4,5.5,1.4
Doug McDermott,,,PF,3900,IND,@NOR,1,107,19,14,106,109,4%,13,10,10,23,23,24,16.9,18.3,9.1,27.5,24.5,18.1,4.6,28.6,13.1,3.4
Sterling Brown,,,SG,3900,HOU,DAL,1,117,17,10,102,110,-3%,4,5,5,19,22,22,16.9,16.9,10.0,23.7,0.0,0.0,0.0,15.6,6.2,1.6
Matt Thomas,,,SG,3800,TOR,BOS,1,112,16,13,102,105,0%,6,6,6,13,16,16,13.2,13.2,3.4,22.9,0.0,0.0,0.0,0,0.0,0.0
Kris Dunn,,O,PG,3800,ATL,NYK,1,116,16,12,101,111,1%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Mike Muscala,,,PF,3800,OKC,@MIA,1,103,16,13,101,107,-7%,7,7,7,18,19,19,17.6,17.6,12.6,22.6,18.5,15.8,4.2,13.7,6.4,1.7
Andre Iguodala,1,,SG,3800,MIA,OKC,2,112,,,101,106,-7%,4,4,4,17,19,19,11.2,11.2,5.4,17.0,16.5,12.5,3.3,14.5,13.5,3.6
Jabari Parker,,O,PF,3800,SAC,@GSW,1,118,23,18,103,111,2%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Cole Anthony,3,,PG,3800,ORL,CLE,1,110,,,101,114,6%,13,10,9,24,20,20,20.3,20.3,14.5,26.2,19.0,19.2,5.1,21.5,22.0,5.8
Gary Clark,,,PF,3800,ORL,CLE,1,110,12,11,101,114,5%,2,2,2,14,12,12,9.7,9.7,1.1,18.4,17.0,11.2,2.9,20.9,10.0,2.6
Malik Monk,,,SG,3800,CHA,@PHI,1,107,23,13,101,106,-4%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,4.5,1.2
James Ennis,,O,SF,3800,ORL,CLE,1,110,15,12,101,114,9%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Nickeil Alexander-Walker,,,SG,3800,NOR,IND,1,109,24,9,101,105,-3%,9,8,8,13,13,13,13.5,13.5,4.8,22.1,0.0,0.0,0.0,11,9.9,2.6
Cory Joseph,3,,PG,3800,SAC,@GSW,1,118,14,10,103,111,6%,7,6,7,25,23,24,15.1,17.8,9.8,25.8,28.0,20.5,5.4,22.1,20.0,5.3
Brad Wanamaker,,,PG,3800,GSW,SAC,0,116,16,13,101,110,1%,3,4,4,13,16,17,14.0,13.0,6.4,19.5,15.5,12.1,3.2,17.4,12.2,3.2
Tony Bradley,,,PF,3800,PHI,CHA,1,115,15,22,98,111,6%,7,7,7,17,17,17,21.1,21.1,21.1,21.1,0.0,0.0,0.0,0,0.0,0.0
Damion Lee,,,SG,3800,GSW,SAC,0,116,19,13,101,110,5%,3,5,4,17,18,17,14.6,14.6,10.1,19.1,16.5,14.5,3.8,19.9,14.7,3.9
Jae'Sean Tate,,,SF,3800,HOU,DAL,1,117,,,102,110,3%,3,5,5,21,26,26,16.9,16.9,12.9,21.0,18.5,12.9,3.4,24.8,14.2,3.7
