Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Mathew Barzal,C,6400,NYI,PIT,1,13.0,24.5
Victor Hedman,D,6400,TB,CHI,70,13.2,12.8
Drew Doughty,D,6300,LA,EDM,72,11.5,25.6
Jakub Voracek,W,6300,PHI,CAR,1,12.8,0.0
Morgan Rielly,D,6300,TOR,ARI,74,13.4,4.8
Ryan Nugent-Hopkins,C,6300,EDM,LA,2,12.5,3.2
Teuvo Teravainen,W,6300,CAR,PHI,1,12.4,25.3
Anders Lee,W,6300,NYI,PIT,1,11.3,6.4
Alex Pietrangelo,D,6200,STL,CGY,78,12.2,11.7
Brayden Schenn,C,6200,STL,CGY,1,11.5,13.3
Ryan Getzlaf,C,6200,ANH,FLA,1,11.5,14.9
David Krejci,C,6200,BOS,BUF,2,10.1,3.2
Jonathan Toews,C,6200,CHI,TB,1,13.9,17.6
Zach Parise,W,6100,MIN,COL,2,13.0,4.8
Elias Lindholm,W,6000,CGY,STL,2,12.2,9.6
Mark Giordano,D,6000,CGY,STL,85,13.1,4.8
Victor Olofsson,W,6000,BUF,BOS,3,8.7,16.5
Vincent Trocheck,C,6000,FLA,ANH,2,14.1,12.8
Eric Staal,C,5900,MIN,COL,1,11.4,14.4
Rickard Rakell,W,5900,ANH,FLA,1,13.4,17.3
Bo Horvat,C,5800,VAN,NSH,2,13.0,22.6
Mike Hoffman,W,5800,FLA,ANH,3,12.5,11.2
Pierre-Luc Dubois,C,5800,CLS,DET,3,11.4,13.3
Clayton Keller,W,5800,ARI,TOR,2,12.1,4.8
Zachary Werenski,D,5700,CLS,DET,96,10.9,21.3
William Nylander,W,5700,TOR,ARI,1,11.7,11.2
Oscar Klefbom,D,5700,EDM,LA,98,11.7,9.6
Adam Henrique,C,5600,ANH,FLA,2,9.2,3.2
Timo Meier,W,5600,SJ,VGK,2,14.9,20.0
Dustin Brown,W,5600,LA,EDM,1,10.0,12.8
Jordan Eberle,W,5600,NYI,PIT,1,9.5,1.6
Ondrej Palat,W,5600,TB,CHI,1,9.0,17.6
Keith Yandle,D,5600,FLA,ANH,104,10.8,4.8
James Neal,W,5600,EDM,LA,2,10.3,3.2
Jason Zucker,W,5500,MIN,COL,1,11.5,16.8
Jaden Schwartz,W,5500,STL,CGY,1,11.6,1.6
Ryan Johansen,C,5500,NSH,VAN,1,10.5,16.8
Brock Nelson,C,5500,NYI,PIT,2,9.8,34.1
Gustav Nyquist,W,5500,CLS,DET,2,10.8,14.9
Sam Reinhart,W,5500,BUF,BOS,1,11.9,1.6
Oliver Ekman-Larsson,D,5500,ARI,TOR,112,10.3,4.8
Patric Hornqvist,W,5500,PIT,NYI,3,10.5,16.8
Mats Zuccarello,W,5400,MIN,COL,1,11.5,17.3
J.T. Miller,W,5400,VAN,NSH,1,9.7,27.4
Josh Bailey,W,5400,NYI,PIT,3,9.6,1.6
Nick Schmaltz,W,5400,ARI,TOR,1,10.1,3.2
Reilly Smith,W,5400,VGK,SJ,1,11.3,3.2
Alexander Edler,D,5300,VAN,NSH,119,12.2,22.9
Miro Heiskanen,D,5300,DAL,WPG,120,10.7,17.6
Seth Jones,D,5300,CLS,DET,121,12.9,19.7
James van Riemsdyk,W,5300,PHI,CAR,1,11.3,4.8
Kevin Shattenkirk,D,5300,TB,CHI,123,8.4,3.2
Joonas Donskoi,W,5200,COL,MIN,1,8.1,3.2
Derick Brassard,W,5200,NYI,PIT,2,7.2,10.1
Dylan Strome,C,5200,CHI,TB,2,11.3,13.6
Kevin Hayes,C,5200,PHI,CAR,1,10.9,16.8
Nikolaj Ehlers,W,5200,WPG,DAL,2,11.7,6.4
Andreas Johnson,W,5200,TOR,ARI,1,9.9,1.6
Rasmus Dahlin,D,5200,BUF,BOS,130,11.1,11.2
Tyler Bertuzzi,W,5200,DET,CLS,1,10.5,28.8
Cale Makar,D,5100,COL,MIN,132,9.0,35.7
Jared Spurgeon,D,5100,MIN,COL,133,10.4,6.4
Oliver Bjorkstrand,W,5100,CLS,DET,2,9.6,25.3
Ivan Provorov,D,5100,PHI,CAR,135,10.3,18.9
Nazem Kadri,C,5000,COL,MIN,2,11.0,3.2
Andre Burakovsky,W,5000,COL,MIN,1,7.8,21.3
Derek Stepan,C,5000,ARI,TOR,2,10.9,4.8
Jeff Carter,W,5000,LA,EDM,2,11.2,31.7
Jordan Staal,C,5000,CAR,PHI,2,9.5,3.2
Mikko Koivu,C,4900,MIN,COL,2,8.5,11.7
Anthony Beauvillier,W,4900,NYI,PIT,2,9.1,24.2
Tyler Johnson,W,4900,TB,CHI,2,9.7,4.8
Cam Fowler,D,4900,ANH,FLA,144,8.7,14.9
Joshua Morrissey,D,4900,WPG,DAL,146,9.6,4.8
Ryan Ellis,D,4800,NSH,VAN,147,11.4,16.0
Mikael Granlund,W,4800,NSH,VAN,2,11.6,21.3
Nick Foligno,W,4800,CLS,DET,1,0.0,1.6
Bryan Rust,W,4800,PIT,NYI,1,9.0,16.8
Jake DeBrusk,W,4800,BOS,BUF,3,11.2,4.8
Shea Theodore,D,4700,VGK,SJ,154,11.0,11.2
Andreas Athanasiou,W,4700,DET,CLS,2,12.1,24.0
Kevin Labanc,W,4700,SJ,VGK,1,9.8,6.4
Nino Niederreiter,W,4700,CAR,PHI,3,11.2,4.8
Charles McAvoy,D,4700,BOS,BUF,159,10.3,8.0
Rasmus Ristolainen,D,4700,BUF,BOS,160,11.5,22.1
Alex Killorn,W,4700,TB,CHI,3,8.1,19.2
Alex Galchenyuk,W,4700,PIT,NYI,3,11.1,3.2
Jacob Muzzin,D,4700,TOR,ARI,164,9.7,12.8
Mikael Backlund,C,4600,CGY,STL,1,10.1,0.0
Ryan Suter,D,4600,MIN,COL,166,9.3,21.3
Brandon Saad,W,4600,CHI,TB,1,10.1,11.2
Oskar Lindblom,W,4600,PHI,CAR,3,9.7,6.4
Shayne Gostisbehere,D,4600,PHI,CAR,172,11.9,1.6
Tyler Toffoli,W,4600,LA,EDM,2,10.4,37.3
Alex Goligoski,D,4600,ARI,TOR,174,8.5,9.6
Tanner Pearson,W,4500,VAN,NSH,2,8.5,20.4
J.T. Compher,W,4500,COL,MIN,2,9.7,6.4
Kevin Fiala,W,4500,MIN,COL,2,10.1,1.6
Charlie Coyle,W,4500,BOS,BUF,2,9.3,3.2
Alex Tuch,W,4500,VGK,SJ,3,11.1,4.8
Erik Gustafsson,D,4500,CHI,TB,181,11.9,1.6
Ryan Dzingel,W,4500,CAR,PHI,2,9.9,11.7
Paul Stastny,C,4500,VGK,SJ,3,10.3,0.0
Anthony Cirelli,C,4500,TB,CHI,3,8.5,24.8
Jared McCann,C,4500,PIT,NYI,2,9.8,3.2
Conor Garland,W,4500,ARI,TOR,1,8.8,6.4
Aaron Ekblad,D,4500,FLA,ANH,187,10.3,40.0
Quinn Hughes,D,4400,VAN,NSH,188,7.2,28.7
Tyson Barrie,D,4400,TOR,ARI,189,12.4,16.8
Alex Iafallo,W,4400,LA,EDM,1,8.0,3.2
Sam Steel,C,4400,ANH,FLA,3,8.0,3.2
Duncan Keith,D,4400,CHI,TB,192,9.1,6.4
Zack Kassian,W,4400,EDM,LA,1,6.1,0.0
Nate Schmidt,D,4400,VGK,SJ,194,9.6,12.8
Kasperi Kapanen,W,4400,TOR,ARI,3,9.3,3.2
Nick Bonino,C,4300,NSH,VAN,3,7.5,9.6
Ilya Mikheyev,W,4300,TOR,ARI,2,9.1,22.4
Conor Sheary,W,4300,BUF,BOS,2,7.9,16.0
Devon Toews,D,4300,NYI,PIT,204,7.8,3.2
Samuel Girard,D,4200,COL,MIN,207,7.9,11.2
Josh Leivo,W,4200,VAN,NSH,3,7.6,10.1
Dominik Kahun,W,4200,PIT,NYI,2,8.6,4.8
Ryan Pulock,D,4200,NYI,PIT,212,11.3,18.1
Valtteri Filppula,C,4200,DET,CLS,2,6.0,0.0
Filip Hronek,D,4200,DET,CLS,214,0.0,16.8
Danton Heinen,W,4200,BOS,BUF,3,8.6,20.2
Alexander Kerfoot,C,4200,TOR,ARI,3,7.6,8.0
Christian Dvorak,C,4200,ARI,TOR,1,8.3,8.0
Patrick Marleau,W,4200,SJ,VGK,2,5.8,1.6
Adrian Kempe,C,4200,LA,EDM,3,7.4,4.8
Zach Hyman,W,4200,TOR,ARI,2,9.3,6.4
Boone Jenner,C,4200,CLS,DET,2,10.4,21.6
Craig Smith,W,4100,NSH,VAN,3,9.7,14.9
Tyler Bozak,C,4100,STL,CGY,1,8.5,6.4
Cody Glass,W,4100,VGK,SJ,3,6.8,1.6
Esa Lindell,D,4100,DAL,WPG,226,9.5,8.0
Brett Connolly,W,4100,FLA,ANH,2,8.6,28.8
Andrew Shaw,W,4100,CHI,TB,3,10.0,12.8
Justin Dowling,W,4100,DAL,WPG,2,5.1,0.0
Brent Seabrook,D,4100,CHI,TB,232,8.8,18.4
Matt Niskanen,D,4000,PHI,CAR,236,8.1,6.4
Brandon Montour,D,4000,BUF,BOS,237,10.3,18.4
Carl Soderberg,C,4000,ARI,TOR,3,8.6,1.6
Matthew Grzelcyk,D,4000,BOS,BUF,239,6.9,13.3
Jakob Chychrun,D,4000,ARI,TOR,241,10.0,9.6
Vincent Hinostroza,W,4000,ARI,TOR,2,9.8,15.2
Darnell Nurse,D,4000,EDM,LA,244,11.3,3.2
Mathew Dumba,D,3900,MIN,COL,245,12.7,6.4
Tyler Myers,D,3900,VAN,NSH,246,9.4,1.6
Jake Virtanen,W,3900,VAN,NSH,2,8.6,3.2
Joel Eriksson Ek,C,3900,MIN,COL,3,7.1,14.4
Noah Hanifin,D,3900,CGY,STL,249,8.6,3.2
Neal Pionk,D,3900,WPG,DAL,250,9.2,8.0
Denis Gurianov,W,3900,DAL,WPG,3,5.1,6.4
Alec Martinez,D,3900,LA,EDM,252,8.7,1.6
Casey Cizikas,C,3900,NYI,PIT,3,7.5,1.6
Robert Thomas,W,3800,STL,CGY,3,7.8,25.6
Matthew Nieto,W,3800,COL,MIN,3,6.7,3.2
Brandon Tanev,W,3800,PIT,NYI,2,7.6,1.6
Michael Amadio,C,3800,LA,EDM,2,5.0,23.7
Ondrej Kase,W,3800,ANH,FLA,3,12.8,24.8
Martin Necas,W,3800,CAR,PHI,3,5.6,1.6
Casey Mittelstadt,C,3800,BUF,BOS,3,7.6,1.6
Andrew Mangiapane,W,3700,CGY,STL,2,6.4,1.6
Derek Ryan,C,3700,CGY,STL,3,6.9,3.2
Frank Vatrano,W,3700,FLA,ANH,3,10.3,12.8
Cody Eakin,C,3700,VGK,SJ,2,7.6,4.8
Blake Lizotte,C,3700,LA,EDM,3,5.6,1.6
Brian Boyle,W,3700,FLA,ANH,2,9.3,4.8
Joe Thornton,C,3700,SJ,VGK,3,8.3,1.6
Andrew Copp,W,3700,WPG,DAL,3,6.8,9.6
Lawson Crouse,W,3700,ARI,TOR,3,6.7,3.2
Rasmus Andersson,D,3600,CGY,STL,303,6.5,6.4
Jordan Greenway,W,3600,MIN,COL,3,7.0,18.4
Oskar Sundqvist,C,3600,STL,CGY,3,7.0,35.2
Calle Jarnkrok,W,3600,NSH,VAN,2,6.9,31.7
Barclay Goodrow,W,3600,SJ,VGK,2,5.8,3.2
Jason Spezza,C,3600,TOR,ARI,3,6.7,3.2
Dennis Cholowski,D,3600,DET,CLS,316,7.5,11.2
Corey Perry,W,3600,DAL,WPG,2,8.3,27.2
Marcus Pettersson,D,3600,PIT,NYI,323,6.9,3.2
Joel Farabee,W,3600,PHI,CAR,3,7.4,1.6
Alexander Nylander,W,3600,CHI,TB,1,5.9,3.2
Ethan Bear,D,3600,EDM,LA,330,6.2,0.0
Alex Chiasson,W,3600,EDM,LA,3,7.5,3.2
Mathieu Joseph,W,3600,TB,CHI,3,7.0,3.2
Robby Fabbri,W,3600,DET,CLS,2,8.1,9.6
Frans Nielsen,C,3500,DET,CLS,3,7.5,10.0
Jack Roslovic,W,3500,WPG,DAL,2,6.8,1.6
Alexandre Texier,W,3500,CLS,DET,1,8.6,16.8
Denis Malgin,C,3500,FLA,ANH,3,7.5,1.6
Josh Mahura,D,3500,ANH,FLA,420,5.2,3.2
Warren Foegele,W,3500,CAR,PHI,2,5.9,4.8
Marcus Sorensen,W,3500,SJ,VGK,3,6.6,3.2
Morgan Frost,C,3500,PHI,CAR,2,8.4,28.4
Chad Ruhwedel,D,3500,PIT,NYI,445,3.3,0.0
Nick Ritchie,W,3500,ANH,FLA,2,8.4,18.4
Adam Lowry,C,3500,WPG,DAL,3,7.3,1.6
Dominik Kubalik,W,3400,CHI,TB,3,8.8,0.0
Adam Gaudette,W,3300,VAN,NSH,3,5.3,0.0
Ivan Barbashev,W,3300,STL,CGY,2,6.1,0.0
Max Jones,W,3300,ANH,FLA,1,6.6,15.2
Emil Bemstrom,W,3300,CLS,DET,3,9.0,3.2
David Kampf,C,3300,CHI,TB,3,5.8,0.0
Evan Rodrigues,C,3300,BUF,BOS,2,8.7,1.6
Jason Dickinson,C,3300,DAL,WPG,1,6.6,21.6
Milan Lucic,W,3200,CGY,STL,3,5.7,1.6
Pierre-Edouard Bellemare,C,3200,COL,MIN,3,5.2,1.6
Zachary Sanford,W,3200,STL,CGY,3,6.4,40.8
Luke Kunin,W,3200,MIN,COL,3,8.2,11.2
Cal Clutterbuck,W,3200,NYI,PIT,3,5.7,4.8
Jimmy Vesey,W,3200,BUF,BOS,1,8.7,4.8
Gaetan Haas,C,3200,EDM,LA,3,5.6,1.6
Par Lindholm,W,3200,BOS,BUF,3,5.4,0.0
Sonny Milano,W,3200,CLS,DET,3,7.6,3.2
Lucas Wallmark,C,3200,CAR,PHI,3,6.8,15.2
Taro Hirose,W,3200,DET,CLS,3,6.9,0.0
Anders Bjork,W,3200,BOS,BUF,2,5.0,3.2
Carter Verhaeghe,W,3200,TB,CHI,2,2.5,0.0
Valeri Nichushkin,W,3100,COL,MIN,2,5.4,3.2
Rocco Grimaldi,W,3100,NSH,VAN,3,6.7,3.2
Mathieu Perreault,W,3100,WPG,DAL,3,6.8,12.8
Melker Karlsson,W,3100,SJ,VGK,3,5.5,1.6
Brendan Perlini,W,3100,DET,CLS,3,8.4,0.0
Jujhar Khaira,W,3100,EDM,LA,2,6.2,1.6
Devin Shore,W,3100,ANH,FLA,3,7.4,0.0
Sven Baertschi,W,3000,VAN,NSH,3,8.4,0.0
Jayson Megna,W,3000,COL,MIN,3,2.9,0.0
Dillon Dube,W,3000,CGY,STL,3,4.9,0.0
Joseph Blandisi,C,3000,PIT,NYI,3,5.1,0.0
Austin Wagner,W,3000,LA,EDM,3,5.9,6.4
Markus Granlund,W,3000,EDM,LA,3,6.6,3.2
Nicholas Caamano,W,3000,DAL,WPG,3,3.8,0.0
