Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,1,,C,9300,EDM,@LA,1,L1,P1,3.15,19.4,22.2,22.2,4.0,3.4,3.4,38.9,24.0,24.0,6.7,41.4,19.2,2.1,20.0,2.2
David Pastrnak,1,,W,9100,BOS,BUF,1,L1,P1,3.29,20.3,19.2,19.2,5.2,4.0,4.0,18.7,24.2,24.2,10.0,38.5,17.6,1.9,31.7,3.5
Leon Draisaitl,1,,W,9000,EDM,@LA,1,L1,P1,3.15,19.7,22.7,22.7,3.0,3.2,3.2,30.0,24.0,24.0,11.5,36.4,16.4,1.8,8.0,0.9
Nathan MacKinnon,2,,C,8800,COL,@MIN,1,L1,P1,2.95,21.9,21.2,21.2,4.4,5.0,5.0,25.8,23.0,23.0,10.3,35.8,18.6,2.1,11.7,1.3
Patrick Kane,2,,W,8600,CHI,TB,1,L2,P1,3.09,19.4,20.8,20.8,3.6,3.2,3.2,27.9,18.3,18.3,6.6,29.9,17.5,2.0,20.8,2.4
Auston Matthews,1,,C,8500,TOR,@ARI,1,L1,P1,3.01,19.7,19.8,19.8,3.8,3.7,3.7,17.5,18.9,18.9,5.3,32.6,18.1,2.1,16.8,2.0
Nikita Kucherov,,Q,W,8500,TB,@CHI,1,,,3.41,16.4,18.4,18.4,1.8,2.3,2.3,16.1,13.6,13.6,0.5,26.7,0.0,0.0,0.0,0.0
Aleksander Barkov,2,,C,8400,FLA,ANH,1,L1,P1,3.66,21.7,20.1,20.1,4.0,2.8,2.8,21.5,17.0,17.0,6.9,27.1,16.4,2.0,20.8,2.5
Brad Marchand,2,,W,8400,BOS,BUF,1,L1,P1,3.29,20.2,19.7,19.7,2.8,2.6,2.6,18.3,20.5,20.5,5.3,35.7,16.4,2.0,27.7,3.3
Evgeni Malkin,1,,C,8300,PIT,@NYI,1,L1,P1,2.57,18.9,17.5,17.5,4.0,3.5,3.5,19.7,16.4,16.4,7.5,25.4,15.4,1.9,29.6,3.6
Jack Eichel,1,,C,8100,BUF,@BOS,1,L1,P1,2.21,22.3,21.3,21.3,4.6,3.6,3.6,25.6,19.1,19.1,2.1,36.0,17.5,2.2,14.9,1.8
Steven Stamkos,1,Q,C,8000,TB,@CHI,1,L1,P1,3.41,16.3,18.4,18.4,2.4,2.8,2.8,18.1,16.0,16.0,5.6,26.4,15.9,2.0,3.2,0.4
Sidney Crosby,,,C,8000,PIT,@NYI,5,,,2.57,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
Patrice Bergeron,1,Q,C,7800,BOS,BUF,1,L1,P1,3.29,19.1,19.0,19.0,2.8,3.4,3.4,10.0,15.3,15.3,5.9,24.7,16.6,2.1,16.5,2.1
Patrik Laine,,,W,7800,WPG,@DAL,1,L1,P2,2.47,19.1,19.1,19.1,3.0,3.4,3.4,14.8,14.8,14.8,3.9,25.7,13.7,1.8,20.0,2.6
Filip Forsberg,1,,W,7700,NSH,VAN,1,L1,P1,3.33,18.1,17.9,17.9,3.8,4.0,4.0,13.4,17.2,17.2,9.9,24.6,14.6,1.9,4.8,0.6
Mitchell Marner,,,W,7700,TOR,@ARI,10,,,3.01,19.8,19.7,19.7,2.0,2.7,2.7,10.2,14.6,14.6,4.0,25.2,0.0,0.0,0.0,0.0
Evander Kane,1,,W,7700,SJ,@VGK,1,L1,P1,2.85,19.5,19.6,19.6,3.4,3.8,3.8,14.6,17.8,17.8,4.5,31.1,13.1,1.7,1.6,0.2
Tyler Seguin,1,,C,7700,DAL,WPG,1,L1,P1,3.03,18.0,19.5,19.5,5.2,3.5,3.5,21.4,13.5,13.5,2.3,24.8,16.8,2.2,16.8,2.2
Anze Kopitar,,,C,7600,LA,EDM,2,L1,P1,2.85,20.8,20.4,20.4,1.6,2.1,2.1,17.6,14.5,14.5,5.0,24.1,13.1,1.7,15.2,2.0
Claude Giroux,,,W,7600,PHI,@CAR,1,L2,P1,2.75,19.6,19.5,19.5,3.2,3.4,3.4,7.9,12.2,12.2,4.4,20.0,13.3,1.8,47.3,6.2
Mikko Rantanen,,,W,7500,COL,@MIN,30,,,2.95,18.0,18.9,18.9,2.2,2.7,2.7,15.6,18.3,18.3,7.9,28.6,0.0,0.0,0.0,0.0
Mark Stone,1,,W,7500,VGK,SJ,1,L2,P2,3.65,19.4,19.7,19.7,3.2,2.8,2.8,10.8,14.3,14.3,5.7,22.8,14.5,1.9,1.6,0.2
Mark Scheifele,,,C,7500,WPG,@DAL,1,L1,P1,2.47,20.5,21.8,21.8,1.8,2.0,2.0,13.1,13.1,13.1,4.1,22.1,14.2,1.9,12.8,1.7
Jonathan Huberdeau,1,,W,7500,FLA,ANH,1,L1,P1,3.66,19.3,18.7,18.7,1.8,2.4,2.4,17.0,17.0,17.0,5.2,28.8,14.4,1.9,16.0,2.1
John Tavares,,,C,7400,TOR,@ARI,1,L2,P1,3.01,19.0,18.4,18.4,2.4,2.2,2.2,14.3,12.7,12.7,4.1,21.2,16.9,2.3,8.0,1.1
Jake Guentzel,,,W,7400,PIT,@NYI,1,L1,P1,2.57,20.0,20.9,20.9,3.8,3.4,3.4,18.4,15.1,15.1,6.0,24.1,15.1,2.0,9.6,1.3
Brent Burns,1,,D,7300,SJ,@VGK,1,D1,P1,2.85,23.8,25.6,25.6,2.8,2.9,2.9,15.1,15.0,15.0,7.1,22.8,14.9,2.0,6.4,0.9
Sebastian Aho,2,,C,7300,CAR,PHI,1,L1,P1,3.25,18.4,19.3,19.3,2.6,3.0,3.0,16.2,13.6,13.6,3.4,23.8,15.4,2.1,18.4,2.5
Johnny Gaudreau,,,W,7200,CGY,@STL,1,L1,P1,2.56,20.1,19.7,19.7,1.8,2.7,2.7,4.6,11.3,11.3,2.2,20.4,16.3,2.3,4.8,0.7
Elias Pettersson,,,C,7200,VAN,@NSH,1,L1,P1,2.67,21.0,19.0,19.0,3.0,2.5,2.5,13.9,15.6,15.6,3.2,27.9,14.6,2.0,32.7,4.5
Brock Boeser,,,W,7200,VAN,@NSH,1,L1,P1,2.67,21.8,19.6,19.6,3.2,3.0,3.0,13.9,14.5,14.5,2.8,26.3,14.5,2.0,29.0,4.0
Brayden Point,,,C,7100,TB,@CHI,1,L1,P1,3.41,17.0,17.9,17.9,1.2,1.9,1.9,5.8,11.1,11.1,-1.4,23.6,14.8,2.1,20.0,2.8
Jeff Skinner,,,W,7100,BUF,@BOS,1,L2,P1,2.21,17.1,17.7,17.7,3.4,3.6,3.6,11.0,12.6,12.6,1.9,23.2,13.3,1.9,8.0,1.1
Ryan O'Reilly,,,C,7000,STL,CGY,1,L2,P1,2.94,21.9,20.6,20.6,2.6,1.9,1.9,10.3,12.3,12.3,-1.2,25.8,13.1,1.9,1.6,0.2
Gabriel Landeskog,,,W,7000,COL,@MIN,25,,,2.95,19.2,20.4,20.4,2.4,2.4,2.4,6.6,10.9,10.9,1.6,20.3,0.0,0.0,0.0,0.0
Anthony Mantha,,,W,7000,DET,@CLS,1,L1,P1,2.63,20.3,19.4,19.4,3.2,3.8,3.8,17.1,16.9,16.9,2.4,31.4,13.0,1.9,17.6,2.5
Matt Duchene,,,C,6900,NSH,VAN,1,L2,P1,3.33,17.7,17.1,17.1,2.0,2.3,2.3,9.2,12.1,12.1,2.1,22.1,12.0,1.7,15.2,2.2
Sean Monahan,,,C,6900,CGY,@STL,1,L2,P1,2.56,18.1,18.5,18.5,3.2,2.5,2.5,9.5,11.6,11.6,3.2,20.0,14.7,2.1,4.8,0.7
Sean Couturier,,,C,6900,PHI,@CAR,1,L3,P2,2.75,20.2,19.1,19.1,3.8,2.9,2.9,15.0,12.8,12.8,5.0,20.7,14.9,2.2,0.0,0.0
Viktor Arvidsson,,,W,6800,NSH,VAN,1,L1,P1,3.33,17.5,17.7,17.7,2.4,2.3,2.3,9.4,10.5,10.5,2.6,18.3,14.1,2.1,12.8,1.9
