Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,9000,EDM,WPG,3,L1,P1,3.44,22.4,21.6,21.6,3.6,3.8,3.8,16.7,23.3,23.3,7.0,39.7,16.2,1.8,27.7,3.1
Auston Matthews,,,C,8600,TOR,OTT,1,L1,P1,3.99,21.6,20.7,20.7,4.2,4.3,4.3,24.2,21.6,21.6,14.4,28.9,16.0,1.9,42.1,4.9
Patrick Kane,,,W,8500,CHI,@DET,1,L1,P1,2.83,23.1,21.6,21.6,3.6,3.3,3.3,25.6,18.9,18.9,8.3,29.4,14.0,1.6,8.0,0.9
Leon Draisaitl,,,C,8300,EDM,WPG,3,L2,P1,3.44,21.8,21.4,21.4,2.8,2.8,2.8,15.1,20.5,20.5,8.3,32.7,15.3,1.8,1.6,0.2
Steven Stamkos,,Q,W,8300,TB,FLA,5,L1,P1,3.30,17.2,17.8,17.8,3.6,3.4,3.4,20.8,18.9,18.9,6.2,31.5,13.3,1.6,15.2,1.8
Mitchell Marner,,,W,7900,TOR,OTT,1,L1,P1,3.99,21.8,21.8,21.8,3.2,2.5,2.5,20.6,18.7,18.7,7.3,30.1,12.6,1.6,14.4,1.8
Brayden Point,,,C,7800,TB,FLA,1,L1,P1,3.30,18.7,17.7,17.7,2.4,2.9,2.9,17.4,17.2,17.2,8.2,26.2,11.5,1.5,4.8,0.6
Mark Scheifele,,,C,7600,WPG,@EDM,1,L1,P1,3.06,20.1,22.0,22.0,1.4,2.4,2.4,14.4,16.9,16.9,9.0,24.8,11.9,1.6,34.9,4.6
Johnny Gaudreau,,,W,7600,CGY,@VAN,1,L2,P1,3.12,18.9,19.1,19.1,1.2,2.0,2.0,10.2,14.4,14.4,7.5,21.3,11.1,1.5,25.3,3.3
Sebastian Aho,,,C,7600,CAR,CLS,1,L1,P1,3.36,19.0,19.6,19.6,2.4,2.3,2.3,14.2,12.8,12.8,3.1,22.5,8.6,1.1,31.2,4.1
Jack Eichel,,,C,7500,BUF,NYI,14,L1,P1,2.64,21.0,21.4,21.4,4.8,3.9,3.9,18.6,17.5,17.5,8.5,26.4,14.2,1.9,3.2,0.4
Patrik Laine,,,W,7400,CLS,@CAR,1,L1,P1,2.64,16.9,17.4,17.4,1.6,1.9,1.9,14.5,16.4,16.4,2.6,30.2,12.1,1.6,11.2,1.5
Victor Hedman,,,D,7300,TB,FLA,1,D1,P1,3.30,23.9,24.2,24.2,2.0,2.7,2.7,14.2,16.5,16.5,6.5,26.5,10.7,1.5,4.8,0.7
Joe Pavelski,,,C,7200,DAL,NSH,1,L1,P1,2.96,21.2,20.4,20.4,2.6,2.7,2.7,11.7,20.1,20.1,4.1,36.2,8.1,1.1,0.0,0.0
John Tavares,,,C,7200,TOR,OTT,1,L2,P2,3.99,16.6,16.8,16.8,3.0,2.9,2.9,12.6,14.1,14.1,4.0,24.3,11.9,1.7,16.5,2.3
