Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,9000,EDM,WPG,1,16.2,27.7
Auston Matthews,C,8600,TOR,OTT,1,16.0,42.1
Patrick Kane,W,8500,CHI,DET,1,14.0,8.0
Leon Draisaitl,C,8300,EDM,WPG,2,15.3,1.6
Steven Stamkos,W,8300,TB,FLA,1,13.3,15.2
Mitchell Marner,W,7900,TOR,OTT,1,12.6,14.4
Brayden Point,C,7800,TB,FLA,1,11.5,4.8
Mark Scheifele,C,7600,WPG,EDM,1,11.9,34.9
Johnny Gaudreau,W,7600,CGY,VAN,2,11.1,25.3
Sebastian Aho,C,7600,CAR,CLS,1,8.6,31.2
Jack Eichel,C,7500,BUF,NYI,1,14.2,3.2
Patrik Laine,W,7400,CLS,CAR,1,12.1,11.2
Victor Hedman,D,7300,TB,FLA,17,10.7,4.8
Joe Pavelski,C,7200,DAL,NSH,1,8.1,0.0
John Tavares,C,7200,TOR,OTT,2,11.9,16.5
Filip Forsberg,W,7200,NSH,DAL,1,10.7,0.0
Logan Couture,C,7200,SJ,ANH,1,10.1,29.6
Brock Boeser,W,7100,VAN,CGY,2,10.6,25.7
Jonathan Huberdeau,W,7000,FLA,TB,2,11.8,23.2
Anders Lee,W,7000,NYI,BUF,1,9.5,16.8
Mathew Barzal,C,6900,NYI,BUF,1,11.0,9.6
Jamie Benn,W,6900,DAL,NSH,1,9.2,0.0
Elias Pettersson,C,6800,VAN,CGY,2,0.0,11.6
Taylor Hall,W,6800,BUF,NYI,2,12.2,1.6
Nikolaj Ehlers,W,6800,WPG,EDM,2,10.5,20.0
Alex DeBrincat,W,6800,CHI,DET,1,10.5,0.0
Kyle Connor,W,6700,WPG,EDM,2,12.6,24.8
Roman Josi,D,6700,NSH,DAL,32,12.3,0.0
Sean Monahan,C,6700,CGY,VAN,2,10.0,14.9
Aleksander Barkov,C,6700,FLA,TB,1,11.8,24.8
Andrei Svechnikov,W,6700,CAR,CLS,3,11.1,11.7
Victor Olofsson,W,6600,BUF,NYI,1,9.3,17.3
John Klingberg,D,6600,DAL,NSH,37,8.9,0.0
Brent Burns,D,6600,SJ,ANH,38,11.0,1.6
Dylan Larkin,C,6600,DET,CHI,1,11.1,4.8
Cam Atkinson,W,6500,CLS,CAR,1,9.6,23.2
Blake Wheeler,W,6300,WPG,EDM,1,10.8,22.1
Elias Lindholm,C,6300,CGY,VAN,1,10.3,23.7
Ryan Nugent-Hopkins,W,6300,EDM,WPG,1,10.9,35.7
Evander Kane,W,6200,SJ,ANH,1,10.4,12.8
Jordan Eberle,W,6000,NYI,BUF,2,8.9,4.8
William Nylander,W,6000,TOR,OTT,2,10.4,4.8
Anthony Mantha,W,6000,DET,CHI,2,11.3,1.6
J.T. Miller,W,5900,VAN,CGY,2,11.1,13.3
Darnell Nurse,D,5900,EDM,WPG,50,8.9,14.4
Matthew Tkachuk,W,5800,CGY,VAN,1,11.1,4.8
Bo Horvat,C,5800,VAN,CGY,1,10.5,18.9
Ondrej Palat,W,5800,TB,FLA,1,7.9,9.6
Denis Gurianov,W,5700,DAL,NSH,2,7.8,0.0
Patric Hornqvist,W,5700,FLA,TB,2,9.0,12.8
Aaron Ekblad,D,5700,FLA,TB,56,9.5,6.4
Quinn Hughes,D,5700,VAN,CGY,57,9.2,16.5
Rickard Rakell,W,5600,ANH,SJ,2,9.2,12.8
Tyson Barrie,D,5600,EDM,WPG,59,10.2,24.5
Tomas Hertl,C,5600,SJ,ANH,2,10.2,6.4
Brady Tkachuk,W,5500,OTT,TOR,1,10.8,14.4
Oliver Bjorkstrand,W,5400,CLS,CAR,2,11.1,16.0
Dougie Hamilton,D,5400,CAR,CLS,64,11.5,9.6
Dominik Kubalik,W,5400,CHI,DET,2,8.6,32.0
Mark Giordano,D,5400,CGY,VAN,66,10.0,8.0
Seth Jones,D,5300,CLS,CAR,67,9.9,3.2
Alex Killorn,W,5300,TB,FLA,2,7.1,4.8
Vincent Trocheck,C,5300,CAR,CLS,2,8.5,11.7
Viktor Arvidsson,W,5300,NSH,DAL,1,8.8,0.0
Eric Staal,C,5200,BUF,NYI,2,7.9,1.6
Matt Duchene,C,5200,NSH,DAL,2,8.6,0.0
Paul Stastny,C,5200,WPG,EDM,2,7.6,8.0
Sam Reinhart,W,5200,BUF,NYI,2,9.3,14.9
Morgan Rielly,D,5200,TOR,OTT,75,10.2,10.1
Teuvo Teravainen,W,5200,CAR,CLS,1,10.5,41.3
Evgeni Dadonov,W,5100,OTT,TOR,2,8.8,30.4
Ryan Ellis,D,5100,NSH,DAL,79,10.4,0.0
Jakob Silfverberg,W,5100,ANH,SJ,3,7.8,14.4
Mikael Granlund,W,5000,NSH,DAL,2,8.0,0.0
Nino Niederreiter,W,5000,CAR,CLS,2,6.7,15.7
Roope Hintz,C,5000,DAL,NSH,2,7.7,0.0
Zach Hyman,W,5000,TOR,OTT,2,8.5,9.6
Thomas Chabot,D,4900,OTT,TOR,86,9.8,17.6
Timo Meier,W,4900,SJ,ANH,2,10.1,18.1
Ryan Getzlaf,C,4900,ANH,SJ,1,8.5,1.6
Neal Pionk,D,4900,WPG,EDM,89,8.7,18.1
Dylan Strome,C,4900,CHI,DET,2,8.8,3.2
Jack Roslovic,C,4900,CLS,CAR,1,6.3,9.6
Brock Nelson,C,4800,NYI,BUF,2,10.0,18.9
Miro Heiskanen,D,4800,DAL,NSH,93,9.0,0.0
Mikael Backlund,C,4800,CGY,VAN,3,7.7,0.0
Nick Foligno,W,4800,CLS,CAR,3,6.7,9.6
Carter Verhaeghe,W,4800,FLA,TB,1,0.0,17.6
Ryan Pulock,D,4700,NYI,BUF,99,9.6,8.0
Jordan Staal,C,4700,CAR,CLS,3,6.3,32.5
Duncan Keith,D,4700,CHI,DET,102,7.6,0.0
Andrew Mangiapane,W,4600,CGY,VAN,3,7.7,4.8
Cam Fowler,D,4600,ANH,SJ,108,7.5,8.0
Kailer Yamamoto,W,4600,EDM,WPG,2,9.2,16.8
Robby Fabbri,C,4600,DET,CHI,2,7.1,1.6
Rasmus Dahlin,D,4500,BUF,NYI,112,8.6,10.1
Yanni Gourde,C,4400,TB,FLA,3,6.4,3.2
Tanner Pearson,W,4400,VAN,CGY,1,8.2,17.3
Rasmus Andersson,D,4400,CGY,VAN,115,6.1,20.8
Nate Schmidt,D,4400,VAN,CGY,116,7.9,11.2
Pius Suter,C,4300,CHI,DET,1,10.3,12.8
Blake Coleman,W,4300,TB,FLA,3,6.9,3.2
Keith Yandle,D,4300,FLA,TB,119,6.6,3.2
Bobby Ryan,W,4300,DET,CHI,2,7.2,0.0
Anthony Duclair,W,4300,FLA,TB,1,7.6,16.8
Alexandre Texier,C,4300,CLS,CAR,3,5.7,3.2
Joe Thornton,W,4300,TOR,OTT,1,5.1,21.6
Alexander Wennberg,C,4300,FLA,TB,2,5.6,0.0
Josh Bailey,W,4300,NYI,BUF,1,8.0,22.9
Adam Henrique,C,4200,ANH,SJ,1,7.7,6.4
Jesse Puljujarvi,W,4200,EDM,WPG,1,6.5,19.2
Kevin Labanc,W,4200,SJ,ANH,1,8.2,18.4
Jean-Gabriel Pageau,C,4200,NYI,BUF,3,7.8,18.4
Max Domi,C,4200,CLS,CAR,2,8.9,6.4
Mike Reilly,D,4100,OTT,TOR,135,5.9,1.6
Dante Fabbro,D,4100,NSH,DAL,136,5.7,0.0
Jeff Skinner,W,4100,BUF,NYI,1,8.5,4.8
Connor Brown,W,4100,OTT,TOR,1,7.5,23.2
Joshua Morrissey,D,4100,WPG,EDM,139,7.6,12.8
Alexander Kerfoot,C,4000,TOR,OTT,3,6.4,12.8
Nick Leddy,D,4000,NYI,BUF,143,5.5,14.4
Andrew Copp,W,4000,WPG,EDM,1,6.2,4.8
Martin Necas,W,4000,CAR,CLS,2,6.9,13.3
Kevin Shattenkirk,D,3900,ANH,SJ,147,6.6,4.8
Boone Jenner,C,3900,CLS,CAR,3,7.5,26.4
Dillon Dube,W,3900,CGY,VAN,1,5.7,15.2
Colin White,C,3900,OTT,TOR,2,0.0,9.6
