Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Patrick Kane,,,W,8200,CHI,@NSH,0,L1,P1,2.67,20.3,18.8,18.8,2.4,2.6,2.6,16.3,14.7,14.7,5.8,23.6,14.0,1.7,8.0,1.0
Filip Forsberg,,,W,7200,NSH,CHI,0,L1,P1,3.33,19.1,19.0,19.0,3.2,3.0,3.0,13.4,14.2,14.2,7.8,20.6,10.7,1.5,8.0,1.1
J.T. Miller,,,W,7100,VAN,OTT,1,L2,P1,3.52,18.5,18.5,18.5,1.2,1.2,1.2,10.5,10.5,10.5,0.2,20.9,11.1,1.6,38.9,5.5
Brock Boeser,,,W,6900,VAN,OTT,1,L2,P1,3.52,18.7,18.2,18.2,1.6,2.1,2.1,11.1,11.7,11.7,-3.1,26.5,10.6,1.5,6.4,0.9
Bo Horvat,1,,C,6800,VAN,OTT,1,L1,P1,3.52,18.1,18.2,18.2,1.8,2.5,2.5,19.9,17.4,17.4,3.3,31.4,10.5,1.5,3.2,0.5
Elias Pettersson,,,C,6400,VAN,OTT,1,L2,P1,3.52,17.7,17.4,17.4,1.8,2.3,2.3,5.6,6.3,6.3,1.5,11.1,12.5,2.0,26.9,4.2
Brady Tkachuk,,,W,6300,OTT,@VAN,1,L1,P1,2.98,17.7,17.5,17.5,3.8,4.0,4.0,8.8,13.3,13.3,1.0,25.7,10.8,1.7,18.1,2.9
Roman Josi,,,D,6300,NSH,CHI,0,D1,P1,3.33,24.8,24.6,24.6,4.0,4.3,4.3,10.4,12.1,12.1,3.8,20.5,12.3,2.0,9.6,1.5
Alex DeBrincat,,D,W,6200,CHI,@NSH,2,,,2.67,18.5,17.5,17.5,2.8,2.7,2.7,17.0,14.7,14.7,4.0,25.5,0.0,0.0,0.0,0.0
Viktor Arvidsson,,,W,6000,NSH,CHI,0,L1,P1,3.33,18.8,18.6,18.6,3.8,3.8,3.8,16.0,15.2,15.2,7.4,23.0,8.8,1.5,9.6,1.6
Quinn Hughes,,,D,5700,VAN,OTT,1,D2,P1,3.52,23.2,23.0,23.0,2.6,3.0,3.0,12.6,13.5,13.5,6.4,20.6,9.2,1.6,18.1,3.2
Duncan Keith,,,D,5500,CHI,@NSH,0,D1,P1,2.67,23.4,21.8,21.8,1.2,1.4,1.4,12.1,11.0,11.0,4.0,17.9,7.6,1.4,1.6,0.3
Dominik Kubalik,,,W,5400,CHI,@NSH,0,,P1,2.67,14.4,13.4,13.4,3.4,2.9,2.9,15.4,11.7,11.7,-3.8,27.2,8.6,1.6,8.0,1.5
Ryan Johansen,,,C,5300,NSH,CHI,0,L1,P1,3.33,19.1,18.7,18.7,1.8,1.8,1.8,6.3,6.0,6.0,1.1,11.0,7.6,1.4,1.6,0.3
Ryan Ellis,,,D,5300,NSH,CHI,0,D1,P2,3.33,24.2,24.1,24.1,2.8,3.2,3.2,10.6,10.4,10.4,5.1,15.7,10.4,2.0,9.6,1.8
Matt Duchene,,,C,5100,NSH,CHI,0,L2,P1,3.33,17.0,16.7,16.7,3.0,2.7,2.7,8.1,7.0,7.0,1.4,12.7,8.6,1.7,12.8,2.5
Thomas Chabot,,,D,5100,OTT,@VAN,1,D1,P1,2.98,23.2,23.9,23.9,1.6,1.8,1.8,7.4,9.5,9.5,2.2,16.9,9.8,1.9,11.2,2.2
Dylan Strome,,,C,5000,CHI,@NSH,0,,P1,2.67,16.4,15.8,15.8,1.0,1.7,1.7,8.4,10.5,10.5,3.0,18.0,8.8,1.8,4.8,1.0
Mikael Granlund,1,,W,4800,NSH,CHI,0,L3,P2,3.33,19.9,19.9,19.9,3.3,3.3,3.3,17.6,17.6,17.6,8.2,27.0,8.0,1.7,8.0,1.7
Evgeni Dadonov,,,W,4800,OTT,@VAN,1,L3,P1,2.98,16.6,16.4,16.4,2.4,2.0,2.0,8.6,7.2,7.2,-1.0,15.3,8.8,1.8,6.4,1.3
Derek Stepan,,,C,4700,OTT,@VAN,1,L4,P2,2.98,16.6,16.5,16.5,2.0,2.2,2.2,6.2,8.2,8.2,1.9,14.5,7.2,1.5,4.8,1.0
Chris Tierney,,,C,4600,OTT,@VAN,1,L2,,2.98,15.8,16.1,16.1,0.8,0.8,0.8,7.7,8.7,8.7,2.4,14.9,6.8,1.5,1.6,0.3
Nate Schmidt,,,D,4500,VAN,OTT,1,D3,P2,3.52,23.0,21.2,21.2,1.8,1.5,1.5,7.0,7.7,7.7,1.9,13.5,7.9,1.8,3.2,0.7
Connor Brown,,,W,4500,OTT,@VAN,1,L2,P2,2.98,19.4,19.3,19.3,2.4,2.0,2.0,9.9,8.3,8.3,2.6,13.9,7.5,1.7,3.2,0.7
Tanner Pearson,,,W,4400,VAN,OTT,1,L1,P2,3.52,15.1,14.8,14.8,1.6,1.8,1.8,7.2,7.7,7.7,-3.4,18.8,8.2,1.9,3.2,0.7
Luke Kunin,,,W,4400,NSH,CHI,0,L2,P2,3.33,14.6,14.4,14.4,1.6,1.7,1.7,5.9,7.7,7.7,-0.1,15.6,7.7,1.8,3.2,0.7
Connor Murphy,,,D,4200,CHI,@NSH,0,D2,P2,2.67,24.2,21.7,21.7,2.8,2.0,2.0,18.0,14.5,14.5,6.9,22.0,7.1,1.7,8.0,1.9
Tyler Myers,,,D,4200,VAN,OTT,1,D3,,3.52,22.7,20.4,20.4,1.6,1.6,1.6,14.6,11.0,11.0,1.1,20.8,7.2,1.7,9.6,2.3
