Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
David Pastrnak,W,9200,BOS,PIT,1,17.6,29.6
Brad Marchand,W,8700,BOS,PIT,1,16.4,51.2
Connor McDavid,C,8700,EDM,ARI,1,19.2,18.4
Leon Draisaitl,W,8600,EDM,ARI,1,16.4,9.6
Sidney Crosby,C,8500,PIT,BOS,1,16.1,8.0
Evgeni Malkin,C,7900,PIT,BOS,2,15.4,9.6
Patrice Bergeron,C,7600,BOS,PIT,1,16.6,16.8
Jake Guentzel,W,7500,PIT,BOS,1,15.1,3.2
Artemi Panarin,W,7400,NYR,OTT,1,13.9,20.5
Filip Forsberg,W,7400,NSH,DET,1,14.6,25.8
Viktor Arvidsson,W,7100,NSH,DET,1,14.1,1.6
Matt Duchene,C,6800,NSH,DET,2,12.0,34.1
Anthony Mantha,W,6700,DET,NSH,1,13.0,3.2
Dylan Larkin,C,6700,DET,NSH,1,16.1,4.8
Phil Kessel,W,6700,ARI,EDM,1,14.0,1.6
Roman Josi,D,6600,NSH,DET,21,13.8,20.2
Kris Letang,D,6400,PIT,BOS,22,13.3,17.6
Ryan Nugent-Hopkins,C,6000,EDM,ARI,2,12.5,8.0
Clayton Keller,W,5700,ARI,EDM,3,12.1,3.2
Torey Krug,D,5700,BOS,PIT,25,12.0,16.8
Pavel Buchnevich,W,5600,NYR,OTT,2,10.3,0.0
James Neal,W,5600,EDM,ARI,3,10.3,1.6
Ryan Johansen,C,5500,NSH,DET,1,10.5,14.9
Chris Kreider,W,5500,NYR,OTT,2,11.3,1.6
Tyler Bertuzzi,W,5400,DET,NSH,1,10.5,3.2
Oliver Ekman-Larsson,D,5400,ARI,EDM,32,10.3,8.0
Jacob Trouba,D,5300,NYR,OTT,33,13.2,4.8
Thomas Chabot,D,5300,OTT,NYR,34,13.3,10.1
Nick Schmaltz,C,5300,ARI,EDM,3,10.1,11.2
David Krejci,C,5300,BOS,PIT,2,10.1,19.2
Ryan Strome,C,5200,NYR,OTT,1,7.8,4.8
Derek Stepan,C,5100,ARI,EDM,2,10.9,16.8
Ryan Ellis,D,5000,NSH,DET,39,11.4,11.2
Mikael Granlund,W,5000,NSH,DET,2,11.6,4.8
Oscar Klefbom,D,5000,EDM,ARI,41,11.7,11.2
Brady Tkachuk,W,4900,OTT,NYR,1,13.0,29.6
Kaapo Kakko,W,4800,NYR,OTT,3,12.5,23.7
Alex Galchenyuk,W,4700,PIT,BOS,2,11.1,12.8
Jake DeBrusk,W,4700,BOS,PIT,2,11.2,16.8
Craig Smith,W,4600,NSH,DET,3,9.7,0.0
Charlie Coyle,C,4600,BOS,PIT,3,9.3,0.0
Vladislav Namestnikov,W,4500,OTT,NYR,3,8.3,29.0
Alex Goligoski,D,4500,ARI,EDM,52,8.5,4.8
Andreas Athanasiou,W,4500,DET,NSH,2,12.1,16.8
Justin Schultz,D,4500,PIT,BOS,54,9.4,14.4
Calle Jarnkrok,W,4400,NSH,DET,2,6.9,3.2
Dominik Simon,W,4400,PIT,BOS,1,7.3,0.0
Nick Bonino,C,4400,NSH,DET,3,7.5,15.2
Charles McAvoy,D,4300,BOS,PIT,61,10.3,4.8
Darnell Nurse,D,4300,EDM,ARI,62,11.3,6.4
Filip Hronek,D,4200,DET,NSH,63,8.2,11.2
Connor Brown,W,4200,OTT,NYR,2,6.7,8.5
Christian Dvorak,C,4100,ARI,EDM,1,8.3,3.2
Chris Tierney,C,4000,OTT,NYR,2,8.9,4.8
Brian Dumoulin,D,4000,PIT,BOS,69,7.4,20.8
Conor Garland,W,4000,ARI,EDM,3,8.8,6.4
Nick Bjugstad,C,4000,PIT,BOS,3,9.3,16.8
Brett Howden,C,4000,NYR,OTT,3,7.0,4.8
Zack Kassian,W,4000,EDM,ARI,1,6.1,3.2
Danton Heinen,W,3900,BOS,PIT,2,8.6,1.6
Jared McCann,C,3900,PIT,BOS,3,9.8,11.2
Dominik Kahun,W,3800,PIT,BOS,3,8.6,13.6
Anthony Duclair,W,3800,OTT,NYR,1,8.7,11.2
Dennis Cholowski,D,3700,DET,NSH,83,7.5,6.4
Jesper Fast,W,3700,NYR,OTT,1,6.8,0.0
Frans Nielsen,C,3700,DET,NSH,3,7.5,6.4
Valtteri Filppula,C,3600,DET,NSH,2,6.0,9.6
Jakob Chychrun,D,3600,ARI,EDM,92,10.0,1.6
Filip Chytil,C,3600,NYR,OTT,2,7.9,1.6
Jean-Gabriel Pageau,C,3600,OTT,NYR,1,9.0,33.6
Ethan Bear,D,3600,EDM,ARI,95,6.2,4.8
Marcus Pettersson,D,3600,PIT,BOS,96,6.9,3.2
Erik Brannstrom,D,3500,OTT,NYR,128,7.9,3.2
Alex Chiasson,W,3500,EDM,ARI,3,7.5,1.6
Bryan Rust,W,3500,PIT,BOS,2,9.0,16.8
Adam Fox,D,3500,NYR,OTT,146,6.9,16.0
Michael Grabner,W,3400,ARI,EDM,2,7.3,16.8
Taro Hirose,W,3300,DET,NSH,3,6.9,1.6
Vincent Hinostroza,W,3300,ARI,EDM,2,9.8,1.6
Rocco Grimaldi,W,3200,NSH,DET,3,6.7,1.6
Tyler Ennis,W,3200,OTT,NYR,3,6.5,23.7
Anders Bjork,W,3100,BOS,PIT,3,5.0,1.6
Jujhar Khaira,W,3100,EDM,ARI,2,6.2,1.6
Barrett Hayton,W,3100,ARI,EDM,1,7.6,0.0
