Player Name,Salary,Team,Opp,Proj FP,Actual FP
Matthew Murray,8700,PIT,BOS,15.9,-5.6
Pekka Rinne,8500,NSH,DET,20.9,26.4
Jaroslav Halak,8400,BOS,PIT,17.9,28.0
Darcy Kuemper,8400,ARI,EDM,18.6,24.8
Mikko Koskinen,7900,EDM,ARI,18.3,4.8
Alexander Georgiev,7600,NYR,OTT,20.3,-4.8
Anders Nilsson,7500,OTT,NYR,15.5,29.6
Jimmy Howard,7200,DET,NSH,14.4,-7.2
