Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
David Pastrnak,2,,W,9200,BOS,PIT,1,L1,P1,3.27,16.8,18.2,18.2,3.2,3.3,3.3,28.2,26.8,26.8,10.8,42.8,17.6,1.9,29.6,3.2
Brad Marchand,2,,W,8700,BOS,PIT,1,L1,P1,3.27,18.0,19.2,19.2,3.6,3.0,3.0,26.9,22.1,22.1,8.7,35.5,16.4,1.9,51.2,5.9
Connor McDavid,2,,C,8700,EDM,ARI,1,L1,P1,2.76,24.5,23.3,23.3,3.4,3.0,3.0,16.3,19.5,19.5,5.5,33.6,19.2,2.2,18.4,2.1
Leon Draisaitl,1,,W,8600,EDM,ARI,1,L1,P1,2.76,24.1,23.8,23.8,3.4,3.5,3.5,27.9,23.4,23.4,10.6,36.3,16.4,1.9,9.6,1.1
Sidney Crosby,,,C,8500,PIT,@BOS,1,L1,P1,2.73,20.1,21.0,21.0,2.4,2.6,2.6,13.3,16.0,16.0,4.7,27.4,16.1,1.9,8.0,0.9
Evgeni Malkin,1,Q,C,7900,PIT,@BOS,1,L2,P1,2.73,16.0,16.0,16.0,3.3,3.3,3.3,9.5,9.5,9.5,0.0,19.0,15.4,1.9,9.6,1.2
Patrice Bergeron,3,,C,7600,BOS,PIT,1,L1,P1,3.27,19.3,18.8,18.8,4.6,3.6,3.6,20.7,17.2,17.2,6.5,27.9,16.6,2.2,16.8,2.2
Jake Guentzel,,,W,7500,PIT,@BOS,1,L1,P1,2.73,20.5,21.2,21.2,3.8,3.4,3.4,16.3,15.4,15.4,7.5,23.4,15.1,2.0,3.2,0.4
Artemi Panarin,1,,W,7400,NYR,OTT,1,L1,P1,3.56,20.7,20.7,20.7,2.6,2.8,2.8,13.4,14.6,14.6,7.9,21.3,13.9,1.9,20.5,2.8
Filip Forsberg,1,,W,7400,NSH,@DET,1,L1,P1,3.45,17.8,17.9,17.9,4.6,4.4,4.4,17.1,18.6,18.6,12.0,25.1,14.6,2.0,25.8,3.5
Viktor Arvidsson,1,,W,7100,NSH,@DET,1,L1,P1,3.45,18.4,17.7,17.7,1.8,2.3,2.3,7.6,11.5,11.5,3.6,19.4,14.1,2.0,1.6,0.2
Mika Zibanejad,,Q,C,7100,NYR,OTT,1,,,3.56,19.3,20.9,20.9,1.8,3.0,3.0,8.1,18.1,18.1,-2.6,38.8,0.0,0.0,0.0,0.0
Matt Duchene,1,,C,6800,NSH,@DET,1,L2,P1,3.45,15.7,17.0,17.0,1.2,2.2,2.2,4.3,11.6,11.6,1.9,21.3,12.0,1.8,34.1,5.0
Anthony Mantha,1,,W,6700,DET,NSH,1,L1,P1,2.55,17.8,18.9,18.9,3.2,3.9,3.9,12.3,16.9,16.9,0.3,33.6,13.0,1.9,3.2,0.5
Dylan Larkin,0,,C,6700,DET,NSH,1,L1,P1,2.55,21.7,21.1,21.1,4.4,3.2,3.2,16.7,13.7,13.7,5.1,22.3,16.1,2.4,4.8,0.7
Phil Kessel,,,W,6700,ARI,@EDM,1,L1,P1,2.74,17.6,17.8,17.8,2.8,2.8,2.8,13.7,11.5,11.5,3.4,19.7,14.0,2.1,1.6,0.2
Roman Josi,1,,D,6600,NSH,@DET,1,D1,P1,3.45,24.5,24.4,24.4,3.6,3.4,3.4,16.8,17.6,17.6,6.3,28.8,13.8,2.1,20.2,3.1
Kris Letang,1,,D,6400,PIT,@BOS,1,D1,P1,2.73,25.1,25.5,25.5,3.0,3.5,3.5,9.0,15.0,15.0,6.3,23.6,13.3,2.1,17.6,2.8
Ryan Nugent-Hopkins,,,C,6000,EDM,ARI,1,L2,P1,2.76,19.4,19.5,19.5,3.6,2.4,2.4,11.6,10.5,10.5,3.6,17.3,12.5,2.1,8.0,1.3
Clayton Keller,,,W,5700,ARI,@EDM,1,L3,P1,2.74,16.7,17.6,17.6,3.0,2.7,2.7,8.9,10.4,10.4,5.6,15.2,12.1,2.1,3.2,0.6
Torey Krug,1,,D,5700,BOS,PIT,1,D2,P1,3.27,20.4,20.9,20.9,2.4,2.2,2.2,11.2,11.8,11.8,4.0,19.7,12.0,2.1,16.8,2.9
