Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,2,,C,8800,COL,@ANH,0,L1,P1,3.09,17.7,17.7,17.7,4.0,4.0,4.0,22.9,22.9,22.9,9.8,36.0,15.7,1.8,6.4,0.7
Connor McDavid,2,,C,8700,EDM,@TOR,1,L1,P1,2.72,20.3,20.3,20.3,4.2,4.2,4.2,19.9,19.9,19.9,-2.9,42.7,16.2,1.9,23.2,2.7
Alexander Ovechkin,,D,W,8400,WAS,BUF,2,,,2.67,19.2,19.2,19.2,3.3,3.3,3.3,18.1,18.1,18.1,5.4,30.7,0.0,0.0,0.0,0.0
Max Pacioretty,2,,W,8300,VGK,@ARI,1,L1,P1,3.06,17.2,17.2,17.2,4.8,4.8,4.8,19.0,19.0,19.0,14.8,23.2,11.9,1.4,4.8,0.6
Sidney Crosby,2,,C,8300,PIT,NYR,2,L1,P1,3.50,19.9,19.9,19.9,3.0,3.0,3.0,19.5,19.5,19.5,5.4,33.6,12.6,1.5,4.8,0.6
Auston Matthews,1,,C,8200,TOR,EDM,1,,,3.28,19.8,19.8,19.8,5.4,5.4,5.4,19.3,19.3,19.3,10.7,27.9,0.0,0.0,0.0,0.0
Artemi Panarin,2,,W,8200,NYR,@PIT,2,L2,P1,3.00,21.5,21.5,21.5,3.0,3.0,3.0,18.6,18.6,18.6,4.9,32.3,13.3,1.6,13.3,1.6
John Tavares,2,,C,8000,TOR,EDM,1,L1,P1,3.28,14.7,14.7,14.7,3.6,3.6,3.6,18.5,18.5,18.5,3.8,33.2,11.9,1.5,20.5,2.6
Patrick Kane,1,,W,8000,CHI,DET,2,L1,P1,3.21,18.6,18.6,18.6,3.5,3.5,3.5,14.1,14.1,14.1,8.5,19.8,14.0,1.8,25.8,3.2
Leon Draisaitl,2,,C,7900,EDM,@TOR,1,L2,P1,2.72,19.7,19.7,19.7,3.0,3.0,3.0,16.5,16.5,16.5,4.2,28.7,15.3,1.9,18.8,2.4
Mitchell Marner,2,,W,7800,TOR,EDM,1,L1,P1,3.28,21.3,21.3,21.3,1.6,1.6,1.6,15.4,15.4,15.4,-0.4,31.2,12.6,1.6,23.7,3.0
Evgeni Malkin,1,,C,7700,PIT,NYR,2,L2,P1,3.50,19.2,19.2,19.2,2.5,2.5,2.5,7.9,7.9,7.9,-0.7,16.5,13.5,1.8,9.6,1.2
Mikko Rantanen,2,,W,7700,COL,@ANH,0,L1,P1,3.09,16.7,16.7,16.7,4.5,4.5,4.5,21.4,21.4,21.4,11.0,31.7,12.0,1.6,16.8,2.2
Mika Zibanejad,2,Q,C,7600,NYR,@PIT,2,L1,P1,3.00,19.8,19.8,19.8,3.3,3.3,3.3,12.2,12.2,12.2,7.4,16.9,14.2,1.9,6.4,0.8
