Player Name,Salary,Team,Opp,Proj FP,Actual FP
Tuukka Rask,8900,BOS,OTT,18.9,6.4
Braden Holtby,8700,WAS,CLS,21.0,10.4
Curtis McElhinney,8100,TB,NYI,20.8,-4.8
Semyon Varlamov,7900,NYI,TB,15.3,32.8
David Rittich,7800,CGY,COL,14.3,18.4
Pavel Francouz,7800,COL,CGY,19.3,2.4
Anders Nilsson,7600,OTT,BOS,15.8,34.4
Joonas Korpisalo,7300,CLS,WAS,12.2,33.6
