Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Nathan MacKinnon,C,9000,COL,CGY,1,18.6,32.8
David Pastrnak,W,8700,BOS,OTT,1,17.6,24.5
Alexander Ovechkin,W,8600,WAS,CLS,1,17.0,31.2
Nikita Kucherov,W,8300,TB,NYI,1,18.8,8.0
Steven Stamkos,C,8100,TB,NYI,2,15.9,20.0
Brad Marchand,W,8100,BOS,OTT,1,16.4,19.7
Patrice Bergeron,C,8000,BOS,OTT,1,16.6,23.2
Evgeny Kuznetsov,C,7700,WAS,CLS,2,13.1,11.2
Mikko Rantanen,W,7600,COL,CGY,1,16.1,8.0
John Carlson,D,7600,WAS,CLS,14,13.8,4.8
Johnny Gaudreau,W,7300,CGY,COL,3,16.3,4.8
Gabriel Landeskog,W,7200,COL,CGY,1,14.7,3.2
Brayden Point,C,7000,TB,NYI,1,14.8,4.8
T.J. Oshie,W,6900,WAS,CLS,2,10.8,6.4
Cam Atkinson,W,6800,CLS,WAS,3,13.1,30.4
Sean Monahan,C,6700,CGY,COL,2,14.7,20.0
Victor Hedman,D,6700,TB,NYI,21,13.2,6.4
Mathew Barzal,C,6500,NYI,TB,1,13.0,11.7
Nicklas Backstrom,C,6500,WAS,CLS,1,12.0,26.4
Matthew Tkachuk,W,6400,CGY,COL,1,14.1,25.3
Elias Lindholm,C,6200,CGY,COL,1,12.2,19.7
Brady Tkachuk,W,6200,OTT,BOS,1,13.0,4.8
David Krejci,C,6100,BOS,OTT,2,10.1,6.4
Jakub Vrana,W,6100,WAS,CLS,2,9.9,6.4
Anders Lee,W,6000,NYI,TB,1,11.3,25.3
Brock Nelson,C,5900,NYI,TB,2,9.8,35.2
Thomas Chabot,D,5700,OTT,BOS,32,13.3,14.4
Gustav Nyquist,W,5500,CLS,WAS,3,10.8,9.6
Torey Krug,D,5500,BOS,OTT,35,12.0,1.6
Jean-Gabriel Pageau,C,5400,OTT,BOS,1,9.0,17.2
Mark Giordano,D,5400,CGY,COL,37,13.1,34.1
Ondrej Palat,W,5400,TB,NYI,1,9.0,3.2
Kevin Shattenkirk,D,5200,TB,NYI,40,8.4,12.8
Pierre-Luc Dubois,C,5200,CLS,WAS,1,11.4,3.2
Jordan Eberle,W,5200,NYI,TB,3,9.5,11.2
Josh Bailey,W,5100,NYI,TB,1,9.6,27.3
Alex Killorn,W,5100,TB,NYI,3,8.1,4.8
Seth Jones,D,5100,CLS,WAS,45,12.9,14.4
Oliver Bjorkstrand,W,5000,CLS,WAS,2,9.6,21.6
Anthony Beauvillier,W,5000,NYI,TB,2,9.1,3.2
Derick Brassard,C,4900,NYI,TB,2,7.2,0.0
Andre Burakovsky,W,4900,COL,CGY,2,7.8,8.0
Joonas Donskoi,W,4800,COL,CGY,2,8.1,28.0
Charlie Coyle,C,4800,BOS,OTT,3,9.3,1.6
Ryan Pulock,D,4700,NYI,TB,54,11.3,11.2
Anthony Duclair,W,4700,OTT,BOS,2,8.7,43.2
Lars Eller,C,4700,WAS,CLS,3,8.4,11.2
Tom Wilson,W,4700,WAS,CLS,1,10.4,3.2
Vladislav Namestnikov,W,4600,OTT,BOS,3,8.3,18.0
Mikael Backlund,W,4600,CGY,COL,2,10.1,6.4
Danton Heinen,W,4600,BOS,OTT,2,8.6,4.8
J.T. Compher,W,4400,COL,CGY,2,9.7,12.8
Anthony Cirelli,C,4400,TB,NYI,3,8.5,11.2
Charles McAvoy,D,4300,BOS,OTT,63,10.3,4.8
Dmitry Orlov,D,4300,WAS,CLS,64,7.6,17.6
Connor Brown,W,4200,OTT,BOS,1,6.7,6.4
Tyler Johnson,W,4200,TB,NYI,2,0.0,0.0
Colin White,W,4200,OTT,BOS,2,9.7,6.4
Boone Jenner,C,4100,CLS,WAS,2,10.4,3.2
Derek Ryan,C,3800,CGY,COL,3,6.9,16.8
Valeri Nichushkin,W,3700,COL,CGY,3,5.4,15.2
Anders Bjork,W,3700,BOS,OTT,3,5.0,1.6
Matthew Nieto,W,3700,COL,CGY,3,6.7,9.6
T.J. Brodie,D,3700,CGY,COL,87,8.1,1.6
Samuel Girard,D,3700,COL,CGY,89,7.9,3.2
Dylan Demelo,D,3700,OTT,BOS,90,7.7,20.8
Andrew Mangiapane,W,3600,CGY,COL,1,6.4,16.8
Nikita Zadorov,D,3600,COL,CGY,95,6.8,3.2
Rasmus Andersson,D,3600,CGY,COL,96,6.5,3.2
Devon Toews,D,3600,NYI,TB,98,7.8,3.2
Chris Tierney,C,3600,OTT,BOS,3,8.9,31.2
Dean Kukan,D,3500,CLS,WAS,108,4.2,4.8
Tyler Ennis,W,3500,OTT,BOS,3,6.5,3.2
Ryan Murray,D,3500,CLS,WAS,143,8.7,16.8
Alexandre Texier,W,3400,CLS,WAS,3,8.6,11.2
Artem Anisimov,C,3300,OTT,BOS,2,8.0,16.8
Richard Panik,W,3300,WAS,CLS,3,8.7,3.2
Dillon Dube,W,3300,CGY,COL,2,4.9,17.6
Milan Lucic,W,3300,CGY,COL,3,5.7,0.0
Sonny Milano,W,3200,CLS,WAS,1,7.6,16.0
Pierre-Edouard Bellemare,C,3200,COL,CGY,3,5.2,0.0
Leo Komarov,W,3200,NYI,TB,3,5.3,0.0
Carl Hagelin,W,3200,WAS,CLS,3,6.8,1.6
Carter Verhaeghe,W,3200,TB,NYI,2,4.1,1.6
Emil Bemstrom,W,3100,CLS,WAS,1,0.0,0.0
Mathieu Joseph,W,3100,TB,NYI,3,7.0,0.0
Brett Ritchie,W,3100,BOS,OTT,3,4.7,0.0
Michael Dal Colle,W,3000,NYI,TB,3,4.8,0.0
Josh Anderson,W,3000,CLS,WAS,2,11.1,8.0
Jake DeBrusk,W,540,BOS,OTT,2,11.2,18.9
