Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Alexander Ovechkin,2,,W,9000,WAS,@FLA,3,L1,P1,3.20,21.4,21.0,21.0,5.2,4.8,4.8,23.7,20.6,20.6,6.7,34.6,17.0,1.9,45.3,5.0
Auston Matthews,3,,C,8900,TOR,VGK,1,L1,P1,3.51,19.8,19.6,19.6,3.4,3.8,3.8,20.9,19.2,19.2,6.4,31.9,18.1,2.0,22.1,2.5
Nathan MacKinnon,1,,C,8600,COL,NSH,1,L1,P1,2.84,21.5,21.4,21.4,6.8,4.8,4.8,19.9,20.0,20.0,13.2,26.8,18.6,2.2,54.1,6.3
Sidney Crosby,,,C,8300,PIT,@NYI,2,L1,P1,3.01,19.5,20.8,20.8,3.0,2.8,2.8,12.6,15.5,15.5,4.4,26.6,16.1,1.9,4.8,0.6
Artemi Panarin,,,W,8100,NYR,@CAR,0,L1,P1,2.55,19.8,20.4,20.4,3.0,2.8,2.8,17.9,15.6,15.6,9.0,22.2,13.9,1.7,23.2,2.9
Aleksander Barkov,1,,C,8000,FLA,WAS,4,L1,P1,3.30,18.8,19.3,19.3,2.0,2.0,2.0,20.4,14.2,14.2,3.3,25.2,16.4,2.0,23.7,3.0
Mikko Rantanen,,,W,8000,COL,NSH,1,,,2.84,18.0,18.9,18.9,2.2,2.7,2.7,15.6,18.3,18.3,7.9,28.6,0.0,0.0,0.0,0.0
Mark Stone,1,,W,7900,VGK,@TOR,1,L2,P1,2.99,20.1,19.6,19.6,2.0,2.7,2.7,11.9,16.4,16.4,8.0,24.8,14.5,1.8,8.0,1.0
Mitchell Marner,1,,W,7800,TOR,VGK,1,L2,P1,3.51,20.7,20.1,20.1,2.4,2.9,2.9,13.7,15.5,15.5,4.6,26.3,15.3,2.0,11.2,1.4
Evgeni Malkin,,,C,7800,PIT,@NYI,2,L2,P1,3.01,15.8,15.8,15.8,2.8,2.8,2.8,9.5,9.5,9.5,1.8,17.2,15.4,2.0,28.0,3.6
Patrick Kane,0,,W,7700,CHI,VAN,1,L2,P1,2.85,20.6,21.2,21.2,2.8,3.0,3.0,13.7,13.6,13.6,3.8,23.4,17.5,2.3,37.0,4.8
Anze Kopitar,,,C,7600,LA,@OTT,1,L1,P1,3.37,19.4,20.0,20.0,1.6,2.5,2.5,8.2,14.0,14.0,4.3,23.6,13.1,1.7,8.0,1.1
Taylor Hall,1,,W,7600,NJ,@CGY,1,L1,P1,2.96,21.7,20.0,20.0,2.0,3.2,3.2,15.9,14.3,14.3,8.6,20.0,16.5,2.2,17.6,2.3
Evgeny Kuznetsov,,,C,7500,WAS,@FLA,3,L2,P1,3.20,18.6,16.9,16.9,3.0,2.5,2.5,12.8,12.8,12.8,2.6,23.1,13.1,1.7,27.7,3.7
Evander Kane,1,,W,7500,SJ,MIN,1,L1,P1,3.21,19.3,19.7,19.7,4.4,4.1,4.1,16.7,18.3,18.3,3.7,32.9,13.1,1.7,26.9,3.6
