Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
David Pastrnak,1,,W,9100,BOS,FLA,1,L1,P1,3.31,20.9,19.0,19.0,4.2,3.6,3.6,21.4,24.8,24.8,9.9,39.8,17.6,1.9,24.8,2.7
Connor McDavid,1,,C,9000,EDM,@SJ,1,L1,P1,3.05,20.6,22.6,22.6,4.4,3.4,3.4,22.9,21.2,21.2,7.2,35.2,19.2,2.1,9.6,1.1
Leon Draisaitl,1,,W,8800,EDM,@SJ,1,L1,P1,3.05,21.7,23.3,23.3,2.4,3.2,3.2,20.5,23.0,23.0,10.7,35.3,16.4,1.9,24.8,2.8
Nathan MacKinnon,1,,C,8600,COL,@WPG,2,L1,P1,2.93,20.7,21.0,21.0,7.6,5.1,5.1,22.3,21.2,21.2,10.1,32.3,18.6,2.2,50.1,5.8
Sidney Crosby,,Q,C,8400,PIT,@NYR,2,,,3.49,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
Brad Marchand,1,,W,8300,BOS,FLA,1,L1,P1,3.31,20.3,19.7,19.7,1.4,2.6,2.6,18.3,20.9,20.9,5.1,36.6,16.4,2.0,13.3,1.6
Aleksander Barkov,1,,C,8200,FLA,@BOS,1,L1,P1,2.69,21.3,19.8,19.8,4.2,2.5,2.5,25.9,16.3,16.3,5.4,27.2,16.4,2.0,19.2,2.3
Artemi Panarin,1,,W,8200,NYR,PIT,1,L1,P1,3.01,18.7,20.3,20.3,3.0,2.9,2.9,20.3,16.6,16.6,10.0,23.3,13.9,1.7,12.8,1.6
Mikko Rantanen,,Q,W,8000,COL,@WPG,21,,,2.93,18.0,18.9,18.9,2.2,2.7,2.7,15.6,18.3,18.3,7.9,28.6,0.0,0.0,0.0,0.0
Evgeni Malkin,2,,C,8000,PIT,@NYR,2,L2,P1,3.49,15.6,16.4,16.4,3.0,3.2,3.2,13.9,14.8,14.8,4.5,25.0,15.4,1.9,14.4,1.8
Patrice Bergeron,1,,C,7800,BOS,FLA,1,L1,P1,3.31,20.2,19.1,19.1,3.4,3.5,3.5,14.3,15.7,15.7,5.8,25.6,16.6,2.1,12.8,1.6
Filip Forsberg,1,,W,7600,NSH,@VAN,2,L1,P1,3.10,18.1,17.8,17.8,4.0,4.3,4.3,17.4,19.5,19.5,13.4,25.6,14.6,1.9,15.7,2.1
Mark Scheifele,,,C,7500,WPG,COL,1,L1,P1,3.07,22.1,22.1,22.1,2.2,2.2,2.2,13.3,13.4,13.4,5.4,21.4,14.2,1.9,4.8,0.6
Patrik Laine,1,,W,7500,WPG,COL,1,L1,P2,3.07,19.6,19.2,19.2,4.8,3.4,3.4,13.7,14.8,14.8,3.4,26.2,13.7,1.8,12.8,1.7
Anze Kopitar,,,C,7500,LA,MIN,2,L1,P1,2.94,21.9,20.3,20.3,1.6,2.4,2.4,12.3,13.8,13.8,4.6,23.0,13.1,1.7,23.2,3.1
Jake Guentzel,2,,W,7400,PIT,@NYR,2,L1,P1,3.49,21.0,21.3,21.3,3.4,3.3,3.3,10.2,14.3,14.3,6.1,22.5,15.1,2.0,4.8,0.6
Evander Kane,1,,W,7400,SJ,EDM,2,L1,P1,3.45,20.0,19.8,19.8,4.0,3.9,3.9,17.9,18.0,18.0,3.8,32.2,13.1,1.8,23.2,3.1
Jonathan Huberdeau,1,,W,7300,FLA,@BOS,1,L1,P1,2.69,19.3,18.6,18.6,3.4,2.6,2.6,22.2,16.8,16.8,4.9,28.7,14.4,2.0,25.0,3.4
Brendan Gallagher,1,,W,7300,MON,CLS,2,L1,P2,3.38,16.6,16.8,16.8,3.2,3.6,3.6,11.7,15.2,15.2,2.9,27.4,12.6,1.7,16.8,2.3
Brent Burns,1,,D,7300,SJ,EDM,2,D1,P2,3.45,25.2,26.1,26.1,3.4,2.9,2.9,12.8,14.8,14.8,7.3,22.3,14.9,2.0,20.0,2.7
Brock Boeser,1,,W,7200,VAN,NSH,1,L1,P1,2.90,19.8,19.2,19.2,2.4,2.9,2.9,11.6,15.0,15.0,2.4,27.6,14.5,2.0,8.0,1.1
Elias Pettersson,1,,C,7200,VAN,NSH,1,L1,P1,2.90,18.4,18.5,18.5,3.0,2.3,2.3,12.4,15.4,15.4,2.3,28.4,14.6,2.0,30.9,4.3
Ryan O'Reilly,1,,C,7100,STL,ARI,2,L2,P2,3.03,21.1,20.4,20.4,2.4,1.9,1.9,16.4,13.8,13.8,-0.7,28.3,13.1,1.8,6.4,0.9
Mika Zibanejad,,Q,C,7100,NYR,PIT,1,,,3.01,19.3,20.9,20.9,1.8,3.0,3.0,8.1,18.1,18.1,-2.6,38.8,0.0,0.0,0.0,0.0
Gabriel Landeskog,,,W,7000,COL,@WPG,16,,,2.93,19.2,20.4,20.4,2.4,2.4,2.4,6.6,10.9,10.9,1.6,20.3,0.0,0.0,0.0,0.0
Cam Atkinson,,,W,6900,CLS,@MON,2,L2,P2,2.62,18.7,19.0,19.0,3.2,3.8,3.8,10.7,12.0,12.0,5.2,18.9,13.1,1.9,14.4,2.1
Blake Wheeler,,,W,6900,WPG,COL,1,L2,P1,3.07,19.1,20.4,20.4,2.0,2.9,2.9,10.3,11.5,11.5,1.9,21.1,14.3,2.1,1.6,0.2
Roman Josi,1,,D,6800,NSH,@VAN,2,D1,P1,3.10,24.3,24.4,24.4,2.8,3.3,3.3,12.6,17.0,17.0,6.5,27.5,13.8,2.0,26.1,3.8
Matt Duchene,,,C,6800,NSH,@VAN,2,L2,P1,3.10,17.8,17.0,17.0,2.4,2.2,2.2,11.9,12.4,12.4,1.6,23.2,12.0,1.8,11.2,1.6
Phil Kessel,,,W,6800,ARI,@STL,0,L1,P1,2.47,17.5,17.7,17.7,2.6,2.7,2.7,5.8,9.9,9.9,2.3,17.6,14.0,2.1,3.2,0.5
Tomas Hertl,,,C,6700,SJ,EDM,2,L2,P1,3.45,18.9,19.4,19.4,2.8,2.4,2.4,20.3,14.5,14.5,3.4,25.7,13.2,2.0,15.2,2.3
Kyle Connor,,,W,6700,WPG,COL,1,L1,P1,3.07,21.2,20.1,20.1,2.2,3.6,3.6,17.4,13.4,13.4,4.2,22.5,13.6,2.0,6.4,1.0
Viktor Arvidsson,,,W,6700,NSH,@VAN,2,L1,P1,3.10,18.4,17.8,17.8,1.8,2.2,2.2,9.0,11.1,11.1,2.8,19.4,14.1,2.1,11.2,1.7
Anthony Mantha,,,W,6600,DET,@ANH,1,L1,P1,2.69,19.1,19.1,19.1,3.2,3.8,3.8,13.9,16.8,16.8,1.4,32.3,13.0,2.0,13.3,2.0
Dylan Larkin,1,,C,6600,DET,@ANH,1,L1,P1,2.69,21.5,21.1,21.1,2.6,3.1,3.1,9.4,13.1,13.1,5.1,21.1,16.1,2.4,17.3,2.6
Evgeni Dadonov,,,W,6500,FLA,@BOS,1,L1,P1,2.69,19.0,17.2,17.2,1.8,2.4,2.4,14.6,13.9,13.9,3.5,24.3,12.4,1.9,6.4,1.0
Logan Couture,,,C,6500,SJ,EDM,2,L1,P1,3.45,19.4,18.7,18.7,3.0,2.3,2.3,12.8,11.8,11.8,1.3,22.3,13.9,2.1,20.8,3.2
Alex Pietrangelo,1,,D,6500,STL,ARI,2,D1,P2,3.03,24.7,23.8,23.8,2.2,2.7,2.7,18.0,15.1,15.1,7.0,23.2,12.2,1.9,14.4,2.2
Eric Staal,1,,C,6400,MIN,@LA,2,L1,P2,3.06,16.8,16.4,16.4,1.6,1.9,1.9,14.2,11.6,11.6,0.0,23.2,11.4,1.8,6.4,1.0
Kris Letang,,Q,D,6400,PIT,@NYR,2,,,3.49,24.0,25.0,25.0,3.6,3.7,3.7,11.5,15.1,15.1,6.8,23.5,0.0,0.0,0.0,0.0
Vincent Trocheck,,Q,C,6400,FLA,@BOS,1,L2,,2.69,17.9,18.6,18.6,3.2,3.0,3.0,11.3,11.9,11.9,3.1,20.6,14.1,2.2,3.2,0.5
J.T. Miller,,,W,6300,VAN,NSH,1,L1,P1,2.90,20.0,19.2,19.2,1.6,2.5,2.5,13.1,15.1,15.1,4.5,25.7,9.7,1.5,4.8,0.8
Ryan Getzlaf,1,,C,6300,ANH,DET,1,L1,P1,3.31,18.9,18.0,18.0,3.4,2.7,2.7,14.7,11.9,11.9,4.6,19.2,11.5,1.8,11.2,1.8
Ryan Nugent-Hopkins,1,,C,6300,EDM,@SJ,1,L2,P1,3.05,19.7,19.5,19.5,4.0,2.7,2.7,15.2,11.8,11.8,3.1,20.6,12.5,2.0,0.0,0.0
David Perron,,,W,6300,STL,ARI,2,L2,P2,3.03,18.6,18.0,18.0,3.2,2.7,2.7,15.2,14.4,14.4,3.3,25.5,10.0,1.6,1.6,0.3
Brayden Schenn,,,C,6200,STL,ARI,2,L1,P1,3.03,19.0,18.2,18.2,1.6,2.0,2.0,8.4,13.1,13.1,4.3,21.9,11.5,1.9,12.8,2.1
Max Domi,1,,C,6200,MON,CLS,2,L2,P1,3.38,17.3,17.0,17.0,1.2,2.3,2.3,7.9,11.4,11.4,2.1,20.6,11.9,1.9,6.4,1.0
Tomas Tatar,,,W,6200,MON,CLS,2,L3,P2,3.38,14.5,16.1,16.1,2.8,2.7,2.7,14.4,12.1,12.1,3.3,20.9,10.7,1.7,16.8,2.7
Jakob Silfverberg,1,,W,6200,ANH,DET,1,L2,P2,3.31,18.6,18.0,18.0,1.8,2.0,2.0,13.7,12.1,12.1,3.3,20.9,10.9,1.8,15.2,2.5
Erik Karlsson,,,D,6200,SJ,EDM,2,D2,P1,3.45,25.5,25.4,25.4,0.8,1.6,1.6,6.7,10.3,10.3,3.7,16.9,14.6,2.4,32.0,5.2
Mats Zuccarello,,,W,5900,MIN,@LA,2,L1,P2,3.06,16.1,15.7,15.7,1.4,1.2,1.2,13.7,7.9,7.9,0.3,15.5,11.5,1.9,3.2,0.5
Bo Horvat,1,,C,5900,VAN,NSH,1,L2,P1,2.90,18.5,19.0,19.0,2.8,3.1,3.1,10.7,13.8,13.8,1.5,26.1,13.0,2.2,6.4,1.1
Shea Weber,1,Q,D,5800,MON,CLS,2,D1,P2,3.38,23.6,23.0,23.0,3.2,2.7,2.7,19.9,14.9,14.9,3.4,26.4,12.2,2.1,17.6,3.0
Torey Krug,,O,D,5800,BOS,FLA,1,,,3.31,19.8,20.6,20.6,2.6,2.2,2.2,14.4,12.2,12.2,4.6,19.8,0.0,0.0,0.0,0.0
Rickard Rakell,1,,W,5800,ANH,DET,1,L2,P2,3.31,18.1,17.9,17.9,3.6,3.0,3.0,12.6,11.5,11.5,3.0,19.9,13.4,2.3,4.8,0.8
Dustin Brown,,,W,5800,LA,MIN,2,L1,P1,2.94,18.8,19.0,19.0,2.4,2.7,2.7,11.8,10.6,10.6,-0.3,21.4,10.0,1.7,1.6,0.3
Ryan Strome,1,,C,5700,NYR,PIT,1,L1,P1,3.01,19.4,18.3,18.3,2.2,1.6,1.6,15.2,12.7,12.7,4.1,21.3,7.8,1.4,0.0,0.0
Seth Jones,,,D,5700,CLS,@MON,2,D1,P2,2.62,25.6,25.0,25.0,1.8,2.2,2.2,10.7,11.6,11.6,6.0,17.2,12.9,2.3,9.6,1.7
Zach Parise,,,W,5700,MIN,@LA,2,L2,P1,3.06,18.0,17.3,17.3,2.2,1.9,1.9,9.4,7.6,7.6,1.6,13.5,13.0,2.3,4.8,0.8
Drew Doughty,1,,D,5700,LA,MIN,2,D1,P1,2.94,27.8,25.1,25.1,3.4,2.6,2.6,14.3,13.4,13.4,4.0,22.8,11.5,2.0,9.6,1.7
Patric Hornqvist,,,W,5700,PIT,@NYR,9,,,3.49,14.9,15.8,15.8,3.2,2.9,2.9,12.6,13.2,13.2,1.0,25.3,0.0,0.0,0.0,0.0
Pierre-Luc Dubois,,,C,5600,CLS,@MON,2,L1,P1,2.62,17.7,18.4,18.4,1.6,2.3,2.3,10.8,11.9,11.9,3.8,20.1,11.4,2.0,4.8,0.9
Mike Hoffman,,,W,5600,FLA,@BOS,1,L2,P1,2.69,16.1,17.2,17.2,2.6,2.8,2.8,7.8,11.5,11.5,-0.5,23.5,12.5,2.2,22.1,3.9
David Krejci,1,,C,5600,BOS,FLA,1,L2,P2,3.31,17.6,16.4,16.4,1.8,1.6,1.6,11.8,9.5,9.5,-0.8,19.8,10.1,1.8,21.3,3.8
Jaden Schwartz,1,,W,5600,STL,ARI,2,L1,P1,3.03,18.7,17.8,17.8,1.8,1.9,1.9,13.0,11.1,11.1,5.0,17.3,11.6,2.1,18.4,3.3
James Neal,,,W,5500,EDM,@SJ,1,L2,P1,3.05,15.2,16.8,16.8,1.8,2.7,2.7,5.9,13.3,13.3,-1.3,28.0,10.3,1.9,1.6,0.3
Adam Henrique,,,C,5500,ANH,DET,1,L2,P2,3.31,16.6,16.7,16.7,2.4,2.2,2.2,10.1,11.2,11.2,1.9,20.5,9.2,1.7,22.4,4.1
Oscar Klefbom,1,,D,5500,EDM,@SJ,1,D2,P1,3.05,26.1,25.6,25.6,1.4,2.3,2.3,12.4,12.9,12.9,4.2,21.6,11.7,2.1,8.0,1.5
Pavel Buchnevich,1,,W,5500,NYR,PIT,1,L2,P2,3.01,16.6,17.1,17.1,1.0,1.5,1.5,10.9,11.5,11.5,4.4,18.7,10.3,1.9,11.2,2.0
Timo Meier,1,,W,5500,SJ,EDM,2,L2,P2,3.45,17.3,18.1,18.1,3.0,2.8,2.8,15.7,10.6,10.6,3.9,17.4,14.9,2.7,24.8,4.5
Zachary Werenski,,,D,5400,CLS,@MON,2,D1,P1,2.62,24.5,23.7,23.7,3.2,2.6,2.6,8.5,10.2,10.2,3.9,16.5,10.9,2.0,31.2,5.8
Phillip Danault,,,C,5400,MON,CLS,2,L1,P2,3.38,18.5,17.9,17.9,2.2,1.6,1.6,8.5,9.8,9.8,0.7,18.9,9.4,1.7,9.6,1.8
Jason Zucker,,,W,5400,MIN,@LA,2,L1,P1,3.06,14.7,16.0,16.0,1.6,1.9,1.9,10.1,10.2,10.2,2.1,18.3,11.5,2.1,3.2,0.6
Clayton Keller,,,W,5400,ARI,@STL,0,L2,P1,2.47,16.1,17.2,17.2,2.2,2.6,2.6,8.6,9.9,9.9,4.6,15.2,12.1,2.2,28.5,5.3
Keith Yandle,,,D,5400,FLA,@BOS,1,D2,P1,2.69,19.7,19.2,19.2,1.2,1.9,1.9,10.5,9.7,9.7,3.5,15.8,10.8,2.0,39.7,7.4
Ryan Johansen,,,C,5400,NSH,@VAN,2,L1,P1,3.10,18.6,18.1,18.1,1.4,1.5,1.5,7.8,9.7,9.7,2.0,17.4,10.5,1.9,13.3,2.5
Jonathan Drouin,,,W,5300,MON,CLS,2,L1,P2,3.38,16.7,16.7,16.7,2.0,2.4,2.4,11.2,13.0,13.0,4.9,21.1,10.7,2.0,3.2,0.6
Alexander Edler,1,,D,5300,VAN,NSH,1,D1,P1,2.90,25.5,25.0,25.0,1.6,2.3,2.3,10.6,14.0,14.0,4.8,23.2,12.2,2.3,13.3,2.5
Gustav Nyquist,,,W,5300,CLS,@MON,2,L1,P1,2.62,17.1,17.3,17.3,3.2,2.6,2.6,14.1,10.6,10.6,2.2,19.1,10.8,2.0,3.2,0.6
