Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Aaron Ekblad,D,5600,FLA,NSH,58,9.5,17.3
Dominik Kubalik,W,5500,CHI,CAR,2,8.6,37.5
Paul Stastny,C,5500,WPG,CGY,2,7.6,4.8
Jeff Petry,D,5500,MON,OTT,61,8.0,8.0
Dougie Hamilton,D,5400,CAR,CHI,62,11.5,27.2
Torey Krug,D,5400,STL,ARI,63,9.4,20.8
Pavel Buchnevich,W,5400,NYR,WAS,1,8.7,20.0
Patric Hornqvist,W,5400,FLA,NSH,2,9.0,17.6
Dylan Strome,C,5300,CHI,CAR,2,8.8,11.2
Mark Giordano,D,5300,CGY,WPG,67,10.0,4.8
Clayton Keller,W,5300,ARI,STL,1,8.9,6.4
Mike Hoffman,W,5200,STL,ARI,3,10.0,38.4
Tom Wilson,W,5200,WAS,NYR,1,8.8,8.0
Ryan Johansen,C,5200,NSH,FLA,2,7.6,8.5
Matt Duchene,C,5100,NSH,FLA,1,8.6,30.9
Miro Heiskanen,D,5100,DAL,CLS,73,9.0,9.6
Morgan Rielly,D,5100,TOR,VAN,74,10.2,19.7
Ryan Ellis,D,5100,NSH,FLA,75,10.4,13.3
Oliver Bjorkstrand,W,5100,CLS,DAL,3,11.1,23.2
Mikael Granlund,W,5100,NSH,FLA,1,8.0,12.8
Thomas Chabot,D,5000,OTT,MON,80,9.8,26.9
Duncan Keith,D,4900,CHI,CAR,81,7.6,6.4
Ryan Strome,C,4900,NYR,WAS,2,8.6,27.2
Zachary Werenski,D,4900,CLS,DAL,83,9.7,16.0
Conor Garland,W,4800,ARI,STL,1,8.1,28.0
Christian Dvorak,C,4800,ARI,STL,2,7.6,26.4
Vincent Trocheck,C,4800,CAR,CHI,2,8.5,6.4
Jesperi Kotkaniemi,C,4800,MON,OTT,3,6.3,1.6
Roope Hintz,C,4800,DAL,CLS,2,7.7,17.3
Zach Hyman,W,4800,TOR,VAN,1,8.5,12.8
Anthony Duclair,W,4800,FLA,NSH,1,7.6,6.4
Neal Pionk,D,4700,WPG,CGY,92,8.7,11.2
Mikael Backlund,C,4700,CGY,WPG,3,7.7,6.4
Nick Foligno,W,4700,CLS,DAL,2,6.7,4.8
Evgeni Dadonov,W,4600,OTT,MON,1,8.8,1.6
Nate Schmidt,D,4600,VAN,TOR,96,7.9,0.0
Tanner Pearson,W,4600,VAN,TOR,2,8.2,20.0
Nick Schmaltz,C,4500,ARI,STL,1,7.7,18.4
Rasmus Andersson,D,4500,CGY,WPG,99,6.1,3.2
Alexandre Texier,C,4500,CLS,DAL,1,5.7,9.6
Seth Jones,D,4500,CLS,DAL,101,9.9,9.6
Jonathan Drouin,W,4500,MON,OTT,2,7.8,0.0
Carter Verhaeghe,W,4500,FLA,NSH,1,0.0,0.0
Alexander Kerfoot,C,4500,TOR,VAN,3,6.4,1.6
Nino Niederreiter,W,4400,CAR,CHI,2,6.7,18.4
Josh Norris,C,4400,OTT,MON,1,6.3,0.0
Phillip Danault,C,4400,MON,OTT,1,7.8,21.2
Jordan Kyrou,W,4300,STL,ARI,2,5.0,3.2
Andrew Copp,W,4300,WPG,CGY,1,6.2,1.6
Josh Anderson,W,4300,MON,OTT,2,6.7,0.0
Connor Brown,W,4300,OTT,MON,3,7.5,16.8
Boone Jenner,C,4300,CLS,DAL,2,7.5,3.2
Adam Fox,D,4300,NYR,WAS,119,8.5,12.8
Robert Thomas,C,4200,STL,ARI,3,0.0,1.6
Adam Lowry,C,4200,WPG,CGY,3,4.8,14.4
Zachary Sanford,W,4200,STL,ARI,1,6.6,6.4
Jakub Vrana,W,4200,WAS,NYR,2,9.8,1.6
Max Domi,C,4200,CLS,DAL,1,8.9,14.4
Derick Brassard,W,4100,ARI,STL,3,5.2,1.6
Martin Necas,W,4100,CAR,CHI,2,6.9,14.4
Alexis Lafreniere,W,4100,NYR,WAS,3,8.5,4.8
Drake Batherson,W,4100,OTT,MON,2,6.5,14.9
Tyler Myers,D,4100,VAN,TOR,135,7.2,3.2
Jakob Chychrun,D,4000,ARI,STL,136,8.7,4.8
Joshua Morrissey,D,4000,WPG,CGY,138,7.6,3.2
Derek Stepan,C,4000,OTT,MON,3,7.2,8.0
Jordan Staal,C,3900,CAR,CHI,3,6.3,6.4
Andrew Shaw,W,3900,CHI,CAR,3,6.4,17.3
Nils Hoglander,W,3900,VAN,TOR,2,8.8,8.0
Mattias Ekholm,D,3900,NSH,FLA,147,7.8,20.8
Jacob Trouba,D,3900,NYR,WAS,148,8.7,16.0
Mattias Janmark,W,3800,CHI,CAR,1,5.2,22.6
Andrew Mangiapane,W,3800,CGY,WPG,3,7.7,15.2
Esa Lindell,D,3800,DAL,CLS,154,7.1,1.6
Erik Haula,W,3800,NSH,FLA,3,6.5,10.1
Colin White,C,3800,OTT,MON,2,0.0,3.2
Philipp Kurashev,C,3700,CHI,CAR,1,8.4,11.7
Dillon Dube,W,3700,CGY,WPG,1,5.7,4.8
Vince Dunn,D,3700,STL,ARI,164,6.5,3.2
Corey Perry,W,3700,MON,OTT,3,4.9,3.2
Alexander Wennberg,C,3700,FLA,NSH,2,5.6,4.8
Jason Dickinson,W,3700,DAL,CLS,2,5.5,16.8
T.J. Brodie,D,3700,TOR,VAN,178,5.7,3.2
Frank Vatrano,W,3700,FLA,NSH,3,8.8,11.2
Tyler Pitlick,W,3600,ARI,STL,2,4.9,20.0
Mason Appleton,W,3600,WPG,CGY,3,3.7,28.8
Nicholas Paul,W,3600,OTT,MON,2,6.1,3.2
Kaapo Kakko,W,3600,NYR,WAS,2,7.4,11.2
Barrett Hayton,W,3500,ARI,STL,3,5.8,3.2
Dominik Simon,W,3500,CGY,WPG,2,5.8,1.6
Drake Caggiula,W,3500,ARI,STL,2,7.8,11.2
Brett Connolly,W,3500,FLA,NSH,3,6.6,1.6
Zdeno Chara,D,3500,WAS,NYR,297,3.2,3.2
Brandon Sutter,C,3500,VAN,TOR,3,5.1,1.6
Anton Stralman,D,3500,FLA,NSH,312,5.4,1.6
Ilya Mikheyev,W,3500,TOR,VAN,3,8.2,3.2
Phil Di Giuseppe,W,3500,NYR,WAS,3,3.1,4.8
Wayne Simmonds,W,3400,TOR,VAN,2,5.7,1.6
Mikko Koivu,C,3400,CLS,DAL,2,5.0,1.6
Radek Faksa,C,3400,DAL,CLS,3,5.8,1.6
Brock McGinn,W,3300,CAR,CHI,1,4.9,15.2
Nic Dowd,C,3300,WAS,NYR,3,4.0,1.6
Jimmy Vesey,W,3300,TOR,VAN,3,5.4,3.2
Nick Cousins,W,3300,NSH,FLA,2,5.8,13.3
Richard Panik,W,3300,WAS,NYR,2,5.2,1.6
Carl Soderberg,C,3200,CHI,CAR,3,7.1,9.6
Mathieu Perreault,W,3200,WPG,CGY,3,4.8,24.0
Adam Gaudette,C,3200,VAN,TOR,3,5.8,0.0
Eeli Tolvanen,W,3200,NSH,FLA,3,6.5,0.0
Eetu Luostarinen,W,3200,FLA,NSH,3,3.9,1.6
Mikhail Grigorenko,W,3200,CLS,DAL,3,5.8,9.6
Blake Comeau,W,3200,DAL,CLS,3,4.1,3.2
Rocco Grimaldi,W,3200,NSH,FLA,3,6.0,0.0
Brett Howden,C,3200,NYR,WAS,3,0.0,1.6
Carl Hagelin,W,3200,WAS,NYR,3,5.4,13.6
Josh Leivo,W,3100,CGY,WPG,3,7.2,3.2
Warren Foegele,W,3100,CAR,CHI,3,6.2,0.0
Andrew Cogliano,W,3100,DAL,CLS,3,3.5,3.2
Samuel Blais,W,3000,STL,ARI,3,4.6,0.0
Brandon Hagel,W,3000,CHI,CAR,3,0.0,6.4
Antoine Roussel,W,3000,VAN,TOR,3,4.9,1.6
Riley Nash,C,3000,CLS,DAL,3,3.5,4.8
Garnet Hathaway,W,3000,WAS,NYR,3,4.3,14.4
