Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,8900,EDM,LA,1,L1,P1,3.33,23.1,22.3,22.3,2.6,3.3,3.3,13.5,22.4,22.4,6.4,38.4,19.2,2.2,13.3,1.5
Alexander Ovechkin,,,W,8700,WAS,@ANH,1,L1,P1,3.25,20.5,21.0,21.0,4.6,4.7,4.7,21.7,19.3,19.3,4.9,33.6,17.0,2.0,8.0,0.9
Evgeni Malkin,,,C,8500,PIT,ARI,1,L1,P1,3.11,20.4,18.7,18.7,2.8,3.5,3.5,20.0,18.3,18.3,4.8,31.9,15.4,1.8,15.2,1.8
Leon Draisaitl,,,W,8500,EDM,LA,1,L2,P1,3.33,23.5,22.8,22.8,2.4,3.1,3.1,12.5,21.6,21.6,8.7,34.6,16.4,1.9,25.8,3.0
Patrick Kane,,,W,8400,CHI,@NJ,0,L2,P1,3.08,22.4,21.4,21.4,4.4,3.8,3.8,16.1,18.1,18.1,7.9,28.3,17.5,2.1,18.1,2.2
Jake Guentzel,,,W,8100,PIT,ARI,1,L1,P1,3.11,20.5,20.8,20.8,4.2,3.5,3.5,21.9,16.2,16.2,5.3,27.1,15.1,1.9,11.2,1.4
Artemi Panarin,,,W,8100,NYR,MON,0,L1,P1,3.21,20.2,20.5,20.5,3.0,3.0,3.0,12.7,17.3,17.3,9.3,25.3,13.9,1.7,1.6,0.2
Sidney Crosby,,,C,8000,PIT,ARI,1,,,3.11,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
Evgeny Kuznetsov,,,C,7600,WAS,@ANH,1,L1,P1,3.25,19.2,18.3,18.3,1.4,2.3,2.3,13.8,14.4,14.4,3.6,25.2,13.1,1.7,20.5,2.7
Brendan Gallagher,,,W,7500,MON,@NYR,0,L1,P2,3.29,15.8,16.8,16.8,5.0,3.8,3.8,17.4,15.2,15.2,4.6,25.7,12.6,1.7,20.0,2.7
John Carlson,,,D,7500,WAS,@ANH,1,D1,P1,3.25,23.7,25.0,25.0,2.8,2.8,2.8,20.0,20.0,20.0,9.7,30.4,13.8,1.8,18.1,2.4
Taylor Hall,,,W,7300,NJ,CHI,2,L2,P1,3.42,19.0,19.2,19.2,4.2,3.6,3.6,10.3,13.5,13.5,6.8,20.2,16.5,2.3,23.7,3.2
Mika Zibanejad,,,C,7300,NYR,MON,0,L2,P1,3.21,20.8,20.9,20.9,2.6,2.9,2.9,16.3,17.4,17.4,0.3,34.6,14.8,2.0,6.4,0.9
Anze Kopitar,,,C,7200,LA,@EDM,1,L1,P1,2.67,19.9,20.7,20.7,0.6,1.9,1.9,4.5,13.4,13.4,3.8,22.9,13.1,1.8,1.6,0.2
T.J. Oshie,,,W,6900,WAS,@ANH,1,L2,P1,3.25,16.6,18.7,18.7,1.8,1.9,1.9,16.7,12.1,12.1,3.4,20.8,10.8,1.6,0.0,0.0
Shea Weber,,,D,6800,MON,@NYR,0,D1,P1,3.29,26.0,23.9,23.9,4.0,3.1,3.1,18.1,15.8,15.8,6.0,25.5,12.2,1.8,11.2,1.6
Kris Letang,,,D,6600,PIT,ARI,1,D1,P1,3.11,26.3,25.3,25.3,4.2,3.8,3.8,17.8,15.8,15.8,6.4,25.2,13.3,2.0,8.0,1.2
Nicklas Backstrom,,Q,C,6500,WAS,@ANH,1,,,3.25,19.2,19.7,19.7,2.0,2.3,2.3,9.7,12.0,12.0,3.1,20.9,0.0,0.0,0.0,0.0
Phil Kessel,,,W,6500,ARI,@PIT,0,L3,P1,2.39,17.1,17.7,17.7,2.0,2.5,2.5,11.5,10.0,10.0,2.3,17.7,14.0,2.2,4.8,0.7
Kyle Palmieri,,,W,6400,NJ,CHI,2,L1,P1,3.42,17.2,17.0,17.0,2.4,2.3,2.3,12.6,11.3,11.3,0.6,22.1,12.4,1.9,0.0,0.0
Ryan Getzlaf,,,C,6400,ANH,WAS,3,L1,P1,2.75,19.1,18.3,18.3,1.6,2.4,2.4,13.3,13.0,13.0,5.6,20.4,11.5,1.8,21.6,3.4
Ryan Nugent-Hopkins,,Q,C,6300,EDM,LA,1,,,3.33,18.7,19.3,19.3,1.8,2.4,2.4,9.1,10.8,10.8,0.8,20.9,0.0,0.0,0.0,0.0
Jakob Silfverberg,,,W,6200,ANH,WAS,3,L2,P1,2.75,16.7,17.6,17.6,2.4,2.1,2.1,7.0,11.2,11.2,2.6,19.7,10.9,1.8,3.2,0.5
Tomas Tatar,,,W,6100,MON,@NYR,0,L1,P2,3.29,15.6,15.7,15.7,1.8,2.5,2.5,10.0,12.1,12.1,2.0,22.3,10.7,1.8,14.4,2.4
Jonathan Toews,,,C,6000,CHI,@NJ,0,L1,P1,3.08,18.5,19.4,19.4,3.2,2.6,2.6,11.8,10.1,10.1,3.3,16.9,13.9,2.3,0.0,0.0
Oscar Klefbom,,,D,5900,EDM,LA,1,D2,P1,3.33,25.8,25.8,25.8,3.2,2.4,2.4,15.9,14.3,14.3,5.7,22.9,11.7,2.0,11.2,1.9
Jakub Vrana,,,W,5900,WAS,@ANH,1,L2,P2,3.25,16.6,14.7,14.7,4.0,3.0,3.0,18.9,13.8,13.8,1.9,25.7,9.9,1.7,28.5,4.8
Rickard Rakell,,,W,5900,ANH,WAS,3,L2,P1,2.75,17.0,17.9,17.9,1.8,2.8,2.8,9.5,11.9,11.9,3.5,20.2,13.4,2.3,6.4,1.1
Max Domi,,,C,5800,MON,@NYR,0,L2,P1,3.29,16.3,17.0,17.0,3.0,2.6,2.6,8.7,10.7,10.7,1.4,20.0,11.9,2.1,6.4,1.1
Dustin Brown,,,W,5700,LA,@EDM,1,L1,P1,2.67,17.4,18.9,18.9,1.4,2.4,2.4,7.8,9.2,9.2,-0.5,18.9,10.0,1.8,9.6,1.7
Alex DeBrincat,,,W,5700,CHI,@NJ,0,L2,P1,3.08,18.3,17.8,17.8,4.0,2.9,2.9,11.1,12.0,12.0,3.5,20.6,14.1,2.5,22.1,3.9
James Neal,,,W,5600,EDM,LA,1,L1,P1,3.33,17.6,16.7,16.7,2.0,2.4,2.4,10.4,11.4,11.4,-1.0,23.8,10.3,1.8,13.3,2.4
Drew Doughty,,,D,5600,LA,@EDM,1,D1,P1,2.67,26.3,25.7,25.7,1.0,2.2,2.2,3.5,11.7,11.7,2.7,20.7,11.5,2.1,17.6,3.1
Nico Hischier,,,C,5600,NJ,CHI,2,L1,P1,3.42,18.2,17.3,17.3,3.0,2.2,2.2,14.0,10.6,10.6,2.5,18.7,12.1,2.2,0.0,0.0
Patric Hornqvist,,,W,5500,PIT,ARI,1,,,3.11,16.3,15.9,15.9,1.8,2.5,2.5,4.8,11.3,11.3,0.4,22.1,0.0,0.0,0.0,0.0
Clayton Keller,,,W,5400,ARI,@PIT,0,L1,P1,2.39,16.2,16.6,16.6,2.4,2.6,2.6,13.0,10.3,10.3,3.7,16.8,12.1,2.2,8.0,1.5
