Player Name,Salary,Team,Opp,Proj FP,Actual FP
Braden Holtby,8800,WAS,ANH,19.3,25.6
Antti Raanta,8500,ARI,PIT,15.9,15.2
Carey Price,8400,MON,NYR,16.8,31.2
Mikko Koskinen,8200,EDM,LA,19.8,36.0
Tristan Jarry,8200,PIT,ARI,19.9,46.4
Alexander Georgiev,7700,NYR,MON,17.6,16.8
John Gibson,7700,ANH,WAS,16.3,0.0
Corey Crawford,7500,CHI,NJ,16.7,31.2
Jon Quick,7300,LA,EDM,14.1,6.4
MacKenzie Blackwood,7000,NJ,CHI,17.8,18.4
