Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,1,,C,9000,EDM,OTT,1,L1,P1,3.80,21.8,21.3,21.3,3.0,3.9,3.9,33.4,26.3,26.3,7.8,44.8,16.2,1.8,17.6,2.0
Leon Draisaitl,1,,C,8700,EDM,OTT,1,L2,P1,3.80,22.6,21.2,21.2,2.6,2.7,2.7,30.4,23.0,23.0,9.9,36.1,15.3,1.8,20.0,2.3
Nathan MacKinnon,,Q,C,8400,COL,MIN,1,,,3.00,19.8,19.2,19.2,4.2,4.1,4.1,19.4,19.5,19.5,10.3,28.7,0.0,0.0,0.0,0.0
Patrick Kane,,,W,8100,CHI,CAR,1,L1,P1,2.89,22.5,20.6,20.6,3.0,3.1,3.1,14.7,15.6,15.6,7.0,24.1,14.0,1.7,18.4,2.3
Johnny Gaudreau,1,,W,7800,CGY,@WPG,0,L2,P1,3.36,19.3,19.2,19.2,2.4,2.4,2.4,16.9,17.2,17.2,12.0,22.4,11.1,1.4,12.8,1.6
Mikko Rantanen,,,W,7700,COL,MIN,1,L1,P1,3.00,20.2,19.0,19.0,3.0,3.5,3.5,13.7,17.1,17.1,7.4,26.8,12.0,1.6,8.0,1.0
Sebastian Aho,,,C,7600,CAR,@CHI,1,L1,P1,3.61,20.0,19.9,19.9,2.0,2.0,2.0,13.0,13.0,13.0,3.8,22.2,8.6,1.1,4.8,0.6
Patrik Laine,,Q,W,7600,CLS,DAL,1,L1,P1,2.77,16.3,16.3,16.3,3.0,3.0,3.0,38.9,38.9,38.9,38.9,38.9,12.1,1.6,3.2,0.4
Jack Eichel,,,C,7500,BUF,@NYI,1,L1,P1,2.31,21.0,21.4,21.4,4.8,3.9,3.9,18.6,17.5,17.5,8.5,26.4,14.2,1.9,0.0,0.0
Ryan Nugent-Hopkins,1,,W,7500,EDM,OTT,1,L1,P1,3.80,22.6,21.9,21.9,3.6,3.6,3.6,16.9,15.8,15.8,0.3,31.3,10.9,1.5,0.0,0.0
Mark Scheifele,1,,C,7400,WPG,CGY,0,L1,P1,3.14,22.3,23.1,23.1,2.2,2.9,2.9,17.9,18.4,18.4,8.9,27.8,11.9,1.6,12.8,1.7
Jamie Benn,,,W,7300,DAL,@CLS,1,L1,P1,2.73,15.8,15.8,15.8,3.0,3.0,3.0,15.6,15.6,15.6,0.3,30.9,9.2,1.3,32.8,4.5
Anze Kopitar,,,C,7300,LA,ANH,4,L1,P1,2.83,22.7,23.1,23.1,2.2,2.4,2.4,18.9,17.7,17.7,6.6,28.8,10.1,1.4,1.6,0.2
Brendan Gallagher,,,W,7200,MON,VAN,0,L1,P2,3.58,15.2,14.1,14.1,3.2,3.9,3.9,13.4,14.1,14.1,5.2,23.0,10.5,1.5,9.6,1.3
Brock Boeser,1,,W,7200,VAN,@MON,0,L1,P1,2.92,17.8,18.2,18.2,3.4,2.8,2.8,17.4,14.8,14.8,-0.9,30.5,10.6,1.5,12.8,1.8
Kyle Connor,1,,W,7000,WPG,CGY,0,L2,P1,3.14,20.9,20.4,20.4,3.0,2.8,2.8,14.8,17.6,17.6,5.6,29.7,12.6,1.8,3.2,0.5
Andrei Svechnikov,,,W,7000,CAR,@CHI,1,L3,P1,3.61,18.0,17.9,17.9,3.4,3.2,3.2,16.5,16.3,16.3,8.1,24.4,11.1,1.6,21.6,3.1
Sean Monahan,1,,C,6900,CGY,@WPG,0,L2,P1,3.36,18.4,18.8,18.8,3.0,2.8,2.8,11.8,13.4,13.4,5.2,21.6,10.0,1.4,9.6,1.4
Anders Lee,,,W,6900,NYI,BUF,1,L1,P1,2.69,20.0,18.6,18.6,3.4,3.3,3.3,10.5,11.8,11.8,2.4,21.3,9.5,1.4,0.0,0.0
Mathew Barzal,,,C,6800,NYI,BUF,1,L1,P1,2.69,22.1,20.4,20.4,3.0,2.8,2.8,16.1,15.6,15.6,1.4,29.8,11.0,1.6,0.0,0.0
Taylor Hall,,,W,6800,BUF,@NYI,1,L2,P1,2.31,20.2,20.6,20.6,3.4,2.9,2.9,10.8,13.1,13.1,4.1,22.2,12.2,1.8,0.0,0.0
J.T. Miller,1,,W,6800,VAN,@MON,0,L1,P1,2.92,18.8,18.8,18.8,1.6,1.3,1.3,12.7,12.4,12.4,-0.5,25.2,11.1,1.6,19.7,2.9
Elias Pettersson,1,,C,6700,VAN,@MON,0,,,2.92,17.7,17.7,17.7,2.6,2.3,2.3,14.2,9.7,9.7,1.2,18.2,0.0,0.0,20.5,3.1
Gabriel Landeskog,,,W,6600,COL,MIN,1,L1,P1,3.00,20.6,19.1,19.1,2.4,3.1,3.1,9.6,13.6,13.6,4.7,22.4,11.0,1.7,1.6,0.2
Joe Pavelski,,,C,6600,DAL,@CLS,1,L1,P1,2.73,20.6,20.5,20.5,2.0,2.3,2.3,17.0,22.1,22.1,5.6,38.7,8.1,1.2,50.1,7.6
John Klingberg,,,D,6600,DAL,@CLS,1,D1,P1,2.73,23.0,22.7,22.7,1.6,1.7,1.7,14.4,17.0,17.0,8.4,25.7,8.9,1.3,21.3,3.2
Nikolaj Ehlers,1,,W,6600,WPG,CGY,0,L1,P2,3.14,16.8,16.9,16.9,4.4,3.7,3.7,20.8,18.0,18.0,6.3,29.7,10.5,1.6,15.2,2.3
Bo Horvat,1,,C,6500,VAN,@MON,0,L2,P1,2.92,17.3,18.1,18.1,1.2,2.2,2.2,7.0,13.2,13.2,0.2,26.1,10.5,1.6,4.8,0.7
Victor Olofsson,,,W,6500,BUF,@NYI,1,L1,P1,2.31,18.8,17.9,17.9,3.4,3.0,3.0,17.6,15.3,15.3,8.0,22.6,9.3,1.4,0.0,0.0
Brady Tkachuk,,,W,6500,OTT,@EDM,1,L1,P1,2.70,17.4,17.4,17.4,5.4,4.8,4.8,16.8,15.5,15.5,3.4,27.6,10.8,1.7,4.8,0.7
David Perron,,,W,6400,STL,ARI,1,L1,P1,2.98,16.9,15.8,15.8,3.6,2.7,2.7,22.7,14.7,14.7,2.1,27.4,9.1,1.4,4.8,0.8
Phil Kessel,,,W,6400,ARI,@STL,4,L2,P2,2.52,16.8,16.8,16.8,2.4,2.5,2.5,8.6,11.5,11.5,1.9,21.1,8.5,1.3,24.5,3.8
Ryan O'Reilly,,,C,6300,STL,ARI,1,L1,P1,2.98,19.7,18.7,18.7,2.2,2.3,2.3,15.4,11.6,11.6,5.8,17.4,9.9,1.6,16.8,2.7
Nazem Kadri,,,C,6300,COL,MIN,1,L2,P1,3.00,16.8,16.0,16.0,3.8,3.2,3.2,16.1,12.2,12.2,-3.0,27.4,8.4,1.3,1.6,0.3
Alexander Radulov,,,W,6300,DAL,@CLS,1,L1,P1,2.73,18.5,17.8,17.8,1.0,1.3,1.3,7.6,12.6,12.6,-0.3,25.5,9.2,1.5,22.1,3.5
Cale Makar,,,D,6300,COL,MIN,1,D1,P1,3.00,24.6,22.5,22.5,2.8,2.3,2.3,15.7,14.3,14.3,4.7,23.9,10.0,1.6,9.6,1.5
