Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
David Pastrnak,W,9200,BOS,WAS,1,17.6,20.0
Nathan MacKinnon,C,8800,COL,VAN,1,18.6,38.9
Alexander Ovechkin,W,8800,WAS,BOS,1,17.0,4.8
Auston Matthews,C,8700,TOR,PIT,1,18.1,3.2
Patrick Kane,W,8300,CHI,NSH,2,17.5,23.2
Aleksander Barkov,C,8300,FLA,NYR,1,16.4,14.4
Brad Marchand,W,8200,BOS,WAS,1,16.4,1.6
Artemi Panarin,W,8200,NYR,FLA,1,13.9,29.6
Evgeni Malkin,C,8200,PIT,TOR,1,15.4,28.5
Jack Eichel,C,7900,BUF,OTT,1,17.5,56.0
Patrice Bergeron,C,7800,BOS,WAS,1,0.0,0.0
Filip Forsberg,W,7800,NSH,CHI,1,14.6,6.4
Evander Kane,W,7700,SJ,DET,1,13.1,1.6
Evgeny Kuznetsov,C,7600,WAS,BOS,2,13.1,9.6
John Tavares,C,7600,TOR,PIT,2,16.9,6.4
Claude Giroux,C,7500,PHI,NYI,1,13.3,4.8
Brent Burns,D,7400,SJ,DET,24,14.9,1.6
Jonathan Huberdeau,W,7400,FLA,NYR,1,14.4,31.4
Brendan Gallagher,W,7300,MON,NJ,1,12.6,18.4
Taylor Hall,W,7300,NJ,MON,1,16.5,23.4
Elias Pettersson,C,7200,VAN,COL,1,14.6,16.0
John Carlson,D,7200,WAS,BOS,29,13.8,16.0
Jake Guentzel,W,7200,PIT,TOR,1,15.1,28.5
Jeff Skinner,W,7200,BUF,OTT,3,13.3,12.8
Brock Boeser,W,7100,VAN,COL,1,14.5,20.0
Ryan O'Reilly,C,7000,STL,ANH,2,13.1,1.6
Matt Duchene,C,6900,NSH,CHI,2,12.0,14.4
Sean Couturier,C,6900,PHI,NYI,2,14.9,26.9
Tomas Hertl,C,6800,SJ,DET,2,13.2,0.0
Anthony Mantha,W,6800,DET,SJ,1,13.0,4.8
Roman Josi,D,6800,NSH,CHI,40,13.8,32.0
Viktor Arvidsson,W,6800,NSH,CHI,2,14.1,6.4
Logan Couture,C,6700,SJ,DET,1,13.9,32.5
Jakub Voracek,W,6700,PHI,NYI,3,12.8,1.6
Dylan Larkin,C,6600,DET,SJ,1,16.1,1.6
Erik Karlsson,D,6600,SJ,DET,45,14.6,18.9
Morgan Rielly,D,6600,TOR,PIT,46,13.4,3.2
Mathew Barzal,C,6600,NYI,PHI,1,13.0,14.1
Anders Lee,W,6500,NYI,PHI,1,11.3,8.0
Jakob Silfverberg,W,6500,ANH,STL,2,10.9,1.6
Alex DeBrincat,W,6500,CHI,NSH,2,14.1,12.8
