Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,8900,EDM,OTT,1,16.2,14.4
Auston Matthews,C,8800,TOR,VAN,1,16.0,16.8
Leon Draisaitl,C,8600,EDM,OTT,2,15.3,28.0
Mitchell Marner,W,8100,TOR,VAN,1,12.6,16.0
Artemi Panarin,W,8000,NYR,NYI,2,13.3,4.8
Steven Stamkos,W,7900,TB,NSH,1,13.3,20.0
Sebastian Aho,C,7600,CAR,CLS,1,8.6,3.2
Brayden Point,C,7500,TB,NSH,1,11.5,11.2
Ryan Nugent-Hopkins,W,7400,EDM,OTT,1,10.9,4.8
Patrik Laine,W,7400,CLS,CAR,1,12.1,1.6
John Tavares,C,7400,TOR,VAN,2,11.9,6.4
Filip Forsberg,W,7300,NSH,TB,2,10.7,8.0
Brock Boeser,W,7200,VAN,TOR,1,10.6,8.5
Victor Hedman,D,7100,TB,NSH,18,10.7,6.4
Andrei Svechnikov,W,7000,CAR,CLS,1,11.1,6.4
Anders Lee,W,6900,NYI,NYR,1,9.5,6.4
Mathew Barzal,C,6900,NYI,NYR,1,11.0,9.6
J.T. Miller,W,6800,VAN,TOR,1,11.1,3.2
Elias Pettersson,C,6700,VAN,TOR,1,0.0,17.3
Mika Zibanejad,C,6600,NYR,NYI,1,14.2,6.4
Roman Josi,D,6600,NSH,TB,25,12.3,11.2
Bo Horvat,C,6500,VAN,TOR,2,10.5,4.8
William Nylander,W,6500,TOR,VAN,2,10.4,0.0
Brayden Schenn,C,6500,STL,ARI,2,9.0,8.0
David Perron,W,6300,STL,ARI,1,9.1,26.9
Ryan O'Reilly,C,6200,STL,ARI,1,9.9,38.9
Phil Kessel,W,6200,ARI,STL,3,8.5,3.2
Brady Tkachuk,W,5900,OTT,EDM,1,10.8,4.8
Quinn Hughes,D,5900,VAN,TOR,33,9.2,13.3
Viktor Arvidsson,W,5800,NSH,TB,1,8.8,3.2
Chris Kreider,W,5700,NYR,NYI,1,9.3,6.4
Cam Atkinson,W,5700,CLS,CAR,1,9.6,18.8
Jaden Schwartz,W,5600,STL,ARI,2,9.0,3.2
Teuvo Teravainen,W,5600,CAR,CLS,3,10.5,1.6
Jordan Eberle,W,5600,NYI,NYR,2,8.9,8.0
Darnell Nurse,D,5500,EDM,OTT,40,8.9,14.4
Anthony Cirelli,C,5400,TB,NSH,2,0.0,32.5
Mike Hoffman,W,5400,STL,ARI,3,10.0,8.0
Tyson Barrie,D,5400,EDM,OTT,43,10.2,11.2
Dougie Hamilton,D,5400,CAR,CLS,44,11.5,6.4
Alex Killorn,W,5400,TB,NSH,2,7.1,11.2
Pavel Buchnevich,W,5400,NYR,NYI,1,8.7,3.2
Ondrej Palat,W,5300,TB,NSH,1,7.9,1.6
Clayton Keller,W,5300,ARI,STL,1,8.9,26.9
Conor Garland,W,5200,ARI,STL,1,8.1,18.4
Morgan Rielly,D,5200,TOR,VAN,51,10.2,15.2
Christian Dvorak,C,5200,ARI,STL,2,7.6,29.0
Torey Krug,D,5100,STL,ARI,53,9.4,12.8
Ryan Ellis,D,5100,NSH,TB,54,10.4,4.8
Mikael Granlund,W,5100,NSH,TB,2,8.0,13.3
Kailer Yamamoto,W,5100,EDM,OTT,2,9.2,0.0
Oliver Bjorkstrand,W,5100,CLS,CAR,2,11.1,4.8
Matt Duchene,C,5000,NSH,TB,2,8.6,10.1
Brock Nelson,C,5000,NYI,NYR,2,10.0,3.2
Thomas Chabot,D,5000,OTT,EDM,61,9.8,8.0
Ryan Strome,C,4900,NYR,NYI,2,8.6,1.6
Zach Hyman,W,4800,TOR,VAN,1,8.5,3.2
Tanner Pearson,W,4700,VAN,TOR,2,8.2,4.8
Nick Schmaltz,C,4700,ARI,STL,1,7.7,19.7
James Neal,W,4600,EDM,OTT,3,6.7,4.8
Nate Schmidt,D,4600,VAN,TOR,71,7.9,4.8
Nick Foligno,W,4600,CLS,CAR,3,6.7,1.6
