"C","C","W","W","D","D","UTIL","UTIL","G","","Instructions"
"","","","","","","","","","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","","Player ID + Player Name","Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"","","","","","","","","","","54438-8763:Brad Marchand","54438-8763","W","Brad","Brad Marchand","Marchand","19.081817626953125","11","8000","BUF@BOS","BOS","BUF","","","","",""
"","","","","","","","","","","54438-82115:Stuart Skinner","54438-82115","G","Stuart","Stuart Skinner","Skinner","18.399999618530273","1","7900","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-8655:Steven Stamkos","54438-8655","W","Steven","Steven Stamkos","Stamkos","16.400000678168404","9","7900","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-9039:Mikko Koskinen","54438-9039","G","Mikko","Mikko Koskinen","Koskinen","13.40000025431315","12","7900","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-8732:Semyon Varlamov","54438-8732","G","Semyon","Semyon Varlamov","Varlamov","20.457142421177455","7","7700","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-97232:Ilya Sorokin","54438-97232","G","Ilya","Ilya Sorokin","Sorokin","5.066666603088379","3","7700","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-73946:Sebastian Aho","54438-73946","C","Sebastian","Sebastian Aho","Aho","13.200000339084202","9","7600","CAR@CBJ","CAR","CBJ","","","","",""
"","","","","","","","","","","54438-70509:Ville Husso","54438-70509","G","Ville","Ville Husso","Husso","7","4","7600","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-15339:Jordan Binnington","54438-15339","G","Jordan","Jordan Binnington","Binnington","19.91111077202691","9","7600","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-9416:Braden Holtby","54438-9416","G","Braden","Braden Holtby","Holtby","14.285714285714286","7","7500","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-58926:Brayden Point","54438-58926","C","Brayden","Brayden Point","Point","16.52222188313802","9","7500","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-64100:Jack Eichel","54438-64100","C","Jack","Jack Eichel","Eichel","17.469999694824217","10","7500","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-70251:Thatcher Demko","54438-70251","G","Thatcher","Thatcher Demko","Demko","15.600000381469727","8","7500","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-14563:Ryan Nugent-Hopkins","54438-14563","W","Ryan","Ryan Nugent-Hopkins","Nugent-Hopkins","14.484615619365986","13","7400","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-70900:Patrik Laine","54438-70900","W","Patrik","Patrik Laine","Laine","21.649999618530273","4","7400","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-8494:John Tavares","54438-8494","C","John","John Tavares","Tavares","14.716667175292969","12","7400","VAN@TOR","TOR","VAN","","","","",""
"","","","","","","","","","","54438-66612:Adin Hill","54438-66612","G","Adin","Adin Hill","Hill","12.615384615384615","13","7300","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-40050:Antti Raanta","54438-40050","G","Antti","Antti Raanta","Raanta","28.399999618530273","2","7300","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-14466:Darcy Kuemper","54438-14466","G","Darcy","Darcy Kuemper","Kuemper","13.866667005750868","9","7300","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-82094:Alexandar Georgiev","54438-82094","G","Alexandar","Alexandar Georgiev","Georgiev","11.600000381469727","4","7300","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-39253:Filip Forsberg","54438-39253","W","Filip","Filip Forsberg","Forsberg","17.300000277432527","11","7300","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-104015:Igor Shesterkin","54438-104015","G","Igor","Igor Shesterkin","Shesterkin","14.514285496303014","7","7300","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-79857:Brock Boeser","54438-79857","W","Brock","Brock Boeser","Boeser","14.586666870117188","15","7200","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-8472:Pekka Rinne","54438-8472","G","Pekka","Pekka Rinne","Rinne","11.199999491373697","6","7100","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-8669:Victor Hedman","54438-8669","D","Victor","Victor Hedman","Hedman","16.900000678168404","9","7100","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-80454:Matiss Kivlenieks","54438-80454","G","Matiss","Matiss Kivlenieks","Kivlenieks","9.066666920979818","6","7100","CAR@CBJ","CBJ","CAR","O","Lower body","","",""
"","","","","","","","","","","54438-103103:Elvis Merzlikins","54438-103103","G","Elvis","Elvis Merzlikins","Merzlikins","14.933333079020182","6","7100","CAR@CBJ","CBJ","CAR","IR","Upper body","","",""
"","","","","","","","","","","54438-54065:Joonas Korpisalo","54438-54065","G","Joonas","Joonas Korpisalo","Korpisalo","14.300000190734863","8","7100","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-66411:Juuse Saros","54438-66411","G","Juuse","Juuse Saros","Saros","13.257143293108259","7","7100","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-85470:Andrei Svechnikov","54438-85470","W","Andrei","Andrei Svechnikov","Svechnikov","17.233334011501736","9","7000","CAR@CBJ","CAR","CBJ","","","","",""
"","","","","","","","","","","54438-54809:Linus Ullmark","54438-54809","G","Linus","Linus Ullmark","Ullmark","18.133333841959637","6","7000","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-80479:Jonas Johansson","54438-80479","G","Jonas","Jonas Johansson","Johansson","2.4000000953674316","1","7000","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-11133:Carter Hutton","54438-11133","G","Carter","Carter Hutton","Hutton","10.800000190734863","4","7000","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-66685:Mathew Barzal","54438-66685","C","Mathew","Mathew Barzal","Barzal","14.86999969482422","10","6900","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-39238:Anders Lee","54438-39238","W","Anders","Anders Lee","Lee","12.95","10","6900","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-15360:J.T. Miller","54438-15360","W","J.T.","J.T. Miller","Miller","13.158332824707031","12","6800","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-12410:Taylor Hall","54438-12410","W","Taylor","Taylor Hall","Hall","13.13000030517578","10","6800","BUF@BOS","BUF","BOS","O","Covid-19","","",""
"","","","","","","","","","","54438-79886:Marcus Hogberg","54438-79886","G","Marcus","Marcus Hogberg","Hogberg","1.2800000190734864","5","6700","EDM@OTT","OTT","EDM","","","","",""
"","","","","","","","","","","54438-84409:Elias Pettersson","54438-84409","C","Elias","Elias Pettersson","Pettersson","10.553333536783855","15","6700","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-42869:Matt Murray","54438-42869","G","Matt","Matt Murray","Murray","8.355555216471354","9","6700","EDM@OTT","OTT","EDM","","","","",""
"","","","","","","","","","","54438-14565:Mika Zibanejad","54438-14565","C","Mika","Mika Zibanejad","Zibanejad","8.45","10","6600","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-12262:Roman Josi","54438-12262","D","Roman","Roman Josi","Josi","13.281818736683238","11","6600","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-15366:Christopher Gibson","54438-15366","G","Christopher","Christopher Gibson","Gibson","0","0","6500","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-66572:Connor Ingram","54438-66572","G","Connor","Connor Ingram","Ingram","0","0","6500","TB@NSH","NSH","TB","O","Not injury related","","",""
"","","","","","","","","","","54438-43033:Antoine Bibeau","54438-43033","G","Antoine","Antoine Bibeau","Bibeau","10.800000190734863","2","6500","CAR@CBJ","CAR","CBJ","","","","",""
"","","","","","","","","","","54438-68637:Kasimir Kaskisuo","54438-68637","G","Kasimir","Kasimir Kaskisuo","Kaskisuo","1.600000023841858","1","6500","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-43045:Michael Houser","54438-43045","G","Michael","Michael Houser","Houser","0","0","6500","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-9266:Brayden Schenn","54438-9266","C","Brayden","Brayden Schenn","Schenn","14.175000508626303","12","6500","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-66610:Dan Vladar","54438-66610","G","Dan","Dan Vladar","Vladar","0","0","6500","BUF@BOS","BOS","BUF","","","","",""
"","","","","","","","","","","54438-83057:Victor Olofsson","54438-83057","W","Victor","Victor Olofsson","Olofsson","15.280000305175781","10","6500","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-14468:Anders Nilsson","54438-14468","G","Anders","Anders Nilsson","Nilsson","16.6","20","6500","TB@NSH","TB","NSH","IR","Concussion","","",""
"","","","","","","","","","","54438-9366:Dustin Tokarski","54438-9366","G","Dustin","Dustin Tokarski","Tokarski","0","0","6500","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-82098:Michael DiPietro","54438-82098","G","Michael","Michael DiPietro","DiPietro","0.800000011920929","1","6500","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-66796:Callum Booth","54438-66796","G","Callum","Callum Booth","Booth","0","0","6500","BUF@BOS","BOS","BUF","","","","",""
"","","","","","","","","","","54438-82178:Kyle Keyser","54438-82178","G","Kyle","Kyle Keyser","Keyser","0","0","6500","BUF@BOS","BOS","BUF","","","","",""
"","","","","","","","","","","54438-74078:Jeremy Helvig","54438-74078","G","Jeremy","Jeremy Helvig","Helvig","0","0","6500","CAR@CBJ","CAR","CBJ","","","","",""
"","","","","","","","","","","54438-74125:Dylan Wells","54438-74125","G","Dylan","Dylan Wells","Wells","0","0","6500","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-102820:Adam Huska","54438-102820","G","Adam","Adam Huska","Huska","0","0","6500","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-107987:Veini Vehvilainen","54438-107987","G","Veini","Veini Vehvilainen","Vehvilainen","0","0","6500","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-8672:Mike Smith","54438-8672","G","Mike","Mike Smith","Smith","15.302563789563301","39","6500","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-135651:Tyler Wall","54438-135651","G","Tyler","Tyler Wall","Wall","0","0","6500","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-42478:Bo Horvat","54438-42478","C","Bo","Bo Horvat","Horvat","11.866666666666667","15","6500","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-96790:Joel Hofer","54438-96790","G","Joel","Joel Hofer","Hofer","0","0","6500","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-8781:Cory Schneider","54438-8781","G","Cory","Cory Schneider","Schneider","10.461538461538462","13","6500","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-104028:Daniil Tarasov","54438-104028","G","Daniil","Daniil Tarasov","Tarasov","0","0","6500","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-120415:Jeremy Swayman","54438-120415","G","Jeremy","Jeremy Swayman","Swayman","0","0","6500","BUF@BOS","BOS","BUF","","","","",""
"","","","","","","","","","","54438-8845:Brad Thiessen","54438-8845","G","Brad","Brad Thiessen","Thiessen","0","0","6500","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-42643:Spencer Martin","54438-42643","G","Spencer","Spencer Martin","Martin","0","0","6500","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-97029:Ukko-Pekka Luukkonen","54438-97029","G","Ukko-Pekka","Ukko-Pekka Luukkonen","Luukkonen","0","0","6500","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-103200:Joseph Woll","54438-103200","G","Joseph","Joseph Woll","Woll","0","0","6500","VAN@TOR","TOR","VAN","","","","",""
"","","","","","","","","","","54438-82752:Filip Gustavsson","54438-82752","G","Filip","Filip Gustavsson","Gustavsson","0","0","6500","EDM@OTT","OTT","EDM","","","","",""
"","","","","","","","","","","54438-97105:David Tendeck","54438-97105","G","David","David Tendeck","Tendeck","0","0","6500","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-97104:Ivan Prosvetov","54438-97104","G","Ivan","Ivan Prosvetov","Prosvetov","0","0","6500","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-103263:Joey Daccord","54438-103263","G","Joey","Joey Daccord","Daccord","0","0","6500","EDM@OTT","OTT","EDM","","","","",""
"","","","","","","","","","","54438-103264:Jake Kielly","54438-103264","G","Jake","Jake Kielly","Kielly","0","0","6500","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-42852:Francois Brassard","54438-42852","G","Francois","Francois Brassard","Brassard","0","0","6500","EDM@OTT","OTT","EDM","","","","",""
"","","","","","","","","","","54438-14183:Keith Kinkaid","54438-14183","G","Keith","Keith Kinkaid","Kinkaid","8.40000025431315","6","6500","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-97135:Kevin Mandolese","54438-97135","G","Kevin","Kevin Mandolese","Mandolese","0","0","6500","EDM@OTT","OTT","EDM","","","","",""
"","","","","","","","","","","54438-97134:Olivier Rodrigue","54438-97134","G","Olivier","Olivier Rodrigue","Rodrigue","0","0","6500","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-59276:William Nylander","54438-59276","W","William","William Nylander","Nylander","13.541666666666666","12","6500","VAN@TOR","TOR","VAN","","","","",""
"","","","","","","","","","","54438-146375:Devin Cooley","54438-146375","G","Devin","Devin Cooley","Cooley","0","0","6500","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-97231:Jakub Skarek","54438-97231","G","Jakub","Jakub Skarek","Skarek","0","0","6500","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-62430:Jon Gillies","54438-62430","G","Jon","Jon Gillies","Gillies","0","0","6500","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-8640:David Perron","54438-8640","W","David","David Perron","Perron","13.858333587646484","12","6300","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-8682:Phil Kessel","54438-8682","W","Phil","Phil Kessel","Kessel","12.10909063165838","11","6200","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-9124:Ryan O'Reilly","54438-9124","C","Ryan","Ryan O'Reilly","O'Reilly","12.15000025431315","12","6200","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-97147:Brady Tkachuk","54438-97147","W","Brady","Brady Tkachuk","Tkachuk","12.683333079020182","12","5900","EDM@OTT","OTT","EDM","","","","",""
"","","","","","","","","","","54438-101277:Quinn Hughes","54438-101277","D","Quinn","Quinn Hughes","Hughes","13.866666666666667","15","5900","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-8176:David Krejci","54438-8176","C","David","David Krejci","Krejci","10.55454531582919","11","5900","BUF@BOS","BOS","BUF","","","","",""
"","","","","","","","","","","54438-59207:Viktor Arvidsson","54438-59207","W","Viktor","Viktor Arvidsson","Arvidsson","13.03636308149858","11","5800","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-21927:Chris Kreider","54438-21927","W","Chris","Chris Kreider","Kreider","9.7","10","5700","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-14056:Cam Atkinson","54438-14056","W","Cam","Cam Atkinson","Atkinson","8.476922842172476","13","5700","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-43178:Teuvo Teravainen","54438-43178","W","Teuvo","Teuvo Teravainen","Teravainen","7.466666539510091","6","5600","CAR@CBJ","CAR","CBJ","","","","",""
"","","","","","","","","","","54438-21122:Jaden Schwartz","54438-21122","W","Jaden","Jaden Schwartz","Schwartz","9.908333460489908","12","5600","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-9025:Jordan Eberle","54438-9025","W","Jordan","Jordan Eberle","Eberle","13.139999389648438","10","5600","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-42910:Darnell Nurse","54438-42910","D","Darnell","Darnell Nurse","Nurse","13.161538931039663","13","5500","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-21523:Alex Killorn","54438-21523","W","Alex","Alex Killorn","Killorn","10.188888549804688","9","5400","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-8234:Eric Staal","54438-8234","C","Eric","Eric Staal","Staal","8.819999694824219","10","5400","BUF@BOS","BUF","BOS","","","","",""
"","","","","","","","","","","54438-9259:Mike Hoffman","54438-9259","W","Mike","Mike Hoffman","Hoffman","11.245454268022018","11","5400","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-66713:Anthony Cirelli","54438-66713","C","Anthony","Anthony Cirelli","Cirelli","12.5","9","5400","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-13981:Tyson Barrie","54438-13981","D","Tyson","Tyson Barrie","Barrie","12.930769700270433","13","5400","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-70513:Pavel Buchnevich","54438-70513","W","Pavel","Pavel Buchnevich","Buchnevich","12.980000305175782","10","5400","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-15356:Dougie Hamilton","54438-15356","D","Dougie","Dougie Hamilton","Hamilton","13.288888719346788","9","5400","CAR@CBJ","CAR","CBJ","","","","",""
"","","","","","","","","","","54438-55375:Sam Reinhart","54438-55375","W","Sam","Sam Reinhart","Reinhart","11.887499809265137","8","5300","BUF@BOS","BUF","BOS","DTD","Upper body","","",""
"","","","","","","","","","","54438-70905:Clayton Keller","54438-70905","W","Clayton","Clayton Keller","Keller","9.5727275501598","11","5300","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-15315:Ondrej Palat","54438-15315","W","Ondrej","Ondrej Palat","Palat","10.777777777777779","9","5300","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-66622:Conor Garland","54438-66622","W","Conor","Conor Garland","Garland","17.154545177112926","11","5200","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-70912:Charlie McAvoy","54438-70912","D","Charlie","Charlie McAvoy","McAvoy","13.336363358931107","11","5200","BUF@BOS","BOS","BUF","","","","",""
"","","","","","","","","","","54438-12592:Ryan Johansen","54438-12592","C","Ryan","Ryan Johansen","Johansen","6.44000015258789","10","5200","TB@NSH","NSH","TB","IR","Upper body","","",""
"","","","","","","","","","","54438-59120:Christian Dvorak","54438-59120","C","Christian","Christian Dvorak","Dvorak","14.727272727272727","11","5200","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-37881:Morgan Rielly","54438-37881","D","Morgan","Morgan Rielly","Rielly","11.341667175292969","12","5200","VAN@TOR","TOR","VAN","","","","",""
"","","","","","","","","","","54438-21648:Torey Krug","54438-21648","D","Torey","Torey Krug","Krug","10.549999872843424","12","5100","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-82120:Kailer Yamamoto","54438-82120","W","Kailer","Kailer Yamamoto","Yamamoto","11.107691838191105","13","5100","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-23041:Mikael Granlund","54438-23041","W","Mikael","Mikael Granlund","Granlund","13.300000190734863","8","5100","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-42773:Oliver Bjorkstrand","54438-42773","W","Oliver","Oliver Bjorkstrand","Bjorkstrand","11.892308161808895","13","5100","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-9083:Ryan Ellis","54438-9083","D","Ryan","Ryan Ellis","Ellis","11.80000027743253","11","5100","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-8275:Matt Duchene","54438-8275","C","Matt","Matt Duchene","Duchene","8.672727411443537","11","5000","TB@NSH","NSH","TB","","","","",""
"","","","","","","","","","","54438-66759:Thomas Chabot","54438-66759","D","Thomas","Thomas Chabot","Chabot","12.527273004705256","11","5000","EDM@OTT","OTT","EDM","","","","",""
"","","","","","","","","","","54438-21897:Brock Nelson","54438-21897","C","Brock","Brock Nelson","Nelson","7.94000015258789","10","5000","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-13982:Gustav Nyquist","54438-13982","W","Gustav","Gustav Nyquist","Nyquist","9.795714460100447","70","5000","CAR@CBJ","CBJ","CAR","O","Shoulder","","",""
"","","","","","","","","","","54438-15386:Ryan Strome","54438-15386","C","Ryan","Ryan Strome","Strome","10.6","10","4900","NYI@NYR","NYR","NYI","","","","",""
"","","","","","","","","","","54438-68640:Zach Werenski","54438-68640","D","Zach","Zach Werenski","Werenski","8.416666666666666","12","4900","CAR@CBJ","CBJ","CAR","IR","Lower body","","",""
"","","","","","","","","","","54438-61246:Colton Parayko","54438-61246","D","Colton","Colton Parayko","Parayko","12.466667175292969","12","4900","ARI@STL","STL","ARI","","","","",""
"","","","","","","","","","","54438-12609:Zach Hyman","54438-12609","W","Zach","Zach Hyman","Hyman","10.591666539510092","12","4800","VAN@TOR","TOR","VAN","","","","",""
"","","","","","","","","","","54438-15283:Vincent Trocheck","54438-15283","C","Vincent","Vincent Trocheck","Trocheck","18","9","4800","CAR@CBJ","CAR","CBJ","","","","",""
"","","","","","","","","","","54438-73889:Nick Schmaltz","54438-73889","C","Nick","Nick Schmaltz","Schmaltz","13.154545177112926","11","4700","ARI@STL","ARI","STL","","","","",""
"","","","","","","","","","","54438-70907:Mikhail Sergachev","54438-70907","D","Mikhail","Mikhail Sergachev","Sergachev","8.766666836208767","9","4700","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-39870:Tanner Pearson","54438-39870","W","Tanner","Tanner Pearson","Pearson","9.279999796549479","15","4700","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-8319:James Neal","54438-8319","W","James","James Neal","Neal","8.52857153756278","7","4600","EDM@OTT","EDM","OTT","","","","",""
"","","","","","","","","","","54438-66686:Anthony Beauvillier","54438-66686","W","Anthony","Anthony Beauvillier","Beauvillier","3.3","5","4600","NYI@NYR","NYI","NYR","IR","Lower body","","",""
"","","","","","","","","","","54438-43200:Ryan Pulock","54438-43200","D","Ryan","Ryan Pulock","Pulock","8.530000305175781","10","4600","NYI@NYR","NYI","NYR","","","","",""
"","","","","","","","","","","54438-39243:Nate Schmidt","54438-39243","D","Nate","Nate Schmidt","Schmidt","6.986666870117188","15","4600","VAN@TOR","VAN","TOR","","","","",""
"","","","","","","","","","","54438-8539:Nick Foligno","54438-8539","W","Nick","Nick Foligno","Foligno","10.323076688326323","13","4600","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-42993:Rasmus Ristolainen","54438-42993","D","Rasmus","Rasmus Ristolainen","Ristolainen","11.080000305175782","10","4600","BUF@BOS","BUF","BOS","O","Covid-19","","",""
"","","","","","","","","","","54438-41394:Seth Jones","54438-41394","D","Seth","Seth Jones","Jones","8.384615384615385","13","4500","CAR@CBJ","CBJ","CAR","","","","",""
"","","","","","","","","","","54438-66601:Jake DeBrusk","54438-66601","W","Jake","Jake DeBrusk","DeBrusk","4.266666730244954","6","4400","BUF@BOS","BOS","BUF","IR","Lower body","","",""
"","","","","","","","","","","54438-66600:Blake Coleman","54438-66600","W","Blake","Blake Coleman","Coleman","11.800000190734863","8","4400","TB@NSH","TB","NSH","","","","",""
"","","","","","","","","","","54438-53606:Yanni Gourde","54438-53606","C","Yanni","Yanni Gourde","Gourde","8.977778116861979","9","4400","TB@NSH","TB","NSH","","","","",""
