Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,8900,EDM,@OTT,1,L1,P1,3.67,23.0,21.7,21.7,2.6,3.7,3.7,30.9,25.7,25.7,8.6,42.8,16.2,1.8,0.0,0.0
Auston Matthews,,,C,8800,TOR,VAN,1,L1,P1,3.70,20.0,20.1,20.1,4.2,4.5,4.5,26.6,22.7,22.7,14.9,30.5,16.0,1.8,0.0,0.0
Leon Draisaitl,,,C,8600,EDM,@OTT,1,L2,P1,3.67,24.0,21.7,21.7,2.4,2.7,2.7,26.6,21.9,21.9,9.5,34.2,15.3,1.8,0.0,0.0
Mitchell Marner,,,W,8100,TOR,VAN,1,L1,P1,3.70,21.5,21.5,21.5,3.2,2.4,2.4,24.2,20.3,20.3,8.4,32.1,12.6,1.6,0.0,0.0
Artemi Panarin,,,W,8000,NYR,NYI,3,L2,P1,2.78,21.4,21.6,21.6,3.4,3.0,3.0,22.4,19.1,19.1,7.9,30.3,13.3,1.7,0.0,0.0
Steven Stamkos,,,W,7900,TB,@NSH,2,L1,P1,3.01,18.2,18.0,18.0,2.8,3.1,3.1,13.3,16.5,16.5,4.6,28.3,13.3,1.7,0.0,0.0
Sebastian Aho,,,C,7600,CAR,@CLS,0,L1,P1,2.91,20.3,20.0,20.0,2.2,2.2,2.2,14.9,13.2,13.2,4.0,22.4,8.6,1.1,0.0,0.0
Brayden Point,,,C,7500,TB,@NSH,2,L1,P1,3.01,18.1,17.4,17.4,2.4,3.1,3.1,13.9,16.4,16.4,9.6,23.2,11.5,1.5,0.0,0.0
Ryan Nugent-Hopkins,,,W,7400,EDM,@OTT,1,L1,P1,3.67,22.9,21.8,21.8,2.8,3.4,3.4,12.4,14.5,14.5,-0.3,29.3,10.9,1.5,0.0,0.0
Patrik Laine,,,W,7400,CLS,CAR,0,L1,P1,2.59,18.6,18.6,18.6,2.3,2.3,2.3,21.6,21.6,21.6,5.4,37.9,12.1,1.6,0.0,0.0
John Tavares,,,C,7400,TOR,VAN,1,L2,P1,3.70,16.9,16.7,16.7,1.8,2.8,2.8,12.1,14.7,14.7,3.8,25.6,11.9,1.6,0.0,0.0
Filip Forsberg,,,W,7300,NSH,TB,2,L1,P1,2.49,20.2,19.5,19.5,4.8,3.8,3.8,20.7,17.2,17.2,0.7,33.6,10.7,1.5,0.0,0.0
Brock Boeser,,,W,7200,VAN,@TOR,1,L1,P1,2.80,18.9,18.4,18.4,3.2,2.6,2.6,16.6,14.6,14.6,0.6,28.5,10.6,1.5,0.0,0.0
Victor Hedman,,,D,7100,TB,@NSH,2,D1,P1,3.01,25.5,24.5,24.5,2.8,2.9,2.9,13.6,16.4,16.4,5.8,26.9,10.7,1.5,0.0,0.0
Andrei Svechnikov,,,W,7000,CAR,@CLS,0,L1,P1,2.91,17.5,17.7,17.7,3.6,3.3,3.3,16.3,17.2,17.2,9.7,24.7,11.1,1.6,0.0,0.0
Anders Lee,,,W,6900,NYI,@NYR,1,L1,P1,2.72,19.8,18.6,18.6,3.6,3.3,3.3,13.3,12.4,12.4,3.3,21.4,9.5,1.4,0.0,0.0
Mathew Barzal,,,C,6900,NYI,@NYR,1,L1,P1,2.72,21.3,20.3,20.3,3.0,2.5,2.5,17.8,14.9,14.9,1.3,28.5,11.0,1.6,0.0,0.0
J.T. Miller,,,W,6800,VAN,@TOR,1,L1,P1,2.80,20.3,19.2,19.2,1.8,1.6,1.6,11.6,13.2,13.2,0.9,25.4,11.1,1.6,0.0,0.0
Elias Pettersson,,,C,6700,VAN,@TOR,1,L1,P1,2.80,18.7,18.0,18.0,2.4,2.3,2.3,11.9,10.6,10.6,2.5,18.6,0.0,0.0,0.0,0.0
