Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nikita Kucherov,,,W,8800,TB,@BOS,1,L1,P1,2.94,20.0,19.7,19.7,1.2,1.3,1.3,14.6,16.0,16.0,-1.2,33.2,18.8,2.1,6.4,0.7
David Pastrnak,3,,W,8500,BOS,TB,2,L1,P1,3.06,18.0,17.8,17.8,4.2,3.5,3.5,28.1,23.7,23.7,2.4,45.1,17.6,2.1,39.9,4.7
Steven Stamkos,,,W,8400,TB,@BOS,1,L1,P1,2.94,20.1,19.7,19.7,2.8,2.8,2.8,22.0,19.4,19.4,5.1,33.6,15.9,1.9,9.6,1.1
Jack Eichel,2,,C,8300,BUF,@LA,0,L1,P1,2.89,21.6,21.3,21.3,3.8,3.7,3.7,20.9,21.2,21.2,2.1,40.4,17.5,2.1,8.0,1.0
Mark Scheifele,1,,C,8200,WPG,NYI,1,L1,P1,3.19,21.0,21.3,21.3,2.4,2.1,2.1,21.9,18.2,18.2,10.3,26.1,14.2,1.7,4.8,0.6
Brad Marchand,3,,W,8200,BOS,TB,2,L1,P1,3.06,18.9,18.9,18.9,2.4,2.2,2.2,22.4,19.2,19.2,7.1,31.3,16.4,2.0,21.8,2.7
Patrik Laine,1,,W,8000,WPG,NYI,1,L1,P1,3.19,18.1,18.4,18.4,2.6,3.0,3.0,22.0,19.9,19.9,6.7,33.1,13.7,1.7,1.6,0.2
Artemi Panarin,1,,W,7800,NYR,@NJ,4,L1,P1,3.15,20.1,20.1,20.1,3.0,3.0,3.0,18.5,18.5,18.5,10.7,26.2,13.9,1.8,3.2,0.4
Mark Stone,2,,W,7700,VGK,OTT,1,L2,P1,4.00,19.4,19.2,19.2,3.2,3.0,3.0,18.9,20.6,20.6,11.8,29.3,14.5,1.9,14.9,1.9
Vladimir Tarasenko,1,,W,7600,STL,VAN,2,L1,P1,3.12,17.0,17.2,17.2,2.2,2.5,2.5,13.8,13.1,13.1,8.0,18.2,15.2,2.0,24.8,3.3
Jeff Skinner,1,,W,7600,BUF,@LA,0,L2,P1,2.89,18.6,18.1,18.1,4.8,5.0,5.0,17.2,18.2,18.2,10.2,26.2,13.3,1.8,0.0,0.0
Filip Forsberg,,Q,W,7600,NSH,@ARI,1,L2,P1,2.82,17.2,17.5,17.5,4.2,4.5,4.5,19.5,21.2,21.2,16.2,26.2,14.6,1.9,0.0,0.0
Brayden Point,,,C,7600,TB,@BOS,1,L1,P1,2.94,18.2,18.2,18.2,3.0,3.0,3.0,15.6,15.6,15.6,-6.0,37.2,14.8,1.9,29.6,3.9
Mika Zibanejad,1,,C,7600,NYR,@NJ,4,L1,P1,3.15,21.9,21.9,21.9,4.0,4.0,4.0,37.0,37.0,37.0,9.1,64.9,14.8,1.9,11.2,1.5
Johnny Gaudreau,2,,W,7400,CGY,DET,1,L1,P1,3.56,20.3,20.2,20.2,2.8,2.7,2.7,8.5,14.2,14.2,2.6,25.8,16.3,2.2,4.8,0.6
Anze Kopitar,,,C,7400,LA,BUF,1,L1,P1,3.11,19.6,20.3,20.3,3.4,3.5,3.5,15.6,19.1,19.1,8.3,29.9,13.1,1.8,3.2,0.4
Viktor Arvidsson,1,,W,7400,NSH,@ARI,1,L1,P1,2.82,17.5,17.1,17.1,2.0,2.5,2.5,13.3,14.4,14.4,7.6,21.2,14.1,1.9,4.8,0.6
Taylor Hall,2,,W,7400,NJ,NYR,2,L1,P1,3.35,19.0,19.7,19.7,3.6,4.0,4.0,13.6,14.3,14.3,8.2,20.3,16.5,2.2,6.4,0.9
