Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Seth Curry,PG,DAL,vs BKN,30th,115.00,3800,2.9,39,15.9,1.7,0.73,26.16,12.72,10.33,8.66,17.5,7.5,21.9,24.50,18.36,18.36,100,,35,4.8,,31,30.90,8.1
Jakob Poeltl,C,SAS,vs OKC,10th,109.50,3800,3.8,35.4,20.4,1.8,1.12,40.32,13.34,9.01,6.02,12.8,3.9,18.2,16.25,17.35,17.35,100,,56,4.6,,15,19.30,5.1
Andre Iguodala,SG,MEM,@ SAC,15th,110.25,3800,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Maurice Harkless,SF,LAC,vs DET,14th,117.75,3800,3.2,29,16.2,1.1,0.70,25.21,8.90,7.36,4.82,10.1,4.5,23.1,19.50,14.23,14.23,100,,55,3.7,Y,25,33.80,8.9
Nicolas Batum,SF,CHA,@ CLE,9th,105.00,3700,0,14.8,15.5,2.9,0.69,24.90,7.93,7.39,0,10.1,3.4,22.4,0.00,0.00,0.00,100,,52,0,,,,
Cody Martin,SG,CHA,@ CLE,18th,105.00,3700,0.8,31.5,11.7,1.3,0.77,27.62,14.82,8.78,7.62,15.2,3.5,15.2,18.50,13.93,13.93,100,,25,3.8,,,,
Malik Beasley,SG,DEN,@ IND,5th,104.75,3700,0.2,26.4,11.2,1.0,0.70,25.00,10.26,7.47,4.7,20.3,6.5,16.1,16.50,11.42,11.42,100,,33,3.1,,,,
Emmanuel Mudiay,PG,UTA,@ CHI,1st,105.75,3700,1.7,26.7,13.8,2.4,0.83,29.99,11.29,7.15,4.78,21.6,5.9,16.6,15.25,12.42,12.42,100,,48,3.4,,17,16.20,4.4
Daniel Gafford,PF,CHI,vs UTA,1st,102.75,3700,0,31.8,11.0,0.3,0.96,34.46,17.75,9.68,6.9,10.2,2.8,11.5,14.00,12.43,12.43,100,,12,3.4,,12,15.10,4.1
Jordan McLaughlin,PG,MIN,vs GSW,12th,106.75,3700,0,32.5,13.4,2.4,0.85,30.44,17.58,11.82,5.49,15.5,5.6,15.8,11.25,8.86,8.86,100,,12,2.4,,15,9.20,2.5
Eric Paschall,PF,GSW,@ MIN,8th,104.75,3700,0,37.9,23.0,1.7,0.82,29.73,9.68,11.52,4.97,20.6,10.8,27.9,18.50,14.87,14.87,100,,50,4,,26,19.40,5.2
Naz Reid,PF,MIN,vs GSW,13th,106.75,3700,0,32.5,11.1,0.5,1.06,38.06,3.94,9.30,1.72,22.4,7.0,10.5,15.75,13.94,13.94,100,,16,3.8,,20,23.70,6.4
Dwayne Bacon,SG,CHA,@ CLE,9th,105.00,3600,0,26.3,11.5,1.2,0.70,25.05,11.77,10.19,2.78,18.1,6.5,16.5,8.50,5.96,5.96,100,,11,1.7,,28,25.80,7.2
Naz Long,SG,IND,vs DEN,3rd,103.75,3600,0,14.9,11.9,2.3,0.83,29.89,13.06,7.45,0,16.3,5.3,14.3,0.00,0.00,0.00,100,,37,0,,,,
Justin Holiday,SF,IND,vs DEN,3rd,103.75,3600,6.8,36.3,18.1,1.4,0.72,25.83,10.78,8.43,8.31,12.8,6.6,25.2,27.75,19.42,19.42,100,,53,5.4,,22,14.90,4.1
Doug McDermott,SF,IND,vs DEN,8th,103.75,3600,6,29.4,14.9,1.1,0.70,25.35,8.61,6.68,5.56,18.3,7.7,21.2,23.25,16.01,16.01,100,,55,4.4,,13,5.00,1.4
Meyers Leonard,C,MIA,vs TOR,25th,109.50,3600,1.7,33.5,14.0,1.0,0.74,26.49,13.17,9.09,7.59,11.6,4.2,19.0,20.75,15.29,15.29,100,,35,4.2,Y,21,10.40,2.9
Chandler Hutchison,SF,CHI,vs UTA,8th,102.75,3600,0,15.6,13.8,0.9,0.81,29.32,14.04,7.82,0,17.0,4.9,17.0,0.00,0.00,0.00,100,,43,0,,,,
Tony Bradley,C,UTA,@ CHI,21st,105.75,3600,0,30.4,9.4,0.2,1.07,38.59,33.14,8.82,11.74,21.0,2.8,8.8,12.75,12.77,12.77,100,,6,3.5,,13,21.90,6.1
Omari Spellman,PF,GSW,@ MIN,22nd,104.75,3600,0,28.1,15.9,0.8,0.97,34.75,15.17,9.35,4.32,18.8,5.6,16.4,10.25,9.43,9.43,100,,41,2.6,,22,15.50,4.3
Kelan Martin,SF,MIN,vs GSW,3rd,106.75,3600,4.3,33.6,11.0,0.5,0.66,23.87,12.68,8.36,8.63,15.9,5.9,16.6,24.50,16.83,16.83,100,,24,4.7,Y,29,23.10,6.4
Dzanan Musa,SF,BKN,@ DAL,20th,108.00,3600,0,18.9,8.7,1.0,0.65,23.21,16.36,6.96,3.41,19.0,4.3,13.4,7.50,4.98,4.98,100,,20,1.4,,17,18.50,5.1
Hamidou Diallo,SG,OKC,@ SAS,17th,107.50,3600,5.6,29.3,18.1,0.8,0.85,30.70,11.59,6.78,6.12,19.1,7.4,21.2,19.00,15.73,15.73,100,,63,4.4,,17,8.60,2.4
Solomon Hill,SF,MEM,@ SAC,27th,110.25,3600,1.1,24.3,15.0,1.8,0.76,27.30,12.74,6.62,5.13,13.9,5.3,19.7,14.50,11.07,11.07,100,,56,3.1,,15,6.60,1.8
Dewayne Dedmon,C,SAC,vs MEM,22nd,114.25,3600,0,13.3,11.2,0.3,0.82,29.84,13.59,6.64,0,19.3,4.6,13.6,0.00,0.00,0.00,100,,41,0,,,,
Rodney McGruder,SG,LAC,vs DET,27th,117.75,3600,0,24.8,10.0,0.6,0.58,20.89,12.88,8.03,4.92,10.0,3.8,17.2,13.75,8.71,8.71,100,,20,2.4,,14,14.20,3.9
Alfonzo McKinnie,SF,CLE,vs CHA,16th,107.00,3500,0,14.2,6.3,0.2,0.63,22.70,12.78,6.03,1.15,13.5,2.8,10.0,3.25,2.09,2.09,100,,4,0.6,,,,
Robert Franks,SF,CHA,@ CLE,29th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
John Henson,PF,CLE,vs CHA,23rd,107.00,3500,0,29.8,15.0,1.3,1.22,43.90,22.42,8.79,7.01,16.0,3.1,12.3,11.25,12.23,12.23,100,,41,3.5,,15,17.70,5.1
Matthew Dellavedova,PG,CLE,vs CHA,26th,107.00,3500,2.3,18.7,9.1,2.6,0.68,24.49,9.51,4.68,3.63,14.7,3.1,13.4,13.75,9.32,9.32,100,,49,2.7,,11,8.00,2.3
Caleb Martin,SF,CHA,@ CLE,9th,105.00,3500,0,13.9,5.1,0.6,0.80,28.69,13.94,6.97,0,21.4,2.0,6.4,0.00,0.00,0.00,100,,0,0,,,,
Guillermo Hernangomez,C,CHA,@ CLE,24th,105.00,3500,0,10.9,6.3,0.3,1.07,38.13,30.79,5.44,0,32.0,2.5,5.9,0.00,0.00,0.00,100,,14,0,,,,
Ante Zizic,C,CLE,vs CHA,30th,107.00,3500,0,9.9,8.0,0.0,0.88,31.61,23.80,4.97,0,17.0,2.8,9.1,0.00,0.00,0.00,100,,38,0,,,,
Brandon Knight,PG,CLE,vs CHA,26th,107.00,3500,0,13.3,8.8,1.6,0.79,28.16,37.08,6.64,0,23.2,4.7,11.2,0.00,0.00,0.00,100,,25,0,,,,
Kobi Simmons,PG,CHA,@ CLE,29th,105.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dylan Windler,SG,CLE,vs CHA,19th,107.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jalen McDaniels,PF,CHA,@ CLE,29th,105.00,3500,0,1.2,2.6,0.0,0.74,26.74,10.20,0.60,0,29.5,2.5,3.5,0.00,0.00,0.00,100,,0,0,,,,
Tyler Cook,PF,CLE,vs CHA,16th,107.00,3500,0,4,3.8,0.0,1.19,42.30,31.73,1.98,0,23.7,1.2,3.2,0.00,0.00,0.00,100,,48,0,,,,
Dean Wade,PF,CLE,vs CHA,23rd,107.00,3500,0,4.4,2.8,0.0,0.47,16.80,13.37,2.21,0,4.2,0.7,6.0,0.00,0.00,0.00,100,,21,0,,,,
Michael Kidd-Gilchrist,SF,CHA,@ CLE,18th,105.00,3500,0,12.5,9.3,0.8,0.68,24.39,10.47,6.26,0,17.7,4.6,13.7,0.00,0.00,0.00,100,,33,0,,,,
Vlatko Cancar,SF,DEN,@ IND,23rd,104.75,3500,0,4.1,1.2,0.3,0.67,24.17,36.63,2.04,0,10.0,0.3,1.8,0.00,0.00,0.00,100,,0,0,,,,
PJ Dozier,SG,DEN,@ IND,5th,104.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Juan Hernangomez,SF,DEN,@ IND,23rd,104.75,3500,0,13.4,7.2,0.7,0.59,21.10,16.20,6.69,0,12.8,3.3,12.3,0.00,0.00,0.00,100,,7,0,,,,
Bol Bol,C,DEN,@ IND,25th,104.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Brian Bowen II,SG,IND,vs DEN,8th,103.75,3500,0,1.5,2.1,0.0,0.64,22.32,18.84,0.74,0,18.9,1.3,3.3,0.00,0.00,0.00,100,,65,0,,,,
Alize Johnson,PF,IND,vs DEN,8th,103.75,3500,0,6.5,4.2,0.2,0.88,31.98,29.00,3.24,0,18.0,1.4,4.8,0.00,0.00,0.00,100,,23,0,,,,
Jarred Vanderbilt,SF,DEN,@ IND,27th,104.75,3500,0,2.6,1.0,0.3,0.30,10.80,15.75,1.32,0,10.5,0.3,3.3,0.00,0.00,0.00,100,,0,0,,,,
Goga Bitadze,C,IND,vs DEN,21st,103.75,3500,0,27,9.5,0.6,0.94,33.69,18.30,9.76,4.32,12.8,2.7,10.1,8.50,7.44,7.44,100,,0,2.1,,9,3.40,1
Torrey Craig,SG,DEN,@ IND,23rd,104.75,3500,0,16.1,8.7,0.7,0.70,24.91,15.67,8.04,0,13.7,3.0,12.5,0.00,0.00,0.00,100,,8,0,,,,
JaKarr Sampson,SF,IND,vs DEN,8th,103.75,3500,0,15.8,11.7,0.4,0.68,24.72,11.15,7.88,0,13.0,4.2,17.1,0.00,0.00,0.00,100,,33,0,,,,
Edmond Sumner,PG,IND,vs DEN,10th,103.75,3500,0,16.1,11.0,1.7,0.79,28.17,11.76,8.07,0,19.6,4.2,14.0,0.00,0.00,0.00,100,,27,0,,,,
TJ Leaf,PF,IND,vs DEN,28th,103.75,3500,0,20.6,8.0,0.3,0.95,34.28,25.46,8.77,2.48,18.4,3.1,8.4,3.50,3.09,3.09,100,,0,0.9,,,,
Kelly Olynyk,C,MIA,vs TOR,3rd,109.50,3500,0,28.2,17.5,1.3,0.84,30.19,13.46,10.28,3.46,15.1,5.7,20.8,9.25,7.61,7.61,100,,41,2.2,,3,1.20,0.3
Chris Silva,PF,MIA,vs TOR,25th,109.50,3500,0,15,10.5,0.6,1.11,39.71,18.84,7.52,0,17.2,2.1,9.5,0.00,0.00,0.00,100,,28,0,,5,7.20,2.1
Oshae Brissett,SF,TOR,@ MIA,19th,104.50,3500,2,16.8,3.8,0.3,0.49,17.69,37.61,4.21,15.15,16.7,1.7,7.7,14.50,8.35,8.35,100,,0,2.4,,,,
Dewan Hernandez,PF,TOR,@ MIA,19th,104.50,3500,0,7.5,3.6,0.0,1.29,47.13,41.98,3.77,0,25.8,1.3,2.8,0.00,0.00,0.00,100,,0,0,,,,
KZ Okpala,SF,MIA,vs TOR,24th,109.50,3500,0,0.2,0.1,0.0,0.10,2.40,3.39,0.09,0,13.0,0.0,1.0,0.00,0.00,0.00,100,,10,0,,,,
Matt Thomas,SG,TOR,@ MIA,29th,104.50,3500,0,8.7,7.2,0.3,0.64,22.92,10.79,4.35,0,13.8,3.1,11.3,0.00,0.00,0.00,100,,40,0,,,,
James Johnson,PF,MIA,vs TOR,25th,109.50,3500,0,17,8.4,0.7,0.74,26.58,21.94,8.48,0,13.0,3.0,11.3,0.00,0.00,0.00,100,,0,0,,,,
Daryl Macon,PG,MIA,vs TOR,8th,109.50,3500,0,2.8,0.6,0.3,0.17,6.43,7.35,1.39,0,10.5,0.8,3.5,0.00,0.00,0.00,100,,0,0,,,,
Shamorie Ponds,PG,TOR,@ MIA,7th,104.50,3500,0,6,4.1,0.5,1.46,53.02,32.04,2.98,0,21.2,1.3,2.8,0.00,0.00,0.00,100,,27,0,,,,
Udonis Haslem,PF,MIA,vs TOR,25th,109.50,3500,0,0.2,4.3,0.0,0.78,28.15,3.24,0.10,0,10.6,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
Malcolm Miller,PF,TOR,@ MIA,19th,104.50,3500,0,10.1,3.4,0.4,0.56,20.41,15.10,5.05,0,7.2,1.1,6.1,0.00,0.00,0.00,100,,0,0,,,,
Stanley Johnson,SF,TOR,@ MIA,9th,104.50,3500,0,5.2,3.4,0.0,1.00,35.73,21.96,2.60,0,28.2,1.6,3.4,0.00,0.00,0.00,100,,24,0,,6,0.00,
Nigel Williams-Goss,PG,UTA,@ CHI,1st,105.75,3500,0,5.7,2.4,0.6,0.71,25.20,49.46,2.86,0,18.5,0.7,3.4,0.00,0.00,0.00,100,,0,0,,,,
Juwan Morgan,PF,UTA,@ CHI,21st,105.75,3500,0,4.6,1.8,0.3,0.45,15.98,11.40,2.31,0,7.1,0.3,4.0,0.00,0.00,0.00,100,,0,0,,,,
Max Strus,SF,CHI,vs UTA,8th,102.75,3500,0,6.2,3.1,0.0,1.03,37.20,22.32,3.10,0,14.8,1.5,3.0,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,@ CHI,21st,105.75,3500,0,8,9.2,0.4,0.80,28.64,11.46,4.01,0,8.9,1.5,11.5,0.00,0.00,0.00,100,,56,0,,,,
Georges Niang,PF,UTA,@ CHI,21st,105.75,3500,0.7,19.6,7.3,0.4,0.61,22.00,13.20,5.41,5.13,13.9,3.6,12.0,14.00,8.77,8.77,100,,26,2.5,,17,15.20,4.3
Luke Kornet,PF,CHI,vs UTA,27th,102.75,3500,0,9.8,7.0,0.4,0.79,28.37,15.97,4.92,0,13.6,2.9,8.9,0.00,0.00,0.00,100,,30,0,,,,
Ryan Arcidiacono,PG,CHI,vs UTA,25th,102.75,3500,0,20.7,9.2,1.5,0.61,22.05,14.02,6.42,5.06,12.2,3.4,15.1,13.00,7.89,7.89,100,,30,2.3,,,,
Jarrell Brantley,SF,UTA,@ CHI,21st,105.75,3500,0,4.9,5.7,0.5,1.27,45.20,14.76,2.45,0,5.5,0.0,4.5,0.00,0.00,0.00,100,,0,0,,,,
Miye Oni,SG,UTA,@ CHI,7th,105.75,3500,0,1.8,0.1,0.0,0.03,0.80,9.31,0.90,0,4.8,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,@ CHI,1st,105.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Adam Mokoka,SG,CHI,vs UTA,8th,102.75,3500,0,2.4,1.2,0.0,0.40,14.40,14.40,1.20,0,34.2,2.5,3.0,0.00,0.00,0.00,100,,0,0,,,,
Shaquille Harrison,PG,CHI,vs UTA,8th,102.75,3500,0,22.3,9.0,1.3,1.10,39.37,29.44,11.16,0,15.0,2.7,8.2,0.00,0.00,0.00,100,,0,0,,11,6.00,1.7
Rayjon Tucker,PG,UTA,@ CHI,13th,105.75,3500,0,0,3.2,0.0,1.60,57.60,0.00,0.00,0,65.3,2.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Denzel Valentine,SF,CHI,vs UTA,8th,102.75,3500,0,30.3,12.7,1.1,0.97,34.97,20.48,9.22,7.54,23.0,5.9,13.1,13.25,11.84,11.84,100,,27,3.4,,6,5.20,1.5
Cristiano Da Silva Felicio,C,CHI,vs UTA,1st,102.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Noah Vonleh,PF,MIN,vs GSW,4th,106.75,3500,0,14.8,11.8,1.0,0.91,32.89,12.76,7.39,0,12.6,3.0,12.9,0.00,0.00,0.00,100,,37,0,,,,
Kevon Looney,C,GSW,@ MIN,8th,104.75,3500,0,6.7,7.6,0.4,0.73,26.24,12.31,3.36,0,17.1,3.2,10.4,0.00,0.00,0.00,100,,56,0,,,,
Josh Okogie,SF,MIN,vs GSW,24th,106.75,3500,6.6,33.1,17.9,1.4,0.74,26.61,10.38,7.59,7.06,15.7,6.4,24.2,24.50,17.95,17.95,100,,58,5.1,,21,22.50,6.4
Jacob Evans III,SG,GSW,@ MIN,22nd,104.75,3500,0,24,7.5,0.9,0.54,19.55,12.00,7.34,5.25,18.0,4.7,13.8,15.75,9.29,9.29,100,,2,2.7,,23,15.30,4.4
Jake Layman,SF,MIN,vs GSW,3rd,106.75,3500,0,13.9,18.4,0.8,0.70,25.14,6.46,6.94,0,16.6,9.4,26.4,0.00,0.00,0.00,100,,62,0,,,,
Jaylen Nowell,PG,MIN,vs GSW,12th,106.75,3500,1.8,18.7,7.2,0.8,0.57,20.51,10.77,4.83,4.19,15.5,4.5,12.7,14.00,9.02,9.02,100,,33,2.6,,6,2.70,0.8
Jordan Poole,SG,GSW,@ MIN,21st,104.75,3500,0,14.7,13.5,1.8,0.62,22.31,9.03,7.34,0,20.2,8.6,21.8,0.00,0.00,0.00,100,,46,0,,,,
Alen Smailagic,PF,GSW,@ MIN,8th,104.75,3500,5.2,15.2,11.9,0.7,1.02,36.82,16.23,2.85,5.07,19.5,4.0,11.7,11.25,9.51,9.51,100,,76,2.7,,16,14.10,4
Stephen Curry,PG,GSW,@ MIN,22nd,104.75,3500,0,20.6,37.5,6.5,1.34,48.21,10.10,10.29,0,31.1,16.5,28.0,0.00,0.00,0.00,100,,73,0,,,,
Jordan Bell,PF,MIN,vs GSW,4th,106.75,3500,0,22.6,9.2,0.7,0.91,32.87,19.16,6.98,5.32,17.2,2.4,10.1,10.00,8.64,8.64,100,,24,2.5,,5,5.80,1.7
Treveon Graham,SG,MIN,vs GSW,24th,106.75,3500,0,14.4,12.0,0.9,0.57,20.37,10.19,7.22,0,13.6,5.7,21.1,0.00,0.00,0.00,100,,40,0,,,,
Theo Pinson,SG,BKN,@ DAL,22nd,108.00,3500,2.3,20.4,10.5,1.9,0.78,28.11,40.08,5.17,14.47,22.2,6.0,13.4,13.00,10.07,10.07,100,,51,2.9,,25,20.30,5.8
Josh Reaves,SG,DAL,vs BKN,20th,115.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,1,0.00,
Timothe Luwawu-Cabarrot,SG,BKN,@ DAL,22nd,108.00,3500,1.9,32,9.1,0.6,0.54,19.59,13.96,8.60,9.11,13.6,4.1,16.8,23.50,14.83,14.83,100,,5,4.2,,26,17.80,5.1
Rodions Kurucs,PF,BKN,@ DAL,20th,108.00,3500,7,22.7,6.5,0.5,0.62,22.18,33.66,4.47,19.87,21.2,2.4,10.5,21.25,13.75,13.75,100,,31,3.9,Y,18,22.10,6.3
David Nwaba,SG,BKN,@ DAL,22nd,108.00,3500,0,13.7,11.6,0.4,0.87,31.38,16.98,6.84,0,13.1,3.6,13.3,0.00,0.00,0.00,100,,41,0,,,,
Isaiah Roby,PF,DAL,vs BKN,3rd,115.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nicolas Claxton,PF,BKN,@ DAL,20th,108.00,3500,0,10.3,9.1,1.2,0.69,24.78,13.72,5.13,0,15.4,2.3,13.2,0.00,0.00,0.00,100,,44,0,,,,
Justin Jackson,SF,DAL,vs BKN,12th,115.00,3500,5.4,28.8,10.6,0.6,0.72,25.84,15.36,6.67,8.85,16.9,5.4,14.8,20.75,15.41,15.41,100,,37,4.4,Y,26,13.40,3.8
Boban Marjanovic,C,DAL,vs BKN,29th,115.00,3500,0,34.9,11.5,0.5,1.12,40.25,21.69,11.28,7.08,26.2,4.1,10.3,11.75,12.34,12.34,100,,2,3.5,,13,17.40,5
Ryan Broekhoff,PF,DAL,vs BKN,20th,115.00,3500,0,10.7,6.7,0.4,0.87,31.23,50.74,5.33,0,23.4,2.5,7.7,0.00,0.00,0.00,100,,20,0,,,,
Courtney Lee,SG,DAL,vs BKN,20th,115.00,3500,0,11.7,5.6,0.4,0.65,23.53,20.53,5.83,0,14.9,2.8,8.6,0.00,0.00,0.00,100,,0,0,,3,0.00,
Henry Ellenson,PF,BKN,@ DAL,20th,108.00,3500,0,3.7,1.7,0.0,0.49,17.49,17.52,1.84,0,18.9,1.8,3.5,0.00,0.00,0.00,100,,0,0,,1,3.90,1.1
Wilson Chandler,SF,BKN,@ DAL,20th,108.00,3500,13.5,24.3,14.8,1.1,0.71,25.72,6.09,3.08,4.14,14.9,6.3,20.7,24.50,18.13,18.13,100,,79,5.2,,24,19.10,5.5
Antonius Cleveland,SG,DAL,vs BKN,20th,115.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Luka Samanic,PF,SAS,vs OKC,7th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DeMarre Carroll,SF,SAS,vs OKC,11th,109.50,3500,0,7.4,6.5,0.8,0.64,23.36,12.37,3.72,0,16.2,2.2,10.1,0.00,0.00,0.00,100,,43,0,,,,
Deonte Burton,SG,OKC,@ SAS,17th,107.50,3500,0,9.7,5.2,0.4,0.57,20.67,11.18,4.85,0,14.4,2.9,9.1,0.00,0.00,0.00,100,,7,0,,,,
Luguentz Dort,SG,OKC,@ SAS,19th,107.50,3500,0,5.8,6.1,0.4,0.37,13.30,6.14,2.88,0,11.6,3.6,16.4,0.00,0.00,0.00,100,,53,0,,,,
Andre Roberson,SG,OKC,@ SAS,17th,107.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kevin Hervey,SF,OKC,@ SAS,29th,107.50,3500,0,3.9,2.0,0.5,0.50,17.55,10.03,1.95,0,32.3,2.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Chimezie Metu,C,SAS,vs OKC,17th,109.50,3500,0,15,6.4,0.2,1.68,60.56,49.18,7.50,0,26.0,2.2,3.8,0.00,0.00,0.00,100,,0,0,,,,
Lonnie Walker IV,SG,SAS,vs OKC,17th,109.50,3500,0,30.4,8.2,0.5,0.81,29.19,18.77,9.93,6.91,23.6,4.3,10.1,13.25,10.54,10.54,100,,0,3,,21,25.90,7.4
Keldon Johnson,SF,SAS,vs OKC,13th,109.50,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,23.3,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Quinndary Weatherspoon,SG,SAS,vs OKC,17th,109.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Abdel Nader,SF,OKC,@ SAS,29th,107.50,3500,0,19.3,11.2,0.7,0.63,22.56,10.74,6.84,2.61,17.0,5.1,17.8,8.75,5.64,5.64,100,,39,1.6,,3,0.00,
Justin Patton,C,OKC,@ SAS,9th,107.50,3500,0,0.6,1.7,0.0,0.38,13.60,7.80,0.30,0,18.1,1.5,4.5,0.00,0.00,0.00,100,,0,0,,,,
Terrance Ferguson,SG,OKC,@ SAS,17th,107.50,3500,1.8,22.3,10.2,1.0,0.38,13.87,6.60,5.85,4.4,8.9,4.6,26.5,24.00,10.60,10.60,100,,43,3,Y,29,12.20,3.5
Mike Muscala,PF,OKC,@ SAS,24th,107.50,3500,0,12.6,7.2,0.7,0.71,25.61,25.77,6.29,0,15.1,3.3,10.1,0.00,0.00,0.00,100,,13,0,,,,
Drew Eubanks,C,SAS,vs OKC,17th,109.50,3500,0,14.9,7.6,0.4,1.12,40.45,38.23,7.43,0,35.6,2.6,6.8,0.00,0.00,0.00,100,,2,0,,,,
Marco Belinelli,SG,SAS,vs OKC,13th,109.50,3500,0,17.6,9.7,1.2,0.61,21.86,9.96,5.13,3.25,17.1,5.5,15.9,11.75,7.33,7.33,100,,47,2.1,,,,
DaQuan Jeffries,SF,SAC,vs MEM,28th,114.25,3500,0,4.7,2.4,0.5,0.44,15.38,9.40,2.35,0,2.4,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
Caleb Swanigan,PF,SAC,vs MEM,18th,114.25,3500,0,4.7,2.8,0.0,1.00,36.00,34.92,2.37,0,27.2,0.4,2.8,0.00,0.00,0.00,100,,15,0,,,,
Marko Guduric,SG,MEM,@ SAC,15th,110.25,3500,0,13.7,10.1,1.4,0.69,24.72,11.75,6.86,0,18.3,4.8,14.7,0.00,0.00,0.00,100,,32,0,,,,
Kyle Anderson,SG,MEM,@ SAC,27th,110.25,3500,0,28.1,16.7,2.4,0.91,32.91,14.16,8.09,5.21,13.9,4.8,18.3,13.25,11.92,11.92,100,,52,3.4,,9,8.60,2.5
Yogi Ferrell,PG,SAC,vs MEM,24th,114.25,3500,0,12.1,10.2,1.7,0.75,26.90,17.83,6.04,0,16.2,4.3,13.6,0.00,0.00,0.00,100,,41,0,,,,
Grayson Allen,SG,MEM,@ SAC,9th,110.25,3500,2.4,23.3,13.8,1.5,0.75,27.04,9.84,5.97,4.1,19.9,6.9,18.4,15.00,11.38,11.38,100,,57,3.3,,7,2.00,0.6
Yuta Watanabe,SG,MEM,@ SAC,9th,110.25,3500,0,5.4,3.8,0.0,0.84,30.00,28.86,2.71,0,18.0,1.5,4.5,0.00,0.00,0.00,100,,29,0,,,,
Justin James,SG,SAC,vs MEM,28th,114.25,3500,0,16.7,9.3,0.7,0.78,28.25,27.75,8.37,0,19.0,4.0,11.9,0.00,0.00,0.00,100,,10,0,,,,
John Konchar,SG,MEM,@ SAC,15th,110.25,3500,0,1.2,0.6,0.0,0.15,5.40,21.60,0.60,0,0.0,0.0,4.0,0.00,0.00,0.00,100,,0,0,,,,
Bruno Caboclo,SF,MEM,@ SAC,27th,110.25,3500,0,19.1,9.0,0.5,1.00,35.77,20.47,9.54,0,16.3,3.2,9.0,0.00,0.00,0.00,100,,0,0,,,,
Kyle Guy,SG,SAC,vs MEM,24th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Josh Jackson,SF,MEM,@ SAC,27th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Harry Giles,PF,SAC,vs MEM,18th,114.25,3500,5.2,28.8,9.8,1.0,1.04,37.23,20.28,6.75,9.01,25.4,4.4,9.4,16.00,15.29,15.29,100,,31,4.4,,12,13.80,3.9
Wenyen Gabriel,PF,SAC,vs MEM,24th,114.25,3500,0,11,4.3,0.3,0.74,27.07,21.36,5.51,0,18.7,1.8,5.8,0.00,0.00,0.00,100,,0,0,,,,
JaMychal Green,PF,LAC,vs DET,22nd,117.75,3500,2.3,32.8,17.1,0.6,0.83,29.81,11.59,8.71,5.88,14.5,6.0,20.7,18.25,15.39,15.39,100,,49,4.4,,26,27.70,7.9
Sekou Doumbouya,PF,DET,@ LAC,7th,105.75,3500,8.7,16.1,2.3,0.0,0.64,22.75,28.23,2.12,13.72,22.1,1.6,3.6,17.50,11.86,11.86,100,,8,3.4,Y,27,26.20,7.5
Louis King,SF,DET,@ LAC,12th,105.75,3500,0,6.1,4.3,0.3,1.43,51.60,33.64,3.05,0,37.0,2.3,3.0,0.00,0.00,0.00,100,,29,0,,2,0.00,
Patrick Patterson,PF,LAC,vs DET,22nd,117.75,3500,0,15.6,10.8,0.8,0.73,26.40,14.93,7.82,0,16.1,4.4,14.7,0.00,0.00,0.00,100,,28,0,,,,
Tony Snell,SG,DET,@ LAC,7th,105.75,3500,5.2,28.5,13.5,1.3,0.51,18.52,6.99,6.68,5.44,11.0,6.2,26.3,28.00,15.18,15.18,100,,51,4.3,Y,25,16.70,4.8
