Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Vegas Odds Win,Vegas Odds GA,L5 TOI,L40 TOI,S TOI,L40 SVPCT,S SVPCT,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Matthew Murray,,,G,8900,PIT,@NYR,2,57%,3.01,54.9,58.3,58.3,0.916,0.916,16.3,19.0,19.0,5.7,32.3,19.0,2.1,7.2,0.8
Tuukka Rask,1,,G,8800,BOS,FLA,1,61%,2.69,59.7,60.3,60.3,0.933,0.933,20.2,24.2,24.2,10.8,37.5,0.0,0.0,4.0,0.5
Pekka Rinne,,,G,8600,NSH,@VAN,2,53%,2.90,54.3,57.7,57.7,0.912,0.912,17.9,20.4,20.4,4.2,36.5,18.0,2.1,0.8,0.1
Carey Price,,,G,8600,MON,CLS,2,63%,2.62,59.6,60.0,60.0,0.914,0.914,22.4,19.7,19.7,9.1,30.2,20.6,2.4,30.4,3.5
Jordan Binnington,0,,G,8500,STL,ARI,2,61%,2.47,61.5,61.0,61.0,0.922,0.922,27.4,21.0,21.0,11.1,30.8,19.2,2.3,8.0,0.9
Connor Hellebuyck,,,G,8300,WPG,COL,1,52%,2.93,54.8,58.2,58.2,0.935,0.935,23.8,23.5,23.5,8.2,38.8,18.7,2.3,0.8,0.1
Sergei Bobrovsky,,,G,8200,FLA,@BOS,1,39%,3.31,50.3,54.3,54.3,0.884,0.884,14.9,12.2,12.2,-1.4,25.8,15.6,1.9,-0.8,-0.1
Mike Smith,,,G,8200,EDM,@SJ,1,44%,3.45,52.7,56.7,56.7,0.926,0.926,17.0,19.5,19.5,4.7,34.4,14.9,1.8,-8.8,-1.1
Darcy Kuemper,,,G,8000,ARI,@STL,0,39%,3.03,60.5,59.9,59.9,0.930,0.930,21.3,20.9,20.9,7.1,34.6,16.3,2.0,30.4,3.8
Thatcher Demko,,,G,7900,VAN,NSH,1,47%,3.10,60.5,60.4,60.4,0.933,0.933,21.0,22.3,22.3,15.3,29.2,16.8,2.1,27.2,3.4
Ryan Miller,,,G,7700,ANH,DET,1,61%,2.69,52.1,52.1,52.1,0.926,0.926,19.4,19.4,19.4,6.3,32.4,20.8,2.7,9.6,1.2
Pavel Francouz,,,G,7600,COL,@WPG,2,48%,3.07,59.7,60.3,60.3,0.915,0.915,19.2,21.2,21.2,5.3,37.1,17.4,2.3,0.0,0.0
Alexander Georgiev,1,,G,7500,NYR,PIT,1,42%,3.49,51.9,53.8,53.8,0.913,0.913,14.6,16.6,16.6,0.4,32.8,16.0,2.1,28.0,3.7
Martin Jones,,,G,7400,SJ,EDM,2,56%,3.05,60.5,55.7,55.7,0.888,0.888,13.0,11.4,11.4,-0.5,23.4,16.1,2.2,16.8,2.3
Devan Dubnyk,1,,G,7300,MIN,@LA,2,52%,2.94,48.2,51.9,51.9,0.887,0.887,13.1,10.3,10.3,1.0,19.6,17.1,2.3,17.6,2.4
Elvis Merzlikins,,,G,7200,CLS,@MON,6,37%,3.38,53.9,53.9,53.9,0.882,0.882,7.0,7.0,7.0,-0.9,14.9,13.4,1.9,16.0,2.2
Jon Quick,,,G,7100,LA,MIN,2,48%,3.06,58.7,59.1,59.1,0.866,0.866,8.0,7.4,7.4,-6.4,21.1,16.2,2.3,29.6,4.2
Jonathan Bernier,,,G,7100,DET,@ANH,1,39%,3.31,47.9,54.4,54.4,0.891,0.891,12.0,11.8,11.8,0.2,23.3,15.3,2.2,19.2,2.7
