Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Luke Kunin,W,3900,MIN,OTT,3,8.2,9.6
Jason Dickinson,W,3800,DAL,BUF,1,6.6,0.0
Chris Tierney,C,3800,OTT,MIN,2,8.9,1.6
Anthony Duclair,W,3800,OTT,MIN,2,8.7,8.0
Nick Ritchie,W,3700,ANH,BOS,3,8.4,9.6
Samuel Blais,W,3700,STL,NYI,2,5.1,3.2
Colin Wilson,W,3600,COL,WAS,3,7.0,3.2
Mattias Janmark,W,3600,DAL,BUF,3,6.8,0.0
Nikita Zaitsev,D,3600,OTT,MIN,143,6.6,9.6
Joel Eriksson Ek,C,3600,MIN,OTT,3,7.1,3.2
Erik Brannstrom,D,3600,OTT,MIN,146,7.9,4.8
Danton Heinen,W,3600,BOS,ANH,3,8.6,6.4
Will Butcher,D,3500,NJ,FLA,178,7.9,15.2
Denis Malgin,W,3500,FLA,NJ,3,7.5,3.2
Radek Faksa,C,3500,DAL,BUF,3,7.7,8.0
Carl Hagelin,W,3500,WAS,COL,3,6.8,3.2
Vladimir Sobotka,W,3500,BUF,DAL,2,5.2,11.2
Karson Kuhlman,W,3400,BOS,ANH,2,6.9,3.2
Ryan Hartman,W,3400,MIN,OTT,1,7.4,3.2
Pavel Zacha,C,3400,NJ,FLA,3,7.9,29.6
Maxime Comtois,W,3300,ANH,BOS,1,7.3,0.0
Brett Ritchie,W,3300,BOS,ANH,3,4.7,4.8
Frank Vatrano,W,3300,FLA,NJ,1,10.3,11.2
Matthew Nieto,W,3300,COL,WAS,3,6.7,13.6
Marcus Foligno,W,3300,MIN,OTT,3,5.7,3.2
Joonas Donskoi,W,3300,COL,WAS,2,8.1,9.6
Tom Kuhnhackl,W,3300,NYI,STL,2,3.7,6.4
Zachary Sanford,W,3200,STL,NYI,3,6.4,0.0
Troy Terry,W,3200,ANH,BOS,3,8.1,0.0
Tyler Ennis,W,3200,OTT,MIN,1,6.5,4.8
Richard Panik,W,3200,WAS,COL,3,8.7,1.6
Miles Wood,W,3200,NJ,FLA,2,9.1,9.6
Evan Rodrigues,W,3200,BUF,DAL,3,8.7,1.6
Michael Dal Colle,W,3100,NYI,STL,3,4.8,9.6
Jimmy Vesey,W,3100,BUF,DAL,3,8.7,1.6
Nicholas Caamano,W,3100,DAL,BUF,3,0.0,1.6
Jayce Hawryluk,W,3000,FLA,NJ,3,5.9,0.0
Robby Fabbri,W,3000,STL,NYI,3,8.1,3.2
