Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Brandon Clarke,5,,PF,6400,MEM,@IND,0,108,20,16,102,108,4%,11,13,12,24,29,29,34.4,29.6,21.0,38.2,30.5,31.4,4.9,25.4,21.6,3.4
Norman Powell,5,,SG,6400,TOR,@ORL,1,111,22,14,101,109,4%,16,15,11,40,34,26,30.0,21.6,10.5,32.6,33.0,27.1,4.2,28.7,38.4,6.0
Thomas Bryant,,O,C,6400,WAS,POR,1,122,17,19,102,114,5%,4,6,9,16,23,27,23.1,26.4,13.6,39.2,0.0,0.0,0.0,,0.0,0.0
Serge Ibaka,1,,PF,6400,LAC,@BKN,1,122,20,19,104,110,-2%,8,10,9,24,25,25,29.1,26.0,19.6,32.5,26.5,27.5,4.3,20.8,28.5,4.5
O.G. Anunoby,,O,SF,6200,TOR,@ORL,1,111,16,15,101,109,-6%,14,13,11,37,37,35,37.6,30.8,20.5,41.1,0.0,0.0,0.0,,0.0,0.0
Jusuf Nurkic,,O,C,6000,POR,@WAS,0,119,21,16,107,114,7%,8,10,9,26,25,25,33.1,28.9,19.6,38.2,0.0,0.0,0.0,,0.0,0.0
Marcus Smart,,O,SG,6000,BOS,@GSW,2,115,20,15,106,107,2%,11,11,11,33,32,32,33.9,30.6,23.5,37.7,0.0,0.0,0.0,,0.0,0.0
Kyle Anderson,3,,SF,5800,MEM,@IND,0,108,21,15,102,108,-3%,10,9,11,23,26,29,30.8,30.0,21.4,38.6,28.0,27.3,4.7,20.9,16.0,2.8
Gary Trent,8,,SG,5800,POR,@WAS,0,119,18,12,107,114,4%,14,14,11,33,33,28,23.6,18.8,8.8,28.8,36.5,26.5,4.6,39.6,39.1,6.7
Jordan Clarkson,3,,SG,5800,UTA,DET,1,115,27,20,101,110,-1%,15,15,14,28,26,26,28.9,28.2,21.1,35.3,25.5,25.7,4.4,21.8,11.5,2.0
Aaron Gordon,,O,PF,5700,ORL,TOR,1,105,24,15,103,107,8%,11,10,11,26,30,29,26.7,30.6,18.9,42.4,0.0,0.0,0.0,,0.0,0.0
Bojan Bogdanovic,4,,SF,5700,UTA,DET,1,115,21,12,101,110,0%,15,12,12,32,30,30,25.8,21.8,11.9,31.7,31.5,23.6,4.1,32.4,28.1,4.9
Kemba Walker,12,,PG,5700,BOS,@GSW,2,115,30,15,106,107,-6%,14,14,14,28,26,25,28.9,27.9,17.8,37.9,28.5,31.5,5.5,30.5,34.9,6.1
Kelly Oubre,4,,SF,5500,GSW,BOS,2,112,21,10,102,108,-3%,13,10,12,26,26,28,25.5,25.7,15.6,35.9,29.5,27.8,5.1,26.3,15.2,2.8
Reggie Jackson,3,,PG,5500,LAC,@BKN,1,122,21,16,104,110,2%,10,12,7,25,29,18,29.9,16.6,3.0,30.3,28.0,24.5,4.5,34.7,25.0,4.5
Mason Plumlee,3,,C,5400,DET,@UTA,0,103,16,16,100,105,-5%,6,6,6,22,24,26,22.5,26.2,17.3,35.1,27.5,26.9,5.0,28.3,39.8,7.4
Xavier Tillman,7,,PF,5400,MEM,@IND,0,108,16,18,102,108,4%,7,9,7,23,24,21,29.0,22.5,14.3,30.6,26.0,26.8,5.0,23,24.8,4.6
Delon Wright,3,,PG,5300,DET,@UTA,0,103,16,16,100,105,3%,7,8,8,25,30,28,34.7,26.4,14.5,38.2,27.5,24.9,4.7,31.9,25.5,4.8
Jeremy Lamb,10,,SG,5300,IND,MEM,1,113,19,18,103,104,-4%,8,9,9,31,27,26,25.2,25.4,16.8,34.1,29.5,28.4,5.4,26.7,31.5,5.9
Gorgui Dieng,2,,C,5300,MEM,@IND,0,108,19,23,102,108,0%,9,6,6,25,20,18,23.9,21.9,13.3,30.6,21.0,23.9,4.5,25,17.7,3.3
Blake Griffin,2,,PF,5300,DET,@UTA,0,103,20,11,100,105,-7%,12,10,12,28,30,33,23.4,26.6,16.1,37.2,31.0,25.3,4.8,29.4,17.6,3.3
Nicolas Batum,2,,SF,5200,LAC,@BKN,1,122,13,15,104,110,-2%,8,7,7,29,32,29,20.5,23.3,15.3,31.2,28.5,21.6,4.2,37.9,31.2,6.0
Chris Boucher,2,,PF,5200,TOR,@ORL,1,111,20,24,101,109,6%,7,9,9,16,19,23,20.4,30.6,15.9,45.3,19.5,23.6,4.5,18.7,19.0,3.7
Dillon Brooks,3,,SG,5100,MEM,@IND,0,108,27,10,102,108,-3%,12,13,15,25,26,29,18.5,26.6,18.0,35.2,28.0,24.5,4.8,27.6,40.1,7.9
Jeff Green,2,,PF,5100,BKN,LAC,1,120,12,12,99,107,-15%,10,9,6,30,30,25,27.5,17.6,7.7,27.4,29.5,19.8,3.9,31.5,15.3,3.0
DeAndre Jordan,1,,C,5100,BKN,LAC,1,120,12,17,99,107,-13%,6,6,4,20,20,21,25.1,20.8,12.8,28.8,19.0,18.8,3.7,16.5,20.2,4.0
Grayson Allen,,O,SG,5000,MEM,@IND,0,108,16,13,102,108,3%,9,8,6,26,24,22,24.2,17.1,8.4,25.8,0.0,0.0,0.0,,0.0,0.0
Cole Anthony,10,,PG,5000,ORL,TOR,1,105,22,10,103,107,-3%,10,11,11,31,31,27,25.7,22.8,15.6,30.0,31.5,28.8,5.8,30.6,26.4,5.3
Derrick Rose,0,,SG,5000,DET,@UTA,0,103,30,18,100,105,-12%,12,12,13,19,21,24,19.2,26.2,17.0,35.4,21.0,22.0,4.4,,0.0,0.0
Patrick Beverley,,O,PG,5000,LAC,@BKN,1,122,14,12,104,110,2%,4,6,7,27,28,27,24.7,21.0,11.3,30.7,0.0,0.0,0.0,,0.0,0.0
Louis Williams,,,PG,5000,LAC,@BKN,1,122,24,13,104,110,-10%,10,10,9,20,21,20,18.6,17.3,7.8,26.7,19.5,17.3,3.5,20.4,17.7,3.5
Joe Harris,3,,SF,5000,BKN,LAC,1,120,16,15,99,107,-15%,15,12,11,32,35,32,26.1,24.3,15.9,32.7,33.0,23.0,4.6,34.6,20.3,4.1
Luke Kennard,,,SG,5000,LAC,@BKN,1,122,16,11,104,110,-10%,4,7,7,17,23,23,16.3,15.6,7.9,23.3,18.0,12.3,2.5,4.3,1.2,0.2
James Wiseman,,O,C,4900,GSW,BOS,2,112,24,15,102,108,6%,11,11,10,18,20,21,24.5,24.0,16.5,31.4,0.0,0.0,0.0,,0.0,0.0
Derrick Jones Jr.,0,O,SF,4900,POR,@WAS,0,119,11,11,107,114,1%,6,7,6,27,30,27,22.2,18.8,10.1,27.4,0.0,0.0,0.0,,0.0,0.0
Robert Covington,8,,PF,4900,POR,@WAS,0,119,12,7,107,114,1%,7,8,7,31,29,30,22.8,21.2,15.2,27.1,33.0,26.5,5.4,37,33.3,6.8
Draymond Green,5,,PF,4900,GSW,BOS,2,112,15,8,102,108,8%,6,7,5,26,28,27,21.8,22.3,15.9,28.6,30.0,27.2,5.6,36.5,32.7,6.7
Carmelo Anthony,3,,SF,4900,POR,@WAS,0,119,21,11,107,114,0%,8,13,11,18,27,25,22.3,21.5,12.6,30.4,27.0,23.3,4.8,26.3,29.3,6.0
Royce O'Neale,3,,PF,4800,UTA,DET,1,115,10,11,101,110,0%,4,7,5,31,32,32,25.0,22.0,13.5,30.5,32.5,22.5,4.7,33.8,42.1,8.8
Ivica Zubac,1,,C,4800,LAC,@BKN,1,122,14,20,104,110,11%,5,5,4,22,21,19,23.1,19.8,13.5,26.1,19.5,20.4,4.2,16.2,3.6,0.8
Moritz Wagner,0,,PF,4800,WAS,POR,1,122,13,19,102,114,0%,4,4,4,16,17,14,17.5,14.7,3.9,25.5,18.5,16.8,3.5,16.5,13.2,2.8
De'Anthony Melton,5,,PG,4800,MEM,@IND,0,108,21,16,102,108,3%,14,10,9,29,23,22,25.8,23.5,13.1,33.9,24.5,22.4,4.7,22,26.4,5.5
Terrence Ross,8,,SG,4700,ORL,TOR,1,105,22,14,103,107,2%,9,10,12,26,28,29,22.1,24.5,16.5,32.6,28.0,24.1,5.1,23.8,11.6,2.5
Rui Hachimura,3,,SF,4700,WAS,POR,1,122,18,13,102,114,2%,9,11,10,26,29,27,24.1,22.3,15.1,29.6,29.0,23.0,4.9,34,33.5,7.1
Justise Winslow,,O,SF,4700,MEM,@IND,0,108,,,102,108,-3%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Marcus Morris,0,,PF,4600,LAC,@BKN,1,122,20,13,104,110,-2%,9,9,9,26,25,24,19.4,18.2,10.2,26.2,25.0,19.6,4.3,30.6,26.8,5.8
Tyus Jones,0,,PG,4600,MEM,@IND,0,108,18,15,102,108,-6%,9,9,9,25,23,26,26.3,25.2,15.4,35.0,19.0,18.3,4.0,21,20.1,4.4
T.J. McConnell,1,,PG,4600,IND,MEM,1,113,15,15,103,104,1%,6,5,4,22,25,21,24.4,20.5,13.0,28.0,21.5,21.1,4.6,28.6,32.1,7.0
Aron Baynes,1,,C,4600,TOR,@ORL,1,111,16,9,101,109,-5%,6,8,6,26,22,18,23.2,14.6,5.0,24.1,23.5,20.4,4.4,32.2,11.5,2.5
Justin Holiday,11,,SF,4600,IND,MEM,1,113,13,11,103,104,-4%,8,9,8,37,36,33,23.9,20.9,14.5,27.3,35.0,24.6,5.3,31.4,19.2,4.2
Ishmael Smith,2,,PG,4600,WAS,POR,1,122,18,13,102,114,14%,9,8,7,23,23,21,25.2,20.6,14.1,27.1,22.0,20.4,4.4,27.4,26.5,5.8
Robert Williams,1,,C,4600,BOS,@GSW,2,115,14,26,106,107,5%,4,3,4,16,14,16,19.4,21.0,10.3,31.7,12.5,16.2,3.5,8.5,1.4,0.3
Joe Ingles,2,,SF,4500,UTA,DET,1,115,18,16,101,110,0%,7,8,8,26,26,25,22.3,20.9,13.0,28.8,26.0,21.0,4.7,24,18.6,4.1
Daniel Theis,13,,PF,4500,BOS,@GSW,2,115,15,17,106,107,9%,7,7,7,24,25,24,25.8,21.4,10.3,32.5,27.0,25.3,5.6,28.7,27.7,6.2
Alex Len,1,,C,4500,WAS,POR,1,122,18,10,102,114,5%,5,4,2,11,14,12,15.3,10.3,0.6,19.9,0.0,0.0,0.0,7.9,10.6,2.4
Khem Birch,1,,PF,4500,ORL,TOR,1,105,13,17,103,107,-3%,6,5,5,25,24,23,23.2,20.3,13.5,27.2,24.0,21.3,4.7,15.5,6.2,1.4
Josh Jackson,1,,SF,4400,DET,@UTA,0,103,24,10,100,105,3%,8,8,10,21,22,22,21.1,20.7,11.4,30.1,21.5,18.8,4.3,29.9,34.6,7.9
Garrison Mathews,,,SF,4400,WAS,POR,1,122,14,16,102,114,-4%,4,6,6,24,27,20,19.9,16.7,7.3,26.2,22.0,17.4,4.0,15.3,14.9,3.4
Terance Mann,,,SG,4400,LAC,@BKN,1,122,14,10,104,110,-2%,4,5,3,14,19,12,16.3,9.0,-1.0,19.1,0.0,0.0,0.0,,0.0,0.0
Stanley Johnson,,,SF,4300,TOR,@ORL,1,111,10,11,101,109,-6%,3,3,3,16,21,16,16.4,12.8,5.8,19.9,13.5,10.8,2.5,7.2,3.0,0.7
Wayne Ellington,2,,SG,4300,DET,@UTA,0,103,17,17,100,105,3%,9,10,8,23,28,24,22.4,18.1,8.9,27.3,28.0,19.2,4.5,18.1,5.9,1.4
Dave Bertans,5,,PF,4300,WAS,POR,1,122,18,10,102,114,0%,10,9,9,28,26,25,16.4,18.2,11.5,24.9,29.0,22.1,5.1,30.1,6.2,1.4
Bruce Brown,1,,SG,4300,BKN,LAC,1,120,14,13,99,107,0%,7,5,5,28,21,18,18.3,14.6,3.6,25.5,18.0,13.8,3.2,16.3,4.7,1.1
Marquese Chriss,,O,PF,4200,GSW,BOS,2,112,,,102,108,8%,7,7,7,13,13,13,17.8,17.8,14.5,21.1,0.0,0.0,0.0,,0.0,0.0
Yuta Watanabe,,,SG,4200,TOR,@ORL,1,111,13,13,101,109,-6%,5,5,3,22,19,13,20.4,12.0,3.5,20.4,14.0,11.8,2.8,11.1,2.2,0.5
Jeff Teague,,,PG,4200,BOS,@GSW,2,115,19,9,106,107,-6%,7,5,6,19,17,19,9.5,15.4,5.5,25.3,19.5,16.2,3.9,17.1,13.0,3.1
Derrick Favors,-1,,C,4100,UTA,DET,1,115,14,19,101,110,-4%,2,4,4,17,16,16,16.9,17.8,11.5,24.0,16.5,17.1,4.2,18.5,23.7,5.8
Doug McDermott,0,,SF,4100,IND,MEM,1,113,19,15,103,104,-3%,7,9,10,19,23,25,18.9,19.3,10.3,28.4,23.5,18.1,4.4,22.6,16.5,4.0
Dwayne Bacon,1,,SG,4000,ORL,TOR,1,105,19,9,103,107,3%,9,9,9,21,19,24,19.6,16.3,9.3,23.2,18.5,12.6,3.1,21.3,22.5,5.6
Rodney Hood,2,,SG,4000,POR,@WAS,0,119,14,5,107,114,1%,6,7,5,22,23,16,15.4,9.5,3.0,16.0,26.5,17.4,4.3,35.1,20.4,5.1
Payton Pritchard,,O,PG,3900,BOS,@GSW,2,115,17,13,106,107,-6%,3,7,6,18,21,22,16.4,17.7,9.3,26.2,0.0,0.0,0.0,,0.0,0.0
Robin Lopez,1,,C,3900,WAS,POR,1,122,14,16,102,114,5%,5,6,5,19,23,18,18.2,15.0,7.2,22.9,20.0,14.9,3.8,12.5,6.2,1.6
Kevon Looney,5,,C,3900,GSW,BOS,2,112,10,14,102,108,6%,3,3,2,19,16,15,16.9,12.5,6.7,18.4,23.0,19.9,5.1,13.3,12.1,3.1
DeAndre Bembry,1,,SG,3900,TOR,@ORL,1,111,,,101,109,4%,6,3,2,20,14,8,12.6,7.0,-0.2,14.2,10.5,8.2,2.1,18.9,23.5,6.0
Isaiah Stewart,0,,PF,3900,DET,@UTA,0,103,13,14,100,105,-7%,5,5,4,21,19,18,17.0,15.9,10.1,21.7,19.5,16.7,4.3,19.7,11.5,2.9
Juwan Morgan,,,PF,3800,UTA,DET,1,115,,,101,110,-4%,4,2,1,12,9,6,7.7,4.7,-5.3,14.6,0.0,0.0,0.0,,0.0,0.0
Terence Davis,,,SG,3800,TOR,@ORL,1,111,23,13,101,109,4%,9,6,6,23,15,14,11.9,12.6,3.2,21.9,18.0,15.4,4.1,7.4,1.2,0.3
Tremont Waters,,,PG,3800,BOS,@GSW,2,115,,,106,107,-6%,3,3,3,9,12,10,9.0,7.6,3.6,11.5,0.0,0.0,0.0,,0.0,0.0
Desmond Bane,1,,SG,3800,MEM,@IND,0,108,15,12,102,108,3%,9,7,7,23,21,23,15.7,15.9,10.4,21.3,20.5,13.7,3.6,26.2,25.1,6.6
Anfernee Simons,5,,PG,3800,POR,@WAS,0,119,21,11,107,114,4%,13,13,7,29,28,16,23.7,12.7,2.4,22.9,29.5,22.7,6.0,13.7,6.9,1.8
Landry Shamet,,,SG,3800,BKN,LAC,1,120,15,8,99,107,-2%,8,5,5,19,17,18,10.5,10.5,3.9,17.2,0.0,0.0,0.0,10.9,4.7,1.2
Jordan Bell,1,,PF,3800,WAS,POR,1,122,,,102,114,5%,7,5,5,23,17,17,15.2,15.2,2.6,27.9,0.0,0.0,0.0,,0.0,0.0
Brad Wanamaker,,,PG,3800,GSW,BOS,2,112,16,10,102,108,-18%,5,5,5,19,17,17,13.2,13.0,7.6,18.4,17.0,13.2,3.5,12.1,8.7,2.3
Raul Neto,,O,PG,3800,WAS,POR,1,122,18,14,102,114,14%,6,9,7,20,22,18,16.3,15.0,3.5,26.5,0.0,0.0,0.0,,0.0,0.0
Tristan Thompson,1,,PF,3800,BOS,@GSW,2,115,13,11,106,107,5%,4,5,6,20,22,23,16.0,19.2,14.7,23.7,22.5,20.0,5.3,25.4,19.6,5.2
Carsen Edwards,,,PG,3700,BOS,@GSW,2,115,,,106,107,-6%,2,4,4,8,10,9,8.5,8.6,-1.9,19.0,0.0,0.0,0.0,,0.0,0.0
Jordan Poole,,O,PG,3700,GSW,BOS,2,112,22,15,102,108,-5%,7,4,4,13,10,10,12.4,8.7,1.5,16.0,0.0,0.0,0.0,,0.0,0.0
Michael Carter-Williams,,O,PG,3700,ORL,TOR,1,105,15,7,103,107,-3%,8,7,6,24,25,23,17.4,16.0,9.9,22.2,0.0,0.0,0.0,,0.0,0.0
Deni Avdija,1,,SF,3700,WAS,POR,1,122,12,10,102,114,2%,5,6,6,18,19,23,12.7,17.1,5.0,29.2,20.5,15.5,4.2,23.1,25.9,7.0
Patrick Patterson,,,PF,3700,LAC,@BKN,1,122,,,104,110,-2%,5,4,4,16,14,13,8.1,8.2,1.3,15.1,0.0,0.0,0.0,,0.0,0.0
Killian Hayes,,O,PG,3700,DET,@UTA,0,103,20,-1,100,105,-12%,6,7,7,19,21,21,10.4,9.7,0.8,18.7,0.0,0.0,0.0,,0.0,0.0
Isaac Bonga,1,,PF,3700,WAS,POR,1,122,8,6,102,114,2%,0,4,3,8,20,15,8.6,8.4,0.4,16.5,0.0,0.0,0.0,1.2,0.0,0.0
Mfiondu Kabengele,,,SF,3700,LAC,@BKN,1,122,,,104,110,-2%,1,1,1,3,3,4,3.5,3.0,-0.9,6.9,0.0,0.0,0.0,,0.0,0.0
Javonte Green,1,,SG,3700,BOS,@GSW,2,115,14,14,106,107,2%,4,4,4,16,18,17,12.6,12.7,8.5,17.0,13.0,10.1,2.7,20.5,5.0,1.4
Goga Bitadze,1,,C,3700,IND,MEM,1,113,,,103,104,9%,3,4,4,8,11,11,13.0,13.0,8.3,17.8,0.0,0.0,0.0,6.6,3.0,0.8
Troy Brown,1,,SF,3700,WAS,POR,1,122,12,7,102,114,2%,5,4,4,18,18,18,12.4,10.6,3.7,17.5,0.0,0.0,0.0,,0.0,0.0
Timothe Luwawu,1,,SF,3700,BKN,LAC,1,120,17,10,99,107,0%,8,7,7,19,17,20,15.3,14.1,5.5,22.8,17.0,11.4,3.1,12.3,13.1,3.5
Zach Collins,,O,PF,3600,POR,@WAS,0,119,,,107,114,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
James Ennis,1,,SF,3600,ORL,TOR,1,105,12,10,103,107,3%,4,4,4,19,19,20,16.2,13.4,7.7,19.1,20.0,14.3,4.0,19.3,18.3,5.1
Jerome Robinson,1,,PG,3600,WAS,POR,1,122,16,6,102,114,14%,7,9,6,23,27,20,19.7,13.3,2.8,23.8,0.0,0.0,0.0,,0.0,0.0
Tacko Fall,1,,C,3600,BOS,@GSW,2,115,,,106,107,5%,2,2,2,8,10,10,13.6,13.6,6.7,20.4,0.0,0.0,0.0,,0.0,0.0
Damion Lee,0,,SG,3600,GSW,BOS,2,112,12,13,102,108,-5%,3,4,5,19,19,19,14.7,14.4,8.7,20.0,19.0,14.1,3.9,14.7,8.6,2.4
Reggie Perry,,,PF,3600,BKN,LAC,1,120,19,10,99,107,-9%,4,3,4,13,11,11,11.3,10.0,4.1,16.0,0.0,0.0,0.0,,0.0,0.0
Udoka Azubuike,,O,C,3500,UTA,DET,1,115,,,101,110,6%,0,0,1,2,3,4,3.2,3.3,0.0,6.6,0.0,0.0,0.0,,0.0,0.0
Saben Lee,,O,PG,3500,DET,@UTA,0,103,,,100,105,-12%,1,2,2,12,10,10,6.7,6.7,2.0,11.4,0.0,0.0,0.0,,0.0,0.0
Daniel Oturu,1,,C,3500,LAC,@BKN,1,122,,,104,110,11%,1,1,2,2,4,4,4.7,5.0,0.3,9.7,0.0,0.0,0.0,,0.0,0.0
Elijah Hughes,,O,SF,3500,UTA,DET,1,115,,,101,110,0%,3,3,2,5,5,5,4.1,4.4,2.9,5.8,0.0,0.0,0.0,,0.0,0.0
Caris LeVert,,O,SG,3500,IND,MEM,1,113,31,19,103,104,-4%,16,20,17,31,30,28,41.4,35.3,20.4,50.2,0.0,0.0,0.0,,0.0,0.0
Jontay Porter,,O,SF,3500,MEM,@IND,0,108,,,102,108,0%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Harry Giles,1,,PF,3500,POR,@WAS,0,119,15,12,107,114,0%,6,5,3,15,16,11,14.0,11.0,6.6,15.4,16.5,17.3,4.9,11.5,11.9,3.4
Jalen Lecque,,O,PG,3500,IND,MEM,1,113,,,103,104,1%,2,1,1,3,3,3,4.3,4.3,2.6,6.0,0.0,0.0,0.0,,0.0,0.0
Kelan Martin,,,SF,3500,IND,MEM,1,113,,,103,104,-3%,1,1,2,3,4,5,2.3,2.7,0.5,4.8,0.0,0.0,0.0,3.1,0.0,0.0
Mychal Mulder,,,SF,3500,GSW,BOS,2,112,11,11,102,108,-5%,3,2,2,10,13,10,8.6,6.5,1.5,11.5,10.5,6.7,1.9,2.6,0.0,0.0
Juan Toscano-Anderson,1,,SF,3500,GSW,BOS,2,112,,,102,108,0%,2,2,2,6,15,14,11.1,11.2,5.7,16.7,0.0,0.0,0.0,26.9,25.9,7.4
CJ Elleby,1,,SF,3500,POR,@WAS,0,119,,,107,114,1%,3,2,2,7,6,6,5.0,4.7,1.0,8.4,0.0,0.0,0.0,0.7,-1.0,-0.3
Keljin Blevins,1,,PG,3500,POR,@WAS,0,119,,,107,114,0%,1,1,1,6,6,6,2.1,1.8,-1.0,4.7,0.0,0.0,0.0,1.2,0.0,0.0
Karim Mane,,O,PG,3500,ORL,TOR,1,105,,,103,107,-3%,1,1,2,5,7,9,3.1,3.4,-0.4,7.3,0.0,0.0,0.0,,0.0,0.0
Aaron Nesmith,1,,SG,3500,BOS,@GSW,2,115,16,2,106,107,2%,2,4,4,7,12,13,5.9,6.2,-0.7,13.1,13.5,8.0,2.3,,0.0,0.0
Trent Forrest,,O,SG,3500,UTA,DET,1,115,,,101,110,-1%,0,0,0,4,4,4,3.3,3.3,-1.3,7.8,0.0,0.0,0.0,,0.0,0.0
Cassius Winston,1,,PG,3500,WAS,POR,1,122,,,102,114,14%,1,2,2,9,9,9,5.8,5.8,-1.5,13.1,0.0,0.0,0.0,1.2,0.0,0.0
Kent Bazemore,,,SF,3500,GSW,BOS,2,112,15,12,102,108,-5%,5,3,4,15,13,15,12.4,13.7,7.4,20.0,15.5,13.1,3.7,17,22.9,6.5
