Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,,,C,9100,COL,CAR,0,L1,P1,3.07,20.1,20.8,20.8,5.2,4.8,4.8,22.4,23.2,23.2,11.4,34.9,18.6,2.0,13.3,1.5
Jack Eichel,,,C,8900,BUF,@PHI,1,L1,P1,2.80,22.5,21.8,21.8,3.6,3.7,3.7,26.2,21.3,21.3,6.5,36.0,17.5,2.0,0.0,0.0
David Pastrnak,,,W,8700,BOS,NYI,1,L1,P1,3.12,20.2,19.4,19.4,4.2,3.9,3.9,19.3,21.7,21.7,7.9,35.5,17.6,2.0,13.3,1.5
Steven Stamkos,,,W,8600,TB,DAL,1,L2,P1,3.02,18.1,18.2,18.2,3.4,3.1,3.1,17.4,16.1,16.1,4.8,27.4,15.9,1.8,9.6,1.1
Patrick Kane,,,W,8300,CHI,@WPG,0,L2,P1,2.69,20.5,21.3,21.3,3.2,3.6,3.6,14.8,17.5,17.5,6.2,28.9,17.5,2.1,49.3,5.9
Patrice Bergeron,,,C,8300,BOS,NYI,1,L1,P1,3.12,20.9,19.3,19.3,4.6,3.6,3.6,18.1,16.9,16.9,7.1,26.6,16.6,2.0,11.2,1.3
Nikita Kucherov,,Q,W,8200,TB,DAL,1,L1,P1,3.02,15.7,18.4,18.4,3.6,2.8,2.8,13.9,15.9,15.9,3.6,28.1,18.8,2.3,14.9,1.8
Brad Marchand,,,W,8100,BOS,NYI,1,L1,P1,3.12,21.8,19.8,19.8,3.6,2.7,2.7,17.3,18.5,18.5,5.0,32.0,16.4,2.0,6.4,0.8
Johnny Gaudreau,,,W,7800,CGY,MON,1,L3,P1,3.16,17.5,19.1,19.1,3.4,2.9,2.9,15.7,12.1,12.1,3.3,21.0,16.3,2.1,18.1,2.3
Mikko Rantanen,,,W,7800,COL,CAR,0,L1,P1,3.07,19.2,18.7,18.7,2.4,2.4,2.4,18.0,17.9,17.9,7.4,28.3,16.1,2.1,6.4,0.8
Sebastian Aho,,,C,7700,CAR,@COL,1,L1,P1,2.93,19.0,19.5,19.5,3.8,3.0,3.0,30.2,15.7,15.7,1.7,29.7,15.4,2.0,15.2,2.0
Mark Scheifele,2,,C,7600,WPG,CHI,1,L1,P1,3.31,21.2,21.6,21.6,2.8,2.5,2.5,25.1,15.5,15.5,5.8,25.3,14.2,1.9,3.2,0.4
Claude Giroux,,,W,7600,PHI,BUF,1,L1,P1,3.20,19.9,19.2,19.2,1.8,3.1,3.1,11.2,12.5,12.5,2.9,22.2,13.3,1.8,0.0,0.0
Brendan Gallagher,,,W,7600,MON,@CGY,1,L1,P1,2.84,17.0,16.8,16.8,4.0,3.9,3.9,17.2,15.5,15.5,5.3,25.6,12.6,1.7,24.8,3.3
