Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,8900,EDM,@CGY,3,L1,P1,3.12,21.1,21.1,21.1,2.2,3.7,3.7,30.2,25.6,25.6,7.8,43.4,16.2,1.8,26.9,3.0
Auston Matthews,,,C,8600,TOR,VAN,1,L1,P1,3.58,20.2,20.0,20.0,3.8,4.6,4.6,24.2,21.8,21.8,14.2,29.3,16.0,1.9,32.0,3.7
Leon Draisaitl,,,C,8500,EDM,@CGY,3,L2,P1,3.12,22.6,21.3,21.3,2.6,2.8,2.8,29.1,22.7,22.7,10.2,35.2,15.3,1.8,11.2,1.3
Mitchell Marner,,,W,7900,TOR,VAN,1,L1,P1,3.58,21.5,21.5,21.5,3.2,2.4,2.4,22.6,19.4,19.4,7.3,31.5,12.6,1.6,29.3,3.7
Sidney Crosby,,,C,7800,PIT,@NYI,4,L1,P1,2.71,21.0,20.4,20.4,2.2,2.5,2.5,10.1,13.3,13.3,2.0,24.6,12.6,1.6,12.8,1.6
Johnny Gaudreau,,,W,7500,CGY,EDM,1,L2,P1,3.38,19.4,19.5,19.5,2.2,2.3,2.3,11.7,15.2,15.2,8.4,21.9,11.1,1.5,21.6,2.9
John Tavares,,,C,7400,TOR,VAN,1,L2,P2,3.58,17.7,16.8,16.8,2.0,2.9,2.9,10.8,15.2,15.2,3.9,26.5,11.9,1.6,9.6,1.3
Ryan Nugent-Hopkins,,,W,7400,EDM,@CGY,3,L1,P1,3.12,21.9,21.7,21.7,2.6,3.3,3.3,12.9,14.5,14.5,-1.0,29.9,10.9,1.5,14.9,2.0
Logan Couture,,,C,7300,SJ,@ANH,0,L1,P1,3.01,19.8,20.0,20.0,2.2,2.8,2.8,10.9,13.4,13.4,1.4,25.5,10.1,1.4,13.6,1.9
Evgeni Malkin,1,,C,7200,PIT,@NYI,4,L2,P1,2.71,19.3,19.2,19.2,1.8,2.0,2.0,8.6,8.5,8.5,2.1,14.8,13.5,1.9,16.8,2.3
Brock Boeser,,,W,7200,VAN,@TOR,1,L1,P1,2.92,18.8,18.4,18.4,3.2,2.6,2.6,20.3,14.4,14.4,-0.1,28.8,10.6,1.5,17.3,2.4
Jake Guentzel,1,,W,7100,PIT,@NYI,4,L1,P1,2.71,20.6,20.3,20.3,2.8,2.7,2.7,9.3,10.6,10.6,0.8,20.4,13.4,1.9,24.8,3.5
Mathew Barzal,,,C,6900,NYI,PIT,5,L1,P1,2.79,22.1,20.4,20.4,3.0,2.8,2.8,16.1,15.6,15.6,1.4,29.8,11.0,1.6,8.5,1.2
Anders Lee,,,W,6900,NYI,PIT,5,L1,P1,2.79,20.0,18.6,18.6,3.4,3.3,3.3,10.5,11.8,11.8,2.4,21.3,9.5,1.4,17.3,2.5
J.T. Miller,,,W,6800,VAN,@TOR,1,L1,P1,2.92,20.1,19.2,19.2,1.8,1.7,1.7,12.9,14.2,14.2,1.9,26.5,11.1,1.6,1.6,0.2
Elias Pettersson,,,C,6700,VAN,@TOR,1,L1,P1,2.92,18.5,17.9,17.9,2.4,2.4,2.4,14.2,10.6,10.6,2.3,18.9,0.0,0.0,10.1,1.5
Sean Monahan,,,C,6600,CGY,EDM,1,L2,P1,3.38,18.2,18.9,18.9,1.4,2.3,2.3,4.8,11.7,11.7,3.3,20.1,10.0,1.5,20.8,3.2
Bo Horvat,,,C,6500,VAN,@TOR,1,L2,P1,2.92,19.4,18.5,18.5,1.8,2.1,2.1,6.9,12.6,12.6,0.5,24.7,10.5,1.6,1.6,0.2
William Nylander,,,W,6500,TOR,VAN,1,L2,P2,3.58,15.5,15.1,15.1,2.6,2.0,2.0,14.5,14.2,14.2,2.9,25.4,10.4,1.6,6.4,1.0
Brent Burns,,,D,6500,SJ,@ANH,0,D1,P1,3.01,27.0,27.7,27.7,3.2,3.3,3.3,14.4,14.2,14.2,1.1,27.4,11.0,1.7,3.2,0.5
Matthew Tkachuk,,,W,6200,CGY,EDM,1,L1,P1,3.38,19.7,20.0,20.0,2.0,3.6,3.6,11.3,14.5,14.5,3.1,25.9,11.1,1.8,9.6,1.5
Evander Kane,,,W,6100,SJ,@ANH,0,L1,P2,3.01,17.1,18.5,18.5,2.0,2.8,2.8,10.7,12.7,12.7,-1.1,26.6,10.4,1.7,9.6,1.6
Elias Lindholm,,,C,6000,CGY,EDM,1,L1,P1,3.38,21.5,21.4,21.4,2.4,2.6,2.6,15.6,15.2,15.2,9.0,21.4,10.3,1.7,15.2,2.5
Bryan Rust,,,W,5900,PIT,@NYI,4,L1,P1,2.71,20.8,19.6,19.6,2.6,3.1,3.1,10.4,12.3,12.3,3.9,20.6,10.7,1.8,20.8,3.5
Jason Zucker,1,,W,5800,PIT,@NYI,4,L2,P2,2.71,17.0,16.9,16.9,2.0,1.9,1.9,12.3,8.7,8.7,-1.0,18.4,8.7,1.5,1.6,0.3
Quinn Hughes,,,D,5800,VAN,@TOR,1,D2,P1,2.92,20.0,21.9,21.9,2.4,2.6,2.6,14.1,14.0,14.0,5.7,22.4,9.2,1.6,11.7,2.0
Rickard Rakell,1,,W,5700,ANH,SJ,0,L3,P1,2.99,19.5,18.0,18.0,3.0,3.1,3.1,8.6,8.6,8.6,3.0,14.2,9.2,1.6,9.6,1.7
Jordan Eberle,,,W,5600,NYI,PIT,5,L2,P1,2.79,19.3,17.5,17.5,2.4,2.4,2.4,8.8,11.3,11.3,0.7,21.9,8.9,1.6,35.2,6.3
Timo Meier,1,,W,5600,SJ,@ANH,0,L3,P2,3.01,13.9,14.9,14.9,2.6,2.9,2.9,8.1,10.0,10.0,-1.2,21.2,10.1,1.8,6.4,1.1
Tomas Hertl,,,C,5600,SJ,@ANH,0,L2,P1,3.01,18.0,19.6,19.6,1.4,1.7,1.7,4.8,11.2,11.2,-0.6,22.9,10.2,1.8,1.6,0.3
Darnell Nurse,,,D,5500,EDM,@CGY,3,D1,P2,3.12,25.0,23.3,23.3,2.6,2.4,2.4,17.9,12.6,12.6,4.8,20.3,8.9,1.6,20.0,3.6
Jakob Silfverberg,,,W,5400,ANH,SJ,0,L2,P1,2.99,16.2,16.4,16.4,2.6,2.2,2.2,10.7,8.2,8.2,0.8,15.7,7.8,1.4,3.2,0.6
Kris Letang,0,Q,D,5400,PIT,@NYI,4,D1,P1,2.71,23.2,24.6,24.6,1.6,2.3,2.3,5.4,8.2,8.2,1.4,15.1,10.8,2.0,9.6,1.8
Mark Giordano,1,,D,5300,CGY,EDM,1,D1,P2,3.38,21.3,21.5,21.5,2.2,2.2,2.2,7.4,9.1,9.1,2.7,15.6,10.0,1.9,21.3,4.0
Morgan Rielly,,,D,5200,TOR,VAN,1,D1,P1,3.58,22.9,21.9,21.9,1.4,2.0,2.0,17.3,11.3,11.3,1.8,20.7,10.2,2.0,11.7,2.3
Tyson Barrie,,,D,5100,EDM,@CGY,3,D1,P1,3.12,20.3,20.5,20.5,3.0,2.4,2.4,18.7,12.6,12.6,3.2,22.1,10.2,2.0,16.5,3.2
Kailer Yamamoto,,,W,5100,EDM,@CGY,3,L2,,3.12,16.6,15.7,15.7,1.2,1.6,1.6,7.5,11.9,11.9,3.9,19.9,9.2,1.8,1.6,0.3
Brock Nelson,1,,C,5000,NYI,PIT,5,L2,P2,2.79,17.7,17.8,17.8,1.4,1.7,1.7,5.4,7.4,7.4,1.0,13.8,10.0,2.0,12.8,2.6
Erik Karlsson,,,D,5000,SJ,@ANH,0,D2,P1,3.01,25.1,26.8,26.8,1.4,1.4,1.4,7.4,7.5,7.5,2.3,12.7,0.0,0.0,8.0,1.6
Ryan Getzlaf,,Q,C,4900,ANH,SJ,0,,,2.99,15.7,16.5,16.5,1.4,1.3,1.3,6.2,7.0,7.0,3.4,10.6,0.0,0.0,0.0,0.0
Zach Hyman,,,W,4800,TOR,VAN,1,L1,P2,3.58,19.6,18.5,18.5,2.8,2.7,2.7,8.9,9.6,9.6,2.7,16.5,8.5,1.8,21.6,4.5
Mikael Backlund,,,C,4700,CGY,EDM,1,L3,P2,3.38,17.2,16.6,16.6,2.4,2.0,2.0,7.5,8.4,8.4,2.6,14.1,7.7,1.6,41.3,8.8
Tanner Pearson,,,W,4700,VAN,@TOR,1,L2,P2,2.92,15.7,15.1,15.1,3.2,2.2,2.2,13.9,9.6,9.6,-0.8,20.0,8.2,1.7,4.8,1.0
Ryan Pulock,1,,D,4700,NYI,PIT,5,D1,P1,2.79,23.6,22.6,22.6,2.8,2.0,2.0,8.6,8.0,8.0,3.2,12.8,9.6,2.0,13.3,2.8
James Neal,,,W,4600,EDM,@CGY,3,,,3.12,12.8,12.4,12.4,2.8,2.8,2.8,11.0,10.0,10.0,-0.5,20.4,0.0,0.0,0.0,0.0
Nate Schmidt,1,,D,4600,VAN,@TOR,1,D1,P2,2.92,21.1,20.8,20.8,1.8,1.6,1.6,6.7,7.0,7.0,0.0,14.1,7.9,1.7,6.4,1.4
Anthony Beauvillier,,D,W,4600,NYI,PIT,5,,,2.79,14.6,14.6,14.6,0.8,0.8,0.8,3.3,3.3,3.3,-1.0,7.6,0.0,0.0,0.0,0.0
Rasmus Andersson,,,D,4500,CGY,EDM,1,D1,P1,3.38,20.8,21.1,21.1,1.8,1.9,1.9,8.9,10.9,10.9,4.3,17.4,6.1,1.4,4.8,1.1
Kevin Labanc,,,W,4500,SJ,@ANH,0,L1,P1,3.01,16.0,16.0,16.0,2.2,2.6,2.6,9.0,9.7,9.7,1.2,18.2,8.2,1.8,1.6,0.4
Cam Fowler,1,,D,4400,ANH,SJ,0,D2,P2,2.99,21.2,21.6,21.6,2.2,1.6,1.6,8.7,6.8,6.8,1.2,12.3,7.5,1.7,3.2,0.7
