Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Erik Karlsson,D,5000,SJ,ANH,43,0.0,8.0
Zach Hyman,W,4800,TOR,VAN,1,8.5,21.6
Mikael Backlund,C,4700,CGY,EDM,3,7.7,41.3
Tanner Pearson,W,4700,VAN,TOR,2,8.2,4.8
Ryan Pulock,D,4700,NYI,PIT,48,9.6,13.3
Nate Schmidt,D,4600,VAN,TOR,50,7.9,6.4
Rasmus Andersson,D,4500,CGY,EDM,52,6.1,4.8
Kevin Labanc,W,4500,SJ,ANH,1,8.2,1.6
Cam Fowler,D,4400,ANH,SJ,54,7.5,3.2
Alexander Kerfoot,C,4400,TOR,VAN,3,6.4,1.6
Kasperi Kapanen,W,4400,PIT,NYI,2,7.9,12.8
Adam Henrique,C,4300,ANH,SJ,1,7.7,0.0
Hampus Lindholm,D,4300,ANH,SJ,60,7.3,9.6
Jean-Gabriel Pageau,C,4200,NYI,PIT,3,7.8,8.0
Josh Bailey,W,4200,NYI,PIT,1,8.0,1.6
Tyler Myers,D,4100,VAN,TOR,64,7.2,3.2
Ryan Donato,W,4100,SJ,ANH,3,6.7,1.6
Brandon Tanev,W,4000,PIT,NYI,3,5.8,4.8
Dominik Kahun,W,3900,EDM,CGY,2,6.8,11.2
Nils Hoglander,W,3900,VAN,TOR,3,8.7,3.2
Nick Leddy,D,3800,NYI,PIT,74,5.5,1.6
Kevin Shattenkirk,D,3800,ANH,SJ,75,6.6,12.8
Andrew Mangiapane,W,3800,CGY,EDM,3,7.7,19.2
Theodor Blueger,C,3700,PIT,NYI,3,5.4,1.6
Jesse Puljujarvi,W,3700,EDM,CGY,1,6.5,18.4
Pierre-Olivier Joseph,D,3700,PIT,NYI,81,0.0,15.2
Dillon Dube,W,3700,CGY,EDM,1,5.7,25.3
Mario Ferraro,D,3700,SJ,ANH,86,4.4,19.2
Derek Grant,C,3600,ANH,SJ,1,5.5,1.6
Josh Archibald,W,3600,EDM,CGY,3,5.1,4.8
Sam Steel,C,3600,ANH,SJ,2,6.3,1.6
Zack Kassian,W,3600,EDM,CGY,3,5.3,0.0
Danton Heinen,W,3600,ANH,SJ,2,6.6,6.4
Ilya Mikheyev,W,3500,TOR,VAN,3,8.2,3.2
Brandon Sutter,C,3500,VAN,TOR,3,5.1,3.2
Jared McCann,W,3400,PIT,NYI,3,7.7,0.0
Wayne Simmonds,W,3400,TOR,VAN,2,5.7,32.5
Jimmy Vesey,W,3300,TOR,VAN,3,5.4,3.2
Samuel Bennett,W,3300,CGY,EDM,2,5.6,20.0
Dylan Gambrell,W,3200,SJ,ANH,3,4.8,1.6
Noah Gregor,C,3200,SJ,ANH,2,4.2,0.0
Leo Komarov,W,3200,NYI,PIT,3,4.0,3.2
Troy Terry,W,3100,ANH,SJ,1,5.2,1.6
Josh Leivo,W,3100,CGY,EDM,3,7.2,0.0
Oliver Wahlstrom,W,3000,NYI,PIT,3,7.1,0.0
Gaetan Haas,C,3000,EDM,CGY,3,3.6,0.0
Justin Bailey,W,3000,VAN,TOR,3,0.0,3.2
Michael Dal Colle,W,3000,NYI,PIT,2,4.0,17.6
Loui Eriksson,W,3000,VAN,TOR,2,4.1,3.2
Patrick Marleau,W,3000,SJ,ANH,2,4.4,6.4
Isac Lundestrom,W,3000,ANH,SJ,3,5.1,21.6
