Player Name,Salary,Team,Opp,Proj FP,Actual FP
Frederik Andersen,8100,TOR,VAN,19.6,29.6
Mikko Koskinen,7900,EDM,CGY,15.6,-6.4
Semyon Varlamov,7700,NYI,PIT,18.8,22.4
Jacob Markstrom,7600,CGY,EDM,17.0,18.4
Braden Holtby,7500,VAN,TOR,14.4,0.8
Tristan Jarry,7400,PIT,NYI,17.5,1.6
Devan Dubnyk,6900,SJ,ANH,16.3,21.6
Ryan Miller,6700,ANH,SJ,18.3,28.8
