Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Alexander Wennberg,C,4100,CLS,STL,2,7.0,8.0
Joel Armia,W,4100,MON,WAS,2,8.4,9.6
Matt Niskanen,D,4000,PHI,OTT,96,8.1,3.2
Dmitry Orlov,D,3900,WAS,MON,102,7.6,1.6
Samuel Blais,W,3900,STL,CLS,3,7.1,1.6
Artturi Lehkonen,W,3900,MON,WAS,3,8.9,8.0
Dominik Kahun,W,3900,PIT,NJ,3,8.6,1.6
Chris Tierney,C,3800,OTT,PHI,1,8.9,8.0
Nick Bjugstad,C,3700,PIT,NJ,2,9.3,1.6
Dominik Simon,W,3700,PIT,NJ,3,7.3,4.8
Robert Thomas,W,3700,STL,CLS,1,7.8,8.0
Nikita Gusev,W,3600,NJ,PIT,3,12.5,0.0
Joel Farabee,W,3600,PHI,OTT,1,7.5,8.0
Marcus Pettersson,D,3600,PIT,NJ,123,6.9,0.0
Damon Severson,D,3600,NJ,PIT,128,8.6,4.8
Josh Anderson,W,3600,CLS,STL,3,11.1,6.4
Matthew Grzelcyk,D,3500,BOS,TOR,135,6.9,14.4
Paul Byron,W,3500,MON,WAS,2,8.7,0.0
Alexandre Texier,W,3500,CLS,STL,2,8.6,0.0
Erik Brannstrom,D,3500,OTT,PHI,173,7.9,8.5
Jesper Bratt,W,3500,NJ,PIT,2,10.2,12.8
Travis Zajac,C,3400,NJ,PIT,3,7.3,13.6
Blake Coleman,W,3400,NJ,PIT,3,9.3,15.2
Nicholas Paul,W,3400,OTT,PHI,2,9.9,3.2
Trevor Moore,W,3300,TOR,BOS,3,5.6,0.0
Anders Bjork,W,3200,BOS,TOR,3,5.0,12.8
Tyler Ennis,W,3200,OTT,PHI,3,6.5,18.9
Chandler Stephenson,W,3200,WAS,MON,3,3.8,0.0
Zachary Sanford,W,3200,STL,CLS,2,6.4,3.2
Sonny Milano,W,3200,CLS,STL,3,7.6,11.2
Par Lindholm,W,3200,BOS,TOR,3,5.4,4.8
Sam Lafferty,W,3200,PIT,NJ,2,8.9,8.0
Jacob De La Rose,W,3100,STL,CLS,3,4.8,0.0
Richard Panik,W,3100,WAS,MON,3,8.7,1.6
Ryan Poehling,W,3100,MON,WAS,3,6.2,0.0
Jesper Boqvist,W,3000,NJ,PIT,2,0.0,3.2
Carsen Twarynski,W,3000,PHI,OTT,3,3.0,1.6
