Player Name,Salary,Team,Opp,Proj FP,Actual FP
Matthew Murray,9000,PIT,NJ,18.7,7.2
Carey Price,8800,MON,WAS,13.8,24.8
Tuukka Rask,8700,BOS,TOR,14.3,27.2
Frederik Andersen,8500,TOR,BOS,18.4,12.0
Ilya Samsonov,7900,WAS,MON,16.7,12.0
Carter Hart,7600,PHI,OTT,17.6,5.6
Joonas Korpisalo,7500,CLS,STL,16.3,24.0
Anders Nilsson,7400,OTT,PHI,16.5,28.8
Jake Allen,7400,STL,CLS,17.2,16.8
MacKenzie Blackwood,7200,NJ,PIT,17.1,38.4
