Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,8800,EDM,MON,1,16.2,11.2
Auston Matthews,C,8400,TOR,OTT,1,16.0,30.1
Leon Draisaitl,C,8400,EDM,MON,2,15.3,9.6
Artemi Panarin,W,8100,NYR,NYI,2,13.3,29.3
Mika Zibanejad,C,8000,NYR,NYI,1,14.2,11.2
Johnny Gaudreau,W,7800,CGY,VAN,2,11.1,13.3
Max Pacioretty,W,7700,VGK,ANH,1,11.9,20.0
John Tavares,C,7600,TOR,OTT,2,11.9,6.4
Sebastian Aho,C,7600,CAR,DET,1,8.6,3.2
Mitchell Marner,W,7400,TOR,OTT,1,12.6,34.9
Mark Stone,W,7400,VGK,ANH,1,11.6,17.6
Anze Kopitar,C,7400,LA,MIN,1,10.1,4.8
Ryan Nugent-Hopkins,W,7300,EDM,MON,1,10.9,6.4
Elias Pettersson,C,7300,VAN,CGY,1,12.5,6.4
Anders Lee,W,7200,NYI,NYR,1,9.5,8.0
Brendan Gallagher,W,7100,MON,EDM,1,10.5,20.8
Roman Josi,D,7100,NSH,CLS,22,12.3,8.0
Filip Forsberg,W,7000,NSH,CLS,1,10.7,15.2
Andrei Svechnikov,W,7000,CAR,DET,2,11.1,25.3
Sean Monahan,C,6800,CGY,VAN,2,10.0,15.7
Dylan Larkin,C,6800,DET,CAR,1,11.1,28.8
Kevin Fiala,W,6700,MIN,LA,2,10.3,9.6
William Nylander,W,6700,TOR,OTT,2,10.4,3.2
Cam Atkinson,W,6600,CLS,NSH,2,9.6,11.2
Brock Boeser,W,6600,VAN,CGY,1,10.6,6.4
Mathew Barzal,C,6600,NYI,NYR,1,11.0,0.0
Alex Pietrangelo,D,6400,VGK,ANH,32,10.4,11.2
Bo Horvat,C,6400,VAN,CGY,2,10.5,3.2
Brady Tkachuk,W,6400,OTT,TOR,1,10.8,3.2
Shea Theodore,D,6300,VGK,ANH,35,9.2,9.6
Jonathan Audy-Marchessault,W,6300,VGK,ANH,2,10.2,9.6
Teuvo Teravainen,W,6200,CAR,DET,1,10.5,1.6
Anthony Mantha,W,6200,DET,CAR,1,11.3,9.6
Zach Parise,W,6100,MIN,LA,1,8.7,12.8
Pierre-Luc Dubois,C,6000,CLS,NSH,1,9.8,3.2
Matthew Tkachuk,W,5900,CGY,VAN,1,11.1,29.0
Rickard Rakell,W,5900,ANH,VGK,1,9.2,9.6
Tomas Tatar,W,5900,MON,EDM,1,9.5,30.4
Chris Kreider,W,5800,NYR,NYI,1,9.3,1.6
Dougie Hamilton,D,5800,CAR,DET,45,11.5,13.3
Zachary Werenski,D,5800,CLS,NSH,46,9.7,9.6
Jakob Silfverberg,W,5700,ANH,VGK,1,7.8,3.2
Matt Duchene,C,5700,NSH,CLS,2,8.6,12.8
Brock Nelson,C,5700,NYI,NYR,2,10.0,4.8
Anthony Beauvillier,W,5600,NYI,NYR,2,8.3,0.0
Jared Spurgeon,D,5600,MIN,LA,51,8.2,4.8
Morgan Rielly,D,5600,TOR,OTT,52,10.2,8.0
Viktor Arvidsson,W,5500,NSH,CLS,1,8.8,11.2
Ryan Johansen,C,5500,NSH,CLS,1,7.6,3.2
Nick Suzuki,C,5500,MON,EDM,2,8.2,11.7
Quinn Hughes,D,5500,VAN,CGY,56,9.2,8.0
Dustin Brown,W,5400,LA,MIN,1,7.6,3.2
Elias Lindholm,C,5400,CGY,VAN,1,10.3,11.7
Jordan Eberle,W,5400,NYI,NYR,1,8.9,1.6
Adam Henrique,C,5400,ANH,VGK,1,7.7,0.0
Seth Jones,D,5300,CLS,NSH,63,9.9,3.2
Ryan Ellis,D,5300,NSH,CLS,64,10.4,19.2
Ryan Strome,C,5300,NYR,NYI,2,8.6,3.2
Mark Giordano,D,5300,CGY,VAN,66,10.0,3.2
Shea Weber,D,5300,MON,EDM,67,9.6,13.3
Thomas Chabot,D,5200,OTT,TOR,68,9.8,12.8
Drew Doughty,D,5200,LA,MIN,69,8.3,14.4
Ryan Suter,D,5200,MIN,LA,70,8.0,29.6
Ryan Getzlaf,C,5200,ANH,VGK,2,8.5,4.8
Vincent Trocheck,C,5200,CAR,DET,2,8.5,22.1
Oliver Bjorkstrand,W,5100,CLS,NSH,1,11.1,4.8
William Karlsson,C,5100,VGK,ANH,2,9.0,20.0
Pavel Buchnevich,W,5000,NYR,NYI,1,8.7,42.1
Connor Brown,W,5000,OTT,TOR,3,7.5,14.4
Kailer Yamamoto,W,4900,EDM,MON,2,9.2,6.4
Tyler Toffoli,W,4900,MON,EDM,3,8.7,3.2
Alex Iafallo,W,4900,LA,MIN,1,7.8,1.6
Cam Fowler,D,4800,ANH,VGK,81,7.5,3.2
Alexis Lafreniere,W,4800,NYR,NYI,2,8.5,4.8
Josh Bailey,W,4800,NYI,NYR,2,8.0,1.6
Mikael Backlund,C,4800,CGY,VAN,3,7.7,11.7
Tyler Bertuzzi,W,4800,DET,CAR,1,8.6,9.6
Jean-Gabriel Pageau,C,4800,NYI,NYR,3,7.8,4.8
Nick Foligno,W,4700,CLS,NSH,3,6.7,23.2
Reilly Smith,W,4700,VGK,ANH,2,9.1,4.8
Evgeni Dadonov,W,4700,OTT,TOR,2,8.8,4.8
Jonathan Drouin,W,4700,MON,EDM,2,7.8,1.6
Derek Stepan,C,4700,OTT,TOR,2,7.2,6.4
Tanner Pearson,W,4700,VAN,CGY,2,8.2,1.6
Ryan Pulock,D,4700,NYI,NYR,93,9.6,4.8
Adrian Kempe,W,4600,LA,MIN,3,7.0,8.0
Darnell Nurse,D,4600,EDM,MON,96,8.9,3.2
Jeff Petry,D,4600,MON,EDM,97,8.0,35.7
Rasmus Andersson,D,4600,CGY,VAN,98,6.1,13.3
Vladislav Namestnikov,W,4500,DET,CAR,3,7.0,4.8
Max Domi,C,4500,CLS,NSH,2,8.9,1.6
Kirill Kaprizov,W,4400,MIN,LA,1,11.0,11.2
Marcus Johansson,W,4400,MIN,LA,2,6.9,18.4
Luke Kunin,W,4400,NSH,CLS,2,7.7,18.4
Nate Schmidt,D,4400,VAN,CGY,105,7.9,1.6
Alex Tuch,W,4400,VGK,ANH,3,7.9,3.2
Jeff Carter,W,4400,LA,MIN,2,7.2,25.6
Zach Hyman,W,4400,TOR,OTT,3,8.5,1.6
Phillip Danault,C,4400,MON,EDM,1,7.8,17.6
Jesperi Kotkaniemi,C,4300,MON,EDM,3,6.3,4.8
Robby Fabbri,C,4300,DET,CAR,2,7.1,16.8
Josh Anderson,W,4300,MON,EDM,2,7.3,8.0
Kevin Shattenkirk,D,4300,ANH,VGK,114,6.6,3.2
Jacob Trouba,D,4300,NYR,NYI,115,8.7,4.8
Chris Tierney,C,4300,OTT,TOR,3,6.8,1.6
Boone Jenner,C,4200,CLS,NSH,2,7.5,6.4
Mike Reilly,D,4200,OTT,TOR,120,5.9,3.2
Joe Thornton,W,4200,TOR,OTT,1,5.1,25.3
Mathew Dumba,D,4200,MIN,LA,124,8.2,18.4
Samuel Bennett,C,4200,CGY,VAN,3,5.6,3.2
Kyle Turris,C,4100,EDM,MON,3,5.9,4.8
Alexandre Texier,W,4100,CLS,NSH,3,5.7,26.4
Joel Armia,W,4100,MON,EDM,3,7.1,3.2
Erik Haula,C,4100,NSH,CLS,2,6.5,1.6
Dominik Kahun,W,4100,EDM,MON,2,6.8,4.8
Mattias Ekholm,D,4100,NSH,CLS,132,7.8,14.4
Alexander Kerfoot,W,4100,TOR,OTT,3,6.4,4.8
Bobby Ryan,W,4100,DET,CAR,2,7.2,15.2
Zack Kassian,W,4000,EDM,MON,1,5.3,0.0
Nick Bonino,C,4000,MIN,LA,2,6.6,9.6
Alec Martinez,D,3900,VGK,ANH,142,6.9,9.6
Nino Niederreiter,W,3900,CAR,DET,1,6.7,6.4
Adam Fox,D,3900,NYR,NYI,145,8.5,13.3
Dillon Dube,W,3800,CGY,VAN,1,5.7,18.9
Ethan Bear,D,3800,EDM,MON,151,6.1,3.2
Jonas Brodin,D,3800,MIN,LA,154,6.6,16.0
Dan DeKeyser,D,3800,DET,CAR,158,6.5,4.8
Jesse Puljujarvi,W,3700,EDM,MON,3,6.5,4.8
Filip Chytil,C,3700,NYR,NYI,3,6.5,11.2
Andrew Mangiapane,W,3700,CGY,VAN,3,7.7,18.1
Danton Heinen,W,3700,ANH,VGK,2,6.6,8.0
Filip Hronek,D,3700,DET,CAR,170,8.0,16.0
T.J. Brodie,D,3700,TOR,OTT,171,5.7,11.2
Kaapo Kakko,W,3700,NYR,NYI,3,7.4,15.2
Josh Norris,C,3700,OTT,TOR,1,6.3,0.0
Martin Necas,W,3700,CAR,DET,2,6.9,6.4
Rocco Grimaldi,W,3600,NSH,CLS,3,6.0,13.6
Liam Foudy,W,3600,CLS,NSH,3,5.7,9.6
Jordan Greenway,W,3600,MIN,LA,3,6.0,20.8
Nick Leddy,D,3600,NYI,NYR,190,5.5,6.4
Valtteri Filppula,C,3600,DET,CAR,3,4.2,1.6
Joel Eriksson Ek,C,3600,MIN,LA,3,7.0,20.0
Jimmy Vesey,W,3600,TOR,OTT,2,5.4,6.4
Blake Lizotte,C,3600,LA,MIN,2,5.1,18.4
Ilya Mikheyev,W,3600,TOR,OTT,3,8.2,1.6
Nicolas Roy,C,3500,VGK,ANH,3,6.1,3.2
Sam Gagner,W,3500,DET,CAR,3,5.2,0.0
Warren Foegele,W,3500,CAR,DET,3,6.2,0.0
Filip Zadina,W,3500,DET,CAR,2,9.0,17.6
Jon Merrill,D,3500,DET,CAR,267,4.5,4.8
Nils Hoglander,W,3500,VAN,CGY,2,0.0,4.8
Jake Virtanen,W,3500,VAN,CGY,1,8.3,4.8
Andreas Athanasiou,W,3500,LA,MIN,2,8.3,13.6
Gabriel Vilardi,C,3400,LA,MIN,3,7.8,15.2
Phil Di Giuseppe,W,3400,NYR,NYI,3,3.1,12.8
Zack MacEwen,W,3400,VAN,CGY,3,3.6,3.2
Tyler Ennis,W,3400,EDM,MON,3,6.6,0.0
Drake Batherson,W,3400,OTT,TOR,1,6.5,1.6
Marcus Foligno,W,3400,MIN,LA,3,5.3,1.6
Isac Lundestrom,W,3300,ANH,VGK,2,5.1,0.0
