Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
David Pastrnak,W,9300,BOS,DET,1,17.6,16.5
Connor McDavid,C,8900,EDM,NJ,1,19.2,14.9
Leon Draisaitl,W,8800,EDM,NJ,1,16.4,16.8
Brad Marchand,W,8600,BOS,DET,1,16.4,0.0
Patrice Bergeron,C,7800,BOS,DET,1,16.6,9.6
Patrik Laine,W,7700,WPG,VAN,1,13.7,8.0
Taylor Hall,W,7600,NJ,EDM,1,16.5,6.4
Mark Scheifele,C,7500,WPG,VAN,1,14.2,16.8
Brock Boeser,W,7400,VAN,WPG,1,14.5,12.8
Elias Pettersson,C,7300,VAN,WPG,1,14.6,3.2
Blake Wheeler,W,7000,WPG,VAN,2,14.3,10.1
Kyle Connor,W,6600,WPG,VAN,1,13.6,24.8
Dylan Larkin,C,6600,DET,BOS,1,16.1,18.4
Kyle Palmieri,W,6400,NJ,EDM,1,12.4,6.4
Anthony Mantha,W,6400,DET,BOS,1,13.0,31.7
Bo Horvat,C,6200,VAN,WPG,2,13.0,6.4
J.T. Miller,W,6100,VAN,WPG,1,9.7,15.2
Ryan Nugent-Hopkins,C,6000,EDM,NJ,2,12.5,19.7
Nikolaj Ehlers,W,5800,WPG,VAN,2,11.7,6.4
Torey Krug,D,5600,BOS,DET,24,12.0,20.5
James Neal,W,5500,EDM,NJ,2,10.3,16.8
Alexander Edler,D,5500,VAN,WPG,26,12.2,9.6
David Krejci,C,5200,BOS,DET,2,10.1,26.9
Tyler Bertuzzi,W,5100,DET,BOS,1,10.5,21.8
Oscar Klefbom,D,5000,EDM,NJ,29,11.7,3.2
P.K. Subban,D,4800,NJ,EDM,30,11.7,12.8
Nico Hischier,C,4800,NJ,EDM,1,12.1,3.2
Jack Hughes,C,4800,NJ,EDM,2,12.2,1.6
Joshua Morrissey,D,4800,WPG,VAN,34,9.6,6.4
Tanner Pearson,W,4600,VAN,WPG,2,8.5,0.0
Josh Leivo,W,4500,VAN,WPG,3,7.6,3.2
Andreas Athanasiou,W,4500,DET,BOS,2,12.1,1.6
Quinn Hughes,D,4400,VAN,WPG,39,7.2,3.2
Neal Pionk,D,4400,WPG,VAN,40,9.2,14.9
Brandon Sutter,C,4400,VAN,WPG,3,6.7,1.6
Sami Vatanen,D,4300,NJ,EDM,43,9.6,1.6
Darnell Nurse,D,4300,EDM,NJ,44,11.3,8.0
Filip Hronek,D,4300,DET,BOS,45,8.2,4.8
Charlie Coyle,C,4300,BOS,DET,3,9.3,0.0
Charles McAvoy,D,4300,BOS,DET,47,10.3,4.8
Danton Heinen,W,4300,BOS,DET,2,8.6,4.8
Zack Kassian,W,4000,EDM,NJ,1,6.1,1.6
Pavel Zacha,W,3900,NJ,EDM,2,7.9,1.6
Jake Virtanen,W,3800,VAN,WPG,3,8.6,6.4
Tyler Myers,D,3800,VAN,WPG,56,9.4,11.2
Jack Roslovic,W,3800,WPG,VAN,2,6.8,17.3
Dennis Cholowski,D,3800,DET,BOS,59,7.5,11.7
Damon Severson,D,3700,NJ,EDM,63,8.6,3.2
Ethan Bear,D,3600,EDM,NJ,65,6.2,8.0
Valtteri Filppula,C,3600,DET,BOS,2,6.0,1.6
Andrew Copp,W,3500,WPG,VAN,3,6.8,14.4
Nikita Gusev,W,3500,NJ,EDM,2,12.5,8.0
Alex Chiasson,W,3500,EDM,NJ,2,7.5,28.5
Frans Nielsen,C,3500,DET,BOS,3,7.5,1.6
Travis Zajac,C,3400,NJ,EDM,3,7.3,4.8
Blake Coleman,W,3400,NJ,EDM,3,9.3,4.8
Riley Sheahan,C,3400,EDM,NJ,3,6.5,0.0
Mathieu Perreault,W,3300,WPG,VAN,3,6.8,11.2
Anders Bjork,W,3300,BOS,DET,3,5.0,1.6
Adam Lowry,C,3200,WPG,VAN,3,7.3,18.4
Josh Archibald,W,3200,EDM,NJ,3,6.4,1.6
Robby Fabbri,W,3200,DET,BOS,2,8.1,28.2
Jujhar Khaira,W,3100,EDM,NJ,3,6.2,1.6
Adam Gaudette,W,3100,VAN,WPG,2,5.3,0.0
Brendan Perlini,W,3100,DET,BOS,3,8.4,4.8
Jesper Boqvist,W,3000,NJ,EDM,3,4.5,1.6
Adam Erne,W,3000,DET,BOS,3,5.8,6.4
Peter Cehlarik,W,3000,BOS,DET,2,3.8,8.0
