Player Name,Salary,Team,Opp,Proj FP,Actual FP
Tuukka Rask,9100,BOS,DET,20.3,10.4
Thatcher Demko,7900,VAN,WPG,15.8,12.8
Mikko Koskinen,7800,EDM,NJ,18.8,43.2
Connor Hellebuyck,7800,WPG,VAN,18.0,33.6
Cory Schneider,7000,NJ,EDM,13.7,6.4
Jonathan Bernier,7000,DET,BOS,13.4,24.8
