Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,9300,EDM,PHI,1,19.2,46.6
Auston Matthews,C,8800,TOR,WAS,1,18.1,8.0
Sidney Crosby,C,8700,PIT,COL,1,16.1,28.0
Alexander Ovechkin,W,8700,WAS,TOR,1,17.0,11.7
Leon Draisaitl,W,8600,EDM,PHI,1,16.4,39.4
Nathan MacKinnon,C,8600,COL,PIT,1,18.6,21.6
Jack Eichel,C,8300,BUF,ANH,1,17.5,21.6
Mikko Rantanen,W,7900,COL,PIT,1,16.1,14.4
Tyler Seguin,C,7800,DAL,CLS,1,16.8,17.6
Mitchell Marner,W,7700,TOR,WAS,2,15.3,6.4
Jeff Skinner,W,7600,BUF,ANH,2,13.3,22.9
Cam Atkinson,W,7600,CLS,DAL,1,13.1,4.8
Brent Burns,D,7500,SJ,CAR,18,14.9,17.0
Jake Guentzel,W,7500,PIT,COL,1,15.1,18.4
Evgeny Kuznetsov,C,7400,WAS,TOR,2,13.1,18.4
John Tavares,C,7400,TOR,WAS,2,16.9,18.4
Logan Couture,C,7300,SJ,CAR,1,13.9,8.0
Claude Giroux,W,7300,PHI,EDM,1,13.3,21.8
Sebastian Aho,C,7300,CAR,SJ,1,15.4,11.2
Kris Letang,D,7100,PIT,COL,25,13.3,14.4
Gabriel Landeskog,W,7100,COL,PIT,1,14.7,1.6
Jamie Benn,W,7000,DAL,CLS,1,13.0,8.0
Erik Karlsson,D,7000,SJ,CAR,28,14.6,12.8
Sean Couturier,C,6900,PHI,EDM,2,14.9,21.3
John Carlson,D,6600,WAS,TOR,30,13.8,39.7
Evander Kane,W,6600,SJ,CAR,2,13.1,53.0
Alexander Radulov,W,6500,DAL,CLS,1,14.2,17.6
Jakub Voracek,W,6500,PHI,EDM,3,12.8,44.2
Travis Konecny,W,6400,PHI,EDM,2,11.1,3.2
T.J. Oshie,W,6400,WAS,TOR,1,10.8,17.6
Teuvo Teravainen,W,6400,CAR,SJ,1,12.4,12.8
Victor Olofsson,W,6300,BUF,ANH,1,8.7,15.7
Joe Pavelski,W,6300,DAL,CLS,3,12.3,15.2
Ryan Getzlaf,C,6300,ANH,BUF,1,11.5,15.7
Morgan Rielly,D,6200,TOR,WAS,40,13.4,3.2
Patric Hornqvist,W,6200,PIT,COL,2,10.5,8.0
Tomas Hertl,C,6200,SJ,CAR,2,13.2,31.7
Dougie Hamilton,D,6200,CAR,SJ,43,11.7,20.0
Nicklas Backstrom,C,6100,WAS,TOR,1,12.0,26.9
William Nylander,W,6000,TOR,WAS,1,11.7,3.2
Jakob Silfverberg,W,6000,ANH,BUF,2,10.9,32.8
Rasmus Dahlin,D,5900,BUF,ANH,47,11.1,4.8
Sam Reinhart,W,5900,BUF,ANH,1,11.9,10.1
James Neal,W,5800,EDM,PHI,2,10.3,11.2
James van Riemsdyk,W,5800,PHI,EDM,1,11.3,14.4
Gustav Nyquist,W,5800,CLS,DAL,1,10.8,14.4
John Klingberg,D,5800,DAL,CLS,52,12.5,3.2
Ryan Nugent-Hopkins,C,5800,EDM,PHI,2,12.5,26.9
Tyson Barrie,D,5800,TOR,WAS,54,12.4,6.4
Kevin Hayes,C,5700,PHI,EDM,1,10.9,6.4
Rickard Rakell,W,5700,ANH,BUF,2,13.4,23.2
Oscar Klefbom,D,5600,EDM,PHI,57,11.7,16.0
Seth Jones,D,5600,CLS,DAL,58,12.9,14.4
Timo Meier,W,5600,SJ,CAR,1,14.9,8.0
Andrei Svechnikov,W,5500,CAR,SJ,2,11.1,4.8
Roope Hintz,C,5500,DAL,CLS,2,8.5,3.2
Erik Haula,C,5500,CAR,SJ,3,9.8,20.0
Jordan Staal,C,5400,CAR,SJ,2,9.5,4.8
Zachary Werenski,D,5300,CLS,DAL,65,10.9,16.8
Nick Foligno,W,5200,CLS,DAL,2,9.1,6.4
Pierre-Luc Dubois,C,5000,CLS,DAL,1,11.4,1.6
Oliver Bjorkstrand,W,5000,CLS,DAL,2,9.6,9.6
Nazem Kadri,C,5000,COL,PIT,2,11.0,3.2
Nino Niederreiter,W,5000,CAR,SJ,1,11.2,4.8
Marcus Johansson,C,5000,BUF,ANH,2,9.0,3.2
Kevin Labanc,W,4900,SJ,CAR,2,9.8,8.5
Darnell Nurse,D,4900,EDM,PHI,74,11.3,4.8
Oskar Lindblom,W,4800,PHI,EDM,2,9.7,13.6
J.T. Compher,C,4800,COL,PIT,3,9.7,1.6
Cam Fowler,D,4800,ANH,BUF,77,8.7,13.3
Ryan Dzingel,W,4800,CAR,SJ,3,9.9,11.2
Ivan Provorov,D,4700,PHI,EDM,81,10.3,10.1
Hampus Lindholm,D,4700,ANH,BUF,82,9.5,3.2
Andre Burakovsky,W,4600,COL,PIT,2,7.8,0.0
