Player Name,Salary,Team,Opp,Proj FP,Actual FP
Marc-Andre Fleury,8900,VGK,CHI,19.7,-3.2
Frederik Andersen,8800,TOR,NYI,18.6,4.0
Ben Bishop,8700,DAL,CGY,16.9,27.2
Braden Holtby,8200,WAS,PHI,16.9,32.0
Semyon Varlamov,8100,NYI,TOR,18.6,14.4
Carter Hart,7500,PHI,WAS,15.5,24.0
Corey Crawford,7400,CHI,VGK,13.2,31.2
MacKenzie Blackwood,7400,NJ,OTT,19.7,4.8
Craig Anderson,7000,OTT,NJ,14.6,20.8
Cameron Talbot,7000,CGY,DAL,18.1,15.2
