Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Alexander Ovechkin,1,,W,9000,WAS,@PHI,1,L1,P1,3.33,20.9,21.2,21.2,5.4,5.1,5.1,19.3,21.4,21.4,7.2,35.5,17.0,1.9,6.4,0.7
Auston Matthews,2,,C,8900,TOR,@NYI,2,L1,P1,2.96,21.5,20.0,20.0,4.0,4.1,4.1,24.2,21.0,21.0,7.2,34.9,18.1,2.0,8.0,0.9
Patrick Kane,,,W,8100,CHI,@VGK,2,L2,P1,2.64,21.2,21.1,21.1,3.4,3.2,3.2,26.2,16.7,16.7,4.6,28.9,17.5,2.2,34.4,4.2
Tyler Seguin,,,C,7700,DAL,@CGY,2,L1,P1,2.60,17.9,19.8,19.8,3.4,3.1,3.1,15.0,11.0,11.0,1.8,20.3,16.8,2.2,6.4,0.8
Mitchell Marner,,Q,W,7700,TOR,@NYI,2,,,2.96,19.8,19.7,19.7,2.0,2.7,2.7,10.2,14.6,14.6,4.0,25.2,0.0,0.0,0.0,0.0
Evgeny Kuznetsov,1,,C,7700,WAS,@PHI,1,L2,P1,3.33,19.3,17.5,17.5,3.4,2.8,2.8,22.8,16.0,16.0,4.5,27.5,13.1,1.7,3.2,0.4
Taylor Hall,1,,W,7600,NJ,OTT,2,L1,P1,3.65,19.3,19.6,19.6,4.0,3.7,3.7,13.6,14.6,14.6,8.6,20.6,16.5,2.2,4.8,0.6
Mark Stone,1,,W,7500,VGK,CHI,2,L2,P1,3.86,20.9,19.9,19.9,2.0,2.6,2.6,5.1,14.5,14.5,5.5,23.5,14.5,1.9,8.0,1.1
John Tavares,,,C,7400,TOR,@NYI,2,L2,P1,2.96,18.7,18.4,18.4,3.2,2.2,2.2,16.8,13.1,13.1,4.1,22.1,16.9,2.3,23.2,3.1
Claude Giroux,1,,C,7400,PHI,WAS,2,L1,P1,3.17,19.1,19.3,19.3,3.2,3.4,3.4,16.2,12.9,12.9,4.6,21.3,13.3,1.8,15.7,2.1
Johnny Gaudreau,1,,W,7300,CGY,DAL,3,L1,P1,2.90,20.0,19.7,19.7,3.0,2.8,2.8,12.9,12.5,12.5,3.0,22.0,16.3,2.2,10.1,1.4
John Carlson,1,,D,7200,WAS,@PHI,1,D1,P1,3.33,24.8,25.5,25.5,3.8,2.8,2.8,18.9,21.7,21.7,10.7,32.7,13.8,1.9,16.0,2.2
Sean Monahan,1,,C,7100,CGY,DAL,3,L1,P1,2.90,19.3,18.7,18.7,1.2,2.4,2.4,12.3,11.7,11.7,2.7,20.6,14.7,2.1,18.9,2.7
Max Pacioretty,2,,W,7100,VGK,CHI,2,L2,P1,3.86,17.8,17.8,17.8,4.0,4.1,4.1,17.3,15.7,15.7,7.4,24.0,12.0,1.7,8.0,1.1
Sean Couturier,,,C,7000,PHI,WAS,2,L2,P2,3.17,19.7,18.8,18.8,2.0,2.6,2.6,14.8,12.6,12.6,4.7,20.5,14.9,2.1,8.0,1.1
Matthew Tkachuk,,,W,6900,CGY,DAL,3,L2,P1,2.90,18.2,18.2,18.2,3.2,3.0,3.0,18.4,14.8,14.8,2.7,26.9,14.1,2.0,16.5,2.4
Alexander Radulov,,,W,6800,DAL,@CGY,2,L2,P1,2.60,16.9,17.3,17.3,4.0,2.6,2.6,21.0,10.9,10.9,-3.5,25.2,14.2,2.1,4.8,0.7
Anders Lee,1,,W,6700,NYI,TOR,3,L1,P1,3.04,17.4,18.0,18.0,2.2,1.8,1.8,13.6,10.5,10.5,0.5,20.6,11.3,1.7,1.6,0.2
Morgan Rielly,,,D,6600,TOR,@NYI,2,D1,P1,2.96,26.1,25.6,25.6,4.2,2.7,2.7,12.3,14.1,14.1,2.1,26.0,13.4,2.0,11.2,1.7
Jakub Voracek,,,W,6600,PHI,WAS,2,L3,P1,3.17,16.6,16.4,16.4,2.2,2.2,2.2,9.5,10.8,10.8,-1.8,23.4,12.8,1.9,10.1,1.5
Elias Lindholm,,,W,6600,CGY,DAL,3,L1,P1,2.90,20.4,19.9,19.9,2.4,2.5,2.5,14.0,14.2,14.2,6.9,21.6,12.2,1.8,1.6,0.2
Jonathan Audy-Marchessault,2,,W,6500,VGK,CHI,2,L1,P2,3.86,18.1,17.8,17.8,2.2,3.2,3.2,12.4,11.4,11.4,5.1,17.7,13.5,2.1,14.9,2.3
Mathew Barzal,1,,C,6500,NYI,TOR,3,L1,P1,3.04,18.9,19.1,19.1,2.0,2.4,2.4,14.7,14.1,14.1,2.9,25.3,13.0,2.0,25.3,3.9
William Karlsson,2,,C,6400,VGK,CHI,2,L1,P2,3.86,20.2,19.0,19.0,1.6,2.4,2.4,10.1,12.5,12.5,4.7,20.4,11.8,1.8,28.5,4.5
Jonathan Toews,,,C,6400,CHI,@VGK,2,L1,P2,2.64,19.1,19.8,19.8,2.4,2.2,2.2,13.1,8.7,8.7,1.5,15.9,13.9,2.2,4.8,0.8
Alex DeBrincat,1,,W,6400,CHI,@VGK,2,L2,P1,2.64,18.2,17.6,17.6,2.8,2.9,2.9,16.8,12.9,12.9,3.0,22.8,14.1,2.2,17.6,2.8
Travis Konecny,1,,W,6400,PHI,WAS,2,L2,P2,3.17,18.7,17.3,17.3,3.0,2.4,2.4,15.1,15.0,15.0,7.4,22.5,11.1,1.7,4.8,0.8
T.J. Oshie,,,W,6300,WAS,@PHI,1,L1,P1,3.33,19.2,19.4,19.4,2.0,1.8,1.8,10.6,12.4,12.4,4.3,20.4,10.8,1.7,4.8,0.8
Kyle Palmieri,1,,W,6300,NJ,OTT,2,L1,P1,3.65,16.8,17.0,17.0,1.8,2.5,2.5,7.6,12.0,12.0,-0.4,24.3,12.4,2.0,1.6,0.3
Jamie Benn,1,,W,6200,DAL,@CGY,2,L1,P2,2.60,16.0,16.7,16.7,1.6,2.1,2.1,6.1,7.7,7.7,2.6,12.9,13.0,2.1,3.2,0.5
Mark Giordano,1,,D,6100,CGY,DAL,3,D1,P1,2.90,24.9,24.5,24.5,3.4,2.6,2.6,13.7,13.7,13.7,5.5,21.9,13.1,2.1,0.0,0.0
William Nylander,1,,W,6000,TOR,@NYI,2,L1,P1,2.96,18.9,17.9,17.9,3.0,2.5,2.5,17.6,12.0,12.0,3.3,20.7,11.7,1.9,15.2,2.5
Joe Pavelski,,,W,6000,DAL,@CGY,2,L3,P1,2.60,18.3,18.2,18.2,2.4,1.7,1.7,15.4,8.0,8.0,-0.8,16.9,12.3,2.1,32.5,5.4
Nicklas Backstrom,,,C,5900,WAS,@PHI,1,L1,P1,3.33,18.7,19.9,19.9,3.4,2.5,2.5,12.6,12.2,12.2,2.7,21.7,12.0,2.0,1.6,0.3
Roope Hintz,,,C,5800,DAL,@CGY,2,,,2.60,15.3,16.2,16.2,2.0,2.1,2.1,13.2,11.8,11.8,1.8,21.7,0.0,0.0,0.0,0.0
Jakub Vrana,,,W,5800,WAS,@PHI,1,L2,P2,3.33,15.0,14.0,14.0,4.2,2.8,2.8,23.8,14.0,14.0,1.6,26.4,9.9,1.7,1.6,0.3
Josh Bailey,,,W,5700,NYI,TOR,3,L3,P2,3.04,19.5,17.9,17.9,1.4,1.2,1.2,10.9,10.8,10.8,1.4,20.2,9.6,1.7,9.6,1.7
Reilly Smith,1,,W,5700,VGK,CHI,2,L1,P2,3.86,19.7,18.4,18.4,2.0,2.5,2.5,13.5,13.6,13.6,4.4,22.8,11.3,2.0,4.8,0.8
Jordan Eberle,1,,W,5500,NYI,TOR,3,L1,P1,3.04,18.0,17.7,17.7,3.0,2.5,2.5,10.8,9.0,9.0,1.3,16.6,9.5,1.7,12.8,2.3
Brady Tkachuk,1,,W,5400,OTT,@NJ,1,L1,P1,2.85,16.8,17.9,17.9,3.8,3.8,3.8,17.4,13.4,13.4,3.7,23.1,13.0,2.4,4.8,0.9
Thomas Chabot,1,,D,5400,OTT,@NJ,1,D1,P1,2.85,25.2,26.1,26.1,2.4,2.9,2.9,9.7,12.3,12.3,4.7,19.9,13.3,2.5,0.0,0.0
Brock Nelson,1,,C,5300,NYI,TOR,3,L2,P2,3.04,19.0,18.7,18.7,1.2,2.6,2.6,4.2,12.1,12.1,2.7,21.4,9.8,1.8,16.0,3.0
James van Riemsdyk,1,,W,5300,PHI,WAS,2,L1,P1,3.17,15.5,16.4,16.4,1.8,3.3,3.3,8.8,10.9,10.9,2.0,19.7,11.3,2.1,3.2,0.6
Andreas Johnson,1,,W,5300,TOR,@NYI,2,L1,P1,2.96,18.7,17.3,17.3,2.4,2.4,2.4,8.4,10.4,10.4,3.0,17.7,9.9,1.9,12.8,2.4
Kevin Hayes,,,C,5200,PHI,WAS,2,L3,,3.17,18.1,18.3,18.3,2.8,2.8,2.8,5.1,9.4,9.4,0.4,18.3,10.9,2.1,6.4,1.2
Jack Hughes,1,,C,5100,NJ,OTT,2,L2,P1,3.65,15.2,15.9,15.9,2.2,2.0,2.0,10.3,9.2,9.2,-0.4,18.9,12.2,2.4,4.8,0.9
Ivan Provorov,1,,D,5000,PHI,WAS,2,D1,P2,3.17,25.1,24.2,24.2,3.2,2.1,2.1,12.8,10.3,10.3,1.4,19.2,10.3,2.1,16.5,3.3
Derick Brassard,,,W,4900,NYI,TOR,3,L2,P2,3.04,16.0,15.3,15.3,2.0,1.7,1.7,11.8,8.8,8.8,0.5,17.0,7.2,1.5,37.0,7.6
