Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Andrew Mangiapane,W,3700,CGY,DAL,2,6.4,1.6
Pavel Zacha,W,3700,NJ,OTT,2,7.9,4.8
Damon Severson,D,3700,NJ,OTT,113,8.6,0.0
Derek Ryan,C,3700,CGY,DAL,3,6.9,0.0
Joel Farabee,W,3600,PHI,WAS,1,8.1,0.0
Nikita Gusev,W,3600,NJ,OTT,2,12.5,11.2
Erik Brannstrom,D,3500,OTT,NJ,160,7.9,0.0
Adam Boqvist,D,3500,CHI,VGK,169,0.3,1.6
Jason Dickinson,C,3500,DAL,CGY,2,6.6,4.8
Nicholas Paul,W,3400,OTT,NJ,2,9.6,12.8
Dominik Kubalik,W,3400,CHI,VGK,3,8.8,4.8
Michael Raffl,W,3400,PHI,WAS,3,5.4,1.6
Travis Zajac,C,3400,NJ,OTT,3,7.3,0.0
Cody Eakin,C,3400,VGK,CHI,3,7.6,0.0
Blake Coleman,W,3400,NJ,OTT,3,9.3,9.6
David Kampf,C,3300,CHI,VGK,3,5.8,3.2
Trevor Moore,W,3300,TOR,NYI,3,5.6,3.2
Michael Frolik,W,3300,CGY,DAL,3,7.9,3.2
Cal Clutterbuck,W,3200,NYI,TOR,3,5.7,9.6
Chandler Stephenson,W,3200,WAS,PHI,3,3.8,3.2
Tyler Ennis,W,3200,OTT,NJ,3,6.5,3.2
Richard Panik,W,3100,WAS,PHI,3,8.7,9.6
Justin Dowling,W,3100,DAL,CGY,1,2.3,16.8
Kirby Dach,W,3100,CHI,VGK,1,5.6,24.8
Jesper Boqvist,W,3000,NJ,OTT,3,4.5,0.0
Nicholas Caamano,W,3000,DAL,CGY,3,0.0,0.0
