Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Nikola Vucevic,9,,C,8700,ORL,CLE,1,109,25,28,101,100,2%,19,16,16,33,31,31,44.0,43.8,36.7,50.9,32.5,43.5,5.0,34.1,34.4,4.0
Bam Adebayo,8,,C,8600,MIA,BOS,1,110,24,23,103,109,3%,11,10,11,32,31,31,37.9,38.3,28.4,48.2,34.5,41.4,4.8,33.8,43.6,5.1
John Wall,2,,PG,8500,HOU,@IND,1,111,29,19,102,105,-14%,16,17,17,35,36,36,39.4,39.4,24.5,54.4,35.5,38.3,4.5,37.1,43.7,5.1
Donovan Mitchell,3,,SG,8200,UTA,@NYK,0,111,32,15,101,105,-14%,20,20,20,29,33,33,32.4,33.9,27.2,40.5,35.0,36.0,4.4,36.3,27.8,3.4
Rudy Gobert,4,,C,8200,UTA,@NYK,0,111,19,23,101,105,15%,9,9,9,27,30,30,37.9,39.2,33.9,44.5,32.5,40.1,4.9,35,45.4,5.5
Malcolm Brogdon,13,,PG,8200,IND,HOU,1,114,24,23,102,110,8%,18,17,16,44,42,39,41.9,41.1,30.1,52.0,37.0,41.3,5.0,39.1,55.9,6.8
Jimmy Butler,2,,SF,8100,MIA,BOS,1,110,24,16,103,109,4%,9,10,10,26,26,26,28.5,28.5,12.6,44.4,32.0,37.9,4.7,33.1,48.1,5.9
Zach LaVine,16,,SG,8100,CHI,@SAC,0,111,30,17,104,111,4%,22,18,18,41,36,34,42.2,38.4,24.9,51.9,37.0,42.1,5.2,36.4,41.9,5.2
Jaylen Brown,5,,SG,8000,BOS,@MIA,1,108,29,26,103,104,-9%,16,17,19,34,34,34,39.7,41.0,30.8,51.2,35.0,37.7,4.7,36.8,53.9,6.7
Fred Van Vleet,6,,SG,8000,TOR,@PHO,1,108,25,21,98,102,-18%,22,19,18,37,36,35,45.2,41.8,30.4,53.3,36.5,37.5,4.7,38.6,36.3,4.5
Zion Williamson,11,,PF,7900,NOR,OKC,1,111,28,21,103,108,13%,16,14,14,34,30,31,32.4,34.8,22.3,47.4,34.0,39.1,4.9,32.4,44.7,5.7
Tobias Harris,5,,SF,7900,PHI,WAS,1,121,23,23,108,112,-3%,15,15,15,33,32,32,44.2,39.1,25.4,52.8,34.5,38.2,4.8,40.6,29.9,3.8
De'Aaron Fox,16,,PG,7800,SAC,CHI,1,118,30,18,109,110,16%,18,17,17,33,33,34,38.2,39.2,26.9,51.5,34.0,41.6,5.3,5.2,4.5,0.6
Gordon Hayward,14,,SF,7700,CHA,@ATL,1,113,24,16,104,108,9%,15,16,16,36,33,34,35.3,36.3,24.4,48.2,35.0,38.4,5.0,39.1,60.4,7.8
Khris Middleton,11,,SF,7700,MIL,DET,1,119,25,24,103,112,10%,10,13,14,31,31,31,33.7,38.5,29.7,47.4,33.0,38.8,5.0,31,37.5,4.9
Devin Booker,6,,SG,7600,PHO,TOR,2,111,30,13,106,103,2%,15,15,16,40,35,35,31.7,31.3,23.5,39.2,35.5,36.1,4.8,34.6,33.2,4.4
Shai Gilgeous-Alexander,5,,SG,7500,OKC,@NOR,1,103,28,15,101,103,-8%,16,15,16,31,32,33,31.5,33.6,25.2,42.0,34.0,37.5,5.0,36.5,53.5,7.1
Pascal Siakam,4,,PF,7500,TOR,@PHO,1,108,24,11,98,102,-9%,13,16,16,29,35,35,33.1,33.1,22.1,44.1,35.5,35.2,4.7,38.1,52.3,7.0
Kyle Lowry,4,,PG,7500,TOR,@PHO,1,108,23,16,98,102,-18%,14,14,14,36,36,37,37.4,36.4,31.2,41.6,36.5,36.3,4.8,38.4,42.8,5.7
Myles Turner,3,,C,7400,IND,HOU,1,114,18,19,102,110,9%,13,11,10,27,30,29,32.0,33.8,26.9,40.6,31.0,34.4,4.6,31.8,41.0,5.5
Jerami Grant,3,,SF,7300,DET,@MIL,1,107,25,18,106,104,-10%,21,21,19,34,36,36,38.8,37.5,26.1,48.9,34.5,33.6,4.6,35.3,44.5,6.1
Chris Paul,6,,PG,7300,PHO,TOR,2,111,25,19,106,103,-8%,12,10,11,34,30,30,30.5,32.9,21.3,44.6,31.5,36.9,5.1,31.6,34.8,4.8
Deandre Ayton,4,,C,7200,PHO,TOR,2,111,19,20,106,103,-4%,13,11,10,34,30,29,33.8,32.5,27.7,37.3,30.5,35.4,4.9,31.4,29.7,4.1
Victor Oladipo,11,,SG,7200,IND,HOU,1,114,25,21,102,110,8%,17,15,15,37,33,33,38.2,37.6,33.6,41.6,34.0,36.3,5.0,35.9,32.8,4.6
Jrue Holiday,7,,PG,7200,MIL,DET,1,119,20,22,103,112,10%,10,12,12,30,30,30,35.1,34.9,24.9,44.9,31.5,33.9,4.7,30.1,24.0,3.3
Terry Rozier,3,,PG,7100,CHA,@ATL,1,113,25,19,104,108,0%,13,14,15,32,30,32,26.9,32.0,17.9,46.1,32.0,29.9,4.2,28.1,27.1,3.8
Collin Sexton,6,,SG,7100,CLE,@ORL,1,104,26,20,104,103,5%,19,18,18,37,36,38,34.0,35.5,28.8,42.3,37.5,36.0,5.1,35,36.6,5.2
Mike Conley,2,,PG,7000,UTA,@NYK,0,111,25,19,101,105,2%,11,14,14,27,31,31,33.7,31.9,19.6,44.2,33.0,31.8,4.5,29.1,22.8,3.3
Larry Nance Jr.,4,,SF,7000,CLE,@ORL,1,104,13,15,104,103,-9%,8,8,8,35,37,35,31.2,32.3,19.3,45.2,36.0,33.8,4.8,32.6,16.1,2.3
LaMelo Ball,7,,PG,6900,CHA,@ATL,1,113,26,17,104,108,0%,14,12,10,31,27,24,34.7,29.3,16.5,42.0,30.0,35.3,5.1,23.7,32.1,4.7
John Collins,15,,PF,6800,ATL,CHA,1,119,22,22,104,108,30%,13,13,12,34,30,28,32.7,31.9,24.4,39.4,32.0,38.1,5.6,31.8,38.7,5.7
Thomas Bryant,1,,C,6800,WAS,@PHI,2,114,19,21,104,98,-11%,10,11,11,25,30,29,35.0,31.2,21.4,41.0,31.0,30.9,4.5,33.9,19.7,2.9
Darius Garland,,O,PG,6600,CLE,@ORL,1,104,23,14,104,103,5%,14,15,15,36,37,36,31.4,32.7,19.7,45.7,0.0,0.0,0.0,0,0.0,0.0
R.J. Barrett,8,,SF,6500,NYK,UTA,1,103,23,13,102,108,17%,17,17,16,43,40,39,34.9,33.7,22.6,44.8,39.5,34.0,5.2,33.3,26.5,4.1
Clint Capela,9,,C,6500,ATL,CHA,1,119,17,21,104,108,8%,10,8,8,31,26,26,31.7,31.7,22.2,41.2,30.5,38.8,6.0,26.4,34.3,5.3
Andrew Wiggins,6,,SG,6500,GSW,LAC,1,114,24,12,99,110,-5%,16,15,16,32,34,32,35.9,30.9,19.3,42.6,34.0,31.3,4.8,33.9,26.7,4.1
Lonzo Ball,5,,PG,6500,NOR,OKC,1,111,21,12,103,108,6%,13,13,12,37,33,33,30.1,29.0,16.2,41.8,33.0,31.2,4.8,35.9,21.8,3.4
Lauri Markkanen,,O,PF,6400,CHI,@SAC,0,111,22,20,104,111,-15%,11,11,11,24,27,27,27.7,27.7,16.3,39.1,0.0,0.0,0.0,,0.0,0.0
Aaron Gordon,5,,PF,6400,ORL,CLE,1,109,23,19,101,100,10%,16,11,11,28,24,25,24.4,27.3,16.2,38.3,28.5,30.4,4.8,27.1,30.1,4.7
Mason Plumlee,0,,C,6300,DET,@MIL,1,107,13,19,106,104,-6%,6,5,6,22,27,28,30.1,30.5,22.4,38.5,28.5,30.5,4.8,16.7,12.5,2.0
Blake Griffin,1,,PF,6300,DET,@MIL,1,107,21,15,106,104,-10%,9,13,13,23,31,31,29.9,29.9,19.4,40.4,30.5,29.6,4.7,26.2,19.7,3.1
Richaun Holmes,1,,C,6300,SAC,CHI,1,118,15,19,109,110,2%,6,9,8,26,29,27,30.5,27.9,15.2,40.6,30.5,31.9,5.1,29.7,43.1,6.8
Coby White,16,,PG,6200,CHI,@SAC,0,111,24,11,104,111,11%,17,15,15,36,36,34,31.1,28.5,20.3,36.8,35.5,33.1,5.3,39.6,50.1,8.1
Chris Boucher,2,,PF,6200,TOR,@PHO,1,108,22,24,98,102,-9%,10,9,9,25,21,20,30.1,28.8,10.1,47.4,21.0,25.4,4.1,15.2,14.9,2.4
Goran Dragic,2,,PG,6100,MIA,BOS,1,110,28,18,103,109,-6%,9,10,10,25,23,23,22.5,24.9,9.4,40.5,26.5,26.5,4.3,28.3,15.0,2.5
Harrison Barnes,4,,SF,6100,SAC,CHI,1,118,19,17,109,110,0%,13,12,13,34,34,35,30.3,32.0,23.3,40.7,34.0,29.1,4.8,37.4,27.5,4.5
De'Andre Hunter,4,,SF,6000,ATL,CHA,1,119,17,17,104,108,-3%,13,12,11,34,33,32,29.9,28.8,20.1,37.4,33.0,26.0,4.3,33.8,34.7,5.8
Derrick Rose,2,,SG,6000,DET,@MIL,1,107,32,17,106,104,0%,15,15,15,24,26,26,29.5,30.1,22.1,38.0,26.0,28.8,4.8,11.1,12.7,2.1
Steven Adams,2,,C,6000,NOR,OKC,1,111,14,18,103,108,4%,7,8,7,31,30,30,27.3,28.8,22.2,35.5,30.5,28.5,4.8,34.3,39.2,6.5
Darius Bazley,3,,PF,6000,OKC,@NOR,1,103,18,13,101,103,3%,10,10,10,29,29,30,26.4,28.1,17.7,38.5,31.5,27.7,4.6,34,38.9,6.5
Marcus Smart,2,,PG,5900,BOS,@MIA,1,108,19,16,103,104,-9%,12,11,10,36,32,33,32.7,30.8,24.8,36.9,33.5,30.6,5.2,32.2,25.8,4.4
Kemba Walker,,O,PG,5900,BOS,@MIA,1,108,,,103,104,5%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Alec Burks,,O,SG,5800,NYK,UTA,1,103,26,27,102,108,17%,10,11,11,26,28,28,33.2,33.2,27.7,38.7,0.0,0.0,0.0,,0.0,0.0
Markelle Fultz,3,,PG,5800,ORL,CLE,1,109,27,13,101,100,-1%,13,15,14,33,30,30,26.8,28.6,22.0,35.3,33.0,32.8,5.7,4.4,6.0,1.0
Eric Gordon,2,,SF,5800,HOU,@IND,1,111,26,21,102,105,-10%,15,14,14,29,28,28,31.3,31.3,24.3,38.3,27.5,22.1,3.8,33.4,28.7,4.9
O.G. Anunoby,1,,SF,5800,TOR,@PHO,1,108,15,11,98,102,-23%,10,9,9,33,35,35,26.9,27.7,16.0,39.4,35.0,27.3,4.7,38,31.6,5.4
Kevin Love,,O,PF,5700,CLE,@ORL,1,104,22,11,104,103,-9%,9,9,9,23,23,23,20.4,20.4,10.8,30.1,0.0,0.0,0.0,,0.0,0.0
George Hill,2,,PG,5600,OKC,@NOR,1,103,20,21,101,103,-8%,9,9,9,24,24,24,23.2,23.2,11.5,34.9,25.5,23.5,4.2,27.2,27.6,4.9
Otto Porter,9,,SF,5600,CHI,@SAC,0,111,21,20,104,111,10%,13,12,11,28,28,25,32.3,28.3,15.5,41.1,29.0,30.0,5.4,26.4,14.7,2.6
Mitchell Robinson,5,,C,5500,NYK,UTA,1,103,11,18,102,108,-3%,9,7,7,29,30,28,28.0,27.1,20.4,33.8,30.0,31.7,5.8,41.4,42.6,7.7
Mikal Bridges,8,,SF,5500,PHO,TOR,2,111,14,17,106,103,25%,9,10,10,36,35,34,28.1,28.4,23.5,33.3,34.5,27.5,5.0,29.1,24.3,4.4
Terrence Ross,4,,SG,5500,ORL,CLE,1,109,25,21,101,100,-1%,17,15,15,31,29,29,29.8,28.8,22.0,35.6,31.0,28.9,5.3,21.7,30.4,5.5
Tyler Herro,4,,SG,5400,MIA,BOS,1,110,21,13,103,109,4%,10,12,12,29,33,32,29.3,28.1,17.7,38.5,32.5,27.0,5.0,34.1,15.9,2.9
Bojan Bogdanovic,1,,PF,5300,UTA,@NYK,0,111,19,9,101,105,-19%,10,11,12,27,30,31,18.3,19.4,7.0,31.8,33.0,23.7,4.5,28.7,10.3,1.9
Elfrid Payton,2,,PG,5300,NYK,UTA,1,103,27,13,102,108,-9%,18,16,13,31,30,27,31.4,24.9,12.4,37.3,29.5,29.1,5.5,42.3,38.4,7.2
Jordan Clarkson,2,,SG,5300,UTA,@NYK,0,111,28,20,101,105,-14%,13,11,12,22,22,22,23.1,24.1,20.0,28.3,23.5,22.3,4.2,24.7,28.6,5.4
Evan Fournier,,O,SF,5300,ORL,CLE,1,109,21,18,101,100,-1%,7,9,9,20,25,25,22.1,22.1,11.2,33.1,0.0,0.0,0.0,0,0.0,0.0
Al Horford,1,,C,5300,OKC,@NOR,1,103,16,13,101,103,-4%,9,8,8,25,26,26,23.1,23.1,15.3,30.9,28.0,26.8,5.1,27.2,25.9,4.9
Eric Bledsoe,5,,SG,5300,NOR,OKC,1,111,20,13,103,108,6%,11,10,10,33,29,30,25.4,24.7,12.7,36.7,30.5,26.7,5.0,25.1,25.1,4.7
Kelly Oubre,3,,SF,5300,GSW,LAC,1,114,21,8,99,110,-13%,13,13,13,29,29,27,28.1,25.1,16.6,33.6,30.5,28.1,5.3,24.7,15.0,2.8
PJ Washington,7,,PF,5200,CHA,@ATL,1,113,23,12,104,108,29%,9,9,9,24,25,25,23.5,24.2,12.5,35.8,27.5,27.0,5.2,37.5,39.0,7.5
Seth Curry,6,,SG,5200,PHI,WAS,1,121,18,20,108,112,10%,9,10,9,30,28,29,25.1,25.5,17.4,33.6,32.0,26.9,5.2,36.3,37.5,7.2
Cedi Osman,5,,SF,5200,CLE,@ORL,1,104,21,13,104,103,-25%,13,11,11,32,27,26,21.4,22.1,10.5,33.6,33.5,27.5,5.3,32.9,27.5,5.3
Buddy Hield,14,,SG,5200,SAC,CHI,1,118,20,9,109,110,9%,15,15,15,34,35,36,25.2,25.5,20.9,30.0,34.5,29.3,5.6,35.2,20.1,3.9
Devonte' Graham,4,,SG,5100,CHA,@ATL,1,113,20,9,104,108,0%,12,11,12,27,29,31,23.5,25.4,19.2,31.5,28.5,25.8,5.1,39,36.3,7.1
Bismack Biyombo,2,,C,5100,CHA,@ATL,1,113,15,14,104,108,-12%,7,7,7,27,28,28,25.1,24.1,16.9,31.4,29.0,26.3,5.2,24.3,19.1,3.7
Josh Jackson,2,O,SF,5100,DET,@MIL,1,107,27,18,106,104,-7%,11,12,13,20,23,24,26.4,27.1,18.3,35.9,0.0,0.0,0.0,,0.0,0.0
Draymond Green,4,,PF,5100,GSW,LAC,1,114,10,8,99,110,-17%,3,3,3,25,22,22,19.3,19.3,13.6,25.0,27.0,25.5,5.0,31.3,23.2,4.5
Miles Bridges,2,,SF,5000,CHA,@ATL,1,113,18,11,104,108,9%,9,8,8,24,26,25,24.5,24.1,13.8,34.4,26.0,23.7,4.7,22.4,21.2,4.2
Kelly Olynyk,5,,PF,5000,MIA,BOS,1,110,16,15,103,109,3%,10,8,8,28,26,26,25.1,25.1,19.5,30.6,28.0,25.5,5.1,21.2,17.0,3.4
Serge Ibaka,9,,PF,5000,LAC,@GSW,0,116,21,18,111,110,9%,7,10,9,25,26,24,25.1,25.0,18.4,31.6,24.0,25.6,5.1,34.5,33.3,6.7
Rui Hachimura,2,,SF,5000,WAS,@PHI,2,114,20,17,104,98,2%,10,9,9,26,26,26,23.4,23.4,18.0,28.8,30.5,23.9,4.8,24.1,10.4,2.1
Wendell Carter,6,,C,4900,CHI,@SAC,0,111,18,14,104,111,15%,9,9,8,24,26,27,25.4,25.6,17.6,33.6,26.5,26.0,5.3,29.9,36.4,7.4
Tyrese Haliburton,1,Q,SG,4900,SAC,CHI,1,118,15,19,109,110,16%,8,7,7,26,27,27,23.0,23.0,16.1,29.9,26.0,22.7,4.6,34.5,46.4,9.5
Danilo Gallinari,,O,SF,4800,ATL,CHA,1,119,,,104,108,-3%,4,4,4,14,14,14,12.8,12.8,3.5,22.0,0.0,0.0,0.0,,0.0,0.0
Donte DiVincenzo,7,,SG,4800,MIL,DET,1,119,19,19,103,112,10%,7,9,9,25,24,24,23.6,24.3,16.6,32.0,28.0,25.1,5.2,22.3,8.3,1.7
Marvin Bagley,7,,PF,4800,SAC,CHI,1,118,25,7,109,110,2%,11,11,11,25,25,25,19.7,21.2,16.1,26.2,25.5,26.3,5.5,29.1,45.4,9.5
James Wiseman,2,,C,4800,GSW,LAC,1,114,22,13,99,110,-1%,9,9,10,20,21,22,20.9,24.3,16.9,31.7,22.5,23.8,5.0,18,17.8,3.7
Bogdan Bogdanovic,2,,SF,4700,ATL,CHA,1,119,19,13,104,108,-5%,8,9,10,21,25,26,19.8,21.3,11.7,31.0,25.5,23.0,4.9,18.3,8.9,1.9
Payton Pritchard,2,,PG,4700,BOS,@MIA,1,108,17,14,103,104,5%,10,7,6,30,25,23,21.5,18.6,10.1,27.1,26.0,20.1,4.3,20.4,19.2,4.1
Joe Ingles,1,,SF,4700,UTA,@NYK,0,111,16,12,101,105,-19%,8,7,7,22,26,26,18.4,19.6,9.5,29.7,28.0,21.1,4.5,28.3,18.9,4.0
Luguentz Dort,2,,SG,4700,OKC,@NOR,1,103,18,16,101,103,-9%,8,10,10,27,26,28,20.6,22.1,14.2,30.1,30.5,21.6,4.6,30.9,11.7,2.5
Bobby Portis,5,,PF,4700,MIL,DET,1,119,17,19,103,112,-9%,7,9,8,24,24,23,26.2,24.5,15.3,33.8,23.5,23.2,4.9,27.9,39.0,8.3
JaVale McGee,1,,PF,4700,CLE,@ORL,1,104,27,19,104,103,-7%,9,8,8,19,17,17,23.7,22.5,12.6,32.4,16.5,17.9,3.8,17.1,21.5,4.6
Brook Lopez,1,,C,4700,MIL,DET,1,119,14,13,103,112,0%,7,7,7,23,22,23,19.9,18.5,14.1,23.0,24.5,22.7,4.8,27.8,35.3,7.5
Cam Reddish,4,,SF,4600,ATL,CHA,1,119,18,9,104,108,-3%,8,9,9,27,29,29,20.8,20.8,11.8,29.9,30.0,23.7,5.2,27.4,17.8,3.9
Robert Williams,,,C,4600,BOS,@MIA,1,108,15,26,103,104,-23%,5,4,4,18,16,17,22.4,22.6,10.6,34.6,17.5,21.5,4.7,14.7,17.8,3.9
Dave Bertans,2,,PF,4600,WAS,@PHI,2,114,18,13,104,98,-6%,10,8,9,25,24,23,18.1,18.2,11.0,25.3,27.5,22.7,4.9,33,27.3,5.9
Kevin Huerter,4,,SG,4500,ATL,CHA,1,119,19,15,104,108,-5%,12,9,10,30,26,26,21.7,22.9,17.9,27.9,27.5,23.1,5.1,33,33.0,7.3
Royce O'Neale,2,,PF,4500,UTA,@NYK,0,111,9,9,101,105,-19%,6,5,5,27,31,31,20.8,19.4,12.2,26.5,33.0,20.8,4.6,33.3,23.8,5.3
Shake Milton,4,,PG,4500,PHI,WAS,1,121,21,13,108,112,10%,12,11,11,26,25,25,22.6,22.1,11.1,33.1,26.0,22.7,5.0,20,22.5,5.0
Tristan Thompson,4,,PF,4400,BOS,@MIA,1,108,16,15,103,104,-23%,6,6,7,23,24,23,22.2,22.0,17.9,26.0,25.0,22.8,5.2,19.5,17.9,4.1
Cody Zeller,,O,C,4400,CHA,@ATL,1,113,,,104,108,-12%,6,6,6,19,19,19,20.6,20.6,20.6,20.6,0.0,0.0,0.0,,0.0,0.0
Josh Hart,1,,SG,4400,NOR,OKC,1,111,12,11,103,108,-8%,7,6,6,27,29,28,21.3,21.4,15.0,27.8,26.5,20.9,4.8,27.8,20.5,4.7
Nicolas Batum,9,,PF,4400,LAC,@GSW,0,116,13,16,111,110,-5%,11,7,7,33,30,30,24.9,24.4,15.1,33.7,27.0,20.2,4.6,26.3,21.0,4.8
Trevor Ariza,,O,SF,4400,OKC,@NOR,1,103,,,101,103,-11%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Jae Crowder,8,,PF,4400,PHO,TOR,2,111,15,12,106,103,5%,6,8,8,30,29,29,18.7,20.9,10.7,31.1,29.0,23.0,5.2,35,27.1,6.2
Delon Wright,1,,SG,4400,DET,@MIL,1,107,15,15,106,104,3%,2,4,5,14,20,23,15.5,18.2,6.3,30.1,22.5,18.4,4.2,25,11.7,2.7
Jeff Teague,,O,PG,4300,BOS,@MIA,1,108,19,14,103,104,5%,5,6,7,18,20,21,19.1,19.7,8.7,30.7,0.0,0.0,0.0,,0.0,0.0
Daniel Theis,,,C,4300,BOS,@MIA,1,108,13,11,103,104,17%,5,5,5,19,21,20,16.9,16.5,9.6,23.4,23.5,20.1,4.7,28.1,22.5,5.2
Marquese Chriss,,O,PF,4300,GSW,LAC,1,114,,,99,110,-17%,7,7,7,13,13,13,17.8,17.8,14.5,21.1,0.0,0.0,0.0,,0.0,0.0
Patrick Williams,2,,SF,4300,CHI,@SAC,0,111,17,10,104,111,10%,8,8,8,27,24,25,17.0,18.3,11.2,25.4,25.5,19.2,4.5,22.2,15.9,3.7
Raul Neto,,,PG,4200,WAS,@PHI,2,114,17,19,104,98,-1%,6,8,7,18,21,18,20.3,16.4,1.6,31.2,15.5,11.8,2.8,11.6,11.0,2.6
P.J. Tucker,1,,PF,4200,HOU,@IND,1,111,7,5,102,105,0%,2,4,4,34,34,34,16.3,16.3,6.3,26.4,35.0,18.7,4.5,32.6,21.2,5.0
Cameron Johnson,1,,SF,4200,PHO,TOR,2,111,20,20,106,103,25%,9,9,9,22,21,22,20.9,20.7,14.4,27.0,22.0,17.9,4.3,23.3,21.6,5.1
Justin Jackson,,,SF,4200,OKC,@NOR,1,103,17,5,101,103,-11%,7,7,7,24,24,24,13.6,13.6,9.8,17.5,14.0,9.7,2.3,0,0.0,0.0
Deni Avdija,3,,SF,4200,WAS,@PHI,2,114,11,12,104,98,2%,6,7,5,22,26,25,23.0,20.3,11.2,29.3,23.5,18.6,4.4,15.5,4.0,1.0
Duncan Robinson,3,,SG,4100,MIA,BOS,1,110,15,9,103,109,4%,10,8,8,33,29,30,19.1,19.3,13.6,25.1,32.0,21.2,5.2,31.1,29.2,7.1
Thaddeus Young,0,,PF,4100,CHI,@SAC,0,111,18,11,104,111,-15%,7,8,8,26,25,25,20.7,20.7,12.4,29.0,26.0,22.4,5.5,20.8,7.4,1.8
Isaiah Roby,,,PF,4100,OKC,@NOR,1,103,17,14,101,103,-11%,5,7,7,21,24,24,19.3,19.3,5.4,33.3,16.0,12.3,3.0,10.7,5.4,1.3
Saddiq Bey,1,,SF,4100,DET,@MIL,1,107,17,9,106,104,-7%,7,9,8,25,25,22,18.5,15.8,6.5,25.2,20.5,14.1,3.4,24.1,38.5,9.4
Hamidou Diallo,,,SG,4100,OKC,@NOR,1,103,21,15,101,103,-9%,6,7,7,18,19,19,18.7,18.8,12.7,24.9,19.0,16.0,3.9,20.8,19.7,4.8
DeMarcus Cousins,7,,C,4100,HOU,@IND,1,111,,,102,105,1%,5,5,5,7,9,9,12.8,12.8,11.6,14.1,24.5,32.1,7.8,23.4,44.3,10.8
Obi Toppin,,O,SF,4000,NYK,UTA,1,103,,,102,108,-17%,12,12,12,24,24,24,20.1,20.1,20.1,20.1,0.0,0.0,0.0,,0.0,0.0
Derrick Favors,1,P,C,4000,UTA,@NYK,0,111,18,22,101,105,-2%,2,6,5,14,15,16,18.8,19.0,11.5,26.5,15.5,16.2,4.0,13,21.1,5.3
Hassan Whiteside,,,C,4000,SAC,CHI,1,118,22,16,109,110,2%,3,4,5,7,11,12,14.2,14.7,5.4,24.0,10.0,13.8,3.5,0,0.0,0.0
Jeremy Lamb,,O,SG,4000,IND,HOU,1,114,,,102,110,8%,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
Eric Paschall,,,PF,4000,GSW,LAC,1,114,18,18,99,110,-17%,8,7,7,19,18,19,20.6,18.0,11.4,24.7,19.0,15.6,3.9,20.1,24.1,6.0
Louis Williams,6,,PG,4000,LAC,@GSW,0,116,23,15,111,110,17%,10,10,9,21,22,21,20.8,17.9,9.2,26.5,22.0,19.4,4.8,19.9,10.7,2.7
Cole Anthony,1,,PG,4000,ORL,CLE,1,109,25,13,101,100,-22%,8,10,9,19,21,20,20.2,20.6,15.2,25.9,20.0,19.5,4.9,32.1,17.3,4.3
Aron Baynes,,,C,4000,TOR,@PHO,1,108,16,6,98,102,-2%,6,7,7,18,19,20,12.4,13.8,6.4,21.2,20.0,16.2,4.0,13.4,5.0,1.3
