Player Name,Salary,Team,Opp,Proj FP,Actual FP
James Reimer,8500,CAR,CHI,18.9,20.8
David Rittich,8200,CGY,EDM,16.2,10.4
Chris Driedger,8000,FLA,DET,21.6,28.0
Laurent Brossoit,7700,WPG,VAN,17.3,43.2
Kevin Lankinen,7600,CHI,CAR,16.4,10.4
Mike Smith,7300,EDM,CGY,16.1,24.0
Thatcher Demko,6900,VAN,WPG,18.4,19.2
Thomas Greiss,6700,DET,FLA,16.7,-8.8
