Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,9100,EDM,@CGY,1,L1,P1,3.22,22.9,22.0,22.0,5.0,4.1,4.1,18.2,23.6,23.6,8.2,39.0,16.2,1.8,3.2,0.4
Patrick Kane,,,W,8600,CHI,@CAR,1,L1,P1,2.60,23.1,21.9,21.9,3.4,3.4,3.4,16.3,17.9,17.9,7.6,28.2,14.0,1.6,34.9,4.1
Leon Draisaitl,,,C,8300,EDM,@CGY,1,L2,P1,3.22,21.3,21.6,21.6,3.0,2.8,2.8,16.0,20.2,20.2,7.5,33.0,15.3,1.8,3.2,0.4
Sebastian Aho,,,C,7700,CAR,CHI,1,L1,P1,3.40,17.2,19.0,19.0,3.2,2.6,2.6,16.9,14.5,14.5,4.3,24.8,8.6,1.1,4.8,0.6
Johnny Gaudreau,,,W,7700,CGY,EDM,1,L2,P1,3.28,18.5,19.0,19.0,3.0,2.4,2.4,11.9,14.6,14.6,7.3,21.9,11.1,1.4,8.0,1.0
Mark Scheifele,,,C,7600,WPG,@VAN,1,L1,P1,2.95,21.0,22.0,22.0,1.4,2.3,2.3,19.2,18.1,18.1,9.5,26.7,11.9,1.6,15.2,2.0
Jonathan Huberdeau,,,W,7300,FLA,@DET,1,L2,P1,3.10,16.2,16.6,16.6,1.4,1.4,1.4,17.6,16.1,16.1,-0.3,32.6,11.8,1.6,17.6,2.4
Brock Boeser,,,W,7200,VAN,WPG,1,L2,P1,3.05,18.1,18.3,18.3,3.2,2.8,2.8,19.3,15.8,15.8,2.8,28.8,10.6,1.5,1.6,0.2
Aleksander Barkov,,,C,6900,FLA,@DET,1,L1,P1,3.10,19.3,20.8,20.8,2.2,3.4,3.4,11.8,16.3,16.3,6.3,26.2,11.8,1.7,34.9,5.1
Alex DeBrincat,,,W,6900,CHI,@CAR,1,L1,P1,2.60,22.1,19.8,19.8,3.2,3.5,3.5,16.6,19.0,19.0,6.4,31.7,10.5,1.5,12.8,1.9
Nikolaj Ehlers,,,W,6900,WPG,@VAN,1,L2,P2,2.95,16.7,16.9,16.9,3.8,3.6,3.6,19.0,17.6,17.6,7.0,28.1,10.5,1.5,4.8,0.7
Elias Pettersson,,,C,6600,VAN,WPG,1,L2,P1,3.05,18.0,18.0,18.0,2.2,2.3,2.3,11.5,10.8,10.8,3.3,18.3,0.0,0.0,8.0,1.2
Kyle Connor,,,W,6600,WPG,@VAN,1,L1,P1,2.95,18.4,19.5,19.5,3.2,2.8,2.8,12.4,15.0,15.0,4.0,25.9,12.6,1.9,3.2,0.5
Andrei Svechnikov,,,W,6500,CAR,CHI,1,L3,P1,3.40,16.8,17.4,17.4,2.6,3.1,3.1,11.2,15.1,15.1,8.2,21.9,11.1,1.7,1.6,0.2
Sean Monahan,,,C,6500,CGY,EDM,1,L2,P1,3.28,18.6,18.5,18.5,2.2,2.3,2.3,8.4,11.2,11.2,2.9,19.5,10.0,1.5,0.0,0.0
Ryan Nugent-Hopkins,,,W,6400,EDM,@CGY,1,L1,P1,3.22,20.7,21.5,21.5,4.0,3.6,3.6,15.6,14.8,14.8,0.6,29.0,10.9,1.7,3.2,0.5
Blake Wheeler,,,W,6400,WPG,@VAN,1,L1,P1,2.95,18.8,19.1,19.1,2.0,2.0,2.0,9.8,12.0,12.0,2.0,21.9,10.8,1.7,9.6,1.5
Dylan Larkin,,,C,6300,DET,FLA,1,L1,P1,2.40,20.8,20.7,20.7,3.8,3.3,3.3,9.3,10.7,10.7,2.4,19.1,11.1,1.8,11.2,1.8
Elias Lindholm,,,C,6200,CGY,EDM,1,L1,P1,3.28,20.8,21.2,21.2,2.4,2.5,2.5,12.7,14.4,14.4,7.4,21.4,10.3,1.7,3.2,0.5
Mark Giordano,,,D,6100,CGY,EDM,1,D2,P2,3.28,20.5,21.2,21.2,2.0,2.1,2.1,11.4,10.6,10.6,2.8,18.4,10.0,1.6,14.4,2.4
Bo Horvat,,,C,5900,VAN,WPG,1,L1,P1,3.05,19.0,18.6,18.6,2.8,2.3,2.3,11.6,11.8,11.8,0.6,23.0,10.5,1.8,4.8,0.8
Anthony Mantha,,,W,5900,DET,FLA,1,L1,P1,2.40,17.8,17.8,17.8,2.8,2.5,2.5,9.4,9.9,9.9,2.8,17.0,11.3,1.9,6.4,1.1
J.T. Miller,,,W,5900,VAN,WPG,1,L2,P1,3.05,21.3,19.8,19.8,2.2,1.8,1.8,9.9,12.2,12.2,1.0,23.4,11.1,1.9,4.8,0.8
Teuvo Teravainen,,,W,5900,CAR,CHI,1,L1,P2,3.40,15.7,16.2,16.2,1.4,2.1,2.1,12.6,9.1,9.1,-3.4,21.5,10.5,1.8,26.1,4.4
Darnell Nurse,,,D,5800,EDM,@CGY,1,D1,P2,3.22,26.3,24.3,24.3,2.6,2.5,2.5,14.4,13.5,13.5,6.7,20.3,8.9,1.5,14.4,2.5
Patric Hornqvist,,,W,5700,FLA,@DET,1,L2,P1,3.10,16.5,16.0,16.0,2.6,3.3,3.3,14.0,15.3,15.3,8.0,22.6,9.0,1.6,29.3,5.1
Dougie Hamilton,,,D,5600,CAR,CHI,1,D1,P1,3.40,21.4,21.9,21.9,3.4,2.9,2.9,10.7,12.3,12.3,4.9,19.8,11.5,2.1,16.0,2.9
Quinn Hughes,,,D,5600,VAN,WPG,1,D2,P1,3.05,21.5,21.7,21.7,2.6,2.6,2.6,12.8,13.6,13.6,6.2,21.0,9.2,1.6,3.2,0.6
Tyson Barrie,,,D,5500,EDM,@CGY,1,D1,P1,3.22,25.5,22.2,22.2,3.6,2.8,2.8,15.2,13.6,13.6,5.0,22.1,10.2,1.9,11.2,2.0
Vincent Trocheck,,,C,5500,CAR,CHI,1,L2,P1,3.40,18.9,18.7,18.7,2.4,3.2,3.2,18.1,17.4,17.4,6.1,28.6,8.5,1.5,15.2,2.8
