Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Connor McDavid,C,8900,EDM,WPG,1,16.2,23.7
Nathan MacKinnon,C,8600,COL,SJ,1,15.7,19.7
Leon Draisaitl,C,8400,EDM,WPG,2,15.3,23.7
Sidney Crosby,C,8300,PIT,BOS,1,12.6,4.8
Patrick Kane,W,8200,CHI,NSH,1,14.0,0.0
Auston Matthews,C,8100,TOR,CGY,1,16.0,23.7
Brad Marchand,W,8100,BOS,PIT,1,12.7,25.7
John Tavares,C,7900,TOR,CGY,2,11.9,3.2
Artemi Panarin,W,7900,NYR,BUF,2,13.3,3.2
Mitchell Marner,W,7900,TOR,CGY,1,12.6,25.3
Max Pacioretty,W,7900,VGK,STL,1,11.9,49.3
Mikko Rantanen,W,7900,COL,SJ,1,12.0,18.9
Johnny Gaudreau,W,7700,CGY,TOR,2,11.1,27.7
Patrice Bergeron,C,7600,BOS,PIT,1,12.4,9.6
Mark Scheifele,C,7600,WPG,EDM,1,11.9,11.2
Mark Stone,W,7600,VGK,STL,1,11.6,30.9
Kyle Connor,W,7500,WPG,EDM,1,12.6,4.8
Jonathan Huberdeau,W,7500,FLA,CLS,2,11.8,1.6
Anze Kopitar,C,7400,LA,MIN,1,10.1,1.6
Evgeni Malkin,C,7400,PIT,BOS,2,13.5,12.8
Jack Eichel,C,7400,BUF,NYR,1,14.2,18.9
Jake Guentzel,W,7400,PIT,BOS,1,13.4,1.6
Mika Zibanejad,C,7300,NYR,BUF,1,14.2,8.0
Anders Lee,W,7300,NYI,WAS,1,9.5,4.8
Ryan Nugent-Hopkins,W,7200,EDM,WPG,1,10.9,17.3
Logan Couture,C,7200,SJ,COL,1,10.1,24.8
Taylor Hall,W,7200,BUF,NYR,1,12.2,4.8
Phil Kessel,W,7100,ARI,ANH,2,8.5,3.2
Filip Forsberg,W,7100,NSH,CHI,1,10.7,4.8
Aleksander Barkov,C,7100,FLA,CLS,1,11.8,24.8
Evander Kane,W,7100,SJ,COL,2,10.4,3.2
Sean Monahan,C,7100,CGY,TOR,2,10.0,19.7
Dylan Larkin,C,7000,DET,DAL,1,11.1,1.6
