Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Joe Ingles,SF,UTA,vs GSW,7th,112.25,4300,11,34.8,18.4,3.6,0.66,23.84,8.15,6.80,5.66,13.5,6.7,27.8,25.00,21.24,21.24,100,,63,4.9,,27,10.50,2.4
Nicolas Batum,SF,CHA,@ WAS,29th,114.25,4200,7.4,34.1,15.6,3.8,0.68,24.65,6.24,7.64,4.29,7.8,2.3,22.8,24.75,18.86,18.86,100,,51,4.5,,28,20.50,4.9
Ishmael Smith,PG,WAS,vs CHA,26th,120.25,4200,5.6,33.1,19.1,4.1,0.79,28.51,10.19,7.85,5.8,15.3,7.6,24.1,20.50,17.41,17.41,100,,59,4.1,,27,33.80,8
Garrett Temple,SG,BKN,vs SAC,12th,108.50,4200,6,36.5,17.5,1.5,0.75,26.86,11.72,8.73,10.01,14.3,6.9,23.4,30.75,19.07,19.07,100,,50,4.5,Y,35,31.60,7.5
Eric Gordon,SF,HOU,@ LAC,28th,110.75,4200,0,12.2,15.3,0.8,0.52,18.73,5.73,6.08,0,19.7,12.2,29.4,0.00,0.00,0.00,100,,60,0,,,,
Trey Burke,PG,PHI,vs SAS,21st,113.75,4100,4.4,27.5,17.6,3.3,1.04,37.32,10.72,6.59,4.47,18.8,6.3,17.0,15.00,14.29,14.29,100,,63,3.5,,16,8.20,2
Danny Green,SG,LAL,@ OKC,23rd,106.75,4100,2.4,38.2,18.8,1.4,0.75,26.77,11.89,10.24,8.17,13.7,6.9,25.2,24.75,17.72,17.72,100,,46,4.3,Y,29,21.80,5.3
Dorian Finney-Smith,SF,DAL,vs CLE,6th,115.75,4100,10.6,35.3,18.3,1.1,0.69,24.86,6.48,7.04,5.09,13.8,6.7,26.4,28.25,21.18,21.18,100,,62,5.2,Y,23,20.20,4.9
JaMychal Green,PF,LAC,vs HOU,23rd,115.75,4100,5.4,37.4,18.6,0.3,0.85,30.58,11.00,9.13,6.19,15.2,6.7,21.9,20.25,19.14,19.14,100,,51,4.7,,26,20.30,5
Ivica Zubac,C,LAC,vs HOU,18th,115.75,4100,10.1,41.6,22.3,0.9,1.39,49.69,13.83,8.99,7.59,19.5,5.5,16.1,19.75,23.63,23.63,100,,60,5.8,Y,13,16.00,3.9
Maurice Harkless,SF,LAC,vs HOU,18th,115.75,4100,9.7,36.4,15.7,1.2,0.69,24.88,7.95,7.62,5.52,11.5,4.9,22.7,25.00,21.12,21.12,100,,51,5.2,Y,23,12.30,3
Langston Galloway,SG,DET,vs ATL,2nd,116.25,4000,13,37,20.3,1.7,0.76,27.43,7.33,6.85,7.08,18.5,9.0,26.6,34.75,23.29,23.29,100,,66,5.8,Y,27,12.20,3.1
Bismack Biyombo,C,CHA,@ WAS,23rd,114.25,4000,0.1,31.3,13.6,0.7,0.99,35.66,17.07,8.90,6.76,18.5,4.1,13.7,14.25,13.50,13.50,100,,35,3.4,,7,10.00,2.5
James Johnson,PF,MIA,@ CHI,15th,110.25,4000,0,15,12.5,1.0,0.86,31.03,18.41,7.52,0,12.7,4.3,14.5,0.00,0.00,0.00,100,,40,0,,2,0.00,
Hamidou Diallo,SG,OKC,vs LAL,2nd,102.75,4000,4.2,27.6,19.0,0.8,0.86,31.14,11.11,6.68,5.86,19.5,7.6,22.0,19.00,14.22,14.22,100,,65,3.6,,15,17.90,4.5
Kevin Porter Jr.,SF,CLE,@ DAL,20th,105.75,4000,4,24.7,14.5,1.5,0.72,25.93,6.56,5.91,3.6,17.7,6.5,20.1,19.75,12.84,12.84,100,,59,3.2,,22,18.60,4.7
Brad Wanamaker,PG,BOS,@ DEN,8th,100.75,4000,6.3,33.9,14.9,2.7,0.92,33.18,11.63,7.87,6.7,15.7,4.1,16.2,20.75,18.13,18.13,100,,47,4.5,,27,21.40,5.4
Ben McLemore,SG,HOU,@ LAC,28th,110.75,4000,9.2,37.5,11.9,0.9,0.61,22.03,10.84,8.08,9.71,16.8,6.6,19.4,32.25,21.32,21.32,100,,32,5.3,Y,32,23.90,6
Troy Brown,SF,WAS,vs CHA,26th,120.25,3900,7,38.3,20.2,2.2,0.90,32.33,9.91,8.95,6.54,14.5,6.4,22.4,23.75,20.44,20.44,100,,56,5.2,Y,20,11.20,2.9
Raulzinho Neto,PG,PHI,vs SAS,21st,113.75,3900,0,17.4,9.6,1.8,0.75,26.84,18.55,8.69,0,14.9,3.6,12.8,0.00,0.00,0.00,100,,9,0,,,,
Duncan Robinson,SG,MIA,@ CHI,1st,110.25,3900,3.2,41.1,17.0,0.6,0.70,25.20,11.58,10.81,9.49,15.2,8.2,24.3,29.50,19.46,19.46,100,,36,5,Y,31,17.60,4.5
Avery Bradley,SG,LAL,@ OKC,23rd,106.75,3900,0,12.5,18.3,1.8,0.67,24.01,7.62,6.25,0,15.3,8.4,27.5,0.00,0.00,0.00,100,,66,0,,,,
Jalen Brunson,PG,DAL,vs CLE,20th,115.75,3900,3.6,32.5,17.5,3.1,0.92,32.99,13.40,8.26,7.07,20.5,6.9,19.1,19.00,15.97,15.97,100,,53,4.1,,11,12.60,3.2
Darius Garland,PG,CLE,@ DAL,6th,105.75,3900,6.4,27.4,16.7,3.3,0.61,21.79,6.45,5.99,4.52,20.8,10.4,27.6,25.25,15.43,15.43,100,,64,4,Y,34,28.20,7.2
Torrey Craig,SG,DEN,vs BOS,19th,105.75,3900,0,26,12.0,1.3,0.77,27.63,16.00,9.02,5.11,10.9,3.4,15.6,11.50,7.94,7.94,100,,25,2,,,,
Jordan Poole,SG,GSW,@ UTA,10th,96.25,3900,10.8,29,16.4,2.4,0.62,22.28,6.45,5.21,5.51,20.0,10.5,26.6,30.75,18.61,18.61,100,,68,4.8,,25,14.70,3.8
Royce O'Neale,PF,UTA,vs GSW,7th,112.25,3900,7.7,29.8,17.7,2.2,0.62,22.41,7.05,6.32,5.04,8.4,4.1,28.4,25.75,17.19,17.19,100,,64,4.4,Y,32,15.10,3.9
Austin Rivers,PG,HOU,@ LAC,28th,110.75,3900,8.5,31.5,14.0,1.2,0.60,21.66,5.88,6.56,4.98,14.2,7.1,23.3,30.50,18.36,18.36,100,,53,4.7,,31,14.70,3.8
Tony Snell,SG,DET,vs ATL,4th,116.25,3800,0,14.4,15.3,1.8,0.56,20.22,7.37,7.18,0,11.7,7.2,27.2,0.00,0.00,0.00,100,,53,0,,,,
Damian Jones,C,ATL,@ DET,13th,110.25,3800,7.4,35.5,15.3,0.8,0.91,32.63,11.41,8.05,7.21,12.3,4.1,16.9,22.75,19.44,19.44,100,,47,5.1,Y,25,19.30,5.1
Derrick Jones Jr.,SF,MIA,@ CHI,10th,110.25,3800,0,11.7,11.9,0.5,0.82,29.54,12.65,5.83,0,16.7,5.0,14.5,0.00,0.00,0.00,100,,51,0,,,,
Kentavious Caldwell-Pope,SG,LAL,@ OKC,23rd,106.75,3800,8,34,13.0,1.3,0.62,22.29,8.86,7.42,6.28,15.9,6.7,21.0,25.50,19.12,19.12,100,,43,5,Y,32,28.00,7.4
Cedi Osman,SF,CLE,@ DAL,12th,105.75,3800,7.8,32.3,17.4,1.9,0.59,21.28,7.47,7.00,5.4,14.0,7.8,29.5,26.00,18.26,18.26,100,,60,4.8,Y,26,29.30,7.7
Tim Hardaway Jr.,SF,DAL,vs CLE,14th,115.75,3800,11.6,33.9,15.9,1.6,0.72,25.83,9.57,6.36,6.58,21.4,9.9,22.2,24.75,21.16,21.16,100,,60,5.6,Y,18,26.20,6.9
Enes Kanter,C,BOS,@ DEN,29th,100.75,3800,4.5,29.9,16.8,0.7,1.10,39.53,10.49,7.28,4.15,18.0,4.3,15.3,14.25,15.38,15.38,100,,57,4,,14,19.00,5
Jerami Grant,PF,DEN,vs BOS,19th,105.75,3800,5.9,29.8,16.9,1.2,0.78,27.96,8.67,6.85,4.94,18.7,8.0,21.8,20.50,16.13,16.13,100,,59,4.2,,16,9.80,2.6
Landry Shamet,PG,LAC,vs HOU,11th,115.75,3800,0,8.5,13.8,1.7,0.47,16.84,4.17,4.23,0,13.4,7.7,29.4,0.00,0.00,0.00,100,,69,0,,,,
Markieff Morris,SF,DET,vs ATL,7th,116.25,3700,0.6,29.9,18.9,1.8,0.78,28.23,16.48,8.37,6.98,22.4,8.9,24.1,15.25,13.15,13.15,100,,56,3.6,,13,16.60,4.5
C.J. Miles,SF,WAS,vs CHA,30th,120.25,3700,0.9,26.6,15.9,1.3,0.92,33.17,10.42,7.35,4.56,18.6,6.7,17.3,15.75,11.89,11.89,100,,54,3.2,,12,4.50,1.2
James Ennis,SF,PHI,vs SAS,29th,113.75,3700,3,27.5,13.6,0.6,0.85,30.55,11.78,7.00,6.22,16.6,4.6,16.0,19.00,13.47,13.47,100,,49,3.6,,15,17.10,4.6
Dion Waiters,SF,MIA,@ CHI,16th,110.25,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Seth Curry,PG,DAL,vs CLE,20th,115.75,3700,0,16.7,14.2,1.8,0.66,23.66,12.54,8.36,0,15.2,6.1,21.6,0.00,0.00,0.00,100,,41,0,,,,
Mason Plumlee,C,DEN,vs BOS,26th,105.75,3700,7.2,28.7,19.2,2.3,1.16,41.89,11.25,6.14,4.77,17.8,4.5,16.5,15.25,16.40,16.40,100,,68,4.4,,12,7.90,2.1
Monte Morris,PG,DEN,vs BOS,3rd,105.75,3700,2,31.8,15.5,3.6,0.88,31.51,13.46,8.50,6.64,19.6,6.9,17.7,17.75,14.79,14.79,100,,45,4,,10,6.00,1.6
Omari Spellman,PF,GSW,@ UTA,22nd,96.25,3700,8.2,36.2,17.3,1.1,1.04,37.31,14.35,8.01,9.47,20.1,6.0,16.7,23.75,20.19,20.19,100,,54,5.5,,28,24.50,6.6
Tyson Chandler,C,HOU,@ LAC,21st,110.75,3700,0,21.6,8.7,0.5,0.88,31.65,15.62,7.12,3.91,6.2,1.2,9.9,9.00,7.32,7.32,100,,18,2,,7,3.60,1
Chris Clemons,PG,HOU,@ LAC,14th,110.75,3700,0,26.8,8.0,0.4,0.77,27.73,17.91,9.27,4.23,20.6,4.1,10.4,8.50,8.25,8.25,100,,0,2.2,,5,2.00,0.5
Evan Turner,SG,ATL,@ DET,25th,110.25,3600,3.5,26.9,13.6,2.0,1.02,36.63,15.63,6.69,6.95,18.0,4.2,13.3,16.00,13.50,13.50,100,,51,3.8,,9,-0.50,
Vince Carter,SF,ATL,@ DET,25th,110.25,3600,6.3,28.9,10.6,0.7,0.69,24.76,14.79,6.46,8.11,17.2,5.9,15.4,19.75,15.94,15.94,100,,39,4.4,,10,0.20,0.1
Alex Len,C,ATL,@ DET,13th,110.25,3600,1.4,30.3,15.7,0.9,0.89,32.11,12.39,8.25,4.47,17.1,5.2,17.6,13.00,13.75,13.75,100,,47,3.8,,16,21.10,5.9
Dwayne Bacon,SG,CHA,@ WAS,29th,114.25,3600,0,31.8,16.2,1.4,0.71,25.53,13.88,12.33,3.86,21.9,9.9,22.8,10.00,7.16,7.16,100,,24,2,,7,2.70,0.8
Kyle Guy,SG,SAC,@ BKN,30th,106.50,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Mike Scott,PF,PHI,vs SAS,25th,113.75,3600,3.7,23.1,12.5,0.6,0.69,24.65,9.09,5.55,4.48,13.7,5.4,18.2,17.75,11.98,11.98,100,,56,3.3,,20,7.40,2.1
Ryan Arcidiacono,PG,CHI,vs MIA,10th,106.25,3600,2.8,25.3,11.7,2.1,0.69,24.72,12.34,6.41,6.26,10.3,3.6,17.0,18.25,12.43,12.43,100,,45,3.5,,25,12.40,3.4
Chandler Hutchison,SF,CHI,vs MIA,27th,106.25,3600,0,13.2,16.3,1.1,0.80,28.70,9.33,6.62,0,17.8,6.0,20.4,0.00,0.00,0.00,100,,59,0,,,,
Daniel Gafford,PF,CHI,vs MIA,28th,106.25,3600,0,38.8,7.7,0.2,0.96,34.72,22.30,12.56,8.36,6.7,2.7,8.0,13.50,13.68,13.68,100,,0,3.8,,15,15.60,4.3
Alfonzo McKinnie,SF,CLE,@ DAL,12th,105.75,3600,0,24.4,8.3,0.3,0.71,25.64,10.32,8.04,3.37,7.0,2.4,11.7,11.75,8.29,8.29,100,,3,2.3,,12,6.90,1.9
John Henson,PF,CLE,@ DAL,19th,105.75,3600,0,0,17.6,0.0,2.20,79.20,0.00,0.00,0,30.6,2.0,8.0,0.00,0.00,0.00,100,,0,0,,,,
Boban Marjanovic,C,DAL,vs CLE,26th,115.75,3600,0,25.3,14.4,0.7,1.09,39.28,23.43,7.53,5.21,27.2,5.8,13.2,8.00,10.26,10.26,100,,48,2.9,,17,20.70,5.8
Courtney Lee,SG,DAL,vs CLE,14th,115.75,3600,0,14.5,7.2,0.3,0.73,26.49,19.86,7.23,0,15.8,3.5,9.8,0.00,0.00,0.00,100,,0,0,,8,8.20,2.3
Juan Hernangomez,SF,DEN,vs BOS,19th,105.75,3600,0,27.4,9.9,0.7,0.72,25.85,10.93,8.17,5.01,13.8,3.5,13.8,16.50,11.08,11.08,100,,17,3.1,,18,1.00,0.3
Carsen Edwards,PG,BOS,@ DEN,8th,100.75,3600,0,25.1,9.6,1.1,0.79,28.73,13.35,8.39,3.71,18.3,4.7,12.1,10.00,8.32,8.32,100,,13,2.3,,7,4.20,1.2
Jeff Green,PF,UTA,vs GSW,7th,112.25,3600,6,25.5,12.3,0.6,0.65,23.43,10.20,5.57,5.17,19.9,6.3,18.9,18.25,14.39,14.39,100,,55,4,,17,19.00,5.3
Damion Lee,SG,GSW,@ UTA,10th,96.25,3600,0,19.8,18.4,1.8,0.84,30.39,11.47,9.92,0,20.0,8.3,21.8,0.00,0.00,0.00,100,,46,0,,,,
Charlie Brown,SG,ATL,@ DET,21st,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Sekou Doumbouya,PF,DET,vs ATL,4th,116.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Louis King,SF,DET,vs ATL,7th,116.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tyrone Wallace,PG,ATL,@ DET,25th,110.25,3500,0,14.6,7.1,1.0,0.60,21.42,10.94,5.16,1.82,15.1,3.1,11.9,6.00,4.25,4.25,100,,27,1.2,,10,11.00,3.1
Allen Crabbe,SG,ATL,@ DET,25th,110.25,3500,10.1,18.3,12.8,0.3,0.79,28.41,6.53,2.36,3.81,14.5,5.0,16.3,21.00,13.60,13.60,100,,82,3.9,,23,5.80,1.7
Thon Maker,C,DET,vs ATL,7th,116.25,3500,0,17.3,9.1,0.5,0.69,25.00,13.46,6.14,2.24,9.9,2.1,13.1,6.00,5.03,5.03,100,,33,1.4,,11,19.40,5.5
John Collins,PF,ATL,@ DET,21st,110.25,3500,0,13.6,37.6,1.6,1.17,41.99,5.95,6.78,0,19.9,12.2,32.2,0.00,0.00,0.00,100,,82,0,,,,
Tim Frazier,PG,DET,vs ATL,2nd,116.25,3500,0,11.2,12.3,3.6,0.85,30.44,11.92,5.59,0,22.8,4.6,14.5,0.00,0.00,0.00,100,,55,0,,3,0.20,0.1
Chandler Parsons,SF,ATL,@ DET,21st,110.25,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,16,19.60,5.6
Jordan Bone,PG,DET,vs ATL,2nd,116.25,3500,0,0,-1.0,0.0,-0.40,-14.40,3.00,0.00,0,44.4,1.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Svi Mykhailiuk,SG,DET,vs ATL,2nd,116.25,3500,1.3,17,5.8,1.0,0.43,15.56,18.69,4.48,7.27,15.4,2.9,13.4,14.00,8.00,8.00,100,,23,2.3,,32,16.20,4.6
Khyri Thomas,SG,DET,vs ATL,15th,116.25,3500,0,1,0.5,0.0,0.17,6.00,4.50,0.50,0,5.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Bruno Fernando,PF,ATL,@ DET,13th,110.25,3500,1,23.1,10.3,1.0,0.84,30.36,12.52,6.32,4.61,16.1,3.5,12.2,13.25,10.46,10.46,100,,39,3,,10,3.60,1
Brandon Goodwin,PG,ATL,@ DET,29th,110.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Garrison Mathews,SG,WAS,vs CHA,22nd,120.25,3500,0,0.2,1.6,1.0,0.23,8.23,24.65,0.10,0,4.8,1.0,7.0,0.00,0.00,0.00,100,,0,0,,,,
Robert Franks,SF,CHA,@ WAS,12th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Caleb Martin,SF,CHA,@ WAS,29th,114.25,3500,0,17.2,6.8,1.0,0.82,29.23,14.42,8.59,0,27.9,3.0,8.3,0.00,0.00,0.00,100,,0,0,,,,
Guillermo Hernangomez,C,CHA,@ WAS,23rd,114.25,3500,0,12.4,9.7,0.5,1.02,36.76,6.79,6.18,0,18.7,3.0,9.5,0.00,0.00,0.00,100,,36,0,,,,
Kobi Simmons,PG,CHA,@ WAS,28th,114.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ian Mahinmi,C,WAS,vs CHA,28th,120.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Marvin Williams,PF,CHA,@ WAS,12th,114.25,3500,5.2,34.2,12.7,0.6,0.66,23.90,13.52,8.29,8.17,13.7,5.1,19.1,21.75,17.61,17.61,100,,35,5,,21,17.90,5.1
Isaac Bonga,SF,WAS,vs CHA,26th,120.25,3500,0,13.8,13.1,1.5,0.69,24.56,8.14,6.88,0,11.3,3.8,19.1,0.00,0.00,0.00,100,,47,0,,,,
Admiral Schofield,SF,WAS,vs CHA,30th,120.25,3500,0,13.2,6.6,0.2,0.65,23.36,17.41,6.59,0,6.9,2.0,10.2,0.00,0.00,0.00,100,,0,0,,,,
Chris Chiozza,PG,WAS,vs CHA,26th,120.25,3500,0,5.9,15.2,3.5,0.89,32.08,2.51,2.95,0,14.4,4.5,17.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Robinson,PG,WAS,vs CHA,26th,120.25,3500,0,9.1,3.2,0.7,0.80,28.80,18.10,4.53,0,15.6,1.7,4.0,0.00,0.00,0.00,100,,0,0,,,,
Cody Martin,SG,CHA,@ WAS,20th,114.25,3500,0,18.6,11.1,1.4,0.84,30.10,17.82,9.30,0,14.9,2.8,13.2,0.00,0.00,0.00,100,,16,0,,,,
Jalen McDaniels,PF,CHA,@ WAS,12th,114.25,3500,0,0,3.2,0.0,1.07,38.40,0.00,0.00,0,28.0,2.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Jordan McRae,SG,WAS,vs CHA,22nd,120.25,3500,0,29.4,11.6,2.2,0.91,32.49,11.57,8.55,4.1,13.9,4.2,12.8,12.75,12.28,12.28,100,,26,3.5,,20,27.70,7.9
Michael Kidd-Gilchrist,SF,CHA,@ WAS,20th,114.25,3500,0,2.9,7.4,0.5,0.82,29.40,2.57,1.45,0,27.6,5.0,9.0,0.00,0.00,0.00,100,,0,0,,,,
Theo Pinson,SG,BKN,vs SAC,12th,108.50,3500,6.8,19.1,10.2,1.6,0.85,30.60,71.06,3.51,31.58,20.9,5.6,12.0,16.00,12.09,12.09,100,,66,3.5,,25,17.10,4.9
DaQuan Jeffries,SF,SAC,@ BKN,26th,106.50,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,9,4.70,1.3
Caleb Swanigan,PF,SAC,@ BKN,5th,106.50,3500,0,4.4,3.5,0.0,1.17,41.40,34.83,2.22,0,27.9,0.5,3.0,0.00,0.00,0.00,100,,37,0,,,,
Timothe Luwawu-Cabarrot,SG,BKN,vs SAC,12th,108.50,3500,0,0,1.0,0.0,0.20,7.20,0.00,0.00,0,26.7,2.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Iman Shumpert,SG,BKN,vs SAC,12th,108.50,3500,10.7,14.7,7.1,0.0,0.43,15.26,1.33,1.15,0.68,19.4,5.7,16.7,18.50,12.41,12.41,100,,84,3.5,,25,19.90,5.7
Dzanan Musa,SF,BKN,vs SAC,26th,108.50,3500,1.6,31.2,9.8,1.0,0.67,24.32,15.61,8.46,8.35,18.0,5.0,14.6,19.25,14.32,14.32,100,,14,4.1,,20,21.70,6.2
Yogi Ferrell,PG,SAC,@ BKN,30th,106.50,3500,11.6,31.3,8.3,1.1,0.70,25.40,25.56,5.61,18.28,15.5,3.6,11.8,25.75,20.03,20.03,100,,32,5.7,,20,10.40,3
Rodions Kurucs,PF,BKN,vs SAC,8th,108.50,3500,0,9.1,5.5,0.1,0.51,18.52,12.96,4.56,0,14.5,2.2,10.8,0.00,0.00,0.00,100,,17,0,,,,
David Nwaba,SG,BKN,vs SAC,12th,108.50,3500,0,9.6,7.4,0.3,0.71,25.54,22.12,4.79,0,7.8,1.1,10.4,0.00,0.00,0.00,100,,35,0,,3,1.00,0.3
Justin James,SG,SAC,@ BKN,26th,106.50,3500,11.2,20.2,5.5,0.3,1.45,52.56,28.56,2.56,7.74,26.9,2.3,3.8,9.75,15.05,15.05,100,,53,4.3,,33,23.10,6.6
Nicolas Claxton,PF,BKN,vs SAC,8th,108.50,3500,1.2,15.3,9.8,1.2,0.69,24.86,12.37,4.01,3.01,11.1,3.2,14.2,8.75,7.26,7.26,100,,59,2.1,,3,1.40,0.4
Trevor Ariza,SF,SAC,@ BKN,11th,106.50,3500,0,11.4,11.4,0.8,0.55,19.84,16.18,5.70,0,10.6,3.8,20.6,0.00,0.00,0.00,100,,50,0,,,,
Henry Ellenson,PF,BKN,vs SAC,8th,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,3,0.00,
Wilson Chandler,SF,BKN,vs SAC,26th,108.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dewayne Dedmon,C,SAC,@ BKN,27th,106.50,3500,6.9,26.7,12.1,0.4,0.79,28.49,10.32,5.66,4.23,20.2,5.2,15.3,14.75,15.38,15.38,100,,53,4.4,,14,10.90,3.1
Harry Giles,PF,SAC,@ BKN,5th,106.50,3500,4.9,17.2,7.1,0.3,1.04,38.00,22.28,3.53,5.88,27.6,3.8,6.8,9.50,10.17,10.17,100,,50,2.9,,10,10.70,3.1
Wenyen Gabriel,PF,SAC,@ BKN,30th,106.50,3500,0,10.8,4.5,0.5,0.67,24.21,18.27,5.38,0,24.5,2.2,6.7,0.00,0.00,0.00,100,,0,0,,8,12.20,3.5
Norvel Pelle,PF,PHI,vs SAS,7th,113.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Luka Samanic,PF,SAS,@ PHI,13th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
DeMarre Carroll,SF,SAS,@ PHI,22nd,106.75,3500,1.5,15.2,6.9,0.5,0.71,25.63,16.20,3.92,4.39,11.9,2.3,9.7,9.75,7.38,7.38,100,,43,2.1,,17,9.90,2.8
Trey Lyles,PF,SAS,@ PHI,13th,106.75,3500,0,20.8,15.2,1.3,0.79,28.41,7.68,6.25,1.97,10.0,3.6,19.3,9.25,8.30,8.30,100,,59,2.4,,2,1.20,0.3
Furkan Korkmaz,SG,PHI,vs SAS,3rd,113.75,3500,7,35.6,13.5,0.9,0.61,21.78,11.92,8.19,8.2,16.2,7.4,22.3,24.75,19.25,19.25,100,,39,5.5,Y,34,26.80,7.7
Zhaire Smith,SG,PHI,vs SAS,21st,113.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jonah Bolden,PF,PHI,vs SAS,21st,113.75,3500,0,6,2.0,0.0,0.80,28.80,51.00,3.00,0,23.1,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Shake Milton,PG,PHI,vs SAS,21st,113.75,3500,1,17.2,5.7,0.7,0.61,22.11,20.59,4.62,6.29,22.3,4.0,9.3,11.00,7.97,7.97,100,,19,2.3,,7,2.00,0.6
Chimezie Metu,C,SAS,@ PHI,13th,106.75,3500,0,20.9,8.5,0.5,1.89,68.00,45.50,10.45,0,18.7,2.8,4.5,0.00,0.00,0.00,100,,0,0,,2,2.00,0.6
Lonnie Walker IV,SG,SAS,@ PHI,13th,106.75,3500,0,6.4,2.9,0.3,0.59,21.05,21.36,3.21,0,21.8,1.9,4.9,0.00,0.00,0.00,100,,0,0,,2,1.50,0.4
Matisse Thybulle,SF,PHI,vs SAS,29th,113.75,3500,0,31.7,11.8,1.0,0.84,30.16,22.06,9.69,8.12,17.4,3.5,14.1,13.25,12.29,12.29,100,,18,3.5,,15,7.70,2.2
Marial Shayok,SG,PHI,vs SAS,3rd,113.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Keldon Johnson,SF,SAS,@ PHI,9th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,2,0.00,
Quinndary Weatherspoon,SG,SAS,@ PHI,13th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kyle O'Quinn,C,PHI,vs SAS,25th,113.75,3500,0,15,11.3,1.4,1.18,42.22,18.63,7.49,0,17.1,2.8,9.6,0.00,0.00,0.00,100,,34,0,,4,3.20,0.9
Drew Eubanks,C,SAS,@ PHI,13th,106.75,3500,0,0,2.6,0.0,1.30,46.80,0.00,0.00,0,61.4,2.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Marco Belinelli,SG,SAS,@ PHI,9th,106.75,3500,5.6,20.5,9.1,1.5,0.55,19.82,9.04,4.28,4.33,18.9,6.4,16.6,17.25,11.97,11.97,100,,53,3.4,,18,13.20,3.8
Chris Silva,PF,MIA,@ CHI,15th,110.25,3500,5.7,30,11.8,0.6,1.27,45.89,21.58,6.93,7.34,17.3,2.3,9.3,12.25,16.12,16.12,100,,41,4.6,,15,8.50,2.4
Max Strus,SF,CHI,vs MIA,27th,106.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,5,6.20,1.8
Luke Kornet,PF,CHI,vs MIA,2nd,106.25,3500,0,9.1,9.3,0.6,0.79,28.55,11.25,4.55,0,17.8,4.3,11.7,0.00,0.00,0.00,100,,51,0,,,,
KZ Okpala,SF,MIA,@ CHI,10th,110.25,3500,0,0.2,0.1,0.0,0.10,3.60,3.60,0.10,0,19.5,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
Adam Mokoka,SG,CHI,vs MIA,27th,106.25,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Meyers Leonard,C,MIA,@ CHI,15th,110.25,3500,0,40.5,15.1,0.9,0.76,27.24,14.83,11.91,7.93,12.3,4.5,19.9,19.25,16.65,16.65,100,,21,4.8,Y,19,15.50,4.4
Daryl Macon,PG,MIA,@ CHI,1st,110.25,3500,0,3.1,0.8,0.3,0.19,6.92,8.25,1.55,0,14.0,1.0,4.3,0.00,0.00,0.00,100,,0,0,,,,
Udonis Haslem,PF,MIA,@ CHI,15th,110.25,3500,0,0.2,4.3,0.0,0.78,28.15,3.24,0.10,0,10.6,0.5,5.5,0.00,0.00,0.00,100,,0,0,,,,
Denzel Valentine,SF,CHI,vs MIA,27th,106.25,3500,0,3,2.7,0.0,0.77,27.77,4.32,1.50,0,26.2,2.5,3.5,0.00,0.00,0.00,100,,0,0,,5,11.90,3.4
