Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,,,C,9300,EDM,TOR,1,L1,P1,3.09,23.2,22.4,22.4,2.2,3.2,3.2,14.9,21.8,21.8,6.5,37.1,19.2,2.1,1.6,0.2
David Pastrnak,,,W,8800,BOS,@FLA,1,L1,P1,3.09,20.5,19.4,19.4,3.4,3.9,3.9,11.8,21.5,21.5,7.6,35.5,17.6,2.0,34.1,3.9
Alexander Ovechkin,,,W,8700,WAS,@TB,2,L1,P1,3.02,19.4,20.8,20.8,3.6,4.6,4.6,10.1,18.7,18.7,4.4,33.0,17.0,2.0,6.4,0.7
Evgeni Malkin,,Q,C,8600,PIT,LA,1,,,3.14,20.4,18.9,18.9,2.4,3.4,3.4,16.3,18.8,18.8,5.5,32.1,0.0,0.0,0.0,0.0
Leon Draisaitl,,,W,8600,EDM,TOR,1,L1,P1,3.09,23.2,22.8,22.8,2.4,3.1,3.1,14.8,21.0,21.0,8.5,33.5,16.4,1.9,11.7,1.4
Steven Stamkos,,,W,8500,TB,WAS,1,L2,P1,3.48,17.9,18.0,18.0,3.8,3.2,3.2,23.7,16.8,16.8,5.5,28.1,15.9,1.9,1.6,0.2
Nikita Kucherov,,,W,8200,TB,WAS,1,L1,P1,3.48,18.3,18.8,18.8,3.4,2.9,2.9,11.2,15.9,15.9,3.2,28.6,18.8,2.3,13.3,1.6
John Tavares,,,C,8200,TOR,@EDM,1,L2,P1,3.41,21.0,19.2,19.2,5.0,2.9,2.9,19.7,15.3,15.3,4.3,26.4,16.9,2.1,8.0,1.0
Patrice Bergeron,,,C,8100,BOS,@FLA,1,L1,P1,3.09,20.0,19.2,19.2,3.8,3.5,3.5,21.3,16.6,16.6,6.4,26.7,16.6,2.0,22.4,2.8
Sidney Crosby,,,C,8000,PIT,LA,28,,,3.14,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
