Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Vegas Odds Win,Vegas Odds GA,L5 TOI,L40 TOI,S TOI,L40 SVPCT,S SVPCT,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Andrei Vasilevskii,2,,G,8600,TB,DET,1,77%,1.98,60.0,60.2,60.2,0.926,0.926,17.8,21.1,21.1,12.5,29.7,24.9,2.9,29.6,3.4
Marc-Andre Fleury,1,,G,8400,VGK,LA,7,69%,2.43,44.9,44.9,44.9,0.951,0.951,19.6,19.6,19.6,5.6,33.6,20.7,2.5,25.6,3.0
Tuukka Rask,1,,G,8200,BOS,@PHI,1,56%,2.55,61.6,62.1,62.1,0.888,0.888,13.1,14.3,14.3,4.8,23.7,18.7,2.3,26.4,3.2
Brian Elliott,,,G,7800,PHI,BOS,1,43%,2.95,54.0,54.0,54.0,0.932,0.932,24.8,24.8,24.8,4.1,45.5,16.2,2.1,8.8,1.1
Chris Driedger,1,,G,7500,FLA,NSH,0,55%,2.85,46.1,46.1,46.1,0.933,0.933,16.8,16.8,16.8,4.2,29.4,18.8,2.5,27.2,3.6
Pekka Rinne,1,,G,7100,NSH,@FLA,0,45%,3.15,32.6,37.1,37.1,0.885,0.885,8.8,8.0,8.0,-2.0,18.0,15.5,2.2,19.2,2.7
John Gibson,1,,G,6900,ANH,SJ,2,50%,2.74,48.1,53.9,53.9,0.920,0.920,14.2,17.9,17.9,-1.5,37.3,19.3,2.8,4.8,0.7
Jon Quick,1,,G,6800,LA,@VGK,2,31%,3.57,48.3,50.9,50.9,0.885,0.885,12.0,10.4,10.4,-1.0,21.8,11.9,1.8,-11.2,-1.6
Martin Jones,1,,G,6700,SJ,@ANH,7,50%,2.76,39.4,43.4,43.4,0.869,0.869,6.7,10.1,10.1,-7.7,28.0,16.5,2.5,22.4,3.3
Thomas Greiss,1,,G,6600,DET,@TB,1,23%,3.52,42.7,48.6,48.6,0.880,0.880,0.6,5.4,5.4,-5.9,16.7,13.3,2.0,15.2,2.3
