Player Name,Salary,Team,Opp,Proj FP,Actual FP
Andrei Vasilevskii,8600,TB,DET,24.9,29.6
Marc-Andre Fleury,8400,VGK,LA,20.7,25.6
Tuukka Rask,8200,BOS,PHI,18.7,26.4
Brian Elliott,7800,PHI,BOS,16.2,8.8
Chris Driedger,7500,FLA,NSH,18.8,27.2
Pekka Rinne,7100,NSH,FLA,15.5,19.2
John Gibson,6900,ANH,SJ,19.3,4.8
Jon Quick,6800,LA,VGK,11.9,-11.2
Martin Jones,6700,SJ,ANH,16.5,22.4
Thomas Greiss,6600,DET,TB,13.3,15.2
