Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,1,,C,8800,COL,ANH,0,L1,P1,3.41,21.5,21.4,21.4,4.0,3.8,3.8,18.6,20.1,20.1,15.5,24.6,18.6,2.1,18.9,2.1
David Pastrnak,1,,W,8800,BOS,STL,3,L1,P1,,19.2,19.0,19.0,3.6,3.6,3.6,32.4,26.2,26.2,8.5,43.9,17.6,2.0,16.8,1.9
Steven Stamkos,,,W,8600,TB,NSH,2,L1,P1,3.38,19.3,19.6,19.6,3.0,3.2,3.2,13.2,17.1,17.1,5.1,29.0,15.9,1.8,17.3,2.0
Sidney Crosby,,,C,8600,PIT,@DAL,2,L1,P1,,22.0,21.3,21.3,2.8,2.6,2.6,12.0,16.6,16.6,8.1,25.0,16.1,1.9,0.0,0.0
Brad Marchand,1,,W,8500,BOS,STL,3,L1,P1,,20.5,20.0,20.0,3.0,2.8,2.8,21.3,20.0,20.0,10.0,30.0,16.4,1.9,11.2,1.3
Auston Matthews,1,,C,8500,TOR,@MON,0,L1,P1,,20.6,19.4,19.4,3.4,4.1,4.1,14.7,18.6,18.6,6.9,30.4,18.1,2.1,12.8,1.5
Nikita Kucherov,1,,W,8400,TB,NSH,2,L2,P1,3.38,18.9,19.3,19.3,3.2,2.6,2.6,10.7,14.2,14.2,0.2,28.3,18.8,2.2,10.1,1.2
Mikko Rantanen,,Q,W,8200,COL,ANH,4,,,3.41,18.0,18.9,18.9,2.2,2.7,2.7,15.6,18.3,18.3,7.9,28.6,0.0,0.0,0.0,0.0
Evgeni Malkin,,,C,8000,PIT,@DAL,20,,,,14.1,14.1,14.1,2.0,2.0,2.0,9.4,9.4,9.4,-3.9,22.8,0.0,0.0,0.0,0.0
Mitchell Marner,,,W,7800,TOR,@MON,0,L2,P1,,19.9,19.9,19.9,2.6,3.1,3.1,13.2,16.7,16.7,4.7,28.6,15.3,2.0,11.2,1.4
Brayden Point,,,C,7800,TB,NSH,2,L2,P2,3.38,18.4,18.5,18.5,2.0,2.5,2.5,7.8,13.3,13.3,-4.0,30.6,14.8,1.9,16.0,2.1
Anze Kopitar,1,,C,7700,LA,@MIN,1,L1,P1,2.96,20.2,20.3,20.3,2.0,2.9,2.9,12.3,16.8,16.8,7.2,26.4,13.1,1.7,4.8,0.6
Vladimir Tarasenko,,Q,W,7600,STL,@BOS,1,,,3.07,15.1,16.2,16.2,3.2,2.6,2.6,17.6,14.6,14.6,6.2,23.1,0.0,0.0,0.0,0.0
Patrik Laine,,,W,7600,WPG,CGY,3,L2,P1,,19.7,19.0,19.0,2.4,2.7,2.7,7.9,15.3,15.3,1.8,28.9,13.7,1.8,17.6,2.3
Mark Scheifele,,,C,7600,WPG,CGY,3,L1,P1,,22.5,21.7,21.7,3.4,2.4,2.4,12.8,14.7,14.7,5.7,23.7,14.2,1.9,11.2,1.5
Jake Guentzel,1,,W,7500,PIT,@DAL,2,L1,P1,,22.2,21.6,21.6,3.4,3.4,3.4,16.0,16.1,16.1,7.6,24.6,15.1,2.0,14.4,1.9
Tyler Seguin,1,,C,7500,DAL,PIT,1,L1,P1,,19.7,20.6,20.6,3.2,3.1,3.1,10.3,9.9,9.9,2.1,17.7,16.8,2.2,4.8,0.6
Claude Giroux,1,,W,7500,PHI,CLS,1,L1,P1,,20.0,19.4,19.4,3.0,3.1,3.1,13.2,11.3,11.3,4.1,18.5,13.3,1.8,14.4,1.9
Filip Forsberg,,Q,W,7500,NSH,@TB,1,,,,17.2,17.5,17.5,4.2,4.5,4.5,19.5,21.2,21.2,16.2,26.2,0.0,0.0,0.0,0.0
John Tavares,,,C,7400,TOR,@MON,0,,,,17.8,18.2,18.2,1.6,1.8,1.8,11.4,11.4,11.4,4.2,18.6,0.0,0.0,0.0,0.0
Cam Atkinson,,,W,7400,CLS,@PHI,1,L1,P1,3.23,19.0,19.4,19.4,3.6,4.3,4.3,12.6,13.5,13.5,5.5,21.4,13.1,1.8,3.2,0.4
Viktor Arvidsson,,,W,7300,NSH,@TB,1,L1,P1,,17.3,17.1,17.1,2.4,2.5,2.5,12.0,13.4,13.4,5.5,21.3,14.1,1.9,3.2,0.4
Patrice Bergeron,1,,C,7200,BOS,STL,3,L1,P1,,19.7,18.9,18.9,3.6,3.3,3.3,16.7,14.4,14.4,7.7,21.2,16.6,2.3,9.6,1.3
Johnny Gaudreau,1,Q,W,7200,CGY,@WPG,1,L1,P1,,18.0,19.2,19.2,2.2,2.5,2.5,6.8,11.1,11.1,1.1,21.1,16.3,2.3,18.1,2.5
Brendan Gallagher,1,,W,7200,MON,TOR,1,L1,P1,2.88,16.3,16.8,16.8,3.2,3.8,3.8,11.8,15.8,15.8,1.1,30.4,12.6,1.8,23.2,3.2
Matt Duchene,,Q,C,7100,NSH,@TB,1,L2,P1,,14.8,16.6,16.6,1.8,2.3,2.3,6.5,13.9,13.9,4.1,23.7,12.0,1.7,0.0,0.0
Sean Monahan,1,,C,7100,CGY,@WPG,1,L2,P1,,17.1,18.2,18.2,2.2,2.9,2.9,9.5,10.8,10.8,1.9,19.7,14.7,2.1,10.1,1.4
Gabriel Landeskog,1,,W,7100,COL,ANH,0,L1,P1,3.41,19.5,20.3,20.3,2.0,2.4,2.4,5.9,11.5,11.5,1.9,21.1,14.7,2.1,4.8,0.7
Blake Wheeler,,,W,7000,WPG,CGY,3,L1,P1,,21.4,20.7,20.7,3.4,3.1,3.1,7.0,11.6,11.6,0.2,22.9,14.3,2.0,8.0,1.1
Jamie Benn,,,W,6800,DAL,PIT,1,L2,P1,,16.3,17.2,17.2,2.6,2.3,2.3,10.0,8.7,8.7,3.2,14.1,13.0,1.9,4.8,0.7
Sean Couturier,,,C,6800,PHI,CLS,1,L2,P2,,18.8,18.9,18.9,3.2,3.1,3.1,13.5,11.9,11.9,4.4,19.5,14.9,2.2,6.4,0.9
Roman Josi,1,,D,6700,NSH,@TB,1,D1,P1,,23.6,24.2,24.2,2.6,3.1,3.1,17.1,17.2,17.2,7.3,27.0,13.8,2.1,41.8,6.2
Kris Letang,1,,D,6600,PIT,@DAL,2,D1,P1,,24.9,25.3,25.3,4.0,3.7,3.7,13.1,16.4,16.4,7.3,25.5,13.3,2.0,4.8,0.7
Jakub Voracek,1,,W,6600,PHI,CLS,1,L1,P1,,16.4,16.1,16.1,2.0,2.1,2.1,11.7,9.1,9.1,-5.5,23.8,12.8,1.9,31.7,4.8
Max Domi,1,,C,6500,MON,TOR,1,L2,P2,2.88,16.9,16.8,16.8,2.8,2.7,2.7,13.1,14.4,14.4,4.9,23.9,11.9,1.8,6.4,1.0
Travis Konecny,1,,W,6500,PHI,CLS,1,L2,P2,,17.5,17.2,17.2,1.4,1.8,1.8,11.9,15.7,15.7,6.0,25.3,11.1,1.7,20.5,3.2
Brayden Schenn,1,,C,6400,STL,@BOS,1,L1,P1,3.07,18.0,18.0,18.0,2.2,2.3,2.3,16.9,16.5,16.5,7.6,25.4,11.5,1.8,0.0,0.0
