Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Nathan MacKinnon,C,8800,COL,ANH,1,18.6,18.9
David Pastrnak,W,8800,BOS,STL,1,17.6,16.8
Steven Stamkos,W,8600,TB,NSH,1,15.9,17.3
Sidney Crosby,C,8600,PIT,DAL,1,16.1,0.0
Brad Marchand,W,8500,BOS,STL,1,16.4,11.2
Auston Matthews,C,8500,TOR,MON,1,18.1,12.8
Nikita Kucherov,W,8400,TB,NSH,2,18.8,10.1
Mitchell Marner,W,7800,TOR,MON,2,15.3,11.2
Brayden Point,C,7800,TB,NSH,2,14.8,16.0
Anze Kopitar,C,7700,LA,MIN,1,13.1,4.8
Patrik Laine,W,7600,WPG,CGY,2,13.7,17.6
Mark Scheifele,C,7600,WPG,CGY,1,14.2,11.2
Jake Guentzel,W,7500,PIT,DAL,1,15.1,14.4
Tyler Seguin,C,7500,DAL,PIT,1,16.8,4.8
Claude Giroux,W,7500,PHI,CLS,1,13.3,14.4
Cam Atkinson,W,7400,CLS,PHI,1,13.1,3.2
Viktor Arvidsson,W,7300,NSH,TB,1,14.1,3.2
Patrice Bergeron,C,7200,BOS,STL,1,16.6,9.6
Johnny Gaudreau,W,7200,CGY,WPG,1,16.3,18.1
Brendan Gallagher,W,7200,MON,TOR,1,12.6,23.2
Matt Duchene,C,7100,NSH,TB,2,12.0,0.0
Sean Monahan,C,7100,CGY,WPG,2,14.7,10.1
Gabriel Landeskog,W,7100,COL,ANH,1,14.7,4.8
Blake Wheeler,W,7000,WPG,CGY,1,14.3,8.0
Jamie Benn,W,6800,DAL,PIT,2,13.0,4.8
Sean Couturier,C,6800,PHI,CLS,2,14.9,6.4
Roman Josi,D,6700,NSH,TB,36,13.8,41.8
Kris Letang,D,6600,PIT,DAL,37,13.3,4.8
Jakub Voracek,W,6600,PHI,CLS,1,12.8,31.7
Max Domi,C,6500,MON,TOR,2,11.9,6.4
Travis Konecny,W,6500,PHI,CLS,2,11.1,20.5
Brayden Schenn,C,6400,STL,BOS,1,11.5,0.0
Mark Giordano,D,6400,CGY,WPG,42,13.1,9.6
Jakob Silfverberg,W,6300,ANH,COL,2,10.9,18.4
Kyle Connor,W,6300,WPG,CGY,2,13.6,14.8
Morgan Rielly,D,6300,TOR,MON,45,13.4,9.6
Alexander Radulov,W,6300,DAL,PIT,3,14.2,4.8
Matthew Tkachuk,W,6300,CGY,WPG,1,14.1,9.6
Victor Hedman,D,6200,TB,NSH,48,13.2,14.4
Dustin Brown,W,6200,LA,MIN,1,10.0,1.6
Tomas Tatar,W,6200,MON,TOR,1,10.7,14.4
Ryan O'Reilly,C,6200,STL,BOS,2,13.1,6.4
Ryan Getzlaf,C,6100,ANH,COL,1,11.5,22.1
Alex Pietrangelo,D,6100,STL,BOS,53,12.2,6.4
Elias Lindholm,W,6000,CGY,WPG,1,12.2,20.5
Patric Hornqvist,W,6000,PIT,DAL,2,10.5,16.0
Torey Krug,D,5900,BOS,STL,56,12.0,9.6
Seth Jones,D,5900,CLS,PHI,57,12.9,12.8
Gustav Nyquist,W,5800,CLS,PHI,2,10.8,14.4
Drew Doughty,D,5800,LA,MIN,60,11.5,1.6
Eric Staal,C,5800,MIN,LA,2,11.4,16.8
Rickard Rakell,W,5700,ANH,COL,2,13.4,11.2
Jaden Schwartz,W,5700,STL,BOS,1,11.6,4.8
Ryan Johansen,C,5600,NSH,TB,1,10.5,21.8
David Perron,W,5600,STL,BOS,2,10.0,3.2
Mats Zuccarello,W,5600,MIN,LA,2,11.5,3.2
Kevin Hayes,C,5600,PHI,CLS,3,10.9,38.0
Nikolaj Ehlers,W,5600,WPG,CGY,1,11.7,6.4
James van Riemsdyk,W,5500,PHI,CLS,1,11.3,35.7
Zach Parise,W,5500,MIN,LA,1,13.0,4.8
William Nylander,W,5500,TOR,MON,1,11.7,1.6
Kevin Shattenkirk,D,5400,TB,NSH,73,8.4,0.0
Jonathan Drouin,W,5400,MON,TOR,2,10.7,30.4
John Klingberg,D,5400,DAL,PIT,75,12.5,1.6
Shea Weber,D,5400,MON,TOR,76,12.2,6.4
Zachary Werenski,D,5300,CLS,PHI,77,10.9,12.8
Roope Hintz,C,5300,DAL,PIT,2,8.5,1.6
Pierre-Luc Dubois,C,5300,CLS,PHI,1,11.4,15.2
Phillip Danault,C,5200,MON,TOR,1,9.4,3.2
Tyler Toffoli,W,5200,LA,MIN,2,10.4,1.6
Ryan Ellis,D,5200,NSH,TB,84,11.4,15.2
Ondrej Palat,W,5100,TB,NSH,2,9.0,14.9
Nick Foligno,W,5100,CLS,PHI,1,9.1,1.6
Nazem Kadri,C,5100,COL,ANH,2,11.0,3.2
Cam Fowler,D,5000,ANH,COL,88,8.7,3.2
Tyson Barrie,D,5000,TOR,MON,89,12.4,8.0
Andreas Johnson,W,5000,TOR,MON,1,9.9,20.0
Adam Henrique,C,5000,ANH,COL,2,9.2,20.0
Jeff Carter,W,5000,LA,MIN,2,11.2,6.4
Tyler Johnson,C,4900,TB,NSH,1,9.7,16.8
Jared Spurgeon,D,4900,MIN,LA,94,10.4,18.4
Jake DeBrusk,W,4900,BOS,STL,2,11.2,0.0
Mikael Backlund,C,4900,CGY,WPG,3,10.1,6.4
Colton Parayko,D,4900,STL,BOS,97,10.0,9.6
Kasperi Kapanen,W,4800,TOR,MON,3,9.3,1.6
Oskar Lindblom,W,4800,PHI,CLS,2,9.7,3.2
Alexander Kerfoot,C,4800,TOR,MON,2,7.6,4.8
Mikael Granlund,W,4800,NSH,TB,2,11.6,11.2
Oliver Bjorkstrand,W,4800,CLS,PHI,2,9.6,4.8
Mikko Koivu,C,4800,MIN,LA,1,8.5,21.6
Jeff Petry,D,4800,MON,TOR,104,9.9,4.8
Andre Burakovsky,W,4700,COL,ANH,2,7.8,11.7
Jason Zucker,W,4700,MIN,LA,1,11.5,11.2
Ryan Suter,D,4700,MIN,LA,109,9.3,3.2
Bryan Little,C,4600,WPG,CGY,2,7.8,17.2
J.T. Compher,C,4600,COL,ANH,1,9.7,16.5
Cale Makar,D,4600,COL,ANH,112,9.0,18.1
Charles McAvoy,D,4600,BOS,STL,113,10.3,3.2
Yanni Gourde,W,4600,TB,NSH,3,10.2,3.2
Anthony Cirelli,C,4500,TB,NSH,3,8.5,9.6
Ivan Provorov,D,4500,PHI,CLS,118,10.3,22.9
Hampus Lindholm,D,4500,ANH,COL,119,9.5,29.3
Miro Heiskanen,D,4500,DAL,PIT,120,10.7,3.2
Ilya Kovalchuk,W,4500,LA,MIN,3,10.9,12.8
Joshua Morrissey,D,4400,WPG,CGY,122,9.6,24.8
Jesperi Kotkaniemi,C,4400,MON,TOR,3,9.1,1.6
Justin Schultz,D,4400,PIT,DAL,125,9.4,0.0
Dominik Simon,W,4400,PIT,DAL,1,7.3,8.0
Tyler Bozak,C,4300,STL,BOS,3,8.5,1.6
Joel Armia,W,4300,MON,TOR,2,8.4,26.9
Craig Smith,W,4300,NSH,TB,3,9.7,3.2
Scott Laughton,C,4200,PHI,CLS,3,7.0,0.0
Alex Iafallo,W,4200,LA,MIN,1,8.0,1.6
Adrian Kempe,C,4200,LA,MIN,3,7.4,9.6
Tyson Jost,W,4200,COL,ANH,3,8.0,0.0
Samuel Girard,D,4200,COL,ANH,136,7.9,6.4
Mathew Dumba,D,4200,MIN,LA,137,12.7,20.8
Alex Killorn,W,4200,TB,NSH,3,8.1,0.0
Corey Perry,W,4200,DAL,PIT,2,8.3,4.8
Alexander Wennberg,C,4200,CLS,PHI,2,7.0,3.2
Sam Steel,C,4200,ANH,COL,3,8.0,3.2
Charlie Coyle,C,4200,BOS,STL,2,9.3,0.0
Kyle Turris,W,4200,NSH,TB,2,7.8,6.4
Josh Anderson,W,4200,CLS,PHI,3,11.1,28.0
Neal Pionk,D,4200,WPG,CGY,146,9.2,14.8
Boone Jenner,C,4100,CLS,PHI,3,10.4,30.4
Ilya Mikheyev,W,4100,TOR,MON,2,9.1,11.2
Brandon Tanev,W,4000,PIT,DAL,3,7.6,13.6
Calle Jarnkrok,W,4000,NSH,TB,1,6.9,29.0
Luke Kunin,W,3900,MIN,LA,2,8.2,1.6
Artturi Lehkonen,W,3900,MON,TOR,3,8.9,4.8
Oskar Sundqvist,C,3900,STL,BOS,1,7.0,1.6
Jack Roslovic,C,3800,WPG,CGY,3,6.8,8.0
Matt Niskanen,D,3800,PHI,CLS,165,8.1,13.3
T.J. Brodie,D,3800,CGY,WPG,166,8.1,3.2
Marcus Pettersson,D,3800,PIT,DAL,167,6.9,8.0
Danton Heinen,W,3800,BOS,STL,3,8.6,10.0
Nick Bonino,C,3800,NSH,TB,3,7.5,4.8
Esa Lindell,D,3700,DAL,PIT,176,9.5,3.2
Joonas Donskoi,W,3700,COL,ANH,2,8.1,15.7
Mathieu Joseph,W,3600,TB,NSH,1,7.0,1.6
Theodor Blueger,C,3600,PIT,DAL,3,5.8,12.8
Colin Wilson,W,3600,COL,ANH,3,7.0,6.4
Alexander Steen,W,3600,STL,BOS,2,7.4,3.2
Samuel Bennett,W,3600,CGY,WPG,2,7.7,1.6
Andrew Copp,W,3500,WPG,CGY,3,6.8,6.4
Mattias Janmark,W,3500,DAL,PIT,1,6.8,4.8
Radek Faksa,C,3500,DAL,PIT,3,7.7,1.6
Victor Rask,C,3500,MIN,LA,3,5.2,1.6
Brett Ritchie,W,3500,BOS,STL,2,4.7,0.0
Milan Lucic,W,3500,CGY,WPG,3,5.7,1.6
Alec Martinez,D,3500,LA,MIN,295,8.7,3.2
Trevor Lewis,W,3500,LA,MIN,3,6.6,4.8
Ryan Hartman,W,3400,MIN,LA,3,7.4,11.2
Sonny Milano,W,3400,CLS,PHI,3,7.6,19.2
Jason Dickinson,W,3400,DAL,PIT,3,6.6,6.4
Michael Frolik,W,3400,CGY,WPG,3,7.9,3.2
Paul Byron,W,3400,MON,TOR,3,8.7,4.8
Robert Thomas,W,3400,STL,BOS,3,7.8,1.6
Trevor Moore,W,3400,TOR,MON,3,5.6,4.8
Andrew Mangiapane,W,3400,CGY,WPG,2,6.4,0.0
Jason Spezza,C,3300,TOR,MON,3,6.7,4.8
Troy Terry,W,3300,ANH,COL,1,8.1,3.2
Anders Bjork,W,3300,BOS,STL,3,5.0,18.8
Par Lindholm,W,3300,BOS,STL,3,5.4,3.2
Marcus Foligno,W,3300,MIN,LA,3,5.7,9.6
Zachary Sanford,W,3200,STL,BOS,3,6.4,0.0
Maxime Comtois,W,3200,ANH,COL,3,5.1,15.2
Blake Lizotte,C,3200,LA,MIN,2,4.8,1.6
Nick Ritchie,W,3200,ANH,COL,1,8.4,11.2
Adam Lowry,C,3200,WPG,CGY,3,7.3,0.0
Denis Gurianov,W,3200,DAL,PIT,1,5.1,6.4
Valeri Nichushkin,W,3100,COL,ANH,3,5.4,3.2
Max Jones,W,3100,ANH,COL,3,6.6,1.6
Joel Farabee,W,3000,PHI,CLS,3,9.3,8.0
Rocco Grimaldi,W,3000,NSH,TB,3,6.7,3.2
Bryan Rust,W,3000,PIT,DAL,2,9.0,16.8
Nick Bjugstad,C,3000,PIT,DAL,2,9.3,9.6
