Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,PS,USG,PER,Opp Pace,Opp DEff,Opp DvP,L2 FGA,L5 FGA,S FGA,L2 Min,L5 Min,S Min,L5 FP,S FP,Floor FP,Ceil FP,Proj Min,Proj FP,Proj Val,Actual Min,Actual FP,Actual Val
Patrick Williams,1,,PF,4600,CHI,LAL,0,109,15,10,103,103,1%,6,8,8,19,29,26,20.4,18.9,11.6,26.1,28.5,20.7,4.5,30.8,26.1,5.7
Joe Harris,7,,SF,4500,BKN,MIA,0,120,16,15,102,109,14%,10,11,11,37,33,30,22.9,23.8,15.4,32.3,31.0,21.5,4.8,36.9,29.4,6.5
Dwight Howard,2,,C,4500,PHI,@DET,0,111,17,15,101,110,4%,5,5,4,17,21,18,25.5,19.5,10.2,28.7,17.0,17.8,4.0,12.9,17.4,3.9
Jae Crowder,2,,PF,4500,PHO,DEN,0,107,15,11,101,110,-4%,10,8,8,23,26,28,20.8,20.6,12.3,28.9,29.5,22.4,5.0,44.7,34.9,7.8
James Johnson,7,,PF,4500,DAL,HOU,0,115,17,12,104,106,-3%,8,8,6,26,26,20,18.8,18.1,8.4,27.7,27.0,24.8,5.5,16.2,10.7,2.4
Seth Curry,3,,SG,4500,PHI,@DET,0,111,18,20,101,110,-3%,12,11,10,32,30,30,26.8,26.0,17.3,34.6,27.0,19.5,4.3,27.6,24.1,5.4
Joe Ingles,,,SF,4500,UTA,GSW,1,118,17,15,107,108,-4%,6,7,8,19,23,25,19.6,20.3,12.2,28.4,23.5,18.9,4.2,17.9,19.5,4.3
Anthony Edwards,1,,SG,4400,MIN,NOR,0,104,26,6,100,110,1%,13,11,13,23,22,25,10.0,17.7,9.0,26.4,25.5,21.2,4.8,20.3,24.7,5.6
PJ Dozier,,,SG,4400,DEN,@PHO,0,109,16,13,99,108,0%,6,6,6,17,22,20,18.6,17.1,11.2,23.0,15.5,11.5,2.6,17.6,15.3,3.5
Danny Green,,,SF,4400,PHI,@DET,0,111,16,11,101,110,2%,8,11,9,27,33,28,28.3,21.8,9.9,33.8,26.5,19.1,4.3,31.8,16.9,3.8
Juan Hernangomez,,O,PF,4400,MIN,NOR,9,104,14,10,100,110,0%,6,8,6,28,27,20,22.9,15.3,3.4,27.2,0.0,0.0,0.0,,0.0,0.0
JaMychal Green,,,PF,4400,DEN,@PHO,0,109,21,15,99,108,-3%,9,9,8,18,21,21,18.3,19.9,15.2,24.6,19.0,16.6,3.8,23.7,24.0,5.5
P.J. Tucker,1,,PF,4400,HOU,@DAL,0,108,8,8,101,105,-1%,5,5,4,27,32,32,17.8,17.9,8.1,27.6,33.5,19.1,4.3,24.8,14.7,3.3
Cameron Johnson,9,,SF,4400,PHO,DEN,0,107,19,15,101,110,-6%,8,9,9,30,26,24,18.0,20.3,13.9,26.7,29.5,25.6,5.8,34.9,27.6,6.3
Marquese Chriss,,O,PF,4300,GSW,@UTA,28,111,,,101,105,-5%,7,7,7,13,13,13,17.8,17.8,14.5,21.1,0.0,0.0,0.0,,0.0,0.0
Jalen Brunson,16,,PG,4300,DAL,HOU,0,115,24,18,104,106,6%,12,9,9,32,26,22,19.7,20.7,9.2,32.2,30.0,25.8,6.0,33,18.1,4.2
Dwight Powell,,O,C,4300,DAL,HOU,13,115,12,12,104,106,-3%,4,3,3,16,19,20,15.5,15.5,9.5,21.6,0.0,0.0,0.0,,0.0,0.0
Jaden McDaniels,,,PF,4200,MIN,NOR,0,104,16,12,100,110,-3%,9,5,4,24,15,12,13.5,11.2,0.3,22.2,20.0,17.2,4.1,20.1,13.1,3.1
Kentavious Caldwell-Pope,1,,SG,4200,LAL,@CHI,1,118,15,18,107,111,-3%,7,8,7,25,23,23,20.8,18.8,13.4,24.3,24.5,17.7,4.2,22.9,13.3,3.2
Tyrese Maxey,,,SG,4200,PHI,@DET,0,111,22,13,101,110,-3%,3,9,10,13,23,21,15.8,17.8,2.9,32.8,14.0,10.7,2.5,12.6,10.4,2.5
Dario Saric,,O,PF,4100,PHO,DEN,11,107,24,14,101,110,-4%,8,9,8,19,20,19,20.0,18.1,12.0,24.3,0.0,0.0,0.0,,0.0,0.0
Josh Richardson,,O,SG,4100,DAL,HOU,15,115,18,10,104,106,4%,13,12,12,36,34,33,18.4,21.8,15.6,28.0,0.0,0.0,0.0,,0.0,0.0
Sterling Brown,,,SG,4100,HOU,@DAL,0,108,14,16,101,105,0%,6,8,6,24,23,21,21.6,16.9,7.1,26.8,23.5,18.0,4.4,18,18.1,4.4
Kyle Kuzma,1,,PF,4100,LAL,@CHI,1,118,19,11,107,111,-8%,9,8,9,23,23,25,23.4,20.1,12.4,27.9,23.5,18.8,4.6,22.6,10.5,2.6
Maxi Kleber,,O,PF,4100,DAL,HOU,13,115,11,13,104,106,-3%,6,5,5,30,27,24,19.7,18.8,13.7,24.0,0.0,0.0,0.0,,0.0,0.0
Jae'Sean Tate,10,,SF,4000,HOU,@DAL,0,108,14,12,101,105,-1%,7,9,7,35,32,27,27.0,20.7,12.6,28.8,33.0,26.8,6.7,19.7,8.8,2.2
Eric Paschall,,,PF,4000,GSW,@UTA,1,111,22,19,101,105,-5%,9,10,9,17,19,19,19.0,19.0,12.8,25.2,18.5,16.7,4.2,13.6,5.2,1.3
Josh Okogie,,,SF,4000,MIN,NOR,0,104,12,8,100,110,1%,6,4,5,22,23,24,15.5,15.3,9.2,21.3,25.0,18.0,4.5,27.3,29.6,7.4
Derrick Favors,,,C,4000,UTA,GSW,1,118,14,18,107,108,14%,4,3,4,16,16,16,14.6,17.7,11.6,23.7,15.5,16.8,4.2,14.3,23.1,5.8
Danuel House,,O,SF,4000,HOU,@DAL,20,108,11,7,101,105,0%,5,7,7,32,33,33,17.5,17.5,16.6,18.4,0.0,0.0,0.0,,0.0,0.0
Jordan McLaughlin,,,PG,4000,MIN,NOR,0,104,16,13,100,110,5%,3,4,4,17,16,17,16.0,14.6,10.5,18.8,21.0,19.7,4.9,19.7,19.2,4.8
Wayne Ellington,12,,SG,3900,DET,PHI,0,105,17,16,105,104,7%,11,9,8,33,27,22,17.8,16.0,7.0,25.0,28.5,20.0,5.1,28.3,29.8,7.6
Cameron Payne,,,PG,3900,PHO,DEN,0,107,20,15,101,110,11%,4,4,6,17,17,18,15.5,16.8,9.5,24.2,18.0,17.5,4.5,16,11.0,2.8
Denzel Valentine,,,SF,3900,CHI,LAL,0,109,17,14,103,103,1%,11,8,7,21,20,19,17.4,18.3,12.5,24.0,18.5,17.2,4.4,13.4,7.7,2.0
Alex Caruso,1,,PG,3900,LAL,@CHI,1,118,13,15,107,111,0%,4,3,4,19,19,18,18.2,15.6,8.7,22.5,19.0,15.5,4.0,18.4,6.2,1.6
J.J. Redick,,,SF,3900,NOR,@MIN,1,113,18,9,104,110,13%,6,8,8,17,21,22,16.8,13.6,6.2,21.0,18.5,12.6,3.2,11.4,4.2,1.1
Tony Bradley,,,PF,3900,PHI,@DET,2,111,,,101,110,4%,2,5,5,6,13,13,18.0,18.0,5.0,31.1,0.0,0.0,0.0,,0.0,0.0
Tomas Satoransky,,,PG,3900,CHI,LAL,0,109,,,103,103,-12%,4,4,4,16,20,20,18.6,18.6,7.3,29.9,14.0,11.9,3.1,11.6,12.7,3.3
Jarrett Culver,,,SF,3900,MIN,NOR,0,104,18,11,100,110,1%,10,7,8,17,21,22,20.1,18.8,11.0,26.7,22.0,18.6,4.8,24.8,25.0,6.4
Garrett Temple,3,,SF,3800,CHI,LAL,0,109,15,11,103,103,3%,12,10,8,31,30,27,25.9,19.0,10.2,27.7,29.5,20.6,5.4,21.9,5.9,1.6
Ben McLemore,,,SG,3800,HOU,@DAL,0,108,19,12,101,105,0%,7,8,8,15,23,21,16.6,16.2,6.3,26.0,21.0,15.7,4.1,20.4,4.9,1.3
Isaiah Stewart,,,PF,3800,DET,PHI,0,105,13,14,105,104,-7%,5,5,4,19,17,17,19.1,15.5,9.3,21.8,18.0,15.2,4.0,19.3,23.5,6.2
Thaddeus Young,10,,PF,3800,CHI,LAL,0,109,19,15,103,103,-3%,10,8,8,25,22,24,24.6,22.3,12.7,31.8,24.5,23.0,6.1,22.6,20.8,5.5
Tyler Johnson,,,PG,3800,BKN,MIA,0,120,,,102,109,2%,3,1,1,11,7,7,6.2,6.2,-3.8,16.1,0.0,0.0,0.0,,0.0,0.0
Chris Chiozza,,,PG,3700,BKN,MIA,0,120,,,102,109,2%,5,5,5,13,11,12,12.0,11.3,0.4,22.2,0.0,0.0,0.0,,0.0,0.0
Matisse Thybulle,,,SF,3700,PHI,@DET,0,111,11,9,101,110,2%,6,5,4,21,19,15,18.3,12.0,3.2,20.9,18.0,13.0,3.5,16.7,1.7,0.5
Andre Iguodala,1,,SG,3700,MIA,@BKN,0,112,13,10,104,109,-10%,6,4,4,21,22,20,16.9,14.7,6.8,22.7,21.5,16.7,4.5,26.1,18.6,5.0
Chandler Hutchison,,,SF,3700,CHI,LAL,24,109,,,103,103,1%,5,4,4,13,13,13,10.6,10.6,0.8,20.4,0.0,0.0,0.0,7.4,1.4,0.4
Bruce Brown,,,SG,3700,BKN,MIA,0,120,15,11,102,109,4%,4,6,5,15,21,16,18.5,13.1,1.2,25.1,14.5,11.1,3.0,16.9,19.1,5.2
Jevon Carter,2,,PG,3700,PHO,DEN,0,107,14,8,101,110,11%,3,5,4,7,14,13,10.7,8.6,1.4,15.8,20.0,14.0,3.8,16.4,20.0,5.4
Precious Achiuwa,,,SF,3700,MIA,@BKN,0,112,18,16,104,109,4%,3,4,5,13,16,17,15.3,16.2,8.5,23.9,15.0,14.4,3.9,10.1,8.4,2.3
Timothe Luwawu,,,SF,3700,BKN,MIA,0,120,17,9,102,109,4%,8,7,7,19,19,20,9.7,13.2,3.9,22.6,17.5,11.2,3.0,15.7,11.4,3.1
Josh Green,,,SG,3700,DAL,HOU,0,115,10,6,104,106,4%,6,4,2,20,22,14,12.0,6.7,0.7,12.7,22.5,12.3,3.3,20,8.4,2.3
Josh Jackson,9,,SF,3700,DET,PHI,0,105,25,11,105,104,6%,8,9,11,25,24,23,16.6,20.6,11.0,30.2,25.0,23.9,6.5,24.4,22.2,6.0
Markieff Morris,,,PF,3700,LAL,@CHI,1,118,14,9,107,111,-8%,2,5,4,8,14,15,11.5,11.0,3.2,18.7,12.0,8.9,2.4,,0.0,0.0
Kent Bazemore,,,SF,3700,GSW,@UTA,1,111,15,12,101,105,5%,6,4,4,17,15,16,14.0,14.2,7.5,20.8,14.5,12.4,3.4,9.6,5.9,1.6
Killian Hayes,,O,PG,3700,DET,PHI,18,105,20,-1,105,104,4%,6,7,7,19,21,21,10.4,9.7,0.8,18.7,0.0,0.0,0.0,,0.0,0.0
Damion Lee,,,SG,3700,GSW,@UTA,1,111,12,12,101,105,5%,4,5,5,15,19,18,11.8,14.2,9.9,18.6,17.5,13.2,3.6,15.3,9.2,2.5
Paul Reed,,,SF,3600,PHI,@DET,6,111,,,101,110,-1%,5,5,5,12,13,13,10.6,10.6,0.1,21.2,0.0,0.0,0.0,,0.0,0.0
Jaxson Hayes,,,C,3600,NOR,@MIN,1,113,13,14,104,110,18%,2,4,3,15,15,12,12.4,10.6,3.5,17.6,15.5,14.0,3.9,17.2,10.1,2.8
Marc Gasol,0,,C,3600,LAL,@CHI,1,118,11,12,107,111,-1%,4,4,3,17,20,20,17.6,18.5,9.2,27.8,19.0,16.4,4.6,19,15.3,4.3
Gabe Vincent,1,,PG,3600,MIA,@BKN,0,112,23,5,104,109,-10%,9,9,10,26,22,23,12.8,15.9,4.1,27.7,15.5,10.7,3.0,19.6,6.5,1.8
Maurice Harkless,,,SF,3600,MIA,@BKN,0,112,6,1,104,109,3%,1,1,1,18,10,11,4.9,4.0,-2.7,10.6,17.0,8.9,2.5,10.1,7.2,2.0
Frank Jackson,,,PG,3600,DET,PHI,2,105,,,105,104,4%,3,3,3,7,8,8,6.1,6.1,0.7,11.5,17.0,12.4,3.4,,0.0,0.0
Avery Bradley,,O,SG,3600,MIA,@BKN,8,112,16,13,104,109,-10%,6,7,7,21,21,23,15.1,17.1,12.0,22.2,0.0,0.0,0.0,,0.0,0.0
Ed Davis,,,C,3600,MIN,NOR,0,104,10,13,100,110,-3%,2,2,3,12,14,14,12.4,12.6,6.1,19.1,13.5,12.2,3.4,19.3,23.3,6.5
Mason Jones,,,SG,3600,HOU,@DAL,0,108,24,16,101,105,0%,3,6,5,8,16,13,13.6,11.6,2.5,20.8,0.0,0.0,0.0,18.6,25.5,7.1
Kira Lewis,,,PG,3500,NOR,@MIN,1,113,,,104,110,8%,2,4,4,3,9,9,8.0,6.9,1.4,12.4,0.0,0.0,0.0,,0.0,0.0
Vlatko Cancar,,,SF,3500,DEN,@PHO,3,109,,,99,108,-16%,1,1,1,4,3,3,2.1,2.1,-1.2,5.4,0.0,0.0,0.0,,0.0,0.0
Nico Mannion,,,PG,3500,GSW,@UTA,1,111,,,101,105,-15%,2,2,2,8,8,8,6.3,6.3,5.0,7.6,0.0,0.0,0.0,9.6,17.0,4.9
