Player Name,Salary,Team,Opp,Proj FP,Actual FP
Andrei Vasilevskii,8600,TB,CHI,21.6,25.6
Philipp Grubauer,8400,COL,STL,19.5,6.4
Frederik Andersen,8200,TOR,MON,19.8,18.4
Tristan Jarry,8100,PIT,PHI,16.9,-8.8
Mikko Koskinen,7900,EDM,VAN,19.3,4.0
Carter Hart,7700,PHI,PIT,16.4,24.8
Carey Price,7500,MON,TOR,15.3,3.2
Braden Holtby,7300,VAN,EDM,16.1,22.4
Jordan Binnington,7100,STL,COL,14.2,28.8
Malcolm Subban,6700,CHI,TB,12.9,2.4
