Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Vegas Odds Win,Vegas Odds GA,L5 TOI,L40 TOI,S TOI,L40 SVPCT,S SVPCT,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Andrei Vasilevskii,,,G,8600,TB,CHI,n/a,70%,2.60,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,21.6,2.5,25.6,3.0
Philipp Grubauer,,,G,8400,COL,STL,n/a,57%,2.78,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,19.5,2.3,6.4,0.8
Frederik Andersen,,,G,8200,TOR,MON,n/a,57%,2.78,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,19.8,2.4,18.4,2.2
Tristan Jarry,,,G,8100,PIT,@PHI,n/a,50%,3.00,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,16.9,2.1,-8.8,-1.1
Mikko Koskinen,,,G,7900,EDM,VAN,n/a,57%,2.78,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,19.3,2.4,4.0,0.5
Carter Hart,,,G,7700,PHI,PIT,n/a,50%,3.00,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,16.4,2.1,24.8,3.2
Carey Price,,,G,7500,MON,@TOR,n/a,42%,3.22,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,15.3,2.0,3.2,0.4
Braden Holtby,,,G,7300,VAN,@EDM,n/a,42%,3.22,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,16.1,2.2,22.4,3.1
Jordan Binnington,,,G,7100,STL,@COL,n/a,42%,3.22,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,14.2,2.0,28.8,4.1
Malcolm Subban,,,G,6700,CHI,@TB,n/a,30%,3.90,0.0,0.0,0.0,0.000,0.000,0.0,0.0,0.0,0.0,0.0,12.9,1.9,2.4,0.4
