Player Name,Pos,Salary,Team,Proj FP,Actual FP
Lamar Stevens,PF,3500,CLE,17.7,1.2
Anthony Gill,PF,3500,WAS,0.0,0.0
Ashton Hagans,SG,3500,MIN,0.0,0.0
Sam Merrill,PG,3500,MIL,0.0,0.0
Nick Richards,C,3500,CHA,0.0,0.0
Jordan Nwora,PF,3500,MIL,0.0,0.0
Vernon Carey,PF,3500,CHA,0.0,0.0
CJ Elleby,SF,3500,POR,0.0,2.0
Grant Riller,SG,3500,CHA,0.0,0.0
Nate Hinton,SG,3500,DAL,0.0,0.0
Jaden McDaniels,SF,3500,MIN,0.0,0.0
Karim Mane,PG,3500,ORL,0.0,0.0
Tyrell Terry,PG,3500,DAL,0.0,0.0
Josh Green,SG,3500,DAL,14.2,2.4
Tre Jones,PG,3500,SAS,0.0,0.0
Damian Jones,C,3500,PHO,0.0,0.0
Wesley Iwundu,SG,3500,DAL,8.7,12.7
Glenn Robinson III,SF,3500,SAC,14.0,16.3
Bryn Forbes,SG,3500,MIL,10.3,0.0
Jake Layman,SF,3500,MIN,11.0,0.0
Edmond Sumner,PG,3500,IND,8.3,6.0
D.J. Wilson,PF,3500,MIL,0.0,16.1
Thon Maker,C,3500,CLE,9.9,7.4
Boban Marjanovic,C,3500,DAL,0.0,1.2
Trey Lyles,PF,3500,SAS,0.0,0.0
Abdel Nader,SF,3500,PHO,0.0,0.0
Langston Galloway,SG,3500,PHO,10.5,4.2
Ed Davis,C,3500,MIN,0.0,0.0
E'Twaun Moore,SF,3500,PHO,0.0,0.0
James Johnson,PF,3500,DAL,20.9,29.5
Udonis Haslem,PF,3500,MIA,0.0,0.0
Robin Lopez,C,3500,WAS,10.4,13.2
Solomon Hill,SF,3500,ATL,7.4,29.1
Frank Kaminsky,PF,3500,PHO,0.0,0.0
Jakarr Sampson,PF,3500,IND,0.0,0.0
Rodney Hood,SF,3500,POR,9.1,13.4
Meyers Leonard,C,3500,MIA,0.0,6.3
Harry Giles,PF,3500,POR,0.0,11.4
Justin James,SG,3500,SAC,0.0,8.8
Bruno Fernando,PF,3500,ATL,0.0,0.0
Jaylen Nowell,PG,3500,MIN,0.0,0.0
Nassir Little,SF,3500,POR,0.0,5.4
Luka Samanic,PF,3500,SAS,0.0,0.0
Kyle Guy,SG,3500,SAC,0.0,0.0
Cody Martin,SG,3500,CHA,8.1,4.0
Jalen McDaniels,PF,3500,CHA,0.0,0.0
Jordan Bone,PG,3500,ORL,12.6,6.2
KZ Okpala,SF,3500,MIA,0.0,3.9
Jevon Carter,PG,3500,PHO,12.8,27.1
Chimezie Metu,C,3500,SAC,0.0,20.1
Keita Bates-Diop,SF,3500,SAS,0.0,0.0
Jerome Robinson,PG,3500,WAS,18.5,21.8
Mohamed Bamba,C,3500,ORL,0.0,0.0
Moritz Wagner,C,3500,WAS,0.0,25.9
Anfernee Simons,PG,3500,POR,0.0,7.5
Brandon Goodwin,PG,3500,ATL,11.6,8.5
Gabe Vincent,PG,3500,MIA,0.0,0.0
Jordan McLaughlin,PG,3500,MIN,0.0,0.0
Jaylen Adams,PG,3500,MIL,0.0,0.0
Aaron Holiday,PG,3500,IND,17.6,3.7
