Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Justin Dowling,W,4300,DAL,VGK,1,4.7,0.0
Shea Theodore,D,4300,VGK,DAL,145,11.0,20.0
Dominik Kahun,W,4300,PIT,CGY,3,8.6,21.3
Jacob Trouba,D,4300,NYR,MIN,147,13.2,9.6
Logan Brown,C,4200,OTT,CLS,2,5.1,1.6
Brandon Montour,D,4200,BUF,TB,151,10.3,3.2
Patrick Marleau,W,4200,SJ,LA,2,5.8,16.8
Brian Dumoulin,D,4200,PIT,CGY,153,7.4,1.6
Robert Thomas,W,4200,STL,NSH,3,7.8,9.6
Devon Toews,D,4200,NYI,ANH,157,7.8,4.8
Adrian Kempe,C,4100,LA,SJ,3,7.4,28.0
Nick Bonino,C,4100,NSH,STL,3,7.5,15.2
Alex Tuch,W,4100,VGK,DAL,3,11.1,3.2
Brandon Tanev,W,4100,PIT,CGY,2,7.6,3.2
Craig Smith,W,4100,NSH,STL,3,9.7,6.4
Esa Lindell,D,4000,DAL,VGK,167,9.5,15.2
Matt Niskanen,D,4000,PHI,VAN,168,8.1,11.2
Josh Leivo,W,4000,VAN,PHI,3,7.6,4.8
Morgan Frost,C,4000,PHI,VAN,2,8.4,6.4
Joel Eriksson Ek,C,3900,MIN,NYR,3,7.1,8.0
Cody Glass,W,3900,VGK,DAL,3,6.8,1.6
Noah Hanifin,D,3900,CGY,PIT,173,8.6,6.4
Alec Martinez,D,3900,LA,SJ,174,8.7,6.4
Tyler Bozak,W,3900,STL,NSH,1,8.5,4.8
Casey Cizikas,C,3900,NYI,ANH,3,7.5,4.8
Mathew Dumba,D,3900,MIN,NYR,177,12.7,8.0
Ondrej Kase,W,3900,ANH,NYI,3,12.8,15.2
Calle Jarnkrok,W,3800,NSH,STL,1,6.9,14.4
Chris Tierney,C,3800,OTT,CLS,3,8.9,0.0
Casey Mittelstadt,C,3800,BUF,TB,3,7.6,9.6
Jordan Greenway,W,3800,MIN,NYR,3,7.0,1.6
Adam Fox,D,3800,NYR,MIN,187,6.9,16.5
Tyler Myers,D,3800,VAN,PHI,190,9.4,1.6
Joe Thornton,C,3700,SJ,LA,3,8.3,3.2
Jesper Fast,W,3700,NYR,MIN,1,6.8,0.0
Cody Eakin,C,3700,VGK,DAL,2,7.6,1.6
Denis Gurianov,W,3700,DAL,VGK,2,5.1,8.0
Dominik Simon,W,3700,PIT,CGY,3,7.3,1.6
Dylan Demelo,D,3700,OTT,CLS,209,7.7,3.2
Blake Lizotte,C,3700,LA,SJ,3,5.5,9.6
Derek Ryan,C,3700,CGY,PIT,3,6.9,14.4
Tyler Ennis,W,3600,OTT,CLS,3,6.5,3.2
Oskar Sundqvist,C,3600,STL,NSH,3,7.0,3.2
Joel Farabee,W,3600,PHI,VAN,3,7.1,1.6
Scott Laughton,C,3600,PHI,VAN,3,7.0,4.8
Corey Perry,W,3600,DAL,VGK,3,8.3,1.6
Marcus Pettersson,D,3600,PIT,CGY,235,6.9,1.6
Zachary Sanford,W,3600,STL,NSH,3,6.4,1.6
Jason Dickinson,C,3500,DAL,VGK,3,6.6,16.8
Marcus Sorensen,W,3500,SJ,LA,3,6.6,3.2
Mattias Janmark,W,3500,DAL,VGK,3,6.8,10.1
Nicholas Paul,W,3500,OTT,CLS,1,7.9,3.2
Nick Ritchie,W,3500,ANH,NYI,3,8.4,1.6
Alexandre Texier,W,3500,CLS,OTT,1,8.6,1.6
Barclay Goodrow,W,3500,SJ,LA,2,5.8,4.8
Brett Howden,C,3400,NYR,MIN,3,7.0,3.2
Mathieu Joseph,W,3400,TB,BUF,3,7.0,10.0
Emil Bemstrom,W,3400,CLS,OTT,3,9.0,0.0
Michael Frolik,W,3300,CGY,PIT,2,7.9,1.6
Ivan Barbashev,W,3300,STL,NSH,2,6.1,3.2
Evan Rodrigues,C,3300,BUF,TB,2,8.7,0.0
Brendan Lemieux,W,3300,NYR,MIN,3,5.9,6.4
Adam Gaudette,W,3300,VAN,PHI,3,5.3,3.2
Max Jones,W,3300,ANH,NYI,2,6.6,6.4
Jimmy Vesey,W,3200,BUF,TB,1,8.7,16.8
Milan Lucic,W,3200,CGY,PIT,3,5.7,1.6
Cal Clutterbuck,W,3200,NYI,ANH,3,5.7,1.6
Luke Kunin,W,3200,MIN,NYR,3,8.2,4.8
Sonny Milano,W,3200,CLS,OTT,3,7.6,1.6
Carter Verhaeghe,W,3200,TB,BUF,2,2.5,3.2
Carl Grundstrom,W,3100,LA,SJ,2,6.0,1.6
Troy Terry,W,3100,ANH,NYI,1,8.1,9.6
Rocco Grimaldi,W,3100,NSH,STL,3,6.7,9.6
Melker Karlsson,W,3100,SJ,LA,3,5.5,3.2
Tim Schaller,W,3100,VAN,PHI,3,3.9,6.4
Dillon Dube,W,3000,CGY,PIT,3,4.9,15.2
Austin Wagner,W,3000,LA,SJ,3,5.9,12.8
Daniel Carr,W,3000,NSH,STL,2,7.3,1.6
Rasmus Asplund,W,3000,BUF,TB,3,1.7,3.2
