Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Evgeni Malkin,1,,C,8600,PIT,CGY,2,L1,P1,2.98,19.6,17.9,17.9,4.8,3.8,3.8,21.7,17.6,17.6,8.7,26.5,15.4,1.8,3.2,0.4
Artemi Panarin,2,,W,8400,NYR,MIN,1,L1,P1,3.18,21.8,20.6,20.6,3.6,3.0,3.0,23.0,18.0,18.0,10.1,25.8,13.9,1.7,26.1,3.1
Nikita Kucherov,1,Q,W,8200,TB,BUF,1,L1,P1,3.84,15.1,18.2,18.2,1.4,2.2,2.2,17.1,14.1,14.1,1.2,26.9,18.8,2.3,18.4,2.2
Sidney Crosby,,,C,8000,PIT,CGY,9,,,2.98,19.0,20.5,20.5,3.4,2.7,2.7,12.0,14.3,14.3,3.3,25.3,0.0,0.0,0.0,0.0
Jack Eichel,2,,C,8000,BUF,@TB,0,L1,P1,2.66,21.8,21.4,21.4,3.8,3.5,3.5,27.9,19.4,19.4,3.0,35.8,17.5,2.2,16.0,2.0
Claude Giroux,1,,W,7900,PHI,VAN,1,L2,P1,3.20,19.3,19.4,19.4,3.8,3.4,3.4,15.2,13.6,13.6,3.1,24.1,13.3,1.7,4.8,0.6
Tyler Seguin,3,,C,7900,DAL,VGK,1,L1,P1,2.92,18.5,19.5,19.5,5.2,3.5,3.5,24.5,13.6,13.6,2.9,24.4,16.8,2.1,24.5,3.1
Steven Stamkos,,Q,C,7800,TB,BUF,1,,,3.84,14.3,17.7,17.7,2.2,2.7,2.7,16.1,15.4,15.4,4.8,25.9,0.0,0.0,0.0,0.0
Anze Kopitar,2,,C,7700,LA,SJ,1,L1,P1,2.93,21.9,20.7,20.7,1.8,2.2,2.2,16.0,14.7,14.7,5.6,23.8,13.1,1.7,28.0,3.6
Jake Guentzel,1,,W,7600,PIT,CGY,2,L1,P1,2.98,19.8,20.9,20.9,3.6,3.3,3.3,19.3,15.0,15.0,6.2,23.7,15.1,2.0,23.2,3.1
Evander Kane,1,,W,7500,SJ,@LA,1,L1,P1,3.07,20.9,20.0,20.0,3.2,3.8,3.8,12.8,17.0,17.0,3.9,30.2,13.1,1.7,8.0,1.1
Elias Pettersson,1,,C,7400,VAN,@PHI,1,L1,P1,2.80,19.9,18.9,18.9,3.2,2.6,2.6,17.7,16.5,16.5,4.1,28.8,14.6,2.0,3.2,0.4
Filip Forsberg,1,,W,7400,NSH,STL,1,L1,P1,2.94,18.8,18.1,18.1,2.8,3.8,3.8,9.7,16.4,16.4,8.9,23.9,14.6,2.0,14.4,1.9
Mark Stone,,,W,7300,VGK,@DAL,1,L2,P2,2.58,19.3,19.7,19.7,2.4,2.6,2.6,10.1,13.4,13.4,4.6,22.1,14.5,2.0,20.8,2.8
Brayden Point,1,,C,7300,TB,BUF,1,L1,P1,3.84,17.8,18.1,18.1,1.8,2.1,2.1,12.7,12.8,12.8,0.1,25.6,14.8,2.0,6.4,0.9
Brock Boeser,,,W,7300,VAN,@PHI,1,L1,P1,2.80,21.4,19.6,19.6,4.0,3.0,3.0,15.2,14.7,14.7,3.0,26.5,14.5,2.0,3.2,0.4
Jeff Skinner,,,W,7100,BUF,@TB,0,L2,P1,2.66,16.5,17.6,17.6,2.8,3.6,3.6,8.5,12.5,12.5,2.2,22.7,13.3,1.9,6.4,0.9
Brent Burns,1,,D,7100,SJ,@LA,1,D1,P1,3.07,23.0,25.4,25.4,2.4,2.8,2.8,12.4,14.5,14.5,6.8,22.2,14.9,2.1,1.6,0.2
Johnny Gaudreau,0,,W,7100,CGY,@PIT,1,L1,P1,2.52,19.9,19.8,19.8,2.4,2.7,2.7,5.4,11.0,11.0,2.2,19.9,16.3,2.3,18.1,2.5
Mika Zibanejad,,Q,C,7100,NYR,MIN,1,,,3.18,19.3,20.9,20.9,1.8,3.0,3.0,8.1,18.1,18.1,-2.6,38.8,0.0,0.0,0.0,0.0
Logan Couture,1,,C,7100,SJ,@LA,1,L1,P1,3.07,19.3,18.7,18.7,3.6,2.6,2.6,22.7,14.4,14.4,3.8,25.1,13.9,2.0,11.2,1.6
Ryan O'Reilly,1,,C,7100,STL,@NSH,1,L2,P1,2.56,21.2,20.7,20.7,1.4,1.8,1.8,4.3,11.5,11.5,-1.7,24.7,13.1,1.8,12.8,1.8
Cam Atkinson,2,,W,7000,CLS,OTT,1,L1,P2,3.28,19.3,19.0,19.0,3.0,3.6,3.6,14.9,12.7,12.7,5.8,19.6,13.1,1.9,1.6,0.2
Sean Couturier,0,,C,6900,PHI,VAN,1,L1,P2,3.20,20.4,19.2,19.2,4.6,3.0,3.0,14.3,12.7,12.7,4.4,21.1,14.9,2.2,23.2,3.4
Matt Duchene,,,C,6900,NSH,STL,1,L2,P1,2.94,17.9,17.2,17.2,2.4,2.2,2.2,9.8,11.8,11.8,2.0,21.6,12.0,1.7,3.2,0.5
Jamie Benn,1,,W,6800,DAL,VGK,1,L1,P2,2.92,17.6,16.9,16.9,4.0,2.5,2.5,22.2,10.6,10.6,0.8,20.4,13.0,1.9,6.4,0.9
Erik Karlsson,1,,D,6700,SJ,@LA,1,D2,P2,3.07,24.2,25.0,25.0,1.8,1.7,1.7,9.6,11.1,11.1,3.3,19.0,14.6,2.2,29.6,4.4
Sean Monahan,,,C,6700,CGY,@PIT,1,L1,P1,2.52,18.4,18.7,18.7,2.8,2.5,2.5,6.4,10.9,10.9,2.5,19.3,14.7,2.2,15.7,2.3
Alexander Radulov,1,,W,6700,DAL,VGK,1,L2,P1,2.92,17.4,17.3,17.3,2.4,2.5,2.5,9.8,10.4,10.4,-2.3,23.0,14.2,2.1,42.6,6.4
Mathew Barzal,,,C,6700,NYI,@ANH,1,L1,P1,2.84,19.4,19.1,19.1,1.6,2.2,2.2,14.4,14.2,14.2,3.4,24.9,13.0,1.9,0.0,0.0
Jonathan Audy-Marchessault,,,W,6700,VGK,@DAL,1,L2,P1,2.58,17.6,17.7,17.7,4.0,3.4,3.4,12.6,11.8,11.8,5.9,17.7,13.5,2.0,6.4,1.0
Max Pacioretty,,,W,6600,VGK,@DAL,1,L1,P2,2.58,18.1,17.9,17.9,3.0,3.9,3.9,17.8,15.8,15.8,6.9,24.7,12.0,1.8,14.4,2.2
David Perron,2,,W,6600,STL,@NSH,1,L2,P1,2.56,19.9,18.4,18.4,1.6,2.4,2.4,11.8,13.3,13.3,3.0,23.7,10.0,1.5,16.8,2.5
