Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Donovan Mitchell,SG,UTA,vs LAC,24th,111.75,8300,19.3,57.3,39.4,3.3,1.18,42.63,8.57,10.85,7.74,28.0,17.5,33.3,32.50,35.57,35.57,100,,72,4.3,Y,35,37.00,4.5
Julius Randle,PF,NYK,@ ORL,16th,100.25,8200,20.8,64,34.1,4.5,0.99,35.79,12.35,12.33,11.58,25.4,14.3,34.3,33.75,39.34,39.34,100,,64,4.8,Y,37,38.50,4.7
Malcolm Brogdon,PG,IND,@ BKN,23rd,109.00,8200,27.2,41.2,46.9,10.7,1.33,47.75,4.52,4.00,4.36,24.9,16.0,35.3,34.75,33.18,33.18,100,,91,4,Y,32,57.10,7
Clint Capela,C,HOU,@ WAS,11th,121.00,8200,32.5,44.6,34.5,1.0,1.20,43.33,3.68,3.47,3.22,19.0,10.0,28.7,31.50,37.68,37.68,100,,90,4.6,Y,30,44.90,5.5
De'Aaron Fox,PG,SAC,vs CHA,26th,115.00,8100,20.7,62.9,26.6,6.0,0.91,32.68,9.94,12.07,9.18,27.4,12.8,29.3,33.25,38.80,38.80,100,,55,4.8,Y,36,43.40,5.4
Zach LaVine,SG,CHI,@ CLE,24th,109.75,8000,13.2,68.1,36.9,4.5,1.14,41.19,16.94,15.68,15.88,29.4,17.8,32.3,33.75,36.74,36.74,100,,58,4.6,Y,32,21.00,2.6
Kyle Lowry,PG,TOR,vs DET,29th,111.50,8000,28.9,42.8,39.9,6.8,1.02,36.62,3.73,3.96,3.6,21.9,15.5,39.3,34.75,34.84,34.84,100,,90,4.4,Y,38,42.00,5.3
Shai Gilgeous-Alexander,SG,OKC,vs POR,19th,110.25,8000,16.9,47.2,41.2,3.3,1.18,42.71,9.04,8.66,8.6,27.9,18.8,34.8,34.25,29.91,29.91,100,,79,3.7,Y,36,26.10,3.3
Draymond Green,PF,GSW,vs PHX,1st,117.75,8000,15.4,64.5,33.6,5.0,1.17,42.15,11.38,14.03,10.75,15.5,9.0,28.7,34.00,36.40,36.40,100,,58,4.6,Y,24,18.00,2.3
Lauri Markkanen,PF,CHI,@ CLE,14th,109.75,7900,11.9,64.1,35.1,2.0,1.12,40.38,14.60,14.91,13.08,26.4,15.8,31.3,32.25,34.31,34.31,100,,58,4.3,Y,27,33.10,4.2
Marvin Bagley III,PF,SAC,vs CHA,26th,115.00,7900,0,0,31.0,0.0,1.11,39.86,0.00,0.00,0,25.8,16.0,28.0,0.00,0.00,0.00,100,,0,0,,,,
Jayson Tatum,PF,BOS,vs MIL,26th,110.75,7700,25.4,45.9,42.5,2.0,1.20,43.34,6.46,5.85,6.33,27.4,20.3,35.3,35.25,34.19,34.19,100,,86,4.4,Y,39,34.80,4.5
Khris Middleton,SG,MIL,@ BOS,7th,113.75,7500,30.5,39.4,32.3,2.7,0.98,35.27,3.66,2.54,3.3,23.5,15.3,33.0,32.50,34.31,34.31,100,,92,4.6,Y,34,36.70,4.9
Hassan Whiteside,C,POR,@ OKC,4th,111.25,7500,20.7,59.7,30.2,1.0,1.18,42.64,14.82,11.12,10.81,18.8,7.5,25.5,26.25,37.41,37.41,100,,63,5,Y,25,36.40,4.9
Tristan Thompson,C,CLE,vs CHI,20th,107.75,7400,22.9,47.4,40.3,1.7,1.20,43.09,6.29,7.00,5.85,20.1,15.0,33.7,33.50,33.39,33.39,100,,83,4.5,Y,35,52.00,7
Myles Turner,C,IND,@ BKN,17th,109.00,7400,25.7,59.8,33.0,0.7,0.85,30.46,9.70,9.76,9.5,17.0,11.7,39.0,35.25,40.32,40.32,100,,70,5.4,Y,10,9.40,1.3
RJ Barrett,SG,NYK,@ ORL,24th,100.25,7200,24.6,41.8,37.4,3.3,1.00,35.88,3.53,4.93,3.53,24.2,16.0,37.5,36.00,31.96,31.96,100,,87,4.4,Y,31,12.40,1.7
Tobias Harris,SF,PHI,vs MIN,28th,114.50,7200,27.1,48.5,37.1,3.3,0.99,35.81,7.13,6.12,7.08,19.8,14.0,37.3,35.75,36.27,36.27,100,,84,5,Y,34,31.80,4.4
Thomas Bryant,C,WAS,vs HOU,24th,113.00,7100,19.2,59.2,34.3,2.0,1.12,40.23,13.00,11.44,11.74,20.8,12.0,30.7,32.50,36.33,36.33,100,,67,5.1,Y,34,48.90,6.9
Caris LeVert,SG,BKN,vs IND,25th,112.00,7000,20.4,47.3,31.2,4.3,0.94,33.73,1.96,7.68,1.69,24.7,16.0,33.3,31.00,31.89,31.89,100,,75,4.6,Y,33,22.70,3.2
Fred VanVleet,SG,TOR,vs DET,29th,111.50,7000,11.5,51.3,35.3,6.3,0.91,32.61,8.40,11.36,8.05,20.5,14.3,39.0,34.50,28.57,28.57,100,,68,4.1,Y,30,32.70,4.7
Chris Paul,PG,OKC,vs POR,19th,110.25,7000,17.5,54.2,23.5,3.3,0.83,29.98,12.73,10.48,10.43,22.1,10.8,28.3,29.50,33.24,33.24,100,,55,4.7,Y,31,36.50,5.2
Montrezl Harrell,C,LAC,@ UTA,7th,104.75,7000,23.9,49.5,34.2,2.8,1.13,40.73,7.78,7.32,6.27,24.1,10.5,30.3,29.00,34.83,34.83,100,,79,5,,14,14.40,2.1
Lou Williams,SG,LAC,@ UTA,22nd,104.75,7000,25.4,48.7,34.1,5.3,1.10,39.57,7.71,6.64,6.43,29.4,14.8,31.0,30.00,35.38,35.38,100,,81,5.1,Y,27,28.60,4.1
Terry Rozier,PG,CHA,@ SAC,12th,108.00,7000,20.6,40.5,25.5,5.5,0.89,32.15,13.78,5.67,12.25,23.4,11.8,28.5,32.00,29.15,29.15,100,,78,4.2,Y,35,48.00,6.9
Aaron Gordon,PF,ORL,vs NYK,6th,109.25,6900,23.5,36.9,23.4,3.7,0.79,28.44,4.69,3.85,4.01,15.5,8.0,29.7,30.75,29.23,29.23,100,,84,4.2,Y,28,35.70,5.2
C.J. McCollum,SG,POR,@ OKC,28th,111.25,6900,14,59.3,34.3,3.8,0.92,33.17,10.39,12.95,9.96,27.8,21.0,37.3,34.50,33.39,33.39,100,,62,4.8,Y,36,30.30,4.4
Kelly Oubre Jr.,SF,PHX,@ GSW,2nd,112.75,6900,29.5,36.5,38.4,1.8,1.25,44.93,10.32,2.00,9.17,25.4,14.5,30.8,32.00,32.52,32.52,100,,95,4.7,Y,33,20.40,3
Danilo Gallinari,SF,OKC,vs POR,17th,110.25,6800,26.8,42.2,28.0,1.8,0.97,35.09,6.03,4.41,5.23,25.0,12.8,28.8,31.25,33.40,33.40,100,,84,4.9,Y,30,22.70,3.3
Wendell Carter Jr.,C,CHI,@ CLE,26th,109.75,6700,14.3,47.5,29.6,0.5,1.10,39.84,11.54,9.48,8.9,19.0,9.5,26.8,27.75,28.56,28.56,100,,68,4.3,Y,27,27.60,4.1
Al Horford,PF,PHI,vs MIN,29th,114.50,6700,23,50.9,34.0,3.3,1.05,37.86,7.36,7.97,6.39,17.6,11.7,32.3,31.25,34.99,34.99,100,,77,5.2,Y,34,36.20,5.4
Andrew Wiggins,SG,MIN,@ PHI,27th,107.50,6700,28.9,30.1,29.2,0.7,0.84,30.32,0.78,0.33,0.74,24.8,19.3,34.7,34.00,29.39,29.39,100,,99,4.4,Y,33,33.00,4.9
Buddy Hield,SG,SAC,vs CHA,18th,115.00,6700,18.2,53.9,20.4,1.8,0.70,25.14,10.75,10.21,9.93,25.3,14.3,29.3,33.25,33.51,33.51,100,,50,5,Y,38,34.20,5.1
Eric Bledsoe,PG,MIL,@ BOS,8th,113.75,6600,20.6,47.4,22.8,4.0,0.91,32.83,9.08,7.66,7.19,26.4,12.0,25.0,28.50,32.10,32.10,100,,66,4.9,Y,28,18.50,2.8
Gordon Hayward,SF,BOS,vs MIL,26th,110.75,6600,21.4,40.6,25.8,2.3,0.78,28.11,4.28,5.49,4.01,20.8,12.3,33.0,33.75,29.59,29.59,100,,79,4.5,Y,38,47.50,7.2
Cody Zeller,C,CHA,@ SAC,10th,108.00,6600,10.9,54.4,37.8,1.0,1.25,44.82,16.51,12.42,13.53,19.7,11.3,30.3,29.50,29.53,29.53,100,,67,4.5,Y,35,34.50,5.2
Larry Nance Jr.,SF,CLE,vs CHI,11th,107.75,6500,18,38.2,26.1,1.3,1.10,39.65,4.98,5.77,3.53,19.3,9.0,23.7,25.50,26.68,26.68,100,,78,4.1,,30,20.00,3.1
Jonathan Isaac,SF,ORL,vs NYK,4th,109.25,6500,9.8,46.1,31.9,0.7,1.17,42.06,7.04,10.37,5.67,15.6,7.7,27.3,29.00,25.39,25.39,100,,67,3.9,Y,32,31.40,4.8
Ricky Rubio,PG,PHX,@ GSW,5th,112.75,6500,24,40.8,35.9,9.3,1.15,41.29,7.42,4.81,6.23,20.5,9.3,31.3,30.25,31.19,31.19,100,,87,4.8,Y,33,30.10,4.6
Bojan Bogdanovic,SF,UTA,vs LAC,24th,111.75,6400,12,39.9,33.0,1.0,1.17,41.89,7.22,7.98,5.67,30.3,15.0,28.3,28.25,23.95,23.95,100,,76,3.7,Y,31,17.80,2.8
PJ Washington,PF,CHA,@ SAC,13th,108.00,6400,20.5,40.8,25.9,0.5,0.77,27.78,5.20,5.78,4.98,17.7,10.0,33.5,34.50,29.20,29.20,100,,78,4.6,Y,36,37.10,5.8
Steven Adams,C,OKC,vs POR,3rd,110.25,6300,0,6.9,24.6,1.5,0.90,32.43,4.02,3.45,0,17.0,8.0,27.3,0.00,0.00,0.00,100,,86,0,,,,
Mike Conley,PG,UTA,vs LAC,25th,111.75,6300,21.1,43.8,16.3,4.3,0.64,23.05,9.25,6.50,7.19,26.9,11.3,25.5,28.00,30.80,30.80,100,,60,4.9,Y,32,41.70,6.6
Serge Ibaka,PF,TOR,vs DET,25th,111.50,6200,15.9,41.1,25.1,0.3,1.08,38.90,13.01,7.21,8.67,23.9,9.3,23.3,24.00,26.67,26.67,100,,71,4.3,,32,32.20,5.2
Derrick Rose,SG,DET,@ TOR,16th,102.50,6200,10.5,50.1,31.3,5.3,1.19,42.89,14.76,11.32,10.97,36.7,16.0,26.3,26.75,27.47,27.47,100,,64,4.4,,21,29.00,4.7
Mitchell Robinson,C,NYK,@ ORL,19th,100.25,6100,22.7,30.9,29.0,0.3,1.58,56.88,2.36,2.33,1.46,19.6,6.7,18.3,22.25,26.20,26.20,100,,92,4.3,Y,19,30.00,4.9
Jeff Teague,PG,MIN,@ PHI,10th,107.50,6100,18.4,44,26.2,5.7,0.89,32.20,7.33,7.30,6.21,14.1,6.7,29.3,30.50,29.36,29.36,100,,72,4.8,Y,25,20.70,3.4
Jarrett Allen,PF,BKN,vs IND,28th,112.00,6100,18.5,40.1,28.9,1.3,0.99,35.43,3.46,6.17,2.5,11.3,6.0,29.3,26.00,27.75,27.75,100,,79,4.5,,22,23.10,3.8
OG Anunoby,SF,TOR,vs DET,7th,111.50,6100,7.4,45.7,32.7,1.0,0.95,34.12,15.27,10.94,14.21,13.4,9.8,34.5,33.50,23.85,23.85,100,,67,3.9,Y,37,26.60,4.4
Robert Covington,PF,MIN,@ PHI,27th,107.50,6000,22,36.8,22.9,1.3,0.87,31.26,4.26,4.22,3.67,19.1,10.3,26.3,31.00,28.35,28.35,100,,82,4.7,Y,26,20.60,3.4
Josh Richardson,SG,PHI,vs MIN,6th,114.50,6000,23.7,39.7,29.3,3.7,0.87,31.33,6.55,4.57,6.28,20.5,12.7,33.7,34.50,30.59,30.59,100,,84,5.1,Y,32,27.30,4.6
T.J. Warren,SF,IND,@ BKN,25th,109.00,5900,11.2,56.9,22.0,0.3,0.61,21.83,11.97,13.06,11.39,21.5,16.3,36.3,34.25,30.80,30.80,100,,41,5.2,Y,34,33.10,5.6
Jeremy Lamb,SG,IND,@ BKN,23rd,109.00,5900,29.8,29.8,20.3,3.0,0.78,28.11,0.00,0.00,0,23.1,11.0,26.0,29.75,29.82,29.82,100,,0,5.1,Y,34,34.40,5.8
Rui Hachimura,PF,WAS,vs HOU,24th,113.00,5900,25.8,37.4,30.0,1.7,0.92,33.10,2.82,3.31,2.6,22.8,16.3,32.7,33.25,30.77,30.77,100,,89,5.2,Y,36,28.00,4.7
Richaun Holmes,PF,SAC,vs CHA,30th,115.00,5900,7.8,59.6,21.6,0.3,1.09,39.42,15.17,14.80,10.75,18.4,6.8,19.8,25.50,30.00,30.00,100,,31,5.1,Y,35,41.80,7.1
Brook Lopez,C,MIL,@ BOS,8th,113.75,5800,18.6,39.9,31.1,1.7,1.04,37.32,10.75,6.09,8.51,15.5,9.0,30.0,28.50,27.70,27.70,100,,80,4.8,Y,27,18.60,3.2
Spencer Dinwiddie,PG,BKN,vs IND,20th,112.00,5800,11,42.1,27.7,5.0,1.09,39.36,6.23,8.87,4.41,28.8,12.7,25.3,25.50,24.31,24.31,100,,68,4.2,,27,31.90,5.5
Dennis Schroder,SG,OKC,vs POR,19th,110.25,5800,6.5,54.7,31.2,5.0,1.08,39.01,20.02,13.78,16.68,23.6,12.0,28.8,30.00,27.18,27.18,100,,56,4.7,,28,24.80,4.3
Enes Kanter,C,BOS,vs MIL,13th,110.75,5700,0,0,22.2,2.0,0.89,31.97,0.00,0.00,0,18.5,8.0,25.0,0.00,0.00,0.00,100,,0,0,,,,
Jaylen Brown,SG,BOS,vs MIL,19th,110.75,5700,0,23.3,32.0,2.0,1.11,40.19,5.43,11.63,0,22.6,13.3,28.7,0.00,0.00,0.00,100,,64,0,,,,
Miles Bridges,SF,CHA,@ SAC,12th,108.00,5700,21,36.2,24.7,2.5,0.75,26.89,3.94,4.32,3.72,18.1,10.8,33.0,34.00,27.51,27.51,100,,83,4.8,Y,34,25.80,4.5
Devonte' Graham,SG,CHA,@ SAC,12th,108.00,5700,13,38.2,30.1,7.3,1.05,37.72,9.61,7.19,7.74,23.1,12.0,28.8,29.00,23.79,23.79,100,,76,4.2,,31,28.50,5
Frank Kaminsky,PF,PHX,@ GSW,16th,112.75,5700,18.8,41.7,27.1,3.0,0.96,34.47,4.62,6.53,3.72,21.4,10.8,28.3,29.00,28.64,28.64,100,,76,5,,18,7.40,1.3
Kevon Looney,C,GSW,vs PHX,1st,117.75,5700,0,0,14.3,1.0,1.43,51.48,0.00,0.00,0,19.2,4.0,10.0,0.00,0.00,0.00,100,,0,0,,,,
Evan Fournier,SG,ORL,vs NYK,4th,109.25,5600,19.4,29.4,27.7,2.7,0.96,34.34,3.39,2.85,2.83,28.2,15.3,29.0,30.00,23.72,23.72,100,,90,4.2,Y,28,24.10,4.3
Bobby Portis,C,NYK,@ ORL,16th,100.25,5600,2.1,57.9,27.1,2.0,1.08,38.95,15.01,15.96,10.63,17.7,9.0,25.0,25.50,26.00,26.00,100,,41,4.6,,29,24.00,4.3
Marc Gasol,C,TOR,vs DET,7th,111.50,5600,19.2,36.4,16.7,2.0,0.63,22.69,8.88,4.92,6.29,12.8,6.5,26.5,25.50,26.53,26.53,100,,71,4.7,Y,15,12.80,2.3
P.J. Tucker,PF,HOU,@ WAS,23rd,121.00,5600,18.2,31,30.7,1.3,0.85,30.45,5.67,3.64,5.43,11.8,9.3,36.3,34.50,23.68,23.68,100,,88,4.2,Y,33,30.00,5.4
Taurean Prince,SF,BKN,vs IND,16th,112.00,5500,10.7,47,25.5,1.3,0.73,26.52,6.86,10.37,6.1,16.1,11.0,34.7,32.00,26.23,26.23,100,,59,4.8,Y,27,20.40,3.7
Willie Cauley-Stein,C,GSW,vs PHX,15th,117.75,5500,22.2,22.2,,,,,,,0,,,,19.75,22.20,22.20,100,,0,4,,12,22.50,4.1
Collin Sexton,PG,CLE,vs CHI,3rd,107.75,5400,17.9,29.7,22.0,2.0,0.73,26.40,4.04,3.37,3.45,26.3,14.7,30.0,30.75,22.92,22.92,100,,85,4.2,Y,28,19.40,3.6
Elfrid Payton,PG,NYK,@ ORL,21st,100.25,5400,0,25,23.0,3.8,0.90,32.44,15.92,12.51,0,15.1,7.3,25.5,0.00,0.00,0.00,100,,46,0,,,,
Bogdan Bogdanovic,SG,SAC,vs CHA,18th,115.00,5300,11.6,40.9,18.4,3.3,0.78,28.15,12.57,8.37,8.9,22.1,10.0,23.5,25.50,24.12,24.12,100,,55,4.6,,26,24.90,4.7
Otto Porter,SF,CHI,@ CLE,8th,109.75,5200,19.7,37.3,14.9,0.5,0.59,21.17,7.96,5.03,6.3,16.4,8.5,25.3,28.50,27.22,27.22,100,,66,5.2,Y,27,25.50,4.9
Marcus Morris,SF,NYK,@ ORL,24th,100.25,5200,13.1,46.2,24.4,0.5,0.74,26.62,7.29,9.46,6.38,19.1,12.3,33.0,31.50,27.29,27.29,100,,61,5.2,Y,31,27.00,5.2
Marcus Smart,SG,BOS,vs MIL,19th,110.75,5200,17.3,40.4,23.9,5.0,0.80,29.00,9.42,6.59,8.5,13.9,9.0,29.7,32.50,27.22,27.22,100,,72,5.2,Y,39,35.80,6.9
Ishmael Smith,PG,WAS,vs HOU,22nd,113.00,5200,11.8,37.8,22.5,4.3,0.78,28.26,9.33,7.43,7.19,16.7,10.0,28.7,27.75,22.91,22.91,100,,67,4.4,Y,23,10.70,2.1
Luke Kennard,SF,DET,@ TOR,20th,102.50,5100,13.2,33.9,25.7,2.8,0.84,30.30,8.90,5.91,7.6,21.0,11.8,30.5,30.75,22.05,22.05,100,,77,4.3,Y,27,13.70,2.7
Patrick Beverley,PG,LAC,@ UTA,13th,104.75,5100,21.1,30.3,24.1,3.5,0.80,28.86,4.26,2.63,3.64,13.8,7.0,30.0,30.75,25.02,25.02,100,,89,4.9,Y,25,12.60,2.5
Joe Ingles,SF,UTA,vs LAC,22nd,111.75,5100,11.9,34.4,17.1,3.3,0.61,22.02,10.34,6.41,7.18,11.6,5.3,28.0,25.00,21.54,21.54,100,,63,4.2,,31,27.90,5.5
Harrison Barnes,SF,SAC,vs CHA,29th,115.00,5100,21.5,32.4,20.0,0.8,0.68,24.58,0.72,3.12,0.68,15.8,9.5,29.3,33.75,26.16,26.16,100,,84,5.1,Y,40,39.90,7.8
DeAndre Jordan,C,BKN,vs IND,28th,112.00,5000,11,41.9,18.2,1.0,0.87,31.26,12.30,8.84,7.52,10.3,3.0,21.0,22.00,24.22,24.22,100,,51,4.8,Y,23,30.40,6.1
Reggie Jackson,PG,DET,@ TOR,16th,102.50,5000,0,1.6,13.5,4.0,0.77,27.77,5.73,0.80,0,16.9,5.5,17.5,0.00,0.00,0.00,100,,0,0,,,,
Kent Bazemore,SF,POR,@ OKC,14th,111.25,4900,13.2,35.8,20.8,1.8,0.81,29.04,10.74,6.46,8.65,16.0,7.8,25.8,29.00,22.86,22.86,100,,69,4.7,,21,19.00,3.9
Nemanja Bjelica,PF,SAC,vs CHA,30th,115.00,4900,14.7,44.8,20.9,1.8,0.83,29.76,4.71,8.62,3.73,13.9,6.8,25.3,28.50,27.59,27.59,100,,59,5.6,Y,25,17.80,3.6
Markelle Fultz,PG,ORL,vs NYK,4th,109.25,4800,18.3,25,21.3,4.7,0.86,31.14,4.59,1.89,3.12,23.6,11.3,24.7,24.50,21.17,21.17,100,,91,4.4,,20,10.70,2.2
George Hill,PG,MIL,@ BOS,8th,113.75,4800,4.4,34.8,27.3,4.7,1.04,37.37,22.95,8.68,13.87,14.8,7.0,26.3,21.75,17.42,17.42,100,,68,3.6,,20,20.00,4.2
Dwayne Bacon,SG,CHA,@ SAC,10th,108.00,4800,5.8,41.9,21.2,2.0,0.75,27.02,8.85,10.32,7.5,24.0,13.3,28.3,30.50,21.30,21.30,100,,51,4.4,Y,25,11.40,2.4
Joe Harris,SF,BKN,vs IND,25th,112.00,4700,20.3,25.4,20.8,1.7,0.58,21.03,1.92,1.44,1.67,12.7,10.0,35.7,31.25,22.48,22.48,100,,93,4.8,Y,30,12.40,2.6
Christian Wood,PF,DET,@ TOR,29th,102.50,4700,1.1,53.2,16.8,0.0,1.14,41.24,28.53,14.87,14.66,18.0,5.3,14.7,18.50,23.42,23.42,100,,11,5,,16,8.20,1.7
Isaiah Thomas,PG,WAS,vs HOU,22nd,113.00,4700,18.2,18.2,25.1,5.0,1.26,45.18,0.00,0.00,0,33.5,14.0,20.0,20.75,18.19,18.19,100,,0,3.9,,24,32.40,6.9
Zach Collins,PF,POR,@ OKC,10th,111.25,4700,0,5.3,16.8,2.0,0.59,21.10,0.95,2.67,0,13.6,6.3,28.7,0.00,0.00,0.00,100,,84,0,,,,
Aron Baynes,C,PHX,@ GSW,5th,112.75,4700,4.4,41.4,21.5,2.0,1.03,37.30,10.54,10.58,6.66,18.3,6.5,20.8,22.75,20.23,20.23,100,,51,4.3,Y,28,58.10,12.4
Dario Saric,PF,PHX,@ GSW,5th,112.75,4700,8.6,45.1,19.9,2.0,0.74,26.78,9.68,10.42,7.8,13.6,7.0,26.8,29.00,24.26,24.26,100,,48,5.2,Y,31,48.30,10.3
Tomas Satoransky,PG,CHI,@ CLE,16th,109.75,4600,11.7,37.4,18.2,3.5,0.73,26.40,12.96,7.34,9.63,12.4,6.0,24.8,26.75,22.68,22.68,100,,60,4.9,Y,27,21.40,4.7
Thaddeus Young,PF,CHI,@ CLE,14th,109.75,4600,9.4,35.7,16.5,1.5,0.79,28.20,9.49,7.51,5.87,21.8,9.0,21.0,22.25,20.66,20.66,100,,54,4.5,,23,24.50,5.3
Markieff Morris,SF,DET,@ TOR,29th,102.50,4600,8.4,38.7,17.1,1.5,0.67,24.07,12.02,8.65,8.68,21.6,8.5,25.5,26.00,21.37,21.37,100,,49,4.6,Y,32,23.00,5
Cedi Osman,SF,CLE,vs CHI,11th,107.75,4500,7.2,39.4,13.0,1.3,0.46,16.71,11.45,9.18,9.38,12.1,6.7,28.0,29.50,20.99,20.99,100,,29,4.7,Y,31,25.30,5.6
Jordan Clarkson,SG,CLE,vs CHI,14th,107.75,4500,12,25.3,19.8,1.7,0.98,35.00,7.43,3.81,4.02,29.4,11.0,20.3,19.50,17.70,17.70,100,,81,3.9,,26,23.00,5.1
Coby White,PG,CHI,@ CLE,24th,109.75,4500,10.4,42.1,24.2,3.3,1.02,36.72,6.20,9.05,3.96,23.1,12.0,23.8,23.00,23.97,23.97,100,,63,5.3,,21,16.70,3.7
D.J. Augustin,PG,ORL,vs NYK,4th,109.25,4500,17,23.3,19.5,3.3,0.78,28.13,3.47,1.80,2.36,19.6,9.7,25.0,24.50,19.72,19.72,100,,91,4.4,Y,28,16.70,3.7
Robert Williams,C,BOS,vs MIL,13th,110.75,4500,15.2,28.3,21.2,1.7,1.33,47.77,6.10,3.74,2.97,12.0,3.3,16.0,17.50,20.83,20.83,100,,82,4.6,,14,14.30,3.2
