Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Nathan MacKinnon,2,,C,8700,COL,DAL,1,L1,P1,2.93,20.7,21.2,21.2,3.8,4.0,4.0,20.0,20.8,20.8,15.8,25.7,18.6,2.1,31.7,3.6
Alexander Ovechkin,1,,W,8700,WAS,BUF,2,L1,P1,3.68,21.3,21.3,21.3,6.0,5.0,5.0,29.4,22.1,22.1,7.8,36.4,17.0,2.0,12.8,1.5
Jack Eichel,2,,C,8500,BUF,@WAS,3,L1,P1,2.82,21.3,20.9,20.9,3.2,3.3,3.3,19.7,19.6,19.6,2.1,37.1,17.5,2.1,6.4,0.8
Steven Stamkos,1,,W,8400,TB,@NYI,1,L1,P1,3.08,18.1,19.2,19.2,3.8,3.1,3.1,12.2,15.6,15.6,4.7,26.4,15.9,1.9,11.2,1.3
Nikita Kucherov,1,,W,8200,TB,@NYI,1,L1,P1,3.08,17.9,19.1,19.1,3.6,2.5,2.5,11.5,13.3,13.3,0.6,26.1,18.8,2.3,4.8,0.6
Mikko Rantanen,,,W,8200,COL,DAL,10,,,2.93,18.0,18.9,18.9,2.2,2.7,2.7,15.6,18.3,18.3,7.9,28.6,0.0,0.0,0.0,0.0
Claude Giroux,1,,C,7600,PHI,@NJ,2,L1,P1,3.18,18.4,19.1,19.1,3.8,3.5,3.5,13.4,12.2,12.2,5.6,18.9,13.3,1.8,4.8,0.6
Jeff Skinner,1,,W,7600,BUF,@WAS,3,L2,P1,2.82,18.4,18.2,18.2,3.4,4.0,4.0,14.3,15.3,15.3,4.5,26.1,13.3,1.8,4.8,0.6
Mark Scheifele,0,,C,7600,WPG,@SJ,2,L1,P1,2.98,23.2,22.0,22.0,2.2,2.2,2.2,5.8,13.4,13.4,4.4,22.4,14.2,1.9,11.2,1.5
Tyler Seguin,,,C,7600,DAL,@COL,2,L1,P1,2.57,19.2,20.4,20.4,3.0,3.1,3.1,14.3,11.4,11.4,1.3,21.6,16.8,2.2,1.6,0.2
Patrik Laine,,Q,W,7600,WPG,@SJ,2,,,2.98,20.3,19.3,19.3,2.6,2.9,2.9,7.8,15.5,15.5,2.6,28.4,0.0,0.0,0.0,0.0
Taylor Hall,1,,W,7500,NJ,PHI,1,L1,P1,3.32,19.0,19.4,19.4,3.2,3.7,3.7,16.1,14.2,14.2,8.6,19.7,16.5,2.2,23.7,3.2
Vladimir Tarasenko,,Q,W,7500,STL,CLS,4,,,3.05,15.1,16.2,16.2,3.2,2.6,2.6,17.6,14.6,14.6,6.2,23.1,0.0,0.0,0.0,0.0
Cam Atkinson,,,W,7400,CLS,@STL,1,L1,P1,2.45,18.2,19.1,19.1,3.8,4.0,4.0,12.7,12.6,12.6,4.8,20.4,13.1,1.8,14.4,1.9
