Player Name,Pos,Salary,Team,Opp,Line,Proj FP,Actual FP
Nathan MacKinnon,C,8700,COL,DAL,1,18.6,31.7
Alexander Ovechkin,W,8700,WAS,BUF,1,17.0,12.8
Jack Eichel,C,8500,BUF,WAS,1,17.5,6.4
Steven Stamkos,W,8400,TB,NYI,1,15.9,11.2
Nikita Kucherov,W,8200,TB,NYI,1,18.8,4.8
Claude Giroux,C,7600,PHI,NJ,1,13.3,4.8
Jeff Skinner,W,7600,BUF,WAS,2,13.3,4.8
Mark Scheifele,C,7600,WPG,SJ,1,14.2,11.2
Tyler Seguin,C,7600,DAL,COL,1,16.8,1.6
Taylor Hall,W,7500,NJ,PHI,1,16.5,23.7
Cam Atkinson,W,7400,CLS,STL,1,13.1,14.4
Evgeny Kuznetsov,C,7400,WAS,BUF,2,13.1,3.2
Brayden Point,C,7400,TB,NYI,2,14.8,3.2
John Carlson,D,7300,WAS,BUF,21,13.8,3.2
Brock Boeser,W,7300,VAN,ANH,1,14.5,8.0
Evander Kane,W,7200,SJ,WPG,2,13.1,19.2
Elias Pettersson,C,7100,VAN,ANH,1,14.6,0.0
Brent Burns,D,7100,SJ,WPG,26,14.9,3.2
Dylan Larkin,C,7100,DET,CAR,1,16.1,12.8
Blake Wheeler,W,7100,WPG,SJ,1,14.3,21.6
Logan Couture,C,6900,SJ,WPG,1,13.9,6.4
Jamie Benn,W,6900,DAL,COL,1,13.0,1.6
Sebastian Aho,C,6900,CAR,DET,2,15.4,38.9
Erik Karlsson,D,6800,SJ,WPG,32,14.6,4.8
Sean Couturier,C,6700,PHI,NJ,2,14.9,23.2
Jakub Voracek,W,6700,PHI,NJ,1,12.8,3.2
Mathew Barzal,C,6600,NYI,TB,1,13.0,28.0
T.J. Oshie,W,6600,WAS,BUF,1,10.8,16.8
Dougie Hamilton,D,6500,CAR,DET,37,11.7,27.6
Anders Lee,W,6500,NYI,TB,1,11.3,39.2
Anthony Mantha,W,6500,DET,CAR,2,13.0,34.1
Brayden Schenn,C,6500,STL,CLS,1,11.5,14.1
Ryan O'Reilly,C,6400,STL,CLS,2,13.1,10.1
Nicklas Backstrom,C,6400,WAS,BUF,1,12.0,6.4
Tomas Hertl,C,6400,SJ,WPG,2,13.2,23.2
Teuvo Teravainen,W,6400,CAR,DET,1,12.4,20.0
Jakob Silfverberg,W,6300,ANH,VAN,2,10.9,22.0
Victor Olofsson,W,6300,BUF,WAS,1,8.7,1.6
Kyle Connor,W,6300,WPG,SJ,1,13.6,22.4
Alexander Radulov,W,6200,DAL,COL,2,14.2,12.8
Ryan Getzlaf,C,6200,ANH,VAN,1,11.5,18.4
J.T. Miller,W,6200,VAN,ANH,1,9.7,4.8
Sam Reinhart,W,6200,BUF,WAS,1,11.9,3.2
Travis Konecny,W,6100,PHI,NJ,2,11.1,14.4
Bo Horvat,C,6100,VAN,ANH,2,13.0,3.2
Seth Jones,D,6100,CLS,STL,54,12.9,8.0
Alex Pietrangelo,D,6000,STL,CLS,55,12.2,14.9
James van Riemsdyk,W,5900,PHI,NJ,1,11.3,1.6
Joe Pavelski,W,5800,DAL,COL,2,12.3,11.2
Kyle Palmieri,W,5800,NJ,PHI,1,12.4,18.1
David Perron,W,5800,STL,CLS,2,10.0,24.2
Gustav Nyquist,W,5800,CLS,STL,2,10.8,11.2
Kevin Hayes,C,5700,PHI,NJ,3,10.9,4.8
Jaden Schwartz,W,5700,STL,CLS,1,11.6,14.9
Nikolaj Ehlers,W,5600,WPG,SJ,2,11.7,16.8
Alexander Edler,D,5600,VAN,ANH,65,12.2,11.2
Brock Nelson,C,5600,NYI,TB,2,9.8,0.0
Rickard Rakell,W,5500,ANH,VAN,2,13.4,16.4
Pierre-Luc Dubois,C,5500,CLS,STL,1,11.4,28.5
Josh Bailey,W,5500,NYI,TB,1,9.6,23.2
Tyler Bertuzzi,W,5400,DET,CAR,1,10.5,15.2
Roope Hintz,C,5400,DAL,COL,2,8.5,34.0
Rasmus Dahlin,D,5400,BUF,WAS,74,11.1,12.8
Andrei Svechnikov,W,5400,CAR,DET,2,11.1,28.0
Kevin Shattenkirk,D,5300,TB,NYI,76,8.4,19.2
Timo Meier,W,5300,SJ,WPG,3,14.9,6.4
Adam Henrique,C,5300,ANH,VAN,2,9.2,4.8
Zachary Werenski,D,5300,CLS,STL,79,10.9,1.6
Erik Haula,C,5300,CAR,DET,3,9.8,1.6
John Klingberg,D,5300,DAL,COL,81,12.5,4.8
Jack Hughes,C,5300,NJ,PHI,1,12.2,10.1
Nino Niederreiter,W,5200,CAR,DET,1,11.2,18.9
Nazem Kadri,W,5200,COL,DAL,1,11.0,13.3
P.K. Subban,D,5100,NJ,PHI,85,11.7,9.6
Jordan Staal,C,5100,CAR,DET,1,9.5,3.2
Ryan Dzingel,W,5000,CAR,DET,3,9.9,11.2
Nick Foligno,W,5000,CLS,STL,1,9.1,1.6
Cale Makar,D,4900,COL,DAL,89,9.0,13.3
Cam Fowler,D,4900,ANH,VAN,90,8.7,4.8
Jakub Vrana,W,4900,WAS,BUF,2,9.9,38.4
Marcus Johansson,C,4900,BUF,WAS,2,9.0,1.6
Tanner Pearson,W,4900,VAN,ANH,2,8.5,19.2
Ondrej Palat,W,4900,TB,NYI,2,9.0,12.8
Colton Parayko,D,4800,STL,CLS,97,10.0,0.0
Tyler Johnson,C,4800,TB,NYI,2,9.7,1.6
Oliver Bjorkstrand,W,4800,CLS,STL,2,9.6,28.5
Joshua Morrissey,D,4800,WPG,SJ,100,9.6,3.2
Ivan Provorov,D,4800,PHI,NJ,101,10.3,8.0
Andre Burakovsky,W,4800,COL,DAL,2,7.8,6.4
Kevin Labanc,W,4800,SJ,WPG,1,9.8,12.8
Blake Coleman,W,4700,NJ,PHI,2,9.3,4.8
Anthony Beauvillier,W,4700,NYI,TB,2,9.1,8.0
Bryan Little,C,4700,WPG,SJ,2,7.8,11.2
Nico Hischier,C,4600,NJ,PHI,3,12.1,14.9
Mikhail Sergachev,D,4600,TB,NYI,109,9.7,8.0
Devon Toews,D,4600,NYI,TB,110,7.8,6.4
Patrick Marleau,W,4600,SJ,WPG,1,5.8,9.6
J.T. Compher,W,4600,COL,DAL,2,9.7,8.0
Rasmus Ristolainen,D,4600,BUF,WAS,113,11.5,8.0
Andreas Athanasiou,W,4600,DET,CAR,2,12.1,21.3
Oskar Lindblom,W,4500,PHI,NJ,2,9.7,24.8
Boone Jenner,C,4500,CLS,STL,3,10.4,4.8
Josh Leivo,W,4500,VAN,ANH,3,7.6,1.6
Lars Eller,C,4500,WAS,BUF,3,8.4,1.6
Derick Brassard,W,4400,NYI,TB,2,7.2,29.6
Miro Heiskanen,D,4400,DAL,COL,123,10.7,16.0
Anthony Cirelli,C,4400,TB,NYI,3,8.5,1.6
Brandon Sutter,C,4400,VAN,ANH,3,6.7,16.0
Alex Killorn,W,4300,TB,NYI,3,8.1,4.8
Quinn Hughes,D,4300,VAN,ANH,128,7.2,1.6
Tyson Jost,C,4300,COL,DAL,2,8.0,4.8
Tom Wilson,W,4300,WAS,BUF,2,10.4,34.4
Samuel Girard,D,4300,COL,DAL,132,7.9,0.0
Tyler Bozak,C,4300,STL,CLS,3,8.5,8.0
Michael Ferland,W,4200,VAN,ANH,3,0.0,0.0
Sami Vatanen,D,4200,NJ,PHI,136,9.6,14.1
Sam Steel,C,4200,ANH,VAN,3,8.0,1.6
Josh Anderson,W,4200,CLS,STL,3,11.1,4.8
Filip Hronek,D,4100,DET,CAR,142,8.2,6.4
Neal Pionk,D,4100,WPG,SJ,143,9.2,0.0
Alexander Wennberg,C,4100,CLS,STL,2,7.0,10.1
Joe Thornton,C,4100,SJ,WPG,3,8.3,8.0
Travis Zajac,C,4100,NJ,PHI,2,7.3,4.8
Matt Niskanen,D,4100,PHI,NJ,148,8.1,9.6
Dmitry Orlov,D,4100,WAS,BUF,149,7.6,4.8
Mike Green,D,4000,DET,CAR,150,9.5,3.2
Corey Perry,W,4000,DAL,COL,1,8.3,4.8
Tyler Myers,D,4000,VAN,ANH,152,9.4,3.2
Joonas Donskoi,W,4000,COL,DAL,1,8.1,3.2
Jake Gardiner,D,4000,CAR,DET,155,8.5,8.5
Pavel Zacha,C,3900,NJ,PHI,3,7.9,1.6
Darren Helm,W,3900,DET,CAR,1,6.5,3.2
Samuel Blais,W,3800,STL,CLS,1,8.0,1.6
Kyle Okposo,W,3800,BUF,WAS,3,7.6,0.0
Jack Roslovic,W,3800,WPG,SJ,2,6.8,8.0
Ryan Pulock,D,3800,NYI,TB,167,11.3,18.4
