Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
Connor McDavid,1,,C,9100,EDM,@NYI,2,L1,P1,2.68,22.9,22.9,22.9,2.5,2.5,2.5,28.5,28.5,28.5,9.7,47.3,19.2,2.1,31.4,3.5
Alexander Ovechkin,2,,W,8600,WAS,DAL,2,L1,P1,2.96,22.3,22.3,22.3,4.7,4.7,4.7,11.5,11.5,11.5,3.1,19.9,17.0,2.0,17.6,2.0
Sidney Crosby,2,,C,8500,PIT,WPG,2,L1,P1,3.59,19.6,19.6,19.6,1.5,1.5,1.5,15.4,15.4,15.4,10.1,20.8,16.1,1.9,21.6,2.5
Leon Draisaitl,1,,W,8400,EDM,@NYI,2,L1,P1,2.68,26.4,26.4,26.4,5.0,5.0,5.0,30.0,30.0,30.0,19.3,40.7,16.4,2.0,21.3,2.5
Brad Marchand,1,,W,8200,BOS,@VGK,2,L1,P1,2.62,19.5,19.5,19.5,2.0,2.0,2.0,10.8,10.8,10.8,0.1,21.5,16.4,2.0,38.9,4.7
Evgeni Malkin,,Q,C,8000,PIT,WPG,2,,,3.59,14.1,14.1,14.1,2.0,2.0,2.0,9.4,9.4,9.4,-3.9,22.8,0.0,0.0,0.0,0.0
Mark Scheifele,3,,C,7800,WPG,@PIT,1,L1,P1,2.91,21.9,21.9,21.9,1.7,1.7,1.7,12.0,12.0,12.0,2.9,21.1,14.2,1.8,24.0,3.1
Johnny Gaudreau,2,,W,7800,CGY,LA,2,L1,P1,3.53,19.8,19.8,19.8,2.5,2.5,2.5,28.5,28.5,28.5,22.4,34.6,16.3,2.1,8.0,1.0
Tyler Seguin,0,,C,7700,DAL,@WAS,1,L1,P2,2.54,21.1,21.1,21.1,2.7,2.7,2.7,8.3,8.3,8.3,2.1,14.5,16.8,2.2,28.0,3.6
Blake Wheeler,3,,W,7700,WPG,@PIT,1,L1,P1,2.91,20.7,20.7,20.7,4.7,4.7,4.7,18.7,18.7,18.7,-0.1,37.4,14.3,1.9,0.0,0.0
David Pastrnak,1,,W,7700,BOS,@VGK,2,L1,P1,2.62,16.5,16.5,16.5,1.5,1.5,1.5,4.0,4.0,4.0,0.6,7.4,17.6,2.3,38.1,4.9
Filip Forsberg,2,,W,7600,NSH,SJ,2,L2,P1,3.34,18.8,18.8,18.8,4.5,4.5,4.5,23.2,23.2,23.2,14.1,32.3,14.6,1.9,16.8,2.2
Patrice Bergeron,1,,C,7600,BOS,@VGK,2,L1,P1,2.62,17.6,17.6,17.6,2.5,2.5,2.5,8.8,8.8,8.8,3.1,14.5,16.6,2.2,14.4,1.9
Dylan Larkin,2,,C,7500,DET,ANH,1,L1,P1,2.71,21.9,21.9,21.9,3.0,3.0,3.0,23.6,23.6,23.6,23.0,24.2,16.1,2.1,11.2,1.5
Mark Stone,2,,W,7500,VGK,BOS,3,L2,P2,2.88,18.5,18.5,18.5,2.5,2.5,2.5,24.9,24.9,24.9,23.2,26.5,14.5,1.9,25.8,3.4
Aleksander Barkov,5,,C,7400,FLA,CAR,2,L1,P1,3.37,20.6,20.6,20.6,1.0,1.0,1.0,6.6,6.6,6.6,-2.8,16.1,16.4,2.2,22.9,3.1
Patrik Laine,2,,W,7400,WPG,@PIT,1,L1,P1,2.91,19.0,19.0,19.0,3.7,3.7,3.7,16.4,16.4,16.4,11.8,21.0,13.7,1.9,27.2,3.7
Evgeny Kuznetsov,,,C,7400,WAS,DAL,2,L3,P1,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,2.3
Viktor Arvidsson,2,,W,7400,NSH,SJ,2,L1,P1,3.34,16.0,16.0,16.0,4.5,4.5,4.5,19.4,19.4,19.4,18.7,20.2,14.1,1.9,1.6,0.2
Sean Monahan,2,,C,7300,CGY,LA,2,L1,P1,3.53,19.0,19.0,19.0,5.5,5.5,5.5,26.1,26.1,26.1,22.0,30.2,14.7,2.0,4.8,0.7
Logan Couture,,,C,7300,SJ,@NSH,2,L1,P1,2.66,18.1,18.1,18.1,3.3,3.3,3.3,12.5,12.5,12.5,6.0,19.0,13.9,1.9,11.7,1.6
Jake Guentzel,2,,W,7300,PIT,WPG,2,L1,P1,3.59,18.7,18.7,18.7,2.5,2.5,2.5,8.0,8.0,8.0,-3.3,19.3,15.1,2.1,14.4,2.0
Brent Burns,2,,D,7100,SJ,@NSH,2,D1,P1,2.66,27.1,27.1,27.1,4.0,4.0,4.0,10.7,10.7,10.7,4.2,17.1,14.9,2.1,26.9,3.8
Jonathan Huberdeau,4,,W,7100,FLA,CAR,2,L1,P1,3.37,20.0,20.0,20.0,2.0,2.0,2.0,11.7,11.7,11.7,1.9,21.5,14.4,2.0,13.3,1.9
Sebastian Aho,1,,C,7100,CAR,@FLA,1,L1,P1,3.13,20.6,20.6,20.6,4.3,4.3,4.3,7.5,7.5,7.5,5.6,9.3,15.4,2.2,21.6,3.0
Matt Duchene,2,,C,7000,NSH,SJ,2,L2,P1,3.34,18.7,18.7,18.7,2.0,2.0,2.0,24.3,24.3,24.3,22.3,26.2,12.0,1.7,12.8,1.8
Jamie Benn,,,W,6900,DAL,@WAS,1,L1,P1,2.54,17.1,17.1,17.1,1.7,1.7,1.7,4.8,4.8,4.8,4.8,4.8,13.0,1.9,11.2,1.6
Kris Letang,2,,D,6900,PIT,WPG,2,D1,P1,3.59,25.9,25.9,25.9,3.5,3.5,3.5,19.3,19.3,19.3,18.7,19.9,13.3,1.9,12.8,1.9
Erik Karlsson,1,,D,6900,SJ,@NSH,2,D2,P1,2.66,27.4,27.4,27.4,3.0,3.0,3.0,11.2,11.2,11.2,4.4,18.0,14.6,2.1,8.0,1.2
Jonathan Audy-Marchessault,2,,W,6900,VGK,BOS,3,L1,P1,2.88,15.9,15.9,15.9,2.0,2.0,2.0,9.2,9.2,9.2,-1.5,19.9,13.5,2.0,12.8,1.9
Anthony Mantha,2,,W,6800,DET,ANH,1,L1,P1,2.71,20.4,20.4,20.4,6.5,6.5,6.5,49.5,49.5,49.5,32.7,66.2,13.0,1.9,6.4,0.9
Mark Giordano,2,,D,6700,CGY,LA,2,D1,P1,3.53,23.3,23.3,23.3,2.5,2.5,2.5,18.8,18.8,18.8,10.3,27.3,13.1,2.0,6.4,1.0
Mike Hoffman,1,,W,6700,FLA,CAR,2,L2,P1,3.37,16.0,16.0,16.0,3.0,3.0,3.0,30.1,30.1,30.1,9.0,51.2,12.5,1.9,26.1,3.9
Anze Kopitar,1,,C,6700,LA,@CGY,2,L1,P1,2.47,23.9,23.9,23.9,4.0,4.0,4.0,36.5,36.5,36.5,36.5,36.5,13.1,2.0,14.9,2.2
Joe Pavelski,,,W,6700,DAL,@WAS,1,L2,P2,2.54,19.0,19.0,19.0,1.3,1.3,1.3,4.8,4.8,4.8,-1.0,10.6,12.3,1.8,1.6,0.2
Max Pacioretty,1,,W,6700,VGK,BOS,3,L2,P2,2.88,17.1,17.1,17.1,4.0,4.0,4.0,11.2,11.2,11.2,2.1,20.3,12.0,1.8,27.4,4.1
Alexander Radulov,0,,W,6600,DAL,@WAS,1,L1,P1,2.54,17.9,17.9,17.9,1.3,1.3,1.3,3.7,3.7,3.7,1.9,5.6,14.2,2.2,23.2,3.5
Matthew Tkachuk,2,,W,6600,CGY,LA,2,L2,P1,3.53,15.5,15.5,15.5,3.0,3.0,3.0,9.1,9.1,9.1,3.0,15.1,14.1,2.1,36.8,5.6
Evander Kane,,,W,6600,SJ,@NSH,2,L2,P2,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,3.3
T.J. Oshie,1,,W,6600,WAS,DAL,2,L2,P1,2.96,19.4,19.4,19.4,2.7,2.7,2.7,15.6,15.6,15.6,12.8,18.4,10.8,1.6,4.8,0.7
Teuvo Teravainen,1,,W,6500,CAR,@FLA,1,L1,P2,3.13,19.3,19.3,19.3,3.0,3.0,3.0,13.3,13.3,13.3,8.5,18.1,12.4,1.9,28.5,4.4
William Karlsson,1,,C,6500,VGK,BOS,3,L1,P1,2.88,15.5,15.5,15.5,3.5,3.5,3.5,20.4,20.4,20.4,8.0,32.8,11.8,1.8,11.2,1.7
Anders Lee,2,,W,6500,NYI,EDM,1,L1,P1,3.32,16.7,16.7,16.7,1.0,1.0,1.0,8.4,8.4,8.4,-1.2,18.0,11.3,1.7,3.2,0.5
John Carlson,1,,D,6400,WAS,DAL,2,D1,P1,2.96,25.6,25.6,25.6,1.7,1.7,1.7,13.5,13.5,13.5,8.5,18.5,13.8,2.2,32.8,5.1
Dustin Brown,1,,W,6300,LA,@CGY,2,L1,P1,2.47,20.7,20.7,20.7,3.0,3.0,3.0,24.8,24.8,24.8,24.8,24.8,10.0,1.6,4.8,0.8
Tomas Hertl,1,,C,6300,SJ,@NSH,2,L2,P1,2.66,21.2,21.2,21.2,3.0,3.0,3.0,4.8,4.8,4.8,3.2,6.4,13.2,2.1,3.2,0.5
Kyle Connor,1,,W,6300,WPG,@PIT,1,L2,P1,2.91,19.4,19.4,19.4,4.3,4.3,4.3,11.1,11.1,11.1,2.8,19.4,13.6,2.2,4.8,0.8
Patric Hornqvist,1,,W,6300,PIT,WPG,2,L3,P2,3.59,19.1,19.1,19.1,4.5,4.5,4.5,20.0,20.0,20.0,-3.8,43.8,10.5,1.7,0.0,0.0
Mathew Barzal,2,,C,6200,NYI,EDM,1,L1,P1,3.32,17.1,17.1,17.1,3.5,3.5,3.5,12.0,12.0,12.0,1.8,22.2,13.0,2.1,1.6,0.3
Jordan Eberle,,,W,6100,NYI,EDM,1,L1,P2,3.32,16.6,16.6,16.6,1.0,1.0,1.0,2.4,2.4,2.4,-1.0,5.8,9.5,1.6,4.8,0.8
Nicklas Backstrom,1,,C,6100,WAS,DAL,2,L1,P1,2.96,20.5,20.5,20.5,2.7,2.7,2.7,7.1,7.1,7.1,3.6,10.6,12.0,2.0,24.8,4.1
Vincent Trocheck,2,,C,6100,FLA,CAR,2,L2,P2,3.37,17.2,17.2,17.2,3.0,3.0,3.0,16.6,16.6,16.6,2.2,31.0,14.1,2.3,8.0,1.3
Evgeni Dadonov,3,,W,6100,FLA,CAR,2,L1,P1,3.37,17.8,17.8,17.8,5.0,5.0,5.0,8.8,8.8,8.8,3.1,14.5,12.4,2.0,20.5,3.4
Timo Meier,1,,W,6000,SJ,@NSH,2,L1,P1,2.66,18.7,18.7,18.7,2.0,2.0,2.0,4.8,4.8,4.8,2.0,7.6,14.9,2.5,9.6,1.6
John Klingberg,1,,D,6000,DAL,@WAS,1,D2,P1,2.54,24.1,24.1,24.1,3.7,3.7,3.7,8.5,8.5,8.5,5.2,11.9,12.5,2.1,1.6,0.3
Rickard Rakell,,,W,5900,ANH,@DET,2,L2,P1,2.79,16.9,16.9,16.9,1.5,1.5,1.5,2.4,2.4,2.4,1.3,3.5,13.4,2.3,20.0,3.4
Torey Krug,1,,D,5900,BOS,@VGK,2,D2,P1,2.62,20.2,20.2,20.2,0.5,0.5,0.5,3.2,3.2,3.2,0.9,5.5,12.0,2.0,28.5,4.8
Roman Josi,3,,D,5900,NSH,SJ,2,D1,P1,3.34,24.9,24.9,24.9,2.0,2.0,2.0,8.0,8.0,8.0,-1.1,17.1,13.8,2.3,32.5,5.5
Ryan Getzlaf,1,,C,5800,ANH,@DET,2,L1,P2,2.79,15.4,15.4,15.4,1.5,1.5,1.5,8.4,8.4,8.4,1.0,15.8,11.5,2.0,14.4,2.5
Ryan Johansen,,,C,5800,NSH,SJ,2,L1,P1,3.34,15.2,15.2,15.2,0.5,0.5,0.5,9.1,9.1,9.1,8.3,9.8,10.5,1.8,9.6,1.7
Reilly Smith,2,,W,5800,VGK,BOS,3,L1,P1,2.88,16.1,16.1,16.1,4.0,4.0,4.0,25.2,25.2,25.2,12.8,37.6,11.3,1.9,13.6,2.3
Jakob Silfverberg,,,W,5800,ANH,@DET,2,L2,P1,2.79,16.5,16.5,16.5,1.5,1.5,1.5,4.0,4.0,4.0,2.9,5.1,10.9,1.9,24.8,4.3
Drew Doughty,1,,D,5700,LA,@CGY,2,D1,P1,2.47,23.8,23.8,23.8,2.0,2.0,2.0,20.5,20.5,20.5,20.5,20.5,11.5,2.0,36.5,6.4
David Krejci,,Q,C,5600,BOS,@VGK,2,L2,P2,2.62,15.9,15.9,15.9,1.0,1.0,1.0,3.2,3.2,3.2,3.2,3.2,10.1,1.8,0.0,0.0
Ryan Nugent-Hopkins,,,C,5600,EDM,@NYI,2,L2,P1,2.68,20.7,20.7,20.7,1.5,1.5,1.5,5.6,5.6,5.6,2.2,9.0,12.5,2.2,6.4,1.1
Tyler Toffoli,,,W,5600,LA,@CGY,2,L3,P2,2.47,14.3,14.3,14.3,2.0,2.0,2.0,3.2,3.2,3.2,3.2,3.2,10.4,1.9,26.4,4.7
Tyler Bertuzzi,2,,W,5500,DET,ANH,1,L1,P1,2.71,20.3,20.3,20.3,1.0,1.0,1.0,25.6,25.6,25.6,0.7,50.5,10.5,1.9,3.2,0.6
Elias Lindholm,2,,W,5500,CGY,LA,2,L1,P1,3.53,20.4,20.4,20.4,2.0,2.0,2.0,15.0,15.0,15.0,5.8,24.3,12.2,2.2,4.8,0.9
Mikael Backlund,,,C,5500,CGY,LA,2,L2,,3.53,17.1,17.1,17.1,1.5,1.5,1.5,2.4,2.4,2.4,1.3,3.5,10.1,1.8,1.6,0.3
Roope Hintz,2,,C,5400,DAL,@WAS,1,L2,P2,2.54,17.3,17.3,17.3,1.7,1.7,1.7,15.2,15.2,15.2,2.3,28.1,8.5,1.6,16.8,3.1
Keith Yandle,2,,D,5400,FLA,CAR,2,D2,P1,3.37,17.3,17.3,17.3,2.0,2.0,2.0,8.3,8.3,8.3,5.6,10.9,10.8,2.0,26.9,5.0
Andreas Athanasiou,,Q,W,5400,DET,ANH,1,L2,P2,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,2.2,9.6,1.8
Alex Galchenyuk,2,,W,5400,PIT,WPG,2,L2,P1,3.59,16.0,16.0,16.0,1.0,1.0,1.0,9.9,9.9,9.9,-1.8,21.5,11.1,2.1,8.0,1.5
Dustin Byfuglien,,,D,5400,WPG,@PIT,1,,,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jake DeBrusk,,,W,5300,BOS,@VGK,2,L2,P1,2.62,15.2,15.2,15.2,2.5,2.5,2.5,4.8,4.8,4.8,4.8,4.8,11.2,2.1,4.8,0.9
Nino Niederreiter,,,W,5300,CAR,@FLA,1,L1,P1,3.13,16.0,16.0,16.0,2.0,2.0,2.0,3.2,3.2,3.2,0.0,6.4,11.2,2.1,9.6,1.8
Josh Bailey,1,,W,5300,NYI,EDM,1,L2,P2,3.32,14.9,14.9,14.9,0.5,0.5,0.5,11.9,11.9,11.9,-4.9,28.6,9.6,1.8,0.0,0.0
