Player Name,Salary,Team,Opp,Proj FP,Actual FP
Carey Price,8600,MON,TOR,16.1,0.0
Tuukka Rask,8400,BOS,NYR,19.9,30.4
Frederik Andersen,8200,TOR,MON,17.1,30.4
Alexander Georgiev,7200,NYR,BOS,18.2,11.2
