Player,Pos,Team,Opp,Def v Pos,VegasPts,Salary,Floor,Ceiling,FPG,Asts,FPPM,AVG/36,STDV/36,STDV,ProjSTDV,USG,FGA,MPG,Proj Mins,FC Proj,My Proj,Exp.,Used,Con.,Value,Start,Mins,Score,Val
Mason Plumlee,C,DEN,vs ATL,9th,109.75,3800,8.3,27.9,19.1,2.6,1.19,42.73,9.03,5.61,3.83,18.1,3.9,16.1,15.25,16.71,16.71,100,,71,4.4,,17,18.10,4.8
Jerami Grant,PF,DEN,vs ATL,5th,109.75,3800,6.1,30.4,15.2,1.2,0.68,24.57,7.37,6.93,4.25,17.7,7.6,22.2,20.75,16.52,16.52,100,,54,4.3,,18,14.20,3.7
Frank Kaminsky,PF,PHX,vs LAL,4th,109.00,3800,5.7,37.2,19.4,2.3,0.80,28.72,8.49,9.00,4.89,19.6,8.1,24.3,20.75,19.21,19.21,100,,54,5.1,,23,37.30,9.8
Edmond Sumner,PG,IND,vs OKC,23rd,107.00,3700,0,6,16.9,2.0,0.76,27.19,1.84,3.01,0,14.1,6.0,22.3,0.00,0.00,0.00,100,,82,0,,,,
Dion Waiters,SF,MIA,vs DET,24th,111.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Evan Turner,SG,ATL,@ DEN,4th,99.75,3700,0,10.6,11.0,2.3,0.94,34.05,14.31,5.32,0,14.6,2.3,11.7,0.00,0.00,0.00,100,,52,0,,,,
Damian Jones,C,ATL,@ DEN,26th,99.75,3700,6,27.6,10.8,0.4,0.77,27.87,10.61,6.18,5.75,10.8,3.0,14.0,19.50,15.23,15.23,100,,43,4.1,Y,20,17.60,4.8
Vince Carter,SF,ATL,@ DEN,4th,99.75,3700,0,13,9.9,0.5,0.69,24.86,15.69,6.52,0,16.5,5.0,14.4,0.00,0.00,0.00,100,,34,0,,,,
Emmanuel Mudiay,PG,UTA,vs BKN,30th,112.75,3700,5.6,22.5,17.4,3.1,0.97,34.74,9.37,4.84,3.58,27.3,7.7,18.0,13.75,12.85,12.85,100,,72,3.5,,18,24.60,6.6
Dante Exum,PG,UTA,vs BKN,30th,112.75,3700,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cory Joseph,PG,SAC,vs POR,18th,110.75,3700,11.5,40.4,13.3,2.2,0.78,28.01,13.59,8.27,11.61,20.0,5.9,17.1,30.75,23.87,23.87,100,,38,6.5,Y,38,19.30,5.2
Harry Giles,PF,SAC,vs POR,29th,110.75,3700,8.3,8.3,8.2,0.0,1.03,36.90,0.00,0.00,0,17.3,2.0,8.0,7.75,8.34,8.34,100,,0,2.3,,6,3.40,0.9
JaKarr Sampson,SF,IND,vs OKC,12th,107.00,3600,7.9,37.8,14.9,0.3,0.72,26.01,11.76,8.53,8,15.2,5.7,20.7,24.50,20.69,20.69,100,,43,5.7,Y,17,10.60,2.9
John Henson,PF,CLE,@ PHI,11th,104.50,3600,0,0,17.6,0.0,2.20,79.20,0.00,0.00,0,30.6,2.0,8.0,0.00,0.00,0.00,100,,0,0,,,,
Damyean Dotson,SG,NYK,@ CHI,13th,102.75,3600,0,18.6,5.4,0.5,0.61,21.94,12.94,6.34,3.06,17.3,2.8,8.8,8.50,5.87,5.87,100,,0,1.6,,13,9.80,2.7
Chandler Hutchison,SF,CHI,vs NYK,3rd,108.75,3600,2.6,33.5,16.9,0.3,0.89,32.02,11.17,8.85,7.68,18.1,6.0,19.0,24.75,15.84,15.84,100,,48,4.4,Y,21,10.10,2.8
Daniel Gafford,PF,CHI,vs NYK,16th,108.75,3600,0,1.1,0.4,0.0,0.11,3.93,10.18,0.57,0,0.0,0.0,3.7,0.00,0.00,0.00,100,,0,0,,2,0.00,
Denzel Valentine,SF,CHI,vs NYK,3rd,108.75,3600,0,0,4.2,0.0,0.84,30.24,0.00,0.00,0,31.2,4.0,5.0,0.00,0.00,0.00,100,,0,0,,2,1.20,0.3
Bruno Fernando,PF,ATL,@ DEN,26th,99.75,3600,0,25.8,10.7,1.0,0.92,33.47,14.18,7.54,5.42,16.3,3.3,11.6,13.75,10.70,10.70,100,,30,3,,9,6.20,1.7
Cam Reddish,SF,ATL,@ DEN,4th,99.75,3600,3.3,24,14.9,1.6,0.62,22.33,6.72,5.92,3.83,18.0,7.7,24.0,20.50,12.16,12.16,100,,60,3.4,,20,12.40,3.4
Alex Len,C,ATL,@ DEN,26th,99.75,3600,7,23.8,15.4,0.9,0.89,32.08,10.28,4.79,4,15.0,4.7,17.3,14.00,14.21,14.21,100,,69,3.9,,22,27.90,7.8
Monte Morris,PG,DEN,vs ATL,9th,109.75,3600,3.1,31.8,13.4,3.3,0.78,27.96,13.20,8.19,6.69,18.8,6.4,17.2,18.25,15.37,15.37,100,,39,4.3,,22,26.60,7.4
Troy Daniels,SG,LAL,@ PHX,8th,112.00,3600,0,12.1,9.3,0.7,0.61,22.02,10.75,6.07,0,16.3,5.4,15.2,0.00,0.00,0.00,100,,35,0,,,,
Garrett Temple,SG,BKN,@ UTA,17th,106.75,3600,4,38.7,17.4,1.6,0.84,30.15,13.05,9.92,10.97,12.2,5.4,20.8,30.25,18.88,18.88,100,,43,5.2,Y,30,16.20,4.5
Tony Bradley,C,UTA,vs BKN,3rd,112.75,3600,4.5,29.1,10.4,0.1,1.20,43.14,20.45,7.04,6.53,19.6,3.1,8.7,11.50,15.04,15.04,100,,32,4.2,,10,6.80,1.9
Skal Labissiere,PF,POR,@ SAC,10th,111.75,3600,5.4,31,13.2,0.8,0.94,33.60,15.24,7.31,7.2,17.7,4.2,14.1,17.00,16.38,16.38,100,,45,4.6,,19,17.20,4.8
Anthony Tolliver,PF,POR,@ SAC,10th,111.75,3600,0,29,9.9,0.8,0.57,20.44,13.52,8.71,6.85,10.8,3.5,17.4,18.25,11.54,11.54,100,,12,3.2,,19,6.80,1.9
Kyle Guy,SG,SAC,vs POR,18th,110.75,3600,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Trevor Ariza,SF,SAC,vs POR,16th,110.75,3600,10.5,26.5,13.1,1.0,0.57,20.37,8.07,4.59,4.93,10.2,4.3,23.1,22.00,17.34,17.34,100,,65,4.8,,4,7.20,2
Darius Bazley,SF,OKC,@ IND,17th,106.00,3500,2.7,28.8,11.5,0.8,0.64,23.00,12.44,7.46,6.82,13.5,4.2,18.0,19.75,13.89,13.89,100,,35,4,,23,15.20,4.3
Naz Long,SG,IND,vs OKC,25th,107.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,3,4.50,1.3
Deonte Burton,SG,OKC,@ IND,7th,106.00,3500,0,4.4,3.9,0.0,0.56,20.23,7.97,2.21,0,13.8,1.7,7.0,0.00,0.00,0.00,100,,43,0,,18,17.10,4.9
Luguentz Dort,SG,OKC,@ IND,20th,106.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Andre Roberson,SG,OKC,@ IND,7th,106.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Devon Hall,SG,OKC,@ IND,7th,106.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,7,1.00,0.3
Alize Johnson,PF,IND,vs OKC,12th,107.00,3500,5.3,6,3.4,0.0,0.38,13.60,0.72,0.20,0.14,7.4,1.5,9.0,7.00,5.62,5.62,100,,0,1.6,,6,6.90,2
Abdel Nader,SF,OKC,@ IND,21st,106.00,3500,4.8,9.3,4.2,0.3,0.41,14.84,8.50,1.27,2.42,17.5,2.8,10.3,10.25,6.73,6.73,100,,70,1.9,,20,12.60,3.6
Victor Oladipo,SG,IND,vs OKC,25th,107.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Justin Patton,C,OKC,@ IND,24th,106.00,3500,0,0,1.4,0.0,0.23,8.40,0.00,0.00,0,21.7,2.0,6.0,0.00,0.00,0.00,100,,0,0,,,,
TJ Leaf,PF,IND,vs OKC,7th,107.00,3500,0,30.6,10.7,0.5,0.89,32.10,13.56,10.12,4.33,17.6,4.5,12.0,11.50,10.35,10.35,100,,5,3,,15,12.20,3.5
Terrance Ferguson,SG,OKC,@ IND,7th,106.00,3500,0,10.2,9.5,1.0,0.43,15.34,7.14,5.12,0,7.5,3.4,22.3,0.00,0.00,0.00,100,,46,0,,,,
Mike Muscala,PF,OKC,@ IND,17th,106.00,3500,0,19.7,9.2,1.1,0.72,26.02,13.43,6.54,3.26,14.9,4.3,12.7,8.75,6.59,6.59,100,,29,1.9,,8,6.40,1.8
Alfonzo McKinnie,SF,CLE,@ PHI,14th,104.50,3500,0,3.3,1.7,0.0,0.43,15.30,8.15,1.63,0,2.3,0.3,4.0,0.00,0.00,0.00,100,,4,0,,,,
Norvel Pelle,PF,PHI,vs CLE,27th,115.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
James Ennis,SF,PHI,vs CLE,4th,115.50,3500,0,26.3,12.8,0.6,0.87,31.50,12.16,7.59,5.32,16.2,4.0,14.7,15.75,11.15,11.15,100,,41,3.2,,18,13.20,3.8
Matthew Dellavedova,PG,CLE,@ PHI,11th,104.50,3500,5.1,15.7,10.1,2.0,0.66,23.60,8.99,3.03,3.31,15.2,4.1,15.4,13.25,9.67,9.67,100,,70,2.8,,12,4.50,1.3
Ante Zizic,C,CLE,@ PHI,12th,104.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Brandon Knight,PG,CLE,@ PHI,11th,104.50,3500,0,18.1,10.0,2.3,0.79,28.52,19.14,9.06,0,21.6,5.0,12.7,0.00,0.00,0.00,100,,9,0,,,,
Zhaire Smith,SG,PHI,vs CLE,17th,115.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jonah Bolden,PF,PHI,vs CLE,17th,115.50,3500,0,9.5,2.0,0.0,0.80,28.80,51.00,3.00,5.67,23.1,0.5,2.5,4.00,3.51,3.51,100,,0,1,,,,
Shake Milton,PG,PHI,vs CLE,17th,115.50,3500,0,15.2,7.3,1.0,0.84,30.32,14.23,4.86,2.87,18.8,4.0,8.7,7.25,5.48,5.48,100,,33,1.6,,,,
Matisse Thybulle,SF,PHI,vs CLE,4th,115.50,3500,0,26.2,12.3,1.1,0.79,28.25,22.55,10.81,3.13,20.4,4.1,15.6,5.00,4.62,4.62,100,,12,1.3,,13,21.90,6.3
Marial Shayok,SG,PHI,vs CLE,11th,115.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Dylan Windler,SG,CLE,@ PHI,20th,104.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kevin Porter Jr.,SF,CLE,@ PHI,20th,104.50,3500,5.5,20.2,12.5,1.0,0.66,23.89,6.22,4.21,3.54,18.7,6.5,18.9,20.50,11.79,11.79,100,,66,3.4,,16,7.90,2.3
Tyler Cook,PF,CLE,@ PHI,14th,104.50,3500,0,2.6,3.8,0.0,1.15,41.04,30.86,1.30,0,21.4,1.3,3.3,0.00,0.00,0.00,100,,66,0,,,,
Dean Wade,PF,CLE,@ PHI,11th,104.50,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kyle O'Quinn,C,PHI,vs CLE,24th,115.50,3500,8.5,33.5,10.1,1.0,1.06,38.37,20.51,7.16,8.69,18.9,3.3,9.5,15.25,19.21,19.21,100,,29,5.5,,9,11.30,3.2
Mike Scott,PF,PHI,vs CLE,24th,115.50,3500,3.9,24,12.1,0.6,0.70,25.06,9.56,5.72,4.91,14.7,5.6,17.4,18.50,12.52,12.52,100,,53,3.6,,19,18.60,5.3
Chris Silva,PF,MIA,vs DET,20th,111.75,3500,1.5,26.5,10.4,0.5,1.33,48.31,25.70,7.13,6.43,13.0,1.6,7.8,9.00,12.23,12.23,100,,31,3.5,,15,21.80,6.2
Sekou Doumbouya,PF,DET,@ MIA,20th,102.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Louis King,SF,DET,@ MIA,21st,102.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Thon Maker,C,DET,@ MIA,21st,102.75,3500,3.1,18.1,9.0,0.4,0.64,23.14,12.06,4.28,4.02,11.0,2.4,14.0,12.00,9.54,9.54,100,,52,2.7,,20,23.90,6.8
Tim Frazier,PG,DET,@ MIA,10th,102.75,3500,6.7,26.7,11.7,3.4,0.80,28.52,10.49,5.73,5.46,22.4,4.9,14.7,18.75,15.27,15.27,100,,51,4.4,,13,16.50,4.7
KZ Okpala,SF,MIA,vs DET,11th,111.75,3500,0,0.2,0.1,0.0,0.10,3.60,3.60,0.10,0,19.5,0.0,1.0,0.00,0.00,0.00,100,,0,0,,,,
Jordan Bone,PG,DET,@ MIA,10th,102.75,3500,0,0,-1.0,0.0,-0.40,-14.40,3.00,0.00,0,44.4,1.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Svi Mykhailiuk,SG,DET,@ MIA,10th,102.75,3500,1.1,17.6,6.5,1.3,0.44,16.04,16.25,4.73,6.66,16.5,3.3,14.7,14.75,8.15,8.15,100,,27,2.3,,6,8.60,2.5
Khyri Thomas,SG,DET,@ MIA,23rd,102.75,3500,0,1,0.5,0.0,0.17,6.00,4.50,0.50,0,5.0,0.0,3.0,0.00,0.00,0.00,100,,0,0,,,,
Daryl Macon,PG,MIA,vs DET,28th,111.75,3500,2.7,2.7,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,1.0,5.00,2.67,2.67,100,,0,0.8,,7,3.00,0.9
Udonis Haslem,PF,MIA,vs DET,20th,111.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,5,4.40,1.3
Derrick Jones Jr.,SF,MIA,vs DET,11th,111.75,3500,0,11.7,11.9,0.5,0.82,29.54,12.65,5.83,0,16.7,5.0,14.5,0.00,0.00,0.00,100,,51,0,,,,
Max Strus,SF,CHI,vs NYK,3rd,108.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Luke Kornet,PF,CHI,vs NYK,13th,108.75,3500,0.5,16.5,9.3,0.6,0.79,28.55,11.25,4.55,2.5,17.8,4.3,11.7,8.00,7.35,7.35,100,,51,2.1,,,,
Ryan Arcidiacono,PG,CHI,vs NYK,8th,108.75,3500,3.3,22.1,9.5,1.4,0.66,23.65,13.26,5.37,6.08,8.7,2.6,14.4,16.50,11.34,11.34,100,,43,3.2,,21,25.60,7.3
Wayne Ellington,SG,NYK,@ CHI,13th,102.75,3500,0,18.4,8.9,1.1,0.52,18.93,8.29,5.60,2.53,17.7,5.6,17.0,11.00,7.20,7.20,100,,37,2.1,,,,
Ignas Brazdeikis,SF,NYK,@ CHI,13th,102.75,3500,0,4.5,3.2,0.3,0.80,28.50,20.24,2.25,0,29.2,2.0,4.0,0.00,0.00,0.00,100,,30,0,,2,0.00,
Adam Mokoka,SG,CHI,vs NYK,3rd,108.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Shaquille Harrison,PG,CHI,vs NYK,3rd,108.75,3500,0,7.4,4.9,0.4,1.11,39.93,23.38,3.70,0,15.4,2.0,4.4,0.00,0.00,0.00,100,,24,0,,2,0.00,
Allonzo Trier,SG,NYK,@ CHI,1st,102.75,3500,0,30.7,12.7,1.6,0.79,28.51,20.40,10.29,7.65,22.1,4.7,16.0,13.50,10.12,10.12,100,,19,2.9,,5,1.70,0.5
Kadeem Allen,SG,NYK,@ CHI,1st,102.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Ivan Rabb,PF,NYK,@ CHI,12th,102.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cristiano Da Silva Felicio,C,CHI,vs NYK,16th,108.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Malik Beasley,SG,DEN,vs ATL,14th,109.75,3500,0,16.5,10.3,0.8,0.64,22.96,10.75,8.27,0,20.3,6.3,16.2,0.00,0.00,0.00,100,,20,0,,,,
Vlatko Cancar,SF,DEN,vs ATL,5th,109.75,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Charlie Brown,SG,ATL,@ DEN,22nd,99.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tyrone Wallace,PG,ATL,@ DEN,4th,99.75,3500,2.3,20.6,8.6,1.0,0.65,23.42,9.36,5.23,3.84,17.0,3.7,13.2,14.75,10.11,10.11,100,,39,2.9,,9,6.80,1.9
Allen Crabbe,SG,ATL,@ DEN,4th,99.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
PJ Dozier,SG,DEN,vs ATL,14th,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Juan Hernangomez,SF,DEN,vs ATL,5th,109.75,3500,0,5.2,2.4,0.0,0.38,13.64,9.45,2.59,0,13.9,1.7,6.3,0.00,0.00,0.00,100,,0,0,,,,
John Collins,PF,ATL,@ DEN,22nd,99.75,3500,0,13.6,37.6,1.6,1.17,41.99,5.95,6.78,0,19.9,12.2,32.2,0.00,0.00,0.00,100,,82,0,,,,
Chandler Parsons,SF,ATL,@ DEN,28th,99.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Michael Porter Jr.,PF,DEN,vs ATL,9th,109.75,3500,2.5,24.3,8.6,0.2,0.90,32.32,16.89,6.25,5.51,23.0,3.8,9.6,11.75,11.84,11.84,100,,27,3.4,,7,3.20,0.9
Bol Bol,C,DEN,vs ATL,14th,109.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jarred Vanderbilt,SF,DEN,vs ATL,9th,109.75,3500,0,3.7,0.9,0.5,0.26,8.74,18.72,1.85,0,10.7,0.0,3.5,0.00,0.00,0.00,100,,0,0,,,,
Torrey Craig,SG,DEN,vs ATL,5th,109.75,3500,0,25.3,12.5,1.2,0.72,25.87,13.46,7.22,5.8,9.6,3.4,17.3,15.50,10.82,10.82,100,,42,3.1,,6,1.50,0.4
Brandon Goodwin,PG,ATL,@ DEN,7th,99.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Cheick Diallo,PF,PHX,vs LAL,8th,109.00,3500,0,4.7,1.9,0.2,0.79,29.10,28.73,2.35,0,23.4,0.6,2.4,0.00,0.00,0.00,100,,0,0,,,,
Jared Harper,PG,PHX,vs LAL,2nd,109.00,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,20.0,1.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
DeMarcus Cousins,C,LAL,@ PHX,17th,112.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Tyler Johnson,PG,PHX,vs LAL,2nd,109.00,3500,6,26.3,12.5,1.7,0.67,24.19,11.73,5.80,6.11,18.3,6.6,18.7,18.75,14.68,14.68,100,,54,4.2,,17,7.20,2.1
Deandre Ayton,C,PHX,vs LAL,4th,109.00,3500,0,0,46.2,0.0,1.40,50.40,0.00,0.00,0,17.0,14.0,33.0,0.00,0.00,0.00,100,,0,0,,,,
Elie Okobo,SG,PHX,vs LAL,2nd,109.00,3500,0,7.7,4.5,0.8,1.41,50.40,25.51,3.83,0,21.5,1.4,3.2,0.00,0.00,0.00,100,,15,0,,,,
Jevon Carter,PG,PHX,vs LAL,2nd,109.00,3500,0,25.7,13.1,2.1,0.77,27.79,12.65,8.84,3.78,13.1,4.3,17.0,10.75,8.06,8.06,100,,33,2.3,,,,
Kostas Antetokounmpo,PF,LAL,@ PHX,2nd,112.00,3500,0,0,1.2,0.0,0.60,21.60,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Ty Jerome,SG,PHX,vs LAL,2nd,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Talen Horton-Tucker,SG,LAL,@ PHX,2nd,112.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Kentavious Caldwell-Pope,SG,LAL,@ PHX,8th,112.00,3500,0.2,26.2,12.0,1.6,0.57,20.64,9.23,7.43,3.78,15.7,6.3,20.9,14.75,11.36,11.36,100,,38,3.2,,8,2.00,0.6
Zach Norvell Jr.,SG,LAL,@ PHX,5th,112.00,3500,0,1.2,0.6,0.0,0.24,8.64,7.20,0.60,0,7.3,0.5,2.5,0.00,0.00,0.00,100,,0,0,,,,
Alex Caruso,PG,LAL,@ PHX,5th,112.00,3500,6.7,24.3,12.7,2.1,0.71,25.73,13.70,5.03,6.18,14.7,4.4,17.8,16.25,14.21,14.21,100,,60,4.1,,25,12.50,3.6
Jared Dudley,SF,LAL,@ PHX,2nd,112.00,3500,0,4.6,2.2,0.2,0.38,13.27,8.45,2.29,0,2.2,0.5,5.8,0.00,0.00,0.00,100,,0,0,,,,
Jalen Lecque,PG,PHX,vs LAL,2nd,109.00,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nigel Williams-Goss,PG,UTA,vs BKN,30th,112.75,3500,0,2.1,0.2,0.3,0.07,2.25,20.01,1.03,0,26.4,0.7,2.7,0.00,0.00,0.00,100,,0,0,,,,
Theo Pinson,SG,BKN,@ UTA,17th,106.75,3500,0,1.5,6.5,1.5,1.30,46.44,88.20,0.75,0,13.6,2.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
Ed Davis,PF,UTA,vs BKN,3rd,112.75,3500,0,11.6,9.3,0.2,0.78,27.85,17.23,5.79,0,11.0,1.7,12.0,0.00,0.00,0.00,100,,38,0,,,,
Georges Niang,PF,UTA,vs BKN,3rd,112.75,3500,0,15,4.4,0.4,0.48,17.47,11.11,5.28,1.7,8.8,2.1,9.1,5.50,4.43,4.43,100,,0,1.3,,,,
Timothe Luwawu-Cabarrot,SG,BKN,@ UTA,17th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Stanton Kidd,PF,UTA,vs BKN,3rd,112.75,3500,0,1.2,0.8,0.3,0.21,7.44,8.52,0.60,0,9.0,0.8,3.8,0.00,0.00,0.00,100,,25,0,,,,
Dzanan Musa,SF,BKN,@ UTA,7th,106.75,3500,0,22.7,4.6,0.0,0.58,20.70,18.21,7.51,4.93,16.9,3.3,8.0,9.75,7.65,7.65,100,,0,2.2,,15,10.50,3
Rodions Kurucs,PF,BKN,@ UTA,5th,106.75,3500,0,14.6,5.7,0.1,0.50,18.00,13.40,4.82,2.42,14.4,2.3,11.4,6.50,4.99,4.99,100,,15,1.4,,,,
Jarrell Brantley,SF,UTA,vs BKN,3rd,112.75,3500,0,0,8.1,1.0,1.62,58.32,0.00,0.00,0,0.0,0.0,5.0,0.00,0.00,0.00,100,,0,0,,,,
David Nwaba,SG,BKN,@ UTA,17th,106.75,3500,6.3,22.7,8.4,0.3,0.64,22.97,9.30,4.68,4.71,8.6,1.5,13.2,18.25,13.34,13.34,100,,44,3.8,,5,10.70,3.1
Miye Oni,SG,UTA,vs BKN,28th,112.75,3500,0,0,0.0,0.0,0.00,0.00,0.00,0.00,0,0.0,0.0,2.0,0.00,0.00,0.00,100,,0,0,,,,
Justin Wright-Foreman,PG,UTA,vs BKN,30th,112.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Nicolas Claxton,PF,BKN,@ UTA,5th,106.75,3500,0,7.3,13.1,1.5,1.09,39.15,10.95,3.65,0,15.4,3.5,12.0,0.00,0.00,0.00,100,,0,0,,12,6.90,2
Henry Ellenson,PF,BKN,@ UTA,5th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Wilson Chandler,SF,BKN,@ UTA,7th,106.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jeff Green,PF,UTA,vs BKN,24th,112.75,3500,6,23.9,11.3,0.5,0.60,21.62,9.23,5.11,4.42,17.7,5.8,18.8,17.25,13.64,13.64,100,,55,3.9,,22,21.80,6.2
Moses Brown,C,POR,@ SAC,16th,111.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,4,3.60,1
DaQuan Jeffries,SF,SAC,vs POR,21st,110.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Jaylen Hoard,SF,POR,@ SAC,10th,111.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Caleb Swanigan,PF,SAC,vs POR,29th,110.75,3500,0,4.4,3.5,0.0,1.17,41.40,34.83,2.22,0,27.9,0.5,3.0,0.00,0.00,0.00,100,,37,0,,,,
Gary Trent Jr.,SG,POR,@ SAC,14th,111.75,3500,0,16.1,4.3,0.3,0.59,21.11,15.58,5.04,5.41,7.8,2.2,7.3,12.50,6.06,6.06,100,,0,1.7,,14,8.70,2.5
Yogi Ferrell,PG,SAC,vs POR,18th,110.75,3500,8.4,19.4,5.0,0.6,0.96,34.75,31.65,3.13,14.51,14.0,2.0,5.2,16.50,13.09,13.09,100,,37,3.7,,16,16.10,4.6
Justin James,SG,SAC,vs POR,21st,110.75,3500,0,5.9,5.6,0.3,1.40,50.70,32.96,2.94,0,26.0,2.3,4.0,0.00,0.00,0.00,100,,48,0,,,,
Nassir Little,SF,POR,@ SAC,19th,111.75,3500,0,23.1,6.7,0.0,0.72,25.71,13.77,7.79,3.25,16.6,3.0,9.3,8.50,7.49,7.49,100,,0,2.1,,6,0.00,
Pau Gasol,C,POR,@ SAC,16th,111.75,3500,0,0,,,,,,,0,,,,0.00,0.00,0.00,100,,0,0,,,,
Zach Collins,PF,POR,@ SAC,10th,111.75,3500,0,5.3,16.8,2.0,0.59,21.10,0.95,2.67,0,13.6,6.3,28.7,0.00,0.00,0.00,100,,84,0,,,,
Wenyen Gabriel,PF,SAC,vs POR,18th,110.75,3500,0,11.4,5.1,0.6,0.73,26.43,18.28,5.68,0,27.6,2.4,7.0,0.00,0.00,0.00,100,,0,0,,,,
