Player Name,Salary,Team,Opp,Proj FP,Actual FP
Frederik Andersen,8800,TOR,CLS,21.5,11.2
Philipp Grubauer,8100,COL,STL,16.8,5.6
Jordan Binnington,7900,STL,COL,17.2,21.6
Joonas Korpisalo,7700,CLS,TOR,11.3,22.4
Anton Khudobin,7600,DAL,OTT,20.8,23.2
Brian Elliott,7500,PHI,VGK,15.8,30.4
Anders Nilsson,7300,OTT,DAL,15.1,24.8
Oscar Dansk,7200,VGK,PHI,13.8,0.8
