Player Name,Likes,Inj,Pos,Salary,Team,Opp,Rest,Line,PP,GS,L5 TOI,L40 TOI,S TOI,L5 SOG,L40 SOG,S SOG,L5 FP,L40 FP,S FP,Floor FP,Ceil FP,Proj FP,Proj Val,Actual FP,Actual Val
David Pastrnak,0,,W,9300,BOS,CHI,1,L1,P1,3.57,19.4,19.2,19.2,3.4,4.0,4.0,21.1,23.3,23.3,9.2,37.4,17.6,1.9,4.8,0.5
Nathan MacKinnon,2,,C,9200,COL,@MON,0,L1,P1,3.30,20.1,21.0,21.0,4.6,4.8,4.8,31.2,24.1,24.1,11.7,36.5,18.6,2.0,6.4,0.7
Jack Eichel,0,,C,8600,BUF,@CGY,2,L1,P1,2.48,21.5,21.4,21.4,4.8,3.7,3.7,25.5,20.5,20.5,4.6,36.5,17.5,2.0,20.5,2.4
Nikita Kucherov,0,,W,8600,TB,MIN,1,L1,P1,3.46,21.5,18.9,18.9,4.8,2.8,2.8,27.7,16.9,16.9,3.4,30.4,18.8,2.2,13.3,1.5
Patrick Kane,0,,W,8400,CHI,@BOS,2,L2,P1,2.43,22.6,21.4,21.4,5.0,3.7,3.7,17.3,18.2,18.2,7.8,28.6,17.5,2.1,16.5,2.0
Brad Marchand,1,,W,8300,BOS,CHI,1,L2,P1,3.57,18.7,19.5,19.5,2.2,2.5,2.5,14.5,19.8,19.8,5.3,34.2,16.4,2.0,3.2,0.4
Artemi Panarin,,,W,8100,NYR,@CLS,2,L2,P1,2.82,20.3,20.6,20.6,2.2,2.9,2.9,14.0,17.2,17.2,9.1,25.3,13.9,1.7,20.0,2.5
Patrik Laine,,,W,8000,WPG,@DAL,1,L1,P2,2.51,19.6,19.3,19.3,2.4,3.2,3.2,17.8,15.6,15.6,4.8,26.3,13.7,1.7,12.8,1.6
Patrice Bergeron,,Q,C,8000,BOS,CHI,1,,,3.57,18.2,18.9,18.9,2.8,3.4,3.4,17.2,16.6,16.6,6.1,27.1,0.0,0.0,0.0,0.0
Claude Giroux,,,W,7900,PHI,ARI,1,L2,P1,2.97,17.4,19.0,19.0,3.0,3.4,3.4,11.3,13.2,13.2,3.2,23.1,13.3,1.7,1.6,0.2
